time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/std,train/learning_rate,train/n_updates
5210112,5606,4989.0,2494.5732605200005,636,929,0.0049138120277348206,0.04558441,0.9953235699795187,-0.014705399982631207,-0.0076395846852392426,0.2,0.33604736328125,0.49314035587012767,0.18947285413742065,0.0003,6350
5218304,5615,4989.0,2494.5713503,637,929,0.003967020260824938,0.05257587,0.9921012315899134,0.025309551507234573,-0.006331430420141259,0.2,0.35389404296875,0.48066397570073605,0.1916714608669281,0.0003,6360
5226496,5624,4989.0,2494.5774219,638,929,0.003793358506027289,0.04716668,0.9949887194670737,-0.036197688430547714,-0.00636825077526737,0.2,0.34864501953125,0.46433746684342625,0.19286084175109863,0.0003,6370
5234688,5632,4989.0,2494.58003496,639,929,0.004060646474135865,0.049734116,0.9952519382350147,-0.017532479017972946,-0.009023110788984923,0.2,0.3496337890625,0.4355886141769588,0.19512143731117249,0.0003,6380
5242880,5641,4989.0,2494.58570445,640,929,0.004736752228291152,0.05251324,0.99643495073542,0.00416102958843112,-0.007687977642490296,0.2,0.35740966796875,0.4270872031338513,0.19656072556972504,0.0003,6390
5251072,5650,4989.0,2494.58618777,641,929,0.003646571442095592,0.045122266,0.9935274422168732,-0.014461599290370941,-0.006620515420217998,0.2,0.34205322265625,0.4207061949186027,0.19711646437644958,0.0003,6400
5259264,5658,4989.0,2494.58715643,642,929,0.0047808769921175555,0.046086594,0.99631900456734,-0.03646562248468399,-0.010173901759117143,0.2,0.338134765625,0.4324772904627025,0.1949327290058136,0.0003,6410
5267456,5667,4989.0,2494.59104893,643,929,0.003779347657382459,0.04998771,0.9973064754158258,-0.03568599745631218,-0.005385924139773124,0.2,0.34698486328125,0.4723376126028597,0.19127947092056274,0.0003,6420
5275648,5676,4989.0,2494.59169685,644,929,0.003818902002512914,0.050148457,0.9953982746228576,-0.03521138057112694,-0.009287942846276565,0.2,0.34320068359375,0.47763694254681466,0.19133424758911133,0.0003,6430
5283840,5684,4989.0,2494.589594,645,929,0.004531357199812192,0.049289625,0.9972688211128116,-0.0034491780679672956,-0.007765428301718202,0.2,0.35362548828125,0.48331351382657883,0.1906202882528305,0.0003,6440
5292032,5693,4989.0,2494.5915742099996,646,929,0.004098759638691263,0.049365275,0.9975126325152814,0.013478751294314861,-0.006122741580475122,0.2,0.34725341796875,0.49174603167921305,0.19024568796157837,0.0003,6450
5300224,5702,4989.0,2494.58509065,647,929,0.003955602280257153,0.050084777,0.9952988889999688,-0.030636532232165337,-0.007560706240110448,0.2,0.34744873046875,0.4760358239524066,0.19269663095474243,0.0003,6460
5308416,5710,4989.0,2494.5823234100003,648,929,0.004816916132858751,0.049729995,0.9963053318206221,-0.00754119036719203,-0.004688153198367217,0.2,0.34708251953125,0.4622229986824095,0.19244879484176636,0.0003,6470
5316608,5719,4989.0,2494.5830782800003,649,929,0.004092287958701491,0.05147239,0.9968612419907004,-0.06284686177968979,-0.005929851301698363,0.2,0.344189453125,0.47116382494568826,0.19175118207931519,0.0003,6480
5324800,5728,4989.0,2494.5846192500003,650,929,0.003880005469181924,0.048097335,0.9955531931482255,-0.01798928529024124,-0.008762966455105926,0.2,0.33668212890625,0.4592036135494709,0.1936592161655426,0.0003,6490
5332992,5736,4989.0,2494.5783661699998,651,929,0.0046049547619986695,0.047055878,0.9969186009839177,0.009658189490437508,-0.006544879361899803,0.2,0.340869140625,0.4595545849762857,0.19267180562019348,0.0003,6500
5341184,5745,4989.0,2494.57114346,652,929,0.003550542485027108,0.052513994,0.9943664991296828,-0.03579816222190857,-0.005942489792141714,0.2,0.35155029296875,0.4700919231399894,0.19128933548927307,0.0003,6510
5349376,5754,4989.0,2494.56709857,653,929,0.004424957164155785,0.05045009,0.9967780893202871,-0.004872545134276152,-0.010241752966976492,0.2,0.34393310546875,0.46773879500105975,0.19223833084106445,0.0003,6520
5357568,5763,4989.0,2494.5704861100003,654,929,0.0049578241436393,0.050685067,0.9970108687411994,0.004801726900041103,-0.006613346548328991,0.2,0.343994140625,0.4533140202052891,0.19407814741134644,0.0003,6530
5365760,5771,4989.0,2494.5582847200003,655,929,0.0035485281040564588,0.046826683,0.9944691457785666,0.04761618375778198,-0.005087709847430233,0.2,0.3470458984375,0.4395900694653392,0.19521848857402802,0.0003,6540
5373952,5780,4989.0,2494.56125481,656,929,0.004932300845484861,0.0468726,0.9976486333180219,-0.043860964477062225,-0.011488139531138586,0.2,0.34888916015625,0.4486561305820942,0.19348835945129395,0.0003,6550
5382144,5789,4989.0,2494.5555154800004,657,929,0.003552225289604394,0.05073037,0.9955044859088957,0.015461623668670654,-0.007794639944040682,0.2,0.34305419921875,0.4486396423541009,0.19413599371910095,0.0003,6560
5390336,5797,4989.0,2494.5539106,658,929,0.0043986699562083235,0.0544722,0.9942126190289855,-0.008567793294787407,-0.010740730560064549,0.2,0.34940185546875,0.4439482499845326,0.19462913274765015,0.0003,6570
5398528,5806,4989.0,2494.54764587,659,929,0.00427521709307257,0.046830494,0.994386063888669,-0.022742539644241333,-0.0072503885869082295,0.2,0.346044921875,0.45081761460751296,0.1931917369365692,0.0003,6580
5406720,5815,4989.0,2494.5447460499995,660,929,0.003767002910717565,0.048999473,0.9966220697388053,-0.030106952413916588,-0.007495632481732173,0.2,0.35052490234375,0.4502535560168326,0.19373734295368195,0.0003,6590
5414912,5823,4989.0,2494.55197572,661,929,0.0038093848065727798,0.051750213,0.9940619710832834,0.06426361203193665,-0.008044213907851372,0.2,0.355419921875,0.4484326634556055,0.19446486234664917,0.0003,6600
5423104,5832,4989.0,2494.5470625599996,662,929,0.004669828613987193,0.05124726,0.9957978087477386,-0.04025699570775032,-0.008061139808705774,0.2,0.3480224609375,0.4446822853758931,0.19390833377838135,0.0003,6610
5431296,5841,4989.0,2494.55152426,663,929,0.0034129256162486856,0.04971787,0.9977328584063798,-0.02130822092294693,-0.005490811994604883,0.2,0.35142822265625,0.4609086922369897,0.19206076860427856,0.0003,6620
5439488,5849,4989.0,2494.5462672500003,664,929,0.0034492830754970782,0.050043862,0.9948864015750587,0.013266661204397678,-0.009553978955955245,0.2,0.3450439453125,0.46247190795838833,0.1921198070049286,0.0003,6630
5447680,5858,4989.0,2494.5437235500003,665,929,0.0045701897570324945,0.052704785,0.9964127247221768,-0.0052551450207829475,-0.006499203536077402,0.2,0.36270751953125,0.4586369425058365,0.19309496879577637,0.0003,6640
5455872,5867,4989.0,2494.54353038,666,929,0.0035916442279813054,0.050282765,0.995275367051363,-0.0061660995706915855,-0.00802646269730758,0.2,0.340625,0.47487505078315734,0.19046926498413086,0.0003,6650
5464064,5876,4989.0,2494.52873962,667,929,0.004773680434209382,0.04578461,0.9964164316188544,0.013647357001900673,-0.005877694922310184,0.2,0.35076904296875,0.480143959634006,0.19068264961242676,0.0003,6660
5472256,5884,4989.0,2494.52865183,668,929,0.0039424683654033284,0.047051117,0.9974484997801483,0.03316373750567436,-0.004627318909479072,0.2,0.34163818359375,0.4891488370485604,0.1896534413099289,0.0003,6670
5480448,5893,4989.0,2494.5202690899996,669,929,0.003505078651232907,0.05052854,0.9951375164091587,0.008088324218988419,-0.006408266105427174,0.2,0.3494140625,0.4910951002500951,0.18979912996292114,0.0003,6680
5488640,5902,4989.0,2494.521312,670,929,0.004853280645875202,0.051166113,0.9966671878937632,0.0016882505733519793,-0.006364141694575665,0.2,0.3428466796875,0.4951382360421121,0.18896757066249847,0.0003,6690
5496832,5910,4989.0,2494.52046174,671,929,0.0042692214836279165,0.04743436,0.9956547655165195,-0.03129099681973457,-0.0043585821986198425,0.2,0.34542236328125,0.47217546543106437,0.1916210651397705,0.0003,6700
5505024,5919,4989.0,2494.5160220300004,672,929,0.0032776596262920066,0.051834945,0.9937146892771125,-0.038397692143917084,-0.009122809851032799,0.2,0.3521728515625,0.46365415314212444,0.1929454803466797,0.0003,6710
5513216,5928,4989.0,2494.5133950600007,673,929,0.00414515009160823,0.051356673,0.9961895882152021,-0.042848698794841766,-0.0028412767005647765,0.2,0.3443359375,0.4657541654072702,0.19121938943862915,0.0003,6720
5521408,5937,4989.0,2494.5091317799997,674,929,0.003829584631603211,0.05217213,0.9972353910561651,-0.011577984318137169,-0.0065990811279334595,0.2,0.3505126953125,0.4690547339618206,0.1919323056936264,0.0003,6730
5529600,5945,4989.0,2494.49639135,675,929,0.004528918261075887,0.05004187,0.991909402422607,-0.04860614612698555,-0.006201909624360269,0.2,0.35277099609375,0.47119029564782977,0.1907324194908142,0.0003,6740
5537792,5954,4989.0,2494.49413231,676,930,0.0035101268751532187,0.051337034,0.9971346603706479,-0.012541509233415127,-0.008883626609895145,0.2,0.3549560546875,0.48715984662994744,0.18970909714698792,0.0003,6750
5545984,5963,4989.0,2494.50400604,677,930,0.004000171879761183,0.055212766,0.9963216143660247,-0.02870354615151882,-0.006157871192044695,0.2,0.3595458984375,0.4944317487999797,0.1891358494758606,0.0003,6760
5554176,5972,4989.0,2494.4894018500004,678,930,0.004311344285542873,0.04869689,0.9952286682091653,-0.010398665443062782,-0.009875387562351534,0.2,0.34150390625,0.48122687805444003,0.19097307324409485,0.0003,6770
5562368,5980,4989.0,2494.4885282400005,679,930,0.003639693961940793,0.054933492,0.9967262831050903,-0.0014453858602792025,-0.008328580167290055,0.2,0.35648193359375,0.4966842892579734,0.1885630190372467,0.0003,6780
5570560,5989,4989.0,2494.4949338200004,680,930,0.003201569016528083,0.048539825,0.995958810672164,-0.0037501517217606306,-0.007799475549836643,0.2,0.354736328125,0.48841158021241426,0.19002893567085266,0.0003,6790
5578752,5998,4989.0,2494.49798714,681,930,0.004397373362462531,0.05037637,0.995972637552768,-0.011212079785764217,-0.004954996549713542,0.2,0.35218505859375,0.48551456797868014,0.19025780260562897,0.0003,6800
5586944,6006,4989.0,2494.49804976,682,930,0.0037232791860333236,0.059753794,0.9977798173204064,0.022179100662469864,-0.007816551982978126,0.2,0.34833984375,0.49578490098938344,0.1892346441745758,0.0003,6810
5595136,6015,4989.0,2494.48147195,683,930,0.0034760476514748007,0.052618064,0.9951630611903965,0.006443998776376247,-0.008006446940271417,0.2,0.35333251953125,0.5032548626884819,0.18845531344413757,0.0003,6820
5603328,6024,4989.0,2494.48893088,684,930,0.004001916357628943,0.054578975,0.996793249854818,0.028571350499987602,-0.007367554783922969,0.2,0.35802001953125,0.5168307919986546,0.18736812472343445,0.0003,6830
5611520,6033,4989.0,2494.4873904100004,685,930,0.0036127189250692027,0.05625568,0.9975658047478646,0.016203438863158226,-0.007523948081870913,0.2,0.36429443359375,0.5292162030935288,0.18652760982513428,0.0003,6840
5619712,6041,4989.0,2494.4914792299996,686,930,0.002872322261646332,0.050189108,0.9956598188728094,-0.0036572921089828014,-0.006437878309225198,0.2,0.355517578125,0.523650492914021,0.18690502643585205,0.0003,6850
5627904,6050,4989.0,2494.4859936099997,687,930,0.00476136348925138,0.052528333,0.9954989128746092,-0.03897755220532417,-0.006212529883123352,0.2,0.35570068359375,0.522940955683589,0.1872502863407135,0.0003,6860
5636096,6059,4989.0,2494.47498075,688,930,0.0034595628687384304,0.05014651,0.9967400417663157,0.04431479424238205,-0.007296144437714247,0.2,0.35380859375,0.5108477616682648,0.18804888427257538,0.0003,6870
5644288,6067,4989.0,2494.4738675500003,689,930,0.005319229680026183,0.057804793,0.9933562008664012,-0.0219641774892807,-0.008412951894570142,0.2,0.35946044921875,0.5148180888965725,0.1871170699596405,0.0003,6880
5652480,6076,4989.0,2494.47143223,690,930,0.0035458732121696813,0.05585919,0.9953432711772621,0.014110250398516655,-0.0053799490266101205,0.2,0.34688720703125,0.5085223709233105,0.18900662660598755,0.0003,6890
5660672,6085,4989.0,2494.4646040899997,691,930,0.005516990450450976,0.05830674,0.9941024519503117,-0.043753597885370255,-0.005709653363737743,0.2,0.355908203125,0.5064469208940864,0.18846984207630157,0.0003,6900
5668864,6094,4989.0,2494.46367967,692,930,0.0024728465917178257,0.051278867,0.9953231886029243,0.022752007469534874,-0.008884454362487304,0.2,0.36014404296875,0.5203454740345478,0.18658089637756348,0.0003,6910
5677056,6102,4989.0,2494.46199613,693,930,0.0035647429434902734,0.04983821,0.9972215385641903,-0.010216748341917992,-0.006965688503987622,0.2,0.356396484375,0.5103028871119022,0.18889281153678894,0.0003,6920
5685248,6111,4989.0,2494.4574883299997,694,930,0.0036464179066570067,0.051018614,0.9956685495562851,0.010003971867263317,-0.008294928316172446,0.2,0.3499267578125,0.49381960844621064,0.18976783752441406,0.0003,6930
5693440,6120,4989.0,2494.4560168,695,930,0.00400548104853442,0.050757002,0.9978209484834224,-0.02277352288365364,-0.008339072256785585,0.2,0.35142822265625,0.48038793047890066,0.19065353274345398,0.0003,6940
5701632,6128,4989.0,2494.4460596999998,696,930,0.0036884060635202333,0.052512422,0.9974517130758613,0.0016096129547804594,-0.005734703680354869,0.2,0.35010986328125,0.4979775990359485,0.18847748637199402,0.0003,6950
5709824,6137,4989.0,2494.4443338799997,697,930,0.00337366606672731,0.051881768,0.9953993950039148,-0.001706128939986229,-0.005917869300901657,0.2,0.35286865234375,0.4998073079623282,0.18932464718818665,0.0003,6960
5718016,6146,4989.0,2494.44972361,698,930,0.0037950065401673783,0.048275195,0.9974067630246282,-0.007150326389819384,-0.00566342121528578,0.2,0.34935302734375,0.4897262710146606,0.1902954876422882,0.0003,6970
5726208,6155,4989.0,2494.4435909400004,699,930,0.0035079948028396758,0.048744276,0.9969807853922248,-0.037055790424346924,-0.003399755639838986,0.2,0.3532958984375,0.48972556060180067,0.18938690423965454,0.0003,6980
5734400,6163,4989.0,2494.44567407,700,930,0.003209998473084852,0.052787237,0.9951102961786091,-0.0015507221687585115,-0.009319209314344334,0.2,0.3591552734375,0.49715707674622533,0.1891583949327469,0.0003,6990
5742592,6172,4989.0,2494.4333180400004,701,930,0.004305474841385148,0.048537232,0.9975600119214505,0.0056578367948532104,-0.0036442184158659075,0.2,0.3513671875,0.49541888711974025,0.1889844685792923,0.0003,7000
5750784,6181,4989.0,2494.4395054899996,702,930,0.00397227434323213,0.050588895,0.9976065023802221,0.004881273489445448,-0.006880593157984549,0.2,0.345947265625,0.49476473303511737,0.18931519985198975,0.0003,7010
5758976,6189,4989.0,2494.43466567,703,930,0.0028053712101609564,0.054580614,0.9959069020114839,0.008349066600203514,-0.007947252348822076,0.2,0.350439453125,0.5144978611730039,0.18607959151268005,0.0003,7020
5767168,6198,4989.0,2494.42663021,704,930,0.005087594867291045,0.05891615,0.9942747824825346,0.01002935878932476,-0.004453609410848003,0.2,0.3717041015625,0.5159287048503757,0.18788675963878632,0.0003,7030
5775360,6207,4989.0,2494.41515998,705,930,0.0030502798450470435,0.05364274,0.9964479187037796,0.025246214121580124,-0.004061609827840584,0.2,0.35330810546875,0.49819915629923345,0.18938346207141876,0.0003,7040
5783552,6215,4989.0,2494.4159486500002,706,930,0.003822287726598006,0.053980034,0.9942835792899132,-0.014968253672122955,-0.009730718925129622,0.2,0.36553955078125,0.5120758363045752,0.18659043312072754,0.0003,7050
5791744,6224,4989.0,2494.4146862999996,707,930,0.0037371284282926354,0.047828134,0.997362945927307,0.001301317592151463,-0.0057021711287234215,0.2,0.358154296875,0.5274244767613709,0.18582817912101746,0.0003,7060
5799936,6233,4989.0,2494.40413658,708,930,0.0033914366545104713,0.05306374,0.9957934645935893,-0.019332969561219215,-0.006689962121163262,0.2,0.35032958984375,0.5256659016013145,0.1866397261619568,0.0003,7070
5808128,6241,4989.0,2494.39370803,709,930,0.003632656789795874,0.052333165,0.996687084203586,-0.026954088360071182,-0.003690635812381515,0.2,0.35650634765625,0.5318739539943635,0.18490806221961975,0.0003,7080
5816320,6250,4989.0,2494.39657571,710,930,0.003524966460190626,0.049307387,0.9973185400012881,-0.011244555935263634,-0.003757456636594725,0.2,0.35235595703125,0.5480203036218881,0.1835532784461975,0.0003,7090
5824512,6259,4989.0,2494.39015066,711,930,0.003177809105545748,0.04788518,0.9957636957988143,0.005534439347684383,-0.007290352643758524,0.2,0.3454345703125,0.5467840388417244,0.1845904141664505,0.0003,7100
5832704,6267,4989.0,2494.3897682399997,712,930,0.004122403919336648,0.049671456,0.9968084348365664,0.007929977029561996,-0.005690235088695772,0.2,0.35184326171875,0.5509128583595156,0.1843525916337967,0.0003,7110
5840896,6276,4989.0,2494.38951228,713,930,0.0035735269561882888,0.057703286,0.9967481067869812,-0.05709223821759224,-0.007962552693061297,0.2,0.36422119140625,0.5479619395919144,0.18432077765464783,0.0003,7120
5849088,6285,4989.0,2494.39122621,714,930,0.0034118996785764467,0.05075094,0.9945528735406697,-0.03135303780436516,-0.007589968525644508,0.2,0.3615234375,0.5492926583625376,0.18370677530765533,0.0003,7130
5857280,6293,4989.0,2494.3866994600003,715,930,0.0037744073032627058,0.051619172,0.9972165753133595,0.033476557582616806,-0.004036691381770652,0.2,0.35267333984375,0.5359712475910783,0.1859622299671173,0.0003,7140
5865472,6302,4989.0,2494.38857542,716,930,0.0030988869843895372,0.052784532,0.9967932244762778,0.04065126180648804,-0.007010976185119944,0.2,0.357470703125,0.52515470944345,0.18595166504383087,0.0003,7150
5873664,6311,4989.0,2494.3827118500003,717,930,0.0034811150493624155,0.050947107,0.996491071768105,0.025908097624778748,-0.008090120708220638,0.2,0.349365234375,0.5300079776905477,0.1859375685453415,0.0003,7160
5881856,6319,4989.0,2494.38160273,718,930,0.003836374177808466,0.050864913,0.9959741989150643,0.01238968875259161,-0.006120535445370478,0.2,0.3526123046875,0.5218674905598164,0.18689030408859253,0.0003,7170
5890048,6328,4989.0,2494.38697896,719,930,0.0034253074727530475,0.053369537,0.9959243577904999,-0.016685115173459053,-0.0042057611150085,0.2,0.35809326171875,0.5229557929560542,0.18708902597427368,0.0003,7180
5898240,6337,4989.0,2494.3841683799997,720,930,0.0029271089066241983,0.049894802,0.9973961494397372,-0.02576562762260437,-0.007771991749177687,0.2,0.34052734375,0.510036606900394,0.18788665533065796,0.0003,7190
5906432,6345,4989.0,2494.38632166,721,930,0.0038334677986313183,0.052635796,0.9969654027372599,-0.024623002856969833,-0.0044935293102753345,0.2,0.36199951171875,0.5168226295150816,0.18693497776985168,0.0003,7200
5914624,6354,4989.0,2494.37716904,722,930,0.0030335971136992157,0.05301974,0.9953459915705025,-0.02732217311859131,-0.009280371909335372,0.2,0.3599609375,0.5290230724029243,0.18566107749938965,0.0003,7210
5922816,6363,4989.0,2494.37147566,723,930,0.005903536690857436,0.05211664,0.9980149231851101,-0.04031676799058914,-0.0073482535739458395,0.2,0.3607421875,0.545696496963501,0.18487775325775146,0.0003,7220
5931008,6371,4989.0,2494.3633608299997,724,930,0.002863087314835866,0.05058156,0.9981645252555609,-0.0455113910138607,-0.004114523516182089,0.2,0.34949951171875,0.5415010099299252,0.1851428598165512,0.0003,7230
5939200,6380,4989.0,2494.35702134,725,930,0.002990552628671139,0.050422255,0.9957659537903965,-0.019605522975325584,-0.004995102622342529,0.2,0.351123046875,0.5433579464443028,0.18398576974868774,0.0003,7240
5947392,6389,4989.0,2494.3580192699997,726,930,0.00365021950829032,0.0495115,0.9975672638975084,-0.007251443341374397,-0.005657476830674568,0.2,0.36246337890625,0.5601672398857772,0.18257027864456177,0.0003,7250
5955584,6397,4989.0,2494.34979551,727,930,0.0038756160477532832,0.0522619,0.996911708265543,0.00855107419192791,-0.00483129143503902,0.2,0.35849609375,0.5538218477740884,0.18411490321159363,0.0003,7260
5963776,6406,4989.0,2494.35206626,728,930,0.0025271219382830166,0.050580107,0.9968469077721238,-0.02139189839363098,-0.009237633297016146,0.2,0.34971923828125,0.553198067098856,0.18315741419792175,0.0003,7270
5971968,6415,4989.0,2494.3436984299997,729,930,0.003979767311557225,0.054911222,0.9975645563099533,-0.012902796268463135,-0.00836769443776575,0.2,0.354638671875,0.5408777718432247,0.184726744890213,0.0003,7280
5980160,6423,4989.0,2494.34015852,730,930,0.0037149858426346327,0.053297922,0.9953373437747359,0.003593473695218563,-0.002329394883054192,0.2,0.3610107421875,0.528706337697804,0.1861879825592041,0.0003,7290
5988352,6432,4989.0,2494.34535442,731,930,0.003144054461881751,0.05068085,0.9954199180938303,-0.008812625892460346,-0.009933038683448104,0.2,0.3590576171875,0.5331686040386557,0.1847904473543167,0.0003,7300
5996544,6441,4989.0,2494.3448332699995,732,930,0.004446953752267291,0.05362971,0.9940492012538016,-0.019232794642448425,-0.004975619763354189,0.2,0.36612548828125,0.5549828572198748,0.18287302553653717,0.0003,7310
6004736,6449,4989.0,2494.34567857,733,930,0.002944595555527485,0.052795857,0.992182333022356,-0.010120481252670288,-0.00549520723252499,0.2,0.3579833984375,0.5701729975640774,0.18181681632995605,0.0003,7320
6012928,6458,4989.0,2494.33891273,734,930,0.004070459940703586,0.052117903,0.9978549189399928,0.005957871675491333,-0.008391494562238222,0.2,0.35230712890625,0.5683835773728788,0.18217810988426208,0.0003,7330
6021120,6467,4989.0,2494.3379778000003,735,931,0.002647718023308698,0.05602041,0.9981170385144651,-0.02459699660539627,-0.0069329469195508866,0.2,0.35506591796875,0.5726181119680405,0.18148228526115417,0.0003,7340
6029312,6476,4989.0,2494.34112834,736,931,0.0031852730717218947,0.05515517,0.9953971444629133,-0.027537137269973755,-0.008833473784397939,0.2,0.3642578125,0.5822010796517134,0.18090540170669556,0.0003,7350
6037504,6484,4989.0,2494.332674,737,931,0.0035321255170856604,0.05697034,0.9973076833412051,0.04117107391357422,-0.006932586340190028,0.2,0.3675537109375,0.6034430208615958,0.17826636135578156,0.0003,7360
6045696,6493,4989.0,2494.3263470100005,738,931,0.003256568436700036,0.055443518,0.9976248319726437,-0.023197852075099945,-0.007918520758175873,0.2,0.359228515625,0.6050596887245774,0.17909687757492065,0.0003,7370
6053888,6501,4989.0,2494.33235748,739,931,0.002742152584642099,0.058230065,0.9964716923423111,0.011733859777450562,-0.005899605888771475,0.2,0.3595947265625,0.6179748496040702,0.1774570792913437,0.0003,7380
6062080,6510,4989.0,2494.32712228,740,931,0.006986009582215047,0.056852378,0.984195763245225,0.02944464050233364,-0.00017964665166800842,0.2,0.37449951171875,0.607862688228488,0.17942482233047485,0.0003,7390
6070272,6519,4989.0,2494.3224556699993,741,931,0.002089859316311049,0.055041738,0.9967235387302935,-0.008227253332734108,-0.006378655762819108,0.2,0.35858154296875,0.5985389578156173,0.17911255359649658,0.0003,7400
6078464,6528,4989.0,2494.3227598099998,742,931,0.0033522550056659384,0.054616213,0.9964596417266876,0.01949159801006317,-0.0072746096757327905,0.2,0.364306640625,0.6003189432434738,0.17929932475090027,0.0003,7410
6086656,6536,4989.0,2494.3129199699997,743,931,0.003400156980205793,0.051628865,0.9981687570689246,-0.021320493891835213,-0.008229561615371495,0.2,0.35921630859375,0.5883066114969552,0.180713951587677,0.0003,7420
6094848,6545,4989.0,2494.32293453,744,931,0.003433745908068886,0.051811796,0.9980912042083219,0.013595128431916237,-0.005451836774955155,0.2,0.3608154296875,0.5739199816249311,0.1823205202817917,0.0003,7430
6103040,6554,4989.0,2494.31008337,745,931,0.0024510613076927255,0.054250777,0.9968284186907113,-0.045918770134449005,-0.008695662302488926,0.2,0.36719970703125,0.5529869490303099,0.18357795476913452,0.0003,7440
6111232,6563,4989.0,2494.30829525,746,931,0.004153439829042327,0.053958602,0.996128621743992,-0.03169694542884827,-0.005426053643896011,0.2,0.36654052734375,0.5562688979320228,0.18285861611366272,0.0003,7450
6119424,6571,4989.0,2494.2956657199993,747,931,0.0030264713897850013,0.053598057,0.9971307457890362,-0.019846748560667038,-0.005957103304535849,0.2,0.36326904296875,0.5677132825367153,0.1815856695175171,0.0003,7460
6127616,6580,4989.0,2494.2970542699995,748,931,0.0039037229813402518,0.056212947,0.9967531973961741,-0.011270073242485523,-0.004417932648357237,0.2,0.36029052734375,0.5794362640939653,0.18091461062431335,0.0003,7470
6135808,6589,4989.0,2494.30467694,749,931,0.002643525130224589,0.05278331,0.9982258857926354,-0.03527367115020752,-0.005449135957678664,0.2,0.35362548828125,0.584734330419451,0.18078747391700745,0.0003,7480
6144000,6597,4989.0,2494.30399534,750,931,0.0028620713952022927,0.06086961,0.9952925574034452,-0.031072014942765236,-0.007689456203661393,0.2,0.37164306640625,0.5906413905322552,0.17960068583488464,0.0003,7490
6152192,6606,4989.0,2494.30464466,751,931,0.004352099651168828,0.06040039,0.9972847115714103,0.010184247978031635,-0.006236085186174023,0.2,0.36964111328125,0.5924389185383916,0.1800578236579895,0.0003,7500
6160384,6615,4989.0,2494.30363698,752,931,0.0025874165665754844,0.051568624,0.9981486705364659,-0.020902277901768684,-0.0049492846072098475,0.2,0.35224609375,0.5869344091042876,0.18050655722618103,0.0003,7510
6168576,6623,4989.0,2494.29331713,753,931,0.0032894333789954544,0.050407328,0.9952671895734966,0.012451852671802044,-0.008367982482741353,0.2,0.35364990234375,0.5848603017628193,0.1807107925415039,0.0003,7520
6176768,6632,4989.0,2494.29562677,754,931,0.0060838466719815186,0.060343217,0.9907839959487319,-0.04126391187310219,-0.002246435065899277,0.2,0.373583984375,0.5963469834066928,0.17892327904701233,0.0003,7530
6184960,6641,4989.0,2494.28841294,755,931,0.0021096739028962476,0.054864775,0.9974716561846435,-0.04069160297513008,-0.007452055287285475,0.2,0.364111328125,0.5904948650859296,0.18018099665641785,0.0003,7540
6193152,6650,4989.0,2494.2757912800002,756,931,0.002668672879508449,0.053392675,0.9969259728677571,-0.034790486097335815,-0.006833830819959985,0.2,0.3606689453125,0.6042945781722665,0.17850883305072784,0.0003,7550
6201344,6658,4989.0,2494.27348858,757,931,0.0033129616646874636,0.051867258,0.9976428563240916,-0.009931673295795918,-0.004967009846586734,0.2,0.3542236328125,0.5964763337746263,0.17965079843997955,0.0003,7560
6209536,6667,4989.0,2494.2705760999997,758,931,0.002936019708886306,0.053891424,0.9976641391403973,0.013482018373906612,-0.00449937375888112,0.2,0.3593505859375,0.597247204836458,0.17908373475074768,0.0003,7570
6217728,6676,4989.0,2494.27002332,759,931,0.003205618279207556,0.0560164,0.9961821138858795,0.02828310802578926,-0.009310764414112781,0.2,0.37166748046875,0.60575046595186,0.17856144905090332,0.0003,7580
6225920,6685,4989.0,2494.26990422,760,931,0.0033131239271824596,0.05506807,0.9977124030701816,0.0004793336847797036,-0.004478935939914663,0.2,0.36978759765625,0.6014682836830616,0.17962320148944855,0.0003,7590
6234112,6693,4989.0,2494.26490294,761,931,0.0028669865899246362,0.0580206,0.9948499104939401,-0.007089998573064804,-0.0067776508691167695,0.2,0.36229248046875,0.5919116048142314,0.18069015443325043,0.0003,7600
6242304,6702,4989.0,2494.25608002,762,931,0.0047312882606092895,0.05762326,0.9971564745064825,-0.0011232106480747461,-0.008223949318926315,0.2,0.3729736328125,0.590352727752179,0.18009045720100403,0.0003,7610
6250496,6711,4989.0,2494.25426531,763,931,0.0025569946449650162,0.06084505,0.995985513087362,0.023528579622507095,-0.00584705037290405,0.2,0.38414306640625,0.5872778138145804,0.18105243146419525,0.0003,7620
6258688,6719,4989.0,2494.2537228399997,764,931,0.0024959910047527957,0.055556186,0.9965167918708175,0.011925937607884407,-0.007831599410565104,0.2,0.36328125,0.599368870537728,0.17909619212150574,0.0003,7630
6266880,6728,4989.0,2494.25272891,765,931,0.0034178024223365357,0.058527168,0.9977507104631513,0.027217475697398186,-0.00436082883097697,0.2,0.36754150390625,0.5984893183223903,0.17973753809928894,0.0003,7640
6275072,6737,4989.0,2494.25111642,766,931,0.0032684719611097536,0.0618986,0.9972320850938559,0.01140119880437851,-0.005468941224171431,0.2,0.36556396484375,0.5958513567224145,0.17922943830490112,0.0003,7650
