time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/approx_kl,train/std,train/explained_variance,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
133,749,1634304,2180,-1.2636354169497888,0.0003,0.0497314453125,0.2,0.004923396,0.4550657272338867,-0.001965045928955078,1320,27.08281898498535,48.09072320361932,-0.00157469459506198,9989.0,170.77564449000002
134,748,1646592,2199,-1.258195275068283,0.0003,0.035929361979166664,0.2,0.0042624325,0.45431339740753174,0.0003960728645324707,1330,25.71333885192871,47.406489530205725,-0.0006750394158492175,9989.0,170.77564449000002
135,749,1658880,2214,-1.2311265983929236,0.0003,0.045914713541666666,0.2,0.0045981086,0.44609105587005615,0.00020885467529296875,1340,34.03274154663086,52.18499916493893,0.0012176757959726577,9989.0,170.77564449000002
136,749,1671168,2229,-1.221952315606177,0.0003,0.05016276041666667,0.2,0.004324013,0.4453884959220886,-0.0005252361297607422,1350,23.732486724853516,47.428504288196564,-0.001711943684980118,9989.0,170.77564449000002
137,749,1683456,2247,-1.218669626613458,0.0003,0.03567708333333333,0.2,0.0040037804,0.4444722533226013,-0.001628875732421875,1360,21.309581756591797,44.086772708098096,-0.0005234389485849533,9989.0,198.23530004
138,749,1695744,2262,-1.1986955234160026,0.0003,0.0558837890625,0.2,0.005502188,0.439255952835083,-0.0006728172302246094,1370,19.003372192382812,52.91489672462146,-0.0008093527605524287,9989.0,198.23530004
139,750,1708032,2277,-1.171721890196204,0.0003,0.03216959635416667,0.2,0.0033941113,0.43448251485824585,-0.0013680458068847656,1380,23.778457641601562,45.0599180996418,-5.1745573728112504e-05,9989.0,198.23530004
140,749,1720320,2295,-1.1584524113064012,0.0003,0.023282877604166665,0.2,0.0039943554,0.43073350191116333,-0.0006945133209228516,1390,21.381282806396484,47.80903307596842,-0.0001034551628739185,9989.0,198.23530004
141,749,1732608,2310,-1.1429024629294873,0.0003,0.035595703125,0.2,0.0045168702,0.425688773393631,-0.0007745027542114258,1400,21.15403175354004,43.270794993638994,-0.0006267625748781332,9989.0,198.23530004
142,750,1744896,2325,-1.1048490247378746,0.0003,0.03534342447916667,0.2,0.0041410825,0.4179038405418396,0.000705718994140625,1410,22.118980407714844,50.03001178701719,-0.0014654879207228078,9989.0,229.12907227
143,750,1757184,2339,-1.0761979206775625,0.0003,0.039510091145833336,0.2,0.0035308439,0.4128696024417877,-0.00027179718017578125,1420,28.145601272583008,47.95171605149905,-0.0009302512412129242,9989.0,229.12907227
144,751,1769472,2354,-1.0675570143386721,0.0003,0.0383544921875,0.2,0.00393303,0.41250699758529663,0.0010992884635925293,1430,22.253387451171875,42.68100790580114,-0.0002063724782904804,9989.0,229.12907227
145,751,1781760,2369,-1.050874034812053,0.0003,0.03271484375,0.2,0.0026628997,0.409368634223938,-0.00021278858184814453,1440,24.400550842285156,45.623490591843925,-0.0009296485028850535,9989.0,229.12907227
146,752,1794048,2384,-1.040810017598172,0.0003,0.03356119791666667,0.2,0.0035429362,0.4060032367706299,0.0006864666938781738,1450,26.64432716369629,45.21842191020648,-0.0003355144872330129,9989.0,229.12907227
147,752,1806336,2399,-1.006534290437897,0.0003,0.041365559895833334,0.2,0.0049455264,0.39829739928245544,-0.0012055635452270508,1460,23.315217971801758,45.24711179236571,-0.0012849568844103486,9989.0,259.59131115
148,753,1818624,2413,-0.9982182761343817,0.0003,0.03784993489583333,0.2,0.0039210506,0.40056556463241577,-0.00033915042877197266,1470,21.260210037231445,43.485551343361536,-0.0012058080816738463,9989.0,259.59131115
149,753,1830912,2428,-0.9997725809613863,0.0003,0.05298665364583333,0.2,0.004957728,0.39875471591949463,-0.0007892847061157227,1480,27.01030731201172,47.37322161793709,-0.0009369697597624812,9989.0,259.59131115
150,754,1843200,2443,-0.9732476041341821,0.0003,0.0449951171875,0.2,0.0048928927,0.39217156171798706,0.001182258129119873,1490,23.314064025878906,44.13577589293321,-0.0008754588990996127,9989.0,259.59131115
151,754,1855488,2457,-0.9393417381681501,0.0003,0.037272135416666664,0.2,0.004954429,0.3873468339443207,0.0011196136474609375,1500,26.468429565429688,46.85884537994862,-0.0008395511261672558,9989.0,259.59131115
152,755,1867776,2472,-0.9303102349862457,0.0003,0.03960774739583333,0.2,0.00402743,0.38589006662368774,0.0013439059257507324,1510,19.182361602783203,41.640131988128026,-0.0009709258515310164,9989.0,312.26497224
153,755,1880064,2487,-0.8971329979598522,0.0003,0.039990234375,0.2,0.004144356,0.3785399794578552,0.006077229976654053,1520,19.053808212280273,41.982230281829835,-0.0014910658113270376,9989.0,312.26497224
154,756,1892352,2501,-0.8681616465871532,0.0003,0.04144694010416667,0.2,0.0041372185,0.3760848939418793,-0.0001888275146484375,1530,20.491743087768555,37.05252539217472,-0.0007035979529367371,9989.0,312.26497224
155,756,1904640,2516,-0.8701916301312546,0.0003,0.04071451822916667,0.2,0.004516531,0.375781774520874,-0.0010040998458862305,1540,15.688819885253906,38.270165670911474,-0.001027593762531372,9989.0,312.26497224
156,757,1916928,2530,-0.8380547856291135,0.0003,0.0404296875,0.2,0.004491225,0.3709498643875122,-0.0008807182312011719,1550,21.192705154418945,40.12451926767826,-0.001594088887941325,9989.0,312.26497224
157,758,1929216,2544,-0.8197389900684356,0.0003,0.05103352864583333,0.2,0.004848814,0.3677162826061249,0.0002846717834472656,1560,20.167224884033203,38.75147886077563,-0.0022903918909529847,9989.0,393.2169889
158,758,1941504,2559,-0.7901036948896945,0.0003,0.047347005208333334,0.2,0.005123221,0.3637778162956238,-0.0002580881118774414,1570,16.98375701904297,38.00383233229319,-0.002467730601953614,9989.0,393.2169889
159,758,1953792,2577,-0.7571338324186703,0.0003,0.0423095703125,0.2,0.0049569122,0.35821399092674255,-0.0025284290313720703,1580,17.019289016723633,37.919857327143355,-0.0011359543106664205,9989.0,393.2169889
160,758,1966080,2591,-0.7198068471625447,0.0003,0.04785970052083333,0.2,0.0057714377,0.3519905209541321,0.00026482343673706055,1590,15.93771743774414,33.25971510608991,-0.00235029271110155,9989.0,393.2169889
161,758,1978368,2609,-0.6834670546464622,0.0003,0.04312337239583333,0.2,0.0051366417,0.3484528064727783,-0.0020329952239990234,1600,15.801547050476074,34.45440165003141,-0.0011920603562127023,9989.0,497.74707778000004
162,757,1990656,2626,-0.6553223656490446,0.0003,0.04632975260416667,0.2,0.005421432,0.34273213148117065,-0.0011255741119384766,1610,13.445496559143066,26.788476956884065,-0.0011245364947778094,9989.0,497.74707778000004
163,758,2002944,2641,-0.625943454944839,0.0003,0.04564615885416667,0.2,0.0045709778,0.33905768394470215,-0.0012874603271484375,1620,17.405160903930664,26.08407966593901,-0.0015733217535550163,9989.0,497.74707778000004
164,757,2015232,2658,-0.605602004006505,0.0003,0.04568684895833333,0.2,0.0053510056,0.3388817310333252,-0.0005621910095214844,1630,12.154741287231445,25.00519779920578,-0.001605938488258592,9989.0,497.74707778000004
165,758,2027520,2672,-0.5986019124276936,0.0003,0.04351399739583333,0.2,0.004381463,0.33859288692474365,-0.0008745193481445312,1640,14.659271240234375,23.54992759426435,-0.0009079043692812168,9989.0,497.74707778000004
166,758,2039808,2690,-0.5673387801274657,0.0003,0.050919596354166666,0.2,0.005470378,0.3344002068042755,0.00031620264053344727,1650,11.1559476852417,21.51302087008953,-0.0018221441949814712,9989.0,639.9024389
167,758,2052096,2704,-0.5392440060464044,0.0003,0.05223795572916667,0.2,0.0060077924,0.33035197854042053,-0.0001068115234375,1660,12.046371459960938,19.30008032768965,-0.0006986267454825186,9989.0,639.9024389
168,758,2064384,2722,-0.49694321577747663,0.0003,0.047412109375,0.2,0.00539686,0.32376474142074585,0.0023723244667053223,1670,13.464971542358398,20.676702138781547,-0.0018729341450428667,9989.0,639.9024389
169,758,2076672,2739,-0.4639180804292361,0.0003,0.040690104166666664,0.2,0.0036989457,0.3209698796272278,-0.0012089014053344727,1680,10.364469528198242,19.422615700463453,-0.0016965365034896725,9989.0,639.9024389
170,757,2088960,2757,-0.43270664679196974,0.0003,0.04476725260416667,0.2,0.004718182,0.31712695956230164,0.0001410841941833496,1690,8.912104606628418,16.726311619083088,-0.0016002558539184974,9989.0,639.9024389
171,758,2101248,2771,-0.386003262642771,0.0003,0.050187174479166666,0.2,0.0062606945,0.3092578649520874,-0.0037751197814941406,1700,7.2420549392700195,13.805084256082774,-0.0018103641500298788,9989.0,825.45358891
172,758,2113536,2785,-0.35865039587952197,0.0003,0.04969075520833333,0.2,0.0053169443,0.30739331245422363,-0.001139998435974121,1710,5.277853965759277,12.760719057296713,-0.0006207445859521006,9989.0,825.45358891
173,759,2125824,2799,-0.3213887607678771,0.0003,0.05785319010416667,0.2,0.0059399977,0.2997196912765503,-0.00014925003051757812,1720,4.855862140655518,12.239693346371253,-0.0018098352498176003,9989.0,825.45358891
174,760,2138112,2813,-0.2870800544818242,0.0003,0.04532063802083333,0.2,0.005130293,0.2970745861530304,0.0001698136329650879,1730,5.572159767150879,9.043132211764654,-0.0015850271549425088,9989.0,825.45358891
175,760,2150400,2826,-0.26547227003611623,0.0003,0.053914388020833336,0.2,0.005469976,0.2970016896724701,-0.0016434192657470703,1740,4.429472923278809,7.273834758500258,-0.0010756248877441977,9989.0,825.45358891
176,761,2162688,2840,-0.2531278883572668,0.0003,0.059716796875,0.2,0.0068227327,0.2960776090621948,0.0012442469596862793,1750,3.7402734756469727,7.242432821231584,-0.0015944653009986117,9989.0,1065.5237944599999
177,760,2174976,2858,-0.23502285530169806,0.0003,0.0647216796875,0.2,0.006330687,0.29355984926223755,-0.0026094913482666016,1760,9.651083946228027,11.346829322166741,-0.0010145447045943,9989.0,1065.5237944599999
178,760,2187264,2874,-0.21307479796620707,0.0003,0.06802571614583333,0.2,0.005862349,0.29325488209724426,0.00045096874237060547,1770,3.451352119445801,5.513529742167642,-0.0003188954141175297,9989.0,1065.5237944599999
179,760,2199552,2892,-0.19834622129177054,0.0003,0.04583333333333333,0.2,0.0048570405,0.2907871603965759,-0.0010551214218139648,1780,2.152604103088379,5.198413389486571,-0.0009536470099798559,9989.0,1065.5237944599999
180,760,2211840,2909,-0.16591486589362223,0.0003,0.06866048177083334,0.2,0.006400634,0.2858777642250061,0.00026279687881469727,1790,3.042452812194824,3.8078205616989482,-0.0014669325292440286,9989.0,1065.5237944599999
181,760,2224128,2923,-0.14096256550401448,0.0003,0.06648763020833333,0.2,0.0070833615,0.2824888825416565,-0.0034911632537841797,1800,2.863751173019409,3.6864336077589543,6.451775916502812e-05,9989.0,1327.10187224
182,760,2236416,2940,-0.12474392394845685,0.0003,0.08851725260416667,0.2,0.0066257003,0.282122939825058,-7.3909759521484375e-06,1810,0.817296028137207,10.057421114575117,-0.002479598223726498,9989.0,1327.10187224
183,761,2248704,2954,-0.13193859305853645,0.0003,0.08573404947916667,0.2,0.0069997613,0.2830953299999237,-0.0002086162567138672,1820,1.601392388343811,2.682097433748034,0.0003027945745998295,9989.0,1327.10187224
184,760,2260992,2971,-0.14462444266925256,0.0003,0.057291666666666664,0.2,0.0049369307,0.2876017093658447,-1.1086463928222656e-05,1830,1.6870052814483643,2.7034229492535813,-0.00013546880436479113,9989.0,1327.10187224
185,761,2273280,2985,-0.15425860440979403,0.0003,0.06006673177083333,0.2,0.0049268226,0.28893914818763733,3.653764724731445e-05,1840,0.875978410243988,2.8870554060442375,0.0006016420091327745,9989.0,1327.10187224
186,761,2285568,2999,-0.1545828809030354,0.0003,0.09232584635416667,0.2,0.0074343584,0.2906849682331085,0.0005912184715270996,1850,0.8189225196838379,2.3555386416303614,-0.000976699140786271,9989.0,1601.57950557
187,762,2297856,3013,-0.16557136351863544,0.0003,0.06756998697916666,0.2,0.007309223,0.29269173741340637,0.0011567473411560059,1860,1.2776464223861694,10.852431229595094,0.00011500053296913393,9989.0,1601.57950557
188,762,2310144,3031,-0.16594782344376047,0.0003,0.09038899739583334,0.2,0.006013714,0.29227766394615173,-0.0056580305099487305,1870,0.05468440800905228,2.035349577172504,-0.0003105850933934562,9989.0,1601.57950557
189,762,2322432,3044,-0.1570299234551688,0.0003,0.079931640625,0.2,0.006278015,0.29263561964035034,0.0009378194808959961,1880,2.8277673721313477,2.2623101787331206,-0.0016335677017195848,9989.0,1601.57950557
190,763,2334720,3058,-0.1832260529510677,0.0003,0.07892252604166666,0.2,0.008750961,0.29731661081314087,0.00012934207916259766,1890,0.9808909296989441,2.2743646423021953,2.4380073955398985e-05,9989.0,1601.57950557
191,763,2347008,3072,-0.20417443678403893,0.0003,0.08997395833333334,0.2,0.0065316097,0.29969316720962524,-0.0021104812622070312,1900,2.019320011138916,1.8888733189242581,0.0004999438651187422,9989.0,1875.66958335
192,764,2359296,3086,-0.20007404886807004,0.0003,0.06975911458333334,0.2,0.0059453584,0.2966104745864868,0.00023949146270751953,1910,18.165029525756836,10.649422041575114,-1.4610750925688383e-05,9989.0,1875.66958335
193,764,2371584,3103,-0.18797847932825487,0.0003,0.07437337239583333,0.2,0.0066238292,0.296787828207016,-0.0006389617919921875,1920,1.1337841749191284,3.255981411614145,-0.0005127802019463464,9989.0,1875.66958335
194,763,2383872,3121,-0.19692794357736906,0.0003,0.060994466145833336,0.2,0.0050801,0.29865533113479614,-0.0004603862762451172,1930,0.6604172587394714,2.341338175756391,0.0008792700158664956,9989.0,1875.66958335
195,763,2396160,3138,-0.20500799822621046,0.0003,0.06246744791666667,0.2,0.004904647,0.3019251823425293,0.000133514404296875,1940,0.806922435760498,3.10919660567306,-0.0008884484547403796,9989.0,1875.66958335
196,764,2408448,3152,-0.2579120533230404,0.0003,0.100244140625,0.2,0.010583227,0.3128500282764435,-0.00025153160095214844,1950,0.9132558703422546,1.7699371884635184,-0.0004040413606162474,9989.0,2145.89010557
197,763,2420736,3169,-0.2934102776926011,0.0003,0.0659912109375,0.2,0.0061830147,0.3145753741264343,0.0001569986343383789,1960,1.8217300176620483,11.50943337578016,-0.0008023209983851605,9989.0,2145.89010557
198,764,2433024,3183,-0.2915049407010277,0.0003,0.0503173828125,0.2,0.0046239444,0.31358802318573,-0.0021381378173828125,1970,1.4181756973266602,4.229763236874715,-0.00011466231062513543,9989.0,2145.89010557
199,764,2445312,3197,-0.32763994272487856,0.0003,0.07798665364583333,0.2,0.006993517,0.322065532207489,-7.700920104980469e-05,1980,1.5217679738998413,3.0559302184032275,-0.0006988263631986532,9989.0,2145.89010557
200,764,2457600,3213,-0.34752642653572063,0.0003,0.0522705078125,0.2,0.004954647,0.3250275254249573,-0.00026166439056396484,1990,2.1879446506500244,4.759985633815329,-0.000829477827452744,9989.0,2409.6887389099998
201,765,2469888,3227,-0.33420353654461604,0.0003,0.06918131510416667,0.2,0.007026762,0.3231077194213867,1.6570091247558594e-05,2000,3.502429962158203,13.227913936848442,0.0009227018446836155,9989.0,2409.6887389099998
202,765,2482176,3241,-0.3229623372821758,0.0003,0.061629231770833334,0.2,0.005077274,0.32221490144729614,-0.0005102157592773438,2010,0.6445779800415039,3.788365938623125,-9.48314582274179e-05,9989.0,2409.6887389099998
203,766,2494464,3255,-0.31948778697599967,0.0003,0.049601236979166664,0.2,0.0045898724,0.32172891497612,-0.0001533031463623047,2020,2.5666775703430176,4.094281607074663,-0.00141030212592644,9989.0,2409.6887389099998
204,766,2506752,3268,-0.31438766519228617,0.0003,0.051652018229166666,0.2,0.0041127442,0.3217434287071228,-1.0967254638671875e-05,2030,1.2531074285507202,3.473499484748269,-0.00042743070735014045,9989.0,2409.6887389099998
205,767,2519040,3282,-0.3032496461334328,0.0003,0.064111328125,0.2,0.005187357,0.3217240571975708,-0.0003161430358886719,2040,1.8550394773483276,3.9091093160832924,-0.00160988114742698,9989.0,2671.78695557
206,767,2531328,3296,-0.2988600737415254,0.0003,0.06559244791666667,0.2,0.006761553,0.32221341133117676,5.1915645599365234e-05,2050,2.6356472969055176,11.556720724546661,-0.0007322854178103929,9989.0,2671.78695557
207,768,2543616,3310,-0.2802960670242707,0.0003,0.06879069010416666,0.2,0.0065564737,0.31622231006622314,-0.0013823509216308594,2060,2.842890501022339,2.581574336835183,-0.0006049200356452882,9989.0,2671.78695557
208,768,2555904,3324,-0.28934369382138053,0.0003,0.0786865234375,0.2,0.0075684227,0.3225345015525818,4.547834396362305e-05,2070,2.0247676372528076,2.0254490851055986,-0.00025592534766474275,9989.0,2671.78695557
209,769,2568192,3338,-0.29984313836321236,0.0003,0.05645345052083333,0.2,0.00602714,0.3240109086036682,-0.00022876262664794922,2080,0.6700202822685242,2.450805076560937,0.00034023210646410006,9989.0,2671.78695557
210,769,2580480,3355,-0.28647216224732497,0.0003,0.04560546875,0.2,0.0039630146,0.32180148363113403,0.0003362894058227539,2090,2.9413228034973145,2.6413040376345935,-0.0007198729112133151,9989.0,2935.9465222399995
211,769,2592768,3369,-0.28488724773439267,0.0003,0.0670654296875,0.2,0.005276987,0.32243162393569946,0.00035446882247924805,2100,7.873267650604248,11.004647504615908,-0.0007622547527716961,9989.0,2935.9465222399995
212,770,2605056,3383,-0.28164532968463996,0.0003,0.05150553385416667,0.2,0.0047439276,0.322934091091156,-0.0009043216705322266,2110,1.568581461906433,2.803711751258622,-0.0005325769034243422,9989.0,2935.9465222399995
213,770,2617344,3396,-0.33341400272523364,0.0003,0.0658935546875,0.2,0.007169822,0.33604204654693604,0.0002187490463256836,2120,0.5472943186759949,1.963349466045232,0.0005077106616226956,9989.0,2935.9465222399995
214,770,2629632,3410,-0.3460899662226439,0.0003,0.05660807291666667,0.2,0.005416984,0.33320415019989014,-0.0005010366439819336,2130,0.51884526014328,2.5162265714180347,0.0002875418952802041,9989.0,2935.9465222399995
215,770,2641920,3428,-0.33679246028574805,0.0003,0.06800944010416667,0.2,0.0061752605,0.3310486972332001,-0.0007957220077514648,2140,3.3657450675964355,2.2692032932303845,-0.00018383947972324676,9989.0,3189.1680389
216,770,2654208,3445,-0.31501505003931624,0.0003,0.0558837890625,0.2,0.005274016,0.32714399695396423,-4.6372413635253906e-05,2150,2.5082411766052246,12.278366999172915,-0.0006035655542897682,9989.0,3189.1680389
217,770,2666496,3459,-0.2976957725826651,0.0003,0.0631591796875,0.2,0.0061917766,0.3228536546230316,-0.0005568265914916992,2160,1.3118085861206055,3.0103463599613556,-0.0010900855912041151,9989.0,3189.1680389
218,771,2678784,3473,-0.28446951022682093,0.0003,0.036279296875,0.2,0.0036560528,0.3239278495311737,-0.00011408329010009766,2170,0.26435261964797974,2.7347156889969484,-0.00034216336413616467,9989.0,3189.1680389
219,771,2691072,3487,-0.28397699353906014,0.0003,0.068994140625,0.2,0.0053520724,0.3244846761226654,-0.0002887248992919922,2180,1.0171992778778076,1.5078334565972908,0.0008639659770778962,9989.0,3189.1680389
220,772,2703360,3501,-0.26610295760134856,0.0003,0.07110188802083334,0.2,0.006741486,0.3187863230705261,-5.5789947509765625e-05,2190,1.1476434469223022,3.8102777549841753,-0.0004201053447710971,9989.0,3432.7839389
221,772,2715648,3515,-0.2675465393035362,0.0003,0.07476399739583334,0.2,0.0068558776,0.3205755949020386,5.0187110900878906e-05,2200,8.147994995117188,11.025681772253787,-0.00041699257114184246,9989.0,3432.7839389
222,773,2727936,3528,-0.27070487177309893,0.0003,0.05962727864583333,0.2,0.0055150674,0.3206348121166229,-0.0020183324813842773,2210,0.6622982621192932,2.64113301410495,9.452900073180596e-05,9989.0,3432.7839389
223,772,2740224,3546,-0.2745702610661586,0.0003,0.06378580729166666,0.2,0.0055564125,0.3201005756855011,1.3649463653564453e-05,2220,0.6324008107185364,2.275796754685386,-0.0003855720885136786,9989.0,3432.7839389
224,772,2752512,3563,-0.28952036566721895,0.0003,0.09307454427083334,0.2,0.0077391616,0.32295891642570496,0.00010073184967041016,2230,0.05722774565219879,1.4607594002067343,-0.00015387765797640894,9989.0,3432.7839389
225,772,2764800,3577,-0.31196071482263504,0.0003,0.06827799479166667,0.2,0.0055321716,0.32922831177711487,0.00015056133270263672,2240,0.570932149887085,3.038781792220349,-0.0012088985638304924,9989.0,3688.1343166799993
226,773,2777088,3591,-0.3143396120052785,0.0003,0.06795247395833333,0.2,0.0060858317,0.33103904128074646,0.0008539557456970215,2250,2.016636848449707,11.555114216761043,-0.0007471030217857333,9989.0,3688.1343166799993
227,773,2789376,3605,-0.31528148835835357,0.0003,0.07078450520833333,0.2,0.006017864,0.3301936686038971,-0.004073977470397949,2260,1.203155517578125,2.2005291698539318,-0.0003405240297676452,9989.0,3688.1343166799993
228,774,2801664,3618,-0.3075264252256602,0.0003,0.0568115234375,0.2,0.003909877,0.3299570083618164,1.1920928955078125e-07,2270,1.8990811109542847,2.230544228362851,-0.0001776790617441293,9989.0,3688.1343166799993
229,773,2813952,3636,-0.31927718739025296,0.0003,0.06370442708333333,0.2,0.0056065167,0.33355218172073364,0.00011175870895385742,2280,2.747074842453003,2.6204310769758496,-6.888522148074117e-05,9989.0,3688.1343166799993
230,774,2826240,3650,-0.37564119103675087,0.0003,0.12222493489583333,0.2,0.011856568,0.3486642837524414,-0.0036581754684448242,2290,0.23000651597976685,0.8676538747073209,-0.0005823127943585859,9989.0,3937.01820002
231,774,2838528,3663,-0.40204240403448543,0.0003,0.061279296875,0.2,0.0058633904,0.350668340921402,0.00017088651657104492,2300,10.758447647094727,12.744029168287913,-0.0007017769463952087,9989.0,3937.01820002
232,774,2850816,3681,-0.3959041310008615,0.0003,0.06660970052083333,0.2,0.0065130466,0.3491505980491638,-0.0025273561477661133,2310,1.429890513420105,3.3875616998101274,-0.0009439253049398151,9989.0,3937.01820002
233,774,2863104,3695,-0.4012910593456278,0.0003,0.073388671875,0.2,0.0074792258,0.3500354290008545,0.0006927847862243652,2320,1.2453393936157227,2.0746838914308077,0.0004841006240894785,9989.0,3937.01820002
234,775,2875392,3709,-0.39342183091988164,0.0003,0.059423828125,0.2,0.0054535996,0.35079312324523926,-0.0011049509048461914,2330,1.5779751539230347,3.9864391976967455,-0.001128973729040202,9989.0,3937.01820002
235,775,2887680,3723,-0.38894243037017684,0.0003,0.07701822916666666,0.2,0.0062499125,0.3518727123737335,-0.0011568069458007812,2340,1.2895655632019043,2.523278318772403,0.00017567724644322879,9989.0,4153.6924944600005
236,775,2899968,3737,-0.3881581526094427,0.0003,0.054606119791666664,0.2,0.0047032973,0.348039448261261,0.0003789663314819336,2350,1.0953086614608765,11.377961496620749,0.0005032783719798317,9989.0,4153.6924944600005
237,776,2912256,3751,-0.39262874859074753,0.0003,0.056689453125,0.2,0.005211746,0.35245126485824585,-0.0022945404052734375,2360,1.0170949697494507,2.5695866535650564,1.1549948855342033e-05,9989.0,4153.6924944600005
238,776,2924544,3765,-0.4078500686834256,0.0003,0.07723795572916667,0.2,0.006077841,0.3539923429489136,4.6312808990478516e-05,2370,0.8249591588973999,2.4780925920349546,-0.0002770713403151603,9989.0,4153.6924944600005
239,776,2936832,3782,-0.40798647520132364,0.0003,0.06603190104166666,0.2,0.0058918465,0.35518497228622437,-8.416175842285156e-05,2380,3.0804288387298584,3.600592094970246,-6.795358494855463e-05,9989.0,4346.78421112
240,776,2949120,3799,-0.4022822218326231,0.0003,0.07499186197916667,0.2,0.007980123,0.35434380173683167,0.00031626224517822266,2390,12.897250175476074,11.527760179759934,-0.0007299850417136137,9989.0,4346.78421112
241,776,2961408,3813,-0.4285969538303713,0.0003,0.07081705729166667,0.2,0.0066869445,0.362820565700531,-0.0013751983642578125,2400,2.791074275970459,2.0573658634365226,0.0004659082130577493,9989.0,4346.78421112
242,776,2973696,3827,-0.47656612905363244,0.0003,0.06543782552083334,0.2,0.0072807088,0.3715726137161255,-9.775161743164062e-06,2410,0.894058883190155,1.362792344384555,0.0010099311749703097,9989.0,4346.78421112
243,777,2985984,3841,-0.5031565682962537,0.0003,0.072314453125,0.2,0.0066536204,0.3790637254714966,-3.2186508178710938e-06,2420,0.9880943298339844,2.4367170181746283,-0.0014769192947521029,9989.0,4346.78421112
244,777,2998272,3855,-0.5081864772985379,0.0003,0.0500732421875,0.2,0.003875735,0.38085412979125977,0.00035566091537475586,2430,1.9157332181930542,3.5663625501096248,-0.0005559382632782217,9989.0,4512.95314445
245,778,3010560,3868,-0.5067833212204278,0.0003,0.06630859375,0.2,0.005683972,0.38420286774635315,0.0010954737663269043,2440,0.6863333582878113,11.184113405474152,-0.0009315603138626709,9989.0,4512.95314445
246,778,3022848,3882,-0.5287529559805989,0.0003,0.0775634765625,0.2,0.0072227977,0.3869813084602356,-0.0021744966506958008,2450,1.2509056329727173,1.8084131580467024,-0.00027089681170764377,9989.0,4512.95314445
247,778,3035136,3896,-0.546714325559636,0.0003,0.0619140625,0.2,0.0046418835,0.39543789625167847,-5.459785461425781e-05,2460,1.2706438302993774,2.6563921061732496,-0.00022238637235811137,9989.0,4512.95314445
248,779,3047424,3910,-0.571862490195781,0.0003,0.06133626302083333,0.2,0.0054078083,0.3969395160675049,4.70280647277832e-05,2470,2.284090518951416,2.5529781275118393,-0.00040038562923048934,9989.0,4512.95314445
249,779,3059712,3924,-0.569743043774118,0.0003,0.05048828125,0.2,0.003963923,0.39452117681503296,3.266334533691406e-05,2480,1.505788803100586,2.965540186106227,-0.00021851606009780274,9989.0,4622.7662611099995
250,780,3072000,3938,-0.5717841266964873,0.0003,0.059830729166666666,0.2,0.0053057093,0.3977181613445282,0.0007505416870117188,2490,17.140031814575195,12.886275145877153,-0.0013774052128913657,9989.0,4622.7662611099995
251,780,3084288,3953,-0.5726837249783178,0.0003,0.08001302083333334,0.2,0.0063743163,0.3976033926010132,-0.001628279685974121,2500,1.755497694015503,3.1206148655774695,-0.0013796535823833742,9989.0,4622.7662611099995
252,780,3096576,3967,-0.5772798211003344,0.0003,0.08233235677083334,0.2,0.007296706,0.3984752297401428,-0.0001283884048461914,2510,1.9782884120941162,2.2812551755690946,-0.00031735086849948857,9989.0,4622.7662611099995
253,780,3108864,3981,-0.5837139686880012,0.0003,0.06529134114583333,0.2,0.0058625415,0.398980051279068,-2.849102020263672e-05,2520,1.0094234943389893,3.7750627785610655,-0.0012943239777087,9989.0,4622.7662611099995
254,780,3121152,3998,-0.59859466344739,0.0003,0.06507161458333334,0.2,0.005639456,0.4052523672580719,-1.621246337890625e-05,2530,2.4280688762664795,3.1150632399134337,-0.0006986291853536386,9989.0,4681.719238889999
255,780,3133440,4016,-0.5841856923575203,0.0003,0.06771647135416667,0.2,0.006491099,0.39942410588264465,0.0006115436553955078,2540,11.07412338256836,11.641828043293208,-0.0009870716528287934,9989.0,4681.719238889999
256,780,3145728,4029,-0.5822526573203504,0.0003,0.06446940104166667,0.2,0.006450524,0.3983493447303772,-0.001137852668762207,2550,1.7764506340026855,2.3764249145596597,0.00050796255733682,9989.0,4681.719238889999
257,780,3158016,4043,-0.6047029873356223,0.0003,0.04312337239583333,0.2,0.0038726006,0.4055359661579132,-0.00020706653594970703,2560,0.28171804547309875,2.405474522562387,0.001098311642999761,9989.0,4681.719238889999
258,781,3170304,4057,-0.6015492013655603,0.0003,0.057275390625,0.2,0.005843327,0.4004693031311035,-4.6253204345703125e-05,2570,3.3820009231567383,4.550382912127922,-0.0013588280528589773,9989.0,4681.719238889999
259,780,3182592,4075,-0.5889522633204858,0.0003,0.06487630208333334,0.2,0.0063182437,0.39887791872024536,-0.0001480579376220703,2580,1.4120969772338867,3.2913208757682395,-0.0015615485059242928,9989.0,4707.3949
260,780,3194880,4092,-0.6022871434688568,0.0003,0.0498779296875,0.2,0.005493421,0.4017728865146637,0.00014388561248779297,2590,3.179028272628784,11.905353756994009,-0.0006417769630691813,9989.0,4707.3949
