time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/std,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/clip_fraction,train/value_loss,train/entropy_loss
1403,1572864,0.00258286,130.0,128,1120,0.2267763614654541,0.0038946371070778694,1270,0.41103020310401917,0.013903856,0.013536511920392513,0.2,0.0003,0.16710611979166667,0.00027343139593085655,-0.9476608406131466
1404,1585152,-0.00023245999999999944,130.0,129,1128,0.21298164129257202,0.0040565906508466774,1280,0.41365790367126465,0.01412743,0.01490685623139143,0.2,0.0003,0.16332194010416667,0.00029034654568628563,-0.9575030574885507
1406,1597440,0.004237179999999999,130.0,130,1135,0.21792340278625488,0.004092829643923324,1290,0.4126986265182495,0.016972655,0.0044178650714457035,0.2,0.0003,0.16490071614583332,0.0002800930716148287,-0.9608441958824794
1407,1609728,0.00737793,130.0,131,1143,0.2141374945640564,0.00456044292113802,1300,0.4116964340209961,0.011952159,0.008944219909608364,0.2,0.0003,0.16266276041666666,0.00027464443771805234,-0.9613349842218061
1409,1622016,0.00950944,130.0,132,1150,0.22317498922348022,0.004064937729223553,1310,0.4097368121147156,0.013393215,-0.009521015919744968,0.2,0.0003,0.15992024739583333,0.000278713853147868,-0.939779522890846
1410,1634304,0.0087356,130.0,133,1158,0.23398447036743164,0.0046308136889517,1320,0.408549427986145,0.014320403,0.019390009343624115,0.2,0.0003,0.162353515625,0.0002931174729534784,-0.9326165351706247
1412,1646592,0.00958385,130.0,134,1165,0.2269577980041504,0.005258521546481158,1330,0.4085913300514221,0.013416654,-0.002415287774056196,0.2,0.0003,0.16455078125,0.000294119021774956,-0.9305143760206799
1413,1658880,0.014224949999999998,130.0,135,1173,0.22217321395874023,0.003867717335560883,1340,0.41022762656211853,0.013134152,0.020821936428546906,0.2,0.0003,0.1650634765625,0.00027115418619511424,-0.9285481868622204
1415,1671168,0.02142804,130.0,136,1180,0.2151573896408081,0.00532241853531256,1350,0.4112396240234375,0.014324486,0.03601130098104477,0.2,0.0003,0.1638671875,0.0002618941096973989,-0.9376632741031548
1413,1683456,0.02076276,130.0,137,1191,0.21414482593536377,0.0035566082876660704,1360,0.41218113899230957,0.013708959,0.0010219290852546692,0.2,0.0003,0.16119791666666666,0.00029356580648709496,-0.9472841784047584
1414,1695744,0.01300415,130.0,138,1198,0.23518359661102295,0.0035405531629900604,1370,0.4095042645931244,0.01385434,0.010562609881162643,0.2,0.0003,0.1608154296875,0.0002847194923030353,-0.9374293660124143
1416,1708032,0.01516718,130.0,139,1206,0.22465801239013672,0.0036275212096370524,1380,0.4118844270706177,0.01435911,0.0003050084342248738,0.2,0.0003,0.16433919270833333,0.0003033077984279468,-0.9447912366129458
1417,1720320,0.018476549999999998,130.0,140,1213,0.22669273614883423,0.003275619617731233,1390,0.410563588142395,0.016016154,-0.0036961426958441734,0.2,0.0003,0.172314453125,0.00031633145128277346,-0.944549960612009
1415,1732608,0.028196249999999992,130.0,141,1223,0.2239895462989807,0.003859723523055436,1400,0.4049592614173889,0.014147322,-0.03316487371921539,0.2,0.0003,0.17281087239583334,0.0003059172788653086,-0.9204441245955726
1413,1744896,0.033386610000000004,130.0,142,1234,0.2163851261138916,0.004042091915835044,1410,0.40434879064559937,0.016367137,0.0023324370849877596,0.2,0.0003,0.16744791666666667,0.00028656611226172876,-0.9127236204221845
1412,1757184,0.03619863,130.0,143,1244,0.21605414152145386,0.00349253792289043,1420,0.4048561751842499,0.01333892,0.009985855780541897,0.2,0.0003,0.15941569010416667,0.00025603433988029186,-0.9177235888317228
1410,1769472,0.03776262999999999,130.0,144,1254,0.2131282091140747,0.003342541325400816,1430,0.4062102437019348,0.01560536,-0.009441475383937359,0.2,0.0003,0.16385904947916666,0.0002674053841777398,-0.9227173997399708
1408,1781760,0.03611596,130.0,145,1264,0.22252827882766724,0.0034885652294178726,1440,0.4035276770591736,0.016158698,0.0928492546081543,0.2,0.0003,0.1643798828125,0.000270090059151092,-0.9121150336538751
1406,1794048,0.035263510000000005,130.0,146,1275,0.23446661233901978,0.0032745624828142655,1450,0.4008661210536957,0.014208783,0.0077714924700558186,0.2,0.0003,0.1564453125,0.00025961404261731026,-0.9030613827519118
1408,1806336,0.04208054,130.0,147,1282,0.24134361743927002,0.004218636642811665,1460,0.40336883068084717,0.013537913,-0.010018414817750454,0.2,0.0003,0.16005045572916668,0.00026126699065874467,-0.9144307143675784
1409,1818624,0.04522264,130.0,148,1290,0.2391781210899353,0.004527181290904991,1470,0.4027930796146393,0.013720195,-0.00212188926525414,0.2,0.0003,0.1570556640625,0.0002683212650936184,-0.9167210622380177
1410,1830912,0.04190408,130.0,149,1297,0.23768168687820435,0.004833007312845439,1480,0.4039772152900696,0.014993279,-0.007012160960584879,0.2,0.0003,0.1482666015625,0.000261965766708272,-0.9206091047885517
1412,1843200,0.0382215,130.0,150,1305,0.2518573999404907,0.0034075970227907724,1490,0.40249040722846985,0.014358661,0.015652041882276535,0.2,0.0003,0.16810709635416668,0.00027207533990273686,-0.9113686954292158
1410,1855488,0.040181959999999996,130.0,151,1315,0.2550904154777527,0.004015840132948748,1500,0.40117430686950684,0.014488991,0.010045027360320091,0.2,0.0003,0.15986328125,0.00027861284636401253,-0.9017308957874774
1411,1867776,0.03997208,130.0,152,1323,0.25607168674468994,0.004655651603510099,1510,0.3985697627067566,0.0114427395,0.008418076671659946,0.2,0.0003,0.16405436197916667,0.00027470600480228313,-0.9043446365433435
1409,1880064,0.044808589999999995,130.0,153,1333,0.2592087388038635,0.004368371335658594,1520,0.39430320262908936,0.017219191,0.013297726400196552,0.2,0.0003,0.1590087890625,0.00026982242251657833,-0.8806573597093423
1408,1892352,0.0484262,130.0,154,1343,0.2540561556816101,0.004473108836464235,1530,0.3950682282447815,0.012817356,-0.02344798855483532,0.2,0.0003,0.1603271484375,0.0002362773213235414,-0.8733317752679189
1406,1904640,0.04845617999999999,130.0,155,1354,0.257753849029541,0.00413227083493742,1540,0.3947610855102539,0.012570515,0.02240404300391674,0.2,0.0003,0.16060384114583334,0.00026683034795951246,-0.8717128545977175
1405,1916928,0.049192929999999996,130.0,156,1364,0.2519800066947937,0.005401494657780859,1550,0.39442968368530273,0.016340688,-0.007821576669812202,0.2,0.0003,0.16715494791666666,0.00027373331611973604,-0.8639346616963546
1403,1929216,0.04971393000000001,130.0,157,1374,0.2514667510986328,0.004809987008654085,1560,0.39560726284980774,0.013411891,-0.012818627059459686,0.2,0.0003,0.15849609375,0.00026537410281738023,-0.8694087609648704
1401,1941504,0.05437748999999999,130.0,158,1384,0.24608159065246582,0.003669195675562757,1570,0.39126139879226685,0.01398432,-0.008355587720870972,0.2,0.0003,0.16932779947916668,0.0002704020306813012,-0.8494933348769943
1401,1953792,0.05118228,130.0,159,1393,0.2621075510978699,0.0058038475995999764,1580,0.3931806683540344,0.014366818,-0.020268099382519722,0.2,0.0003,0.16663411458333333,0.0002688327169456291,-0.8553977573911349
1402,1966080,0.04685297,130.0,160,1401,0.25279128551483154,0.004105658196870839,1590,0.39489880204200745,0.013049378,0.04120902344584465,0.2,0.0003,0.16251627604166666,0.0002885710754981119,-0.8611340379652878
1404,1978368,0.05443575999999999,130.0,161,1408,0.24977219104766846,0.004411842397166766,1600,0.3901030421257019,0.014705189,0.014068027958273888,0.2,0.0003,0.16239420572916666,0.0002948733507082579,-0.8412439758578937
1405,1990656,0.056635939999999996,130.0,162,1416,0.25867265462875366,0.005865020739050427,1610,0.39024388790130615,0.0144908475,-0.00622487673535943,0.2,0.0003,0.16162923177083333,0.00029237754969623587,-0.8339122179895639
1403,2002944,0.051228760000000005,130.0,163,1426,0.2360626459121704,0.005604301624164994,1620,0.3876613974571228,0.012389357,0.028794599696993828,0.2,0.0003,0.16092936197916666,0.00029055183293091126,-0.8316922101192177
1402,2015232,0.04952402,130.0,164,1436,0.25241512060165405,0.0041203301110120565,1630,0.3912769556045532,0.017119389,0.0016842033946886659,0.2,0.0003,0.16372884114583333,0.00029856677607161447,-0.8373408235609532
1401,2027520,0.049695909999999996,130.0,165,1447,0.24258273839950562,0.0037782069344151144,1640,0.3916376829147339,0.0143496515,-0.005329736042767763,0.2,0.0003,0.1636962890625,0.00030286746813696177,-0.845743256683151
1399,2039808,0.05160529000000001,130.0,166,1457,0.24432861804962158,0.0038938041636962834,1650,0.3942912220954895,0.01492885,0.015464494936168194,0.2,0.0003,0.16302897135416666,0.00030690868882932897,-0.8600523723599811
1400,2052096,0.05499593,130.0,167,1464,0.22788238525390625,0.005482167831723927,1660,0.39005517959594727,0.014474959,-0.009276259690523148,0.2,0.0003,0.1649169921875,0.00030442778186928385,-0.8418720169303318
1402,2064384,0.055363029999999994,130.0,168,1472,0.22215455770492554,0.0045204929357472185,1670,0.38821864128112793,0.012337123,-0.012746232561767101,0.2,0.0003,0.15308430989583333,0.0003058518437228486,-0.8358230243126551
1403,2076672,0.04961474999999999,130.0,169,1479,0.24219584465026855,0.002394563244888559,1680,0.3842834234237671,0.013792545,-0.0007240087143145502,0.2,0.0003,0.16361490885416666,0.00028051706672158614,-0.8238879321763913
1404,2088960,0.05058245999999999,130.0,170,1487,0.23064059019088745,0.003126086238747424,1690,0.3803512454032898,0.015239045,-0.02407192997634411,0.2,0.0003,0.159033203125,0.0003092902489849318,-0.8005375660335025
1405,2101248,0.05567807999999999,130.0,171,1494,0.23158490657806396,0.0048760594363557175,1700,0.38098466396331787,0.014886289,0.045381806790828705,0.2,0.0003,0.165576171875,0.000279704678333322,-0.79924385137856
1406,2113536,0.06015924999999999,130.0,172,1502,0.23979073762893677,0.003752920148993629,1710,0.38158729672431946,0.012464144,0.00906404759734869,0.2,0.0003,0.1545166015625,0.0002851364253804907,-0.8006049836675326
1405,2125824,0.06085543,130.0,173,1512,0.23499548435211182,0.004026823900615758,1720,0.37881970405578613,0.015930021,0.017791714519262314,0.2,0.0003,0.177001953125,0.000268495759473808,-0.7859633244884511
1406,2138112,0.05808744,130.0,174,1520,0.24643778800964355,0.0044568505762678495,1730,0.376382440328598,0.015738087,-0.007225411012768745,0.2,0.0003,0.1753662109375,0.0002610913114949653,-0.7687320254122217
1405,2150400,0.05247034999999999,130.0,175,1530,0.24038541316986084,0.003480440932556424,1740,0.37742021679878235,0.0142599195,-0.023793024942278862,0.2,0.0003,0.16736653645833333,0.0002822763276981277,-0.7707944634991387
1403,2162688,0.05549230000000001,130.0,176,1540,0.2364133596420288,0.00331325446095434,1750,0.3763296604156494,0.0134026185,0.011572025716304779,0.2,0.0003,0.1638916015625,0.0002828764499327008,-0.7690813157086571
1402,2174976,0.059385950000000014,130.0,177,1551,0.2514870762825012,0.0049937704681118095,1760,0.37436896562576294,0.013067901,0.0020026331767439842,0.2,0.0003,0.16083170572916666,0.0002705659182538511,-0.7645294543045262
1400,2187264,0.052354519999999995,130.0,178,1561,0.23477017879486084,0.0047824394108223105,1770,0.37278449535369873,0.016587878,0.0003367431927472353,0.2,0.0003,0.15392252604166667,0.00027728310924430845,-0.7561485054592292
1399,2199552,0.05476665,130.0,179,1571,0.24438273906707764,0.0041536553896245705,1780,0.37356123328208923,0.013768771,0.01460695918649435,0.2,0.0003,0.16229654947916666,0.0002674388513772404,-0.758201565562437
1398,2211840,0.055681629999999996,130.0,180,1581,0.24186843633651733,0.0039808182613342066,1790,0.3727526068687439,0.014990785,-0.0031344834715127945,0.2,0.0003,0.17159016927083334,0.0002760961135550133,-0.7506174645076196
1397,2224128,0.05698182999999999,130.0,181,1591,0.24270153045654297,0.00409547891819481,1800,0.3706631660461426,0.013748216,0.026444600895047188,0.2,0.0003,0.16727701822916666,0.00027415943320647785,-0.7351954294368624
1395,2236416,0.05918470000000001,130.0,182,1602,0.24219375848770142,0.003770265233591393,1810,0.3715205490589142,0.015754282,-0.008921767584979534,0.2,0.0003,0.16424967447916666,0.00025081325034837697,-0.7415157813889285
1396,2248704,0.061821460000000016,130.0,183,1609,0.23874831199645996,0.003925786906135423,1820,0.3696039319038391,0.012733166,-0.011633532121777534,0.2,0.0003,0.16929524739583332,0.000276465960147713,-0.7276360599634548
1395,2260992,0.06351253999999999,130.0,184,1619,0.23817157745361328,0.004834450297736718,1830,0.36809656023979187,0.014970268,0.0007562178070656955,0.2,0.0003,0.16404622395833332,0.00026536026033075665,-0.7196333716933926
1394,2273280,0.05937036000000001,130.0,185,1630,0.2423282265663147,0.003489886609046759,1840,0.36375999450683594,0.016328597,-0.015067469328641891,0.2,0.0003,0.17479654947916667,0.00027398388698808654,-0.695891727382938
1395,2285568,0.06317126999999999,130.0,186,1637,0.2438684105873108,0.003831651166183292,1850,0.3633442521095276,0.013870771,0.04471692815423012,0.2,0.0003,0.16346842447916668,0.0002507601442327238,-0.6835849992310007
1394,2297856,0.07048958,130.0,187,1648,0.24355870485305786,0.0035813054084428584,1860,0.36121663451194763,0.013942321,-0.0009053760441020131,0.2,0.0003,0.16138509114583333,0.00026158908325821055,-0.6776616715515653
1395,2310144,0.06844222999999999,130.0,188,1655,0.24102044105529785,0.0043057463752726715,1870,0.3586201071739197,0.01679305,0.013463931158185005,0.2,0.0003,0.17434895833333333,0.0002628731560283389,-0.6790152292388181
1396,2322432,0.06994908,130.0,189,1663,0.24754106998443604,0.004279373609582156,1880,0.35960090160369873,0.013933707,0.0007509642746299505,0.2,0.0003,0.17115885416666668,0.0002639515866045864,-0.6723497931224605
1397,2334720,0.06896706,130.0,190,1670,0.2552347779273987,0.00470169119022709,1890,0.3601887822151184,0.014521137,0.01975417137145996,0.2,0.0003,0.16539713541666667,0.0002685671684124221,-0.6824792634695769
1398,2347008,0.06789454,130.0,191,1678,0.24583321809768677,0.0037703589719361237,1900,0.3616921305656433,0.013895758,-0.0072606406174600124,0.2,0.0003,0.16201171875,0.00027664696801063353,-0.6863230427727103
1399,2359296,0.07610327,130.0,192,1685,0.2518458962440491,0.0034432703665515873,1910,0.3656066358089447,0.014885795,0.000604658096563071,0.2,0.0003,0.1677978515625,0.000295377653022418,-0.7038196152386565
1400,2371584,0.08023762,130.0,193,1693,0.25513535737991333,0.004311216483377696,1920,0.3633273243904114,0.013925447,-0.006812509149312973,0.2,0.0003,0.16482747395833333,0.00028827315275066213,-0.6986058296635747
1401,2383872,0.07859424999999999,130.0,194,1700,0.2587161064147949,0.00441408700159324,1930,0.3643554747104645,0.018153839,0.0037745742592960596,0.2,0.0003,0.16602376302083333,0.0003012001633123873,-0.6965250128259262
1402,2396160,0.07441402,130.0,195,1708,0.25278007984161377,0.0042693815456004815,1940,0.3624770939350128,0.0124759525,0.02305501326918602,0.2,0.0003,0.1545654296875,0.0002962259673798447,-0.6902969092441101
1403,2408448,0.08320024000000002,130.0,196,1715,0.26453787088394165,0.003473572818863128,1950,0.36035069823265076,0.015203123,0.024411816149950027,0.2,0.0003,0.16173502604166667,0.00031735360032598693,-0.6763781552823881
1404,2420736,0.08839395000000001,130.0,197,1723,0.2679445147514343,0.0029121762341674184,1960,0.3568233847618103,0.013178949,-0.008805978111922741,0.2,0.0003,0.1658447265625,0.0003308724545073953,-0.6587132862458627
1405,2433024,0.08617572,130.0,198,1730,0.2707676887512207,0.004099163585851784,1970,0.3543815612792969,0.013954108,-0.014407560229301453,0.2,0.0003,0.15674641927083333,0.00033523993117796637,-0.6495587962058683
1406,2445312,0.08516682000000002,130.0,199,1738,0.26023077964782715,0.0038077506330106794,1980,0.3560355305671692,0.01615121,0.002012853743508458,0.2,0.0003,0.17242838541666666,0.00027942336639625865,-0.6574484074488283
1407,2457600,0.08806195,130.0,200,1746,0.26624488830566406,0.003862219404012042,1990,0.35746192932128906,0.013451221,-0.016022900119423866,0.2,0.0003,0.16382649739583333,0.00027924970523448184,-0.6656296581650774
1406,2469888,0.08707429000000003,130.0,201,1756,0.2521575093269348,0.0040010823412255075,2000,0.3589063584804535,0.01403676,0.00570461293682456,0.2,0.0003,0.1640869140625,0.00026454950223069317,-0.6646426861174405
1407,2482176,0.08789189,130.0,202,1763,0.24624353647232056,0.004628071987220513,2010,0.35417264699935913,0.013121386,-0.01823361963033676,0.2,0.0003,0.16217447916666666,0.00025277689600216035,-0.6594021671762069
1408,2494464,0.08673674,130.0,203,1771,0.2644532322883606,0.0034701456164233,2020,0.3493056297302246,0.019526677,0.001806449145078659,0.2,0.0003,0.180712890625,0.00026291498237090614,-0.623934777546674
1406,2506752,0.08043847,130.0,204,1781,0.2568967342376709,0.004330891309291473,2030,0.34537413716316223,0.018020654,0.019842782989144325,0.2,0.0003,0.16676432291666668,0.0002624253434305501,-0.5990328164771199
1407,2519040,0.08412098999999999,130.0,205,1789,0.26307034492492676,0.003455741915604449,2040,0.34700295329093933,0.015865123,-0.016090378165245056,0.2,0.0003,0.169482421875,0.00026520850925635384,-0.6074141097565492
1408,2531328,0.09151055,130.0,206,1796,0.27457863092422485,0.0024331446379316428,2050,0.34206974506378174,0.014874697,-0.023590542376041412,0.2,0.0003,0.17338053385416666,0.00024597444684483586,-0.5896337773650885
1409,2543616,0.09400925,130.0,207,1804,0.2707597613334656,0.005567571860713845,2060,0.3408304452896118,0.014731713,0.03452054411172867,0.2,0.0003,0.173291015625,0.00024746517151091516,-0.5760665088581542
1410,2555904,0.08664379999999999,130.0,208,1812,0.2693021893501282,0.0038871898736639802,2070,0.33976271748542786,0.01717423,0.0032278781291097403,0.2,0.0003,0.17392578125,0.00026560824314098377,-0.5694968333157401
1411,2568192,0.08604846999999999,130.0,209,1819,0.2621855139732361,0.0038522619568539087,2080,0.33845725655555725,0.0137463,0.01742016151547432,0.2,0.0003,0.16398111979166666,0.0002675078667228566,-0.5715058411161105
1412,2580480,0.08840574,130.0,210,1827,0.2762070298194885,0.004227566433170674,2090,0.33883485198020935,0.014791705,0.0037841524463146925,0.2,0.0003,0.16259765625,0.000251693245691816,-0.5729660975746811
1413,2592768,0.08730563000000002,130.0,211,1834,0.2660328149795532,0.0038595383085824626,2100,0.3387919068336487,0.015097004,-0.0019451339030638337,0.2,0.0003,0.17189127604166668,0.0002487156866891382,-0.5784798683288197
1414,2605056,0.08518489000000001,130.0,212,1842,0.2710278630256653,0.003997294449315329,2110,0.33585125207901,0.0154955955,-0.00382867525331676,0.2,0.0003,0.16964518229166667,0.0002581899082504909,-0.5629619505877296
1414,2617344,0.09173688,130.0,213,1849,0.2673461437225342,0.00461586636811262,2120,0.3330288529396057,0.01424018,0.025145892053842545,0.2,0.0003,0.16859537760416668,0.0002809731320439823,-0.5539566667440037
1413,2629632,0.09360368,130.0,214,1860,0.2760823369026184,0.00530000281263104,2130,0.3333744406700134,0.016433036,-0.015523997135460377,0.2,0.0003,0.16549479166666667,0.00028195921005362833,-0.5441705077576141
1412,2641920,0.08537981000000001,130.0,215,1870,0.27435171604156494,0.0036952557108937373,2140,0.33280688524246216,0.014580459,0.011795710772275925,0.2,0.0003,0.1661376953125,0.0002850100000387101,-0.5526428404574593
1411,2654208,0.08578535000000001,130.0,216,1880,0.2605382204055786,0.00464033275093243,2150,0.32979071140289307,0.016286546,-0.008970586583018303,0.2,0.0003,0.16561686197916667,0.0002801280947740755,-0.5400391413209339
1412,2666496,0.08799103999999999,130.0,217,1888,0.27354711294174194,0.004425352306861896,2160,0.3279901444911957,0.015740365,-0.012274407781660557,0.2,0.0003,0.17509765625,0.0002827145051999954,-0.5280602042563259
1413,2678784,0.08548803,130.0,218,1895,0.2703009843826294,0.0052896198160548615,2170,0.33021384477615356,0.015557695,0.008011328987777233,0.2,0.0003,0.16607259114583334,0.00028348306827107684,-0.5378149727359414
1413,2691072,0.08558999999999997,130.0,219,1903,0.26719075441360474,0.005051089343760395,2180,0.3287893235683441,0.015839787,0.044440243393182755,0.2,0.0003,0.1661376953125,0.00026864584031803437,-0.5337838839118679
1414,2703360,0.08864825,130.0,220,1910,0.2684122323989868,0.004041470458711653,2190,0.32629987597465515,0.014393284,0.01822785846889019,0.2,0.0003,0.16949055989583334,0.00027800416745928184,-0.5231942153535784
1415,2715648,0.08684634000000001,130.0,221,1918,0.2726125121116638,0.002837245106517609,2200,0.3264378011226654,0.015127341,0.023252706974744797,0.2,0.0003,0.17352701822916666,0.00026169420271647444,-0.5181187737733126
1416,2727936,0.08595178,130.0,222,1926,0.2649126648902893,0.0035758963315553655,2210,0.3271106481552124,0.0142076975,0.058319393545389175,0.2,0.0003,0.17357584635416667,0.0002909407155433049,-0.5249843550225098
1417,2740224,0.09066253999999999,130.0,223,1933,0.266115665435791,0.00372077926028093,2220,0.32463759183883667,0.01954632,-0.015683423727750778,0.2,0.0003,0.17857259114583332,0.0002943311797101463,-0.5118717351307471
1417,2752512,0.09255578000000002,130.0,224,1941,0.27588123083114624,0.004046126596343432,2230,0.3269874155521393,0.012882912,-0.02802916057407856,0.2,0.0003,0.15836588541666666,0.00028255995231726654,-0.5224048507710298
1418,2764800,0.09562451,130.0,225,1948,0.2798096537590027,0.0038098401220243733,2240,0.3247813582420349,0.011908551,-0.011397141963243484,0.2,0.0003,0.1566650390625,0.0002973043912182523,-0.517041025745372
1417,2777088,0.09711045,130.0,226,1959,0.2766820192337036,0.004065223121506279,2250,0.3255136013031006,0.015057263,-0.025561144575476646,0.2,0.0003,0.180810546875,0.000276910558795862,-0.5153475709569951
1416,2789376,0.09485550999999999,130.0,227,1969,0.286620557308197,0.004224527347590387,2260,0.32519441843032837,0.013702047,0.004644445609301329,0.2,0.0003,0.15306803385416667,0.0002967376692140533,-0.5263117534729341
1415,2801664,0.09224270999999998,130.0,228,1979,0.28663694858551025,0.0049008790410880465,2270,0.32330772280693054,0.013818503,-0.015125015750527382,0.2,0.0003,0.16094563802083334,0.0002883228381961089,-0.5143512187215189
1415,2813952,0.09063116,130.0,229,1987,0.27085745334625244,0.003692477137641011,2280,0.3251480460166931,0.015035331,-0.028632409870624542,0.2,0.0003,0.1611083984375,0.00030195384735331267,-0.5167090100236237
1416,2826240,0.08489222,130.0,230,1994,0.2767888307571411,0.004617687022134002,2290,0.3203181326389313,0.015158676,-0.012772725895047188,0.2,0.0003,0.17515462239583332,0.0002870508793345531,-0.4959582437761128
1417,2838528,0.07540729,130.0,231,2002,0.26822900772094727,0.004786687787539753,2300,0.31952953338623047,0.015091392,-0.013995084911584854,0.2,0.0003,0.17608235677083334,0.0003051938661883469,-0.49097039971190193
1418,2850816,0.07623094999999999,130.0,232,2010,0.2713930606842041,0.002733668753656578,2310,0.32009074091911316,0.020190105,-0.013958600349724293,0.2,0.0003,0.17740885416666666,0.00031284116622979735,-0.4923146887527158
1419,2863104,0.07184613000000001,130.0,233,2017,0.27736496925354004,0.003594759017020503,2320,0.31942254304885864,0.014365208,0.02265378274023533,0.2,0.0003,0.16931966145833333,0.0003113389177542558,-0.4953107112708191
1419,2875392,0.07334418999999999,130.0,234,2025,0.2599928379058838,0.004314281087378428,2330,0.32182225584983826,0.015960226,0.008082237094640732,0.2,0.0003,0.16787923177083333,0.0003183158398390636,-0.5026465637143701
1418,2887680,0.07596821,130.0,235,2035,0.2739107012748718,0.002346873141990121,2340,0.31555435061454773,0.014562238,-0.01887243613600731,0.2,0.0003,0.1689453125,0.0003121916319742013,-0.47411553720012306
1419,2899968,0.06981156000000001,130.0,236,2042,0.26761823892593384,0.004260728635745181,2350,0.3152718245983124,0.014137201,-0.00927672814577818,0.2,0.0003,0.16581217447916666,0.0003187878717199055,-0.4654003602763017
1418,2912256,0.06911887,130.0,237,2053,0.2711030840873718,0.004426097804389429,2360,0.3139788508415222,0.015471409,0.027834123000502586,0.2,0.0003,0.17437337239583334,0.0003151653507302399,-0.4656076003176471
1417,2924544,0.07233663,130.0,238,2063,0.27454203367233276,0.004609211810748093,2370,0.3098262846469879,0.014488637,-0.019996074959635735,0.2,0.0003,0.16671549479166667,0.0003134494371200465,-0.4405699017923325
1416,2936832,0.07286089999999999,130.0,239,2073,0.2731384038925171,0.0031574173330833825,2380,0.30918172001838684,0.014984013,0.0042690616101026535,0.2,0.0003,0.16509602864583334,0.00031011380097728156,-0.42861112671283386
1415,2949120,0.07120909,130.0,240,2084,0.26023614406585693,0.0038286838307006596,2390,0.3092160224914551,0.01320219,-0.007116397842764854,0.2,0.0003,0.16797688802083333,0.0003025119357441023,-0.4275612125173211
1415,2961408,0.07479331999999998,130.0,241,2091,0.2697039842605591,0.0029190178645270254,2400,0.30973947048187256,0.014807106,0.049963004887104034,0.2,0.0003,0.16569010416666666,0.00028316536095947714,-0.43030337172870836
1414,2973696,0.0702997,130.0,242,2101,0.263724148273468,0.003660802909689664,2410,0.3071010410785675,0.013794978,0.017676198855042458,0.2,0.0003,0.16336263020833333,0.00028184335499190636,-0.421006049355492
1413,2985984,0.06520845,130.0,243,2112,0.2628004550933838,0.00333805499352214,2420,0.30628249049186707,0.014942147,0.020790383219718933,0.2,0.0003,0.16753743489583334,0.0002693837276107539,-0.4152862874325365
1412,2998272,0.06384288,130.0,244,2122,0.2701243758201599,0.0040501846104840904,2430,0.3065662682056427,0.0137030445,0.012014503590762615,0.2,0.0003,0.16515299479166667,0.00028331502887037155,-0.41497422507964077
1413,3010560,0.07030956,130.0,245,2129,0.25692665576934814,0.003412161770271875,2440,0.30561524629592896,0.015760712,-0.031835995614528656,0.2,0.0003,0.1827392578125,0.00026516155412537046,-0.41388037875294686
1412,3022848,0.0749736,130.0,246,2140,0.2687388062477112,0.0026408030644840133,2450,0.3019670248031616,0.015696151,0.0033331606537103653,0.2,0.0003,0.17264811197916666,0.0002569493087586731,-0.3855270795058459
1413,3035136,0.07357717000000001,130.0,247,2147,0.27422207593917847,0.004740957225415817,2460,0.30448704957962036,0.014257212,0.07625965029001236,0.2,0.0003,0.16865234375,0.00026727179366995796,-0.391404427960515
1413,3047424,0.07328378999999999,130.0,248,2155,0.2711961269378662,0.004758971674891655,2470,0.3022361993789673,0.014764019,-0.023092517629265785,0.2,0.0003,0.16724446614583333,0.0002596476939970671,-0.3892789962235838
1414,3059712,0.07403956,130.0,249,2162,0.2633126378059387,0.006292836949190435,2480,0.30512535572052,0.014182426,0.018785472959280014,0.2,0.0003,0.161083984375,0.0002677955077160732,-0.40283805010840296
1415,3072000,0.07509310999999999,130.0,250,2170,0.2723246216773987,0.00459645299603532,2490,0.3056652843952179,0.012257241,0.003619179828092456,0.2,0.0003,0.1616455078125,0.00026689766026872044,-0.41014547053103645
1416,3084288,0.07294026999999999,130.0,251,2177,0.2687443494796753,0.0032702534066629597,2500,0.30393245816230774,0.015709627,0.0045018270611763,0.2,0.0003,0.173779296875,0.0003010312887681721,-0.4044680780420701
1415,3096576,0.07155041,130.0,252,2188,0.28261852264404297,0.003344115842385994,2510,0.30677148699760437,0.016499897,0.01890357956290245,0.2,0.0003,0.16300455729166666,0.0002792749751582354,-0.41366064553149046
1415,3108864,0.06831039,130.0,253,2195,0.2627389430999756,0.003279870338277154,2520,0.3023107945919037,0.0148445135,-0.023545041680336,0.2,0.0003,0.17085774739583334,0.00029371200659322007,-0.40037896915649374
1416,3121152,0.061306690000000004,130.0,254,2203,0.26464682817459106,0.0035988623430360652,2530,0.3026875853538513,0.0124975005,-0.0018123351037502289,0.2,0.0003,0.16848958333333333,0.0002808032693792484,-0.3974552453806003
1417,3133440,0.07057005,130.0,255,2210,0.2681039571762085,0.003177550340963838,2540,0.3027728199958801,0.012905109,0.006370385177433491,0.2,0.0003,0.164501953125,0.0002930229939617372,-0.3969620051017652
1418,3145728,0.07071163,130.0,256,2218,0.2648303508758545,0.0030131530157329204,2550,0.30081820487976074,0.0145795485,0.016443422064185143,0.2,0.0003,0.15786946614583333,0.00029278878067392117,-0.39172330729973814
