rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range,train/n_updates
0.6888925899999999,165,167936,1015,1070.0,82,0.108447265625,0.2644851803779602,0.0003,-0.009967414662241936,-1.8426055315881968,0.0013954242613181123,0.00937046,-0.00532452871411806,0.6111108064651489,0.2,810
0.6963450600000002,167,169984,1017,1070.0,83,0.097509765625,0.2185177206993103,0.0003,-0.007214642129838467,-1.8293150138109922,0.0015274925686753703,0.010990242,-0.006484414538135752,0.6074104309082031,0.2,820
0.7113333000000001,168,172032,1018,1070.0,84,0.112060546875,0.2693721055984497,0.0003,0.012369783595204353,-1.8033665958791971,0.001491762099067273,0.013021134,-0.007977439294336364,0.5985814929008484,0.2,830
0.7179275300000001,170,174080,1019,1070.0,85,0.112255859375,0.23705989122390747,0.0003,-0.0035279940348118544,-1.774116513878107,0.0016659938852171762,0.008225279,-0.00530284684500657,0.5918796062469482,0.2,840
0.7232964599999999,172,176128,1020,1070.0,86,0.116943359375,0.29193490743637085,0.0003,-0.0074327425099909306,-1.7560376737266779,0.0016338185669155791,0.009220149,-0.005546499286720063,0.5881474018096924,0.2,850
0.7434972500000001,174,178176,1021,1070.0,87,0.11142578125,0.2903450131416321,0.0003,-0.022622406482696533,-1.7559225853532552,0.0014165396360112936,0.0082444735,-0.008635962168045807,0.5915508270263672,0.2,860
0.7465046300000001,176,180224,1022,1070.0,88,0.101953125,0.2643476724624634,0.0003,-0.007567905355244875,-1.7588644601404666,0.0014983003360612202,0.010323362,-0.007036381393845659,0.5924432873725891,0.2,870
0.7477867500000001,178,182272,1023,1070.0,89,0.111376953125,0.23079735040664673,0.0003,-0.0019033134449273348,-1.7286051254719497,0.0013922416757850443,0.015800986,-0.007002602123247925,0.5773537158966064,0.2,880
0.75428855,180,184320,1023,1070.0,90,0.144873046875,0.009307563304901123,0.0003,-0.001223445637151599,-1.695229657366872,0.0010693489130062517,0.011872614,-0.007110886223381385,0.5726732611656189,0.2,890
0.7696979500000001,181,186368,1024,1070.0,91,0.11298828125,0.2261330485343933,0.0003,-0.013822687789797783,-1.691194374486804,0.0015144885730478564,0.0070446664,-0.005594003178703133,0.5727449655532837,0.2,900
0.7761081200000001,183,188416,1025,1070.0,92,0.1052734375,0.24653083086013794,0.0003,-0.01798774115741253,-1.6805549066513776,0.0013681201406143372,0.010969928,-0.008690869108249899,0.5672711133956909,0.2,910
0.7862954500000001,185,190464,1026,1070.0,93,0.115234375,0.13710558414459229,0.0003,-0.00656305393204093,-1.6625910609960557,0.001256844709860161,0.010757442,-0.0065050028133555315,0.5650463700294495,0.2,920
0.7865221600000001,187,192512,1027,1070.0,94,0.13017578125,0.18417590856552124,0.0003,-0.024937398731708527,-1.6473317693918943,0.0012288819396417238,0.013714191,-0.004033069354773033,0.5596034526824951,0.2,930
0.79747634,189,194560,1028,1070.0,95,0.122900390625,0.2800220847129822,0.0003,-0.012523853220045567,-1.6350831657648086,0.0013873845080524915,0.0101661235,-0.004825599271862302,0.5593261122703552,0.2,940
0.8069481,191,196608,1026,1070.0,96,0.1265625,0.2828718423843384,0.0003,-0.05512683466076851,-1.6203394334763288,0.0016333748288161587,0.011477827,-0.008142187565681525,0.551576554775238,0.2,950
0.8238618699999999,193,198656,1027,1070.0,97,0.116064453125,0.25107091665267944,0.0003,-0.01447866391390562,-1.590207338705659,0.0013837443313605036,0.010499917,-0.00663432119472418,0.5429258346557617,0.2,960
0.8342779399999999,195,200704,1028,1070.0,98,0.109130859375,0.32155436277389526,0.0003,-0.02514774166047573,-1.5676250711083413,0.0015266228954715188,0.011335865,-0.007230680125940125,0.5397137403488159,0.2,970
0.8490112700000002,196,202752,1029,1070.0,99,0.1044921875,0.3205922245979309,0.0003,0.009373199194669724,-1.5460098035633565,0.0016484857333125547,0.009112719,-0.002927542205725331,0.531731128692627,0.2,980
0.85721384,198,204800,1030,1070.0,100,0.11669921875,0.20824700593948364,0.0003,-0.02833208255469799,-1.530763119086623,0.0014514578719172278,0.011718869,-0.0042151102687057575,0.5310686230659485,0.2,990
0.87113034,200,206848,1031,1070.0,101,0.1337890625,0.2560402750968933,0.0003,-0.02159629575908184,-1.5269445169717073,0.0015617720793670742,0.01090808,-0.0065583531133597715,0.5297431945800781,0.2,1000
0.8817252000000001,202,208896,1032,1070.0,102,0.135400390625,0.26778286695480347,0.0003,-0.0283574890345335,-1.512864075601101,0.0014980492076574591,0.011071534,-0.006628495124459732,0.5252494215965271,0.2,1010
0.8895735000000002,204,210944,1032,1070.0,103,0.133251953125,0.26946330070495605,0.0003,0.0054048411548137665,-1.4963498417288066,0.0013618581480841386,0.009952512,-0.005183440881955903,0.5220954418182373,0.2,1020
0.8977415699999999,206,212992,1033,1070.0,104,0.1287109375,0.28024840354919434,0.0003,-0.009723061695694923,-1.4957832112908362,0.0014965111953642919,0.008768408,-0.004775487346341834,0.5255744457244873,0.2,1030
0.90549375,207,215040,1034,1070.0,105,0.13935546875,0.24423134326934814,0.0003,0.003976961597800255,-1.5121157642453908,0.0010274071908497717,0.012758214,-0.005252665013540536,0.5308991074562073,0.2,1040
0.90818812,209,217088,1035,1070.0,106,0.1341796875,0.232044517993927,0.0003,-0.025835491716861725,-1.5057664141058922,0.0013436575634841574,0.012472479,-0.005140583115280606,0.5229389667510986,0.2,1050
0.9250369400000001,211,219136,1035,1070.0,107,0.11748046875,0.2712289094924927,0.0003,-0.009713899344205856,-1.4843430120497942,0.0015512758913246217,0.014140865,-0.005048918985994533,0.5205694437026978,0.2,1060
0.9423705200000001,213,221184,1036,1070.0,108,0.1267578125,0.22538036108016968,0.0003,-0.024284088984131813,-1.4739931717514991,0.001481977776529675,0.0086667165,-0.003794730521622114,0.5167812705039978,0.2,1070
0.9479719400000001,215,223232,1037,1070.0,109,0.11298828125,0.24996024370193481,0.0003,-0.02032470516860485,-1.4704410701990127,0.0012273225067474414,0.011562095,-0.002512567506346386,0.5184584259986877,0.2,1080
0.95373783,217,225280,1037,1070.0,110,0.13037109375,0.2730739116668701,0.0003,0.005446486175060272,-1.469723492115736,0.0015303783287890838,0.013718017,-0.0033548209044965915,0.5173537135124207,0.2,1090
0.96566236,218,227328,1038,1070.0,111,0.106591796875,0.24999678134918213,0.0003,-0.009091380052268505,-1.4577845990657807,0.001237836437576334,0.0105917305,-0.005881677096476778,0.5134548544883728,0.2,1100
0.97274253,220,229376,1039,1070.0,112,0.12646484375,0.3068649172782898,0.0003,-0.04383428022265434,-1.455368996039033,0.0015115168545889901,0.008991712,-0.0032910343245021066,0.5144370198249817,0.2,1110
0.9844566400000001,222,231424,1039,1070.0,113,0.11181640625,0.3215644955635071,0.0003,-0.0002122002188116312,-1.4466645687818527,0.001596699635956611,0.009885929,-0.005950771873176564,0.5106914043426514,0.2,1120
0.99781571,224,233472,1040,1070.0,114,0.11103515625,0.3285888433456421,0.0003,0.01213756762444973,-1.4381775315850973,0.0013782124889985426,0.009884848,-0.006269838698790409,0.5100280046463013,0.2,1130
1.0069515400000002,226,235520,1041,1070.0,115,0.12587890625,0.3191240429878235,0.0003,-0.002480375114828348,-1.4330618858337403,0.0013900447545893257,0.009806419,-0.005477040022378787,0.5084611177444458,0.2,1140
1.0215789800000001,228,237568,1041,1070.0,116,0.12275390625,0.27201688289642334,0.0003,-0.030370861291885376,-1.424762226268649,0.001327133326776675,0.012687013,-0.008075235215073917,0.5049760341644287,0.2,1150
1.02891229,229,239616,1042,1070.0,117,0.116748046875,0.2749117612838745,0.0003,-0.03587295487523079,-1.4011303503066301,0.0013557357546233107,0.01030704,-0.006445995038666297,0.49687659740448,0.2,1160
1.03296905,231,241664,1043,1070.0,118,0.14091796875,0.33910125494003296,0.0003,0.0023705707862973213,-1.3783834047615529,0.0013372939993132604,0.0107390825,-0.006073034445580561,0.4922596216201782,0.2,1170
1.04114197,233,243712,1043,1070.0,119,0.14423828125,0.30919116735458374,0.0003,0.0029131919145584106,-1.3580350022763015,0.0015481120426557027,0.013892915,-0.01054772315401351,0.48694074153900146,0.2,1180
1.04847041,235,245760,1044,1070.0,120,0.12421875,0.2845355272293091,0.0003,0.02124073915183544,-1.3369727209210396,0.0016279515601127059,0.00793094,-0.0013690727617358788,0.4814772605895996,0.2,1190
1.0569025899999998,237,247808,1044,1070.0,121,0.118994140625,0.35526514053344727,0.0003,-0.004518495872616768,-1.318453437462449,0.0016055290270742262,0.011452746,-0.006393397611100226,0.4772871434688568,0.2,1200
1.06170389,239,249856,1045,1070.0,122,0.112255859375,0.3126612901687622,0.0003,-0.017916051670908928,-1.3072402723133565,0.0015779892630234827,0.01029827,-0.005793191368866246,0.47588813304901123,0.2,1210
1.06177527,240,251904,1045,1070.0,123,0.143212890625,0.3103775382041931,0.0003,-0.00728328013792634,-1.2919373396784066,0.0015794271592312725,0.010764882,-0.006826444284524768,0.4708777070045471,0.2,1220
1.06520686,242,253952,1046,1070.0,124,0.12197265625,0.3573879599571228,0.0003,-0.003594903275370598,-1.2839805644005537,0.0016609310208878015,0.013707591,-0.005793498535058461,0.4719899296760559,0.2,1230
1.07580349,244,256000,1046,1070.0,125,0.144384765625,0.3539833426475525,0.0003,0.012140936218202114,-1.2800123237073422,0.001367884962564858,0.011707159,-0.004798816950642504,0.469515323638916,0.2,1240
1.0810280099999998,246,258048,1047,1070.0,126,0.13662109375,0.3582344055175781,0.0003,-0.01075038593262434,-1.2543750517070293,0.00144542069228919,0.010480363,-0.007949663006002083,0.4609571695327759,0.2,1250
1.0861411300000001,248,260096,1048,1070.0,127,0.1353515625,0.3540465831756592,0.0003,0.0011195996776223183,-1.2351548727601767,0.0015344532845119828,0.010186231,-0.004889885455486365,0.45763954520225525,0.2,1260
1.09102566,250,262144,1048,1070.0,128,0.13369140625,0.36985570192337036,0.0003,-0.004242336377501488,-1.2184588257223368,0.0014124458912192495,0.014859488,-0.0038553792190214155,0.45491209626197815,0.2,1270
1.09492924,251,264192,1049,1070.0,129,0.129052734375,0.30862367153167725,0.0003,-0.012704826891422272,-1.217974394187331,0.0012717408830212663,0.010740925,-0.004729624603351112,0.4575643539428711,0.2,1280
1.09546129,253,266240,1049,1070.0,130,0.114306640625,0.38429510593414307,0.0003,0.0042570666410028934,-1.2134690452367067,0.0015153274183830946,0.012314945,-0.00689100633317139,0.45381081104278564,0.2,1290
1.10344273,255,268288,1048,1070.0,131,0.15068359375,0.3773520588874817,0.0003,-0.02820349484682083,-1.197139984741807,0.0015147358486501616,0.01114586,-0.008290761709213256,0.4504443109035492,0.2,1300
1.10072221,257,270336,1048,1070.0,132,0.1263671875,0.35519635677337646,0.0003,-0.019446101039648056,-1.1934092842042445,0.0015951721017700038,0.013020061,-0.006490957266942132,0.44999802112579346,0.2,1310
1.10485,259,272384,1049,1070.0,133,0.16796875,0.32435673475265503,0.0003,0.0040453216060996056,-1.1800873521715403,0.0013839167231708416,0.020267382,-0.004004779313981998,0.44479233026504517,0.2,1320
1.11173598,261,274432,1049,1070.0,134,0.135205078125,0.37816691398620605,0.0003,0.034645870327949524,-1.18009901791811,0.0016337131854015751,0.011055145,-0.005506866161158541,0.44904571771621704,0.2,1330
1.11778949,263,276480,1050,1070.0,135,0.15126953125,0.4083908200263977,0.0003,0.00667394557967782,-1.172537564113736,0.0016238053145571029,0.013776644,-0.00534976468043169,0.4449769854545593,0.2,1340
1.1285462699999997,265,278528,1050,1070.0,136,0.144091796875,0.34297651052474976,0.0003,-0.022085314616560936,-1.1531940832734109,0.0016846052260007128,0.012478517,-0.008959709136979655,0.4428764581680298,0.2,1350
1.13411171,266,280576,1051,1070.0,137,0.14970703125,0.3820599317550659,0.0003,-0.008707891218364239,-1.1387873377650977,0.0015250805792675238,0.01217201,-0.004806924386502942,0.43970435857772827,0.2,1360
1.13772847,268,282624,1051,1070.0,138,0.14111328125,0.2852025628089905,0.0003,-0.014632205478847027,-1.1208721805363893,0.0014301847551905667,0.012536494,-0.006513610588444863,0.4352044463157654,0.2,1370
1.1379889300000001,270,284672,1052,1070.0,139,0.131591796875,0.3272022604942322,0.0003,-0.005167713388800621,-1.0841629024595023,0.0012843493290347397,0.011719382,-0.0070794364713947285,0.42504003643989563,0.2,1380
1.1387117,272,286720,1052,1070.0,140,0.1458984375,0.34961801767349243,0.0003,-0.029622402042150497,-1.0583599194884301,0.0014432183825192624,0.010514805,-0.00480994203244336,0.4223165810108185,0.2,1390
1.1435718600000002,274,288768,1053,1070.0,141,0.128955078125,0.12863445281982422,0.0003,0.013318389654159546,-1.0512826304882765,0.0013582543906522915,0.008767368,-0.005350945306417998,0.4221033751964569,0.2,1400
1.1583273,275,290816,1053,1070.0,142,0.1298828125,0.32438963651657104,0.0003,0.0017224473413079977,-1.0442536216229201,0.001549840230291011,0.009043407,-0.003949321119580418,0.41966477036476135,0.2,1410
1.1532476,277,292864,1054,1070.0,143,0.13330078125,0.3727233409881592,0.0003,-0.008244258351624012,-1.0324031371623277,0.0016232322785072028,0.009829355,-0.00352089955995325,0.4179877042770386,0.2,1420
1.15095626,279,294912,1054,1070.0,144,0.14638671875,0.34657973051071167,0.0003,0.0019206540891900659,-1.0243897028267384,0.0014743270603503333,0.0149646485,-0.00859010670974385,0.417108416557312,0.2,1430
1.15729078,281,296960,1055,1070.0,145,0.146728515625,0.33445268869400024,0.0003,0.006212121341377497,-1.0089289665222168,0.0013576199185990844,0.011666857,-0.004847484873607755,0.41322237253189087,0.2,1440
1.1663587199999998,283,299008,1055,1070.0,146,0.14765625,0.3168873190879822,0.0003,-0.0036849230527877808,-1.0003296423703432,0.0014924765988325816,0.01164455,-0.005882527416542871,0.41310179233551025,0.2,1450
1.1689767299999998,285,301056,1056,1070.0,147,0.1408203125,0.32377320528030396,0.0003,-0.011229555122554302,-0.9848775608465076,0.0013689540690393187,0.014260634,-0.006989397564029787,0.40547382831573486,0.2,1460
1.1653393799999998,287,303104,1054,1070.0,148,0.14931640625,0.29042452573776245,0.0003,-0.010109840892255306,-0.9720067294314504,0.0013401828060523257,0.011382632,-0.0051411020947853105,0.40665850043296814,0.2,1470
1.1681091299999997,289,305152,1055,1070.0,149,0.14453125,0.3686811327934265,0.0003,-0.02252705581486225,-0.9602308016270399,0.0015012400837804308,0.016141862,-0.003556713856596616,0.40425989031791687,0.2,1480
1.1683173699999998,290,307200,1055,1070.0,150,0.16552734375,0.2903095483779907,0.0003,-0.015179946087300777,-0.954419375024736,0.0014177942784954212,0.012622475,-0.007867752105812541,0.4039860963821411,0.2,1490
1.16967789,292,309248,1056,1070.0,151,0.15,0.3351806402206421,0.0003,-0.01300020981580019,-0.9625795809552073,0.0013117371719999938,0.009867996,-0.006703448791813571,0.4058873951435089,0.2,1500
1.1733133399999998,294,311296,1056,1070.0,152,0.159033203125,0.276080846786499,0.0003,-0.020778831094503403,-0.9473383439704776,0.001050384852442221,0.019754209,-0.00683699821238406,0.39932602643966675,0.2,1510
