time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,train/explained_variance,train/learning_rate,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/std,train/value_loss,train/approx_kl
261,1.6754335800000004,3182,989.0,1343,4276224,0.2728932499885559,0.0003,-0.24137529893778265,0.005344845354557037,2600,0.0049514191246998965,0.2,0.159454345703125,0.28864479064941406,0.0006710032989758474,0.013860138
262,1.6709136400000002,3194,989.0,1343,4292608,0.2795214056968689,0.0003,-0.2336150161921978,0.012376943603157997,2610,0.005243009765217721,0.2,0.16103515625,0.2888730764389038,0.0006883232810878326,0.013900079
263,1.6657871,3206,989.0,1343,4308992,0.2907055616378784,0.0003,-0.2030210704077035,-0.01531798206269741,2620,0.0040580660290288504,0.2,0.16107177734375,0.28321221470832825,0.000672612655876037,0.015699692
264,1.6663104100000001,3218,989.0,1343,4325376,0.2668977975845337,0.0003,-0.19224670641124247,0.017067700624465942,2630,0.0046971685007520135,0.2,0.1732666015625,0.28136011958122253,0.0007043500044915163,0.01514068
265,1.6650685899999997,3230,989.0,1344,4341760,0.28356099128723145,0.0003,-0.18998113081324847,0.016165893524885178,2640,0.005237412421047338,0.2,0.17181396484375,0.2820912003517151,0.0007433714096123367,0.016578991
266,1.66658322,3241,989.0,1344,4358144,0.2802357077598572,0.0003,-0.19420419100206346,0.018419209867715836,2650,0.004219486744295864,0.2,0.17374267578125,0.2819836139678955,0.0006951936295195082,0.015968373
267,1.6542603299999998,3253,989.0,1344,4374528,0.27676528692245483,0.0003,-0.18787713136989623,0.009866307489573956,2660,0.005585226884431904,0.2,0.1697021484375,0.28065723180770874,0.0007460976225615923,0.015207016
268,1.6603381200000005,3265,989.0,1344,4390912,0.29870420694351196,0.0003,-0.17736537349410356,0.0003019530849996954,2670,0.005920406606674078,0.2,0.16822509765625,0.2778399884700775,0.0007316862044149275,0.017381538
269,1.6771772799999995,3276,989.0,1345,4407296,0.3079875707626343,0.0003,-0.16480107679963113,0.011263193562626839,2680,0.005528803384731873,0.2,0.1740234375,0.2764717638492584,0.0006991187208768678,0.017390173
270,1.6764770799999997,3288,989.0,1345,4423680,0.3004299998283386,0.0003,-0.1567776116076857,0.004218959249556065,2690,0.0054485288326759475,0.2,0.17266845703125,0.2758670747280121,0.0008047113125371653,0.017737104
271,1.6822194300000002,3300,989.0,1345,4440064,0.28925418853759766,0.0003,-0.163736105337739,0.011957937851548195,2700,0.005532933345421043,0.2,0.1630126953125,0.27687108516693115,0.0007332087850727475,0.014848933
272,1.68830677,3311,989.0,1345,4456448,0.29159319400787354,0.0003,-0.17908950736746193,0.0038740611635148525,2710,0.00498589797243767,0.2,0.170465087890625,0.27976301312446594,0.0007051073600109703,0.019764446
273,1.6898691000000001,3323,989.0,1345,4472832,0.28093189001083374,0.0003,-0.183605489670299,-0.004650882910937071,2720,0.0038688496675604255,0.2,0.167608642578125,0.27938205003738403,0.0007041651179861219,0.01571058
274,1.6868978199999998,3335,989.0,1345,4489216,0.2909758687019348,0.0003,-0.18261717816349118,0.02044510841369629,2730,0.004504524861295068,0.2,0.168878173828125,0.27936261892318726,0.0007245335126185637,0.013926499
275,1.68723901,3347,989.0,1346,4505600,0.27946579456329346,0.0003,-0.17147147916257383,0.01861949823796749,2740,0.005788867574483447,0.2,0.169195556640625,0.2766513526439667,0.0006701882604943421,0.015604893
276,1.6827372600000001,3358,989.0,1346,4521984,0.2748769521713257,0.0003,-0.16263299260754138,-0.01065201498568058,2750,0.005133379152721318,0.2,0.16513671875,0.2774963974952698,0.0006620526975098073,0.016162027
277,1.67746785,3370,989.0,1346,4538368,0.30067354440689087,0.0003,-0.16815979382954538,-0.012715931050479412,2760,0.006382903232770331,0.2,0.167938232421875,0.2775643467903137,0.0006756791189104661,0.015131738
278,1.6774659400000003,3382,989.0,1346,4554752,0.2929518222808838,0.0003,-0.17617537635378538,-0.012467354536056519,2770,0.004461508655185753,0.2,0.168817138671875,0.27812445163726807,0.0006542179976520401,0.01747142
279,1.6703383799999998,3394,989.0,1346,4571136,0.28947073221206665,0.0003,-0.16991268685087563,0.03982503339648247,2780,0.0045566688204417005,0.2,0.172906494140625,0.2771618664264679,0.000673991392420703,0.016142687
280,1.66550505,3405,989.0,1346,4587520,0.2896765470504761,0.0003,-0.16834840520750732,0.0008516433881595731,2790,0.0054927333516388895,0.2,0.169720458984375,0.27791401743888855,0.0006740430634749828,0.01474747
281,1.6436883599999998,3417,989.0,1346,4603904,0.2809932827949524,0.0003,-0.17015579955186694,0.0068142772652208805,2800,0.004830995024167351,0.2,0.165740966796875,0.27834177017211914,0.0006579455579071691,0.015111755
282,1.6453781899999997,3429,989.0,1347,4620288,0.28850650787353516,0.0003,-0.17681971134152263,-0.005718025844544172,2810,0.005251936786407896,0.2,0.174609375,0.279265433549881,0.000645075163816955,0.015654515
283,1.6429703699999998,3441,989.0,1347,4636672,0.3038069009780884,0.0003,-0.19701335167046635,-0.0020935661159455776,2820,0.004541793742828304,0.2,0.166656494140625,0.28232985734939575,0.0006397438649173637,0.015139806
284,1.6383021300000002,3453,989.0,1347,4653056,0.29094254970550537,0.0003,-0.19958421448245645,0.0011188178323209286,2830,0.004492112255502434,0.2,0.164208984375,0.28194814920425415,0.000725674939531018,0.015767451
285,1.6571277600000003,3465,989.0,1347,4669440,0.2860814929008484,0.0003,-0.18123082811944186,0.021010806784033775,2840,0.005152951019408647,0.2,0.172113037109375,0.27895355224609375,0.0006850125507412485,0.016454743
286,1.66921175,3477,989.0,1347,4685824,0.29565417766571045,0.0003,-0.19135233976412563,0.005676894448697567,2850,0.004857022301439429,0.2,0.1664306640625,0.28098374605178833,0.0006588917652607052,0.01609634
287,1.6765673700000001,3488,989.0,1347,4702208,0.28688687086105347,0.0003,-0.20215223291888834,-0.005156779661774635,2860,0.005742920363445592,0.2,0.15997314453125,0.28066056966781616,0.0006873396826563294,0.012920485
288,1.67694038,3500,989.0,1347,4718592,0.28698742389678955,0.0003,-0.20096803202759475,0.006673074327409267,2870,0.0035918609564760118,0.2,0.16419677734375,0.28208714723587036,0.0006802377844223884,0.015127088
289,1.6904943499999998,3512,989.0,1348,4734976,0.29037559032440186,0.0003,-0.20369595023803413,-0.017321506515145302,2880,0.004607589075385476,0.2,0.160430908203125,0.2814525067806244,0.0006724685682797827,0.015452659
290,1.68774047,3524,989.0,1348,4751360,0.28623855113983154,0.0003,-0.19885597233660518,0.03732168674468994,2890,0.004221160425367998,0.2,0.1595703125,0.2806629538536072,0.0006796740606660023,0.016008876
291,1.6903484800000002,3536,989.0,1348,4767744,0.28188538551330566,0.0003,-0.19612742927856744,0.011292734183371067,2900,0.004612750982960279,0.2,0.1624755859375,0.28028541803359985,0.0006723543173279723,0.01528348
292,1.69837226,3548,989.0,1348,4784128,0.28193825483322144,0.0003,-0.19025993016548454,0.00870389211922884,2910,0.004785955133775133,0.2,0.170281982421875,0.2796621322631836,0.0006670496770539103,0.015631141
293,1.70172545,3560,989.0,1348,4800512,0.27914953231811523,0.0003,-0.19244991992600263,0.024612877517938614,2920,0.00511530687854247,0.2,0.158782958984375,0.28043118119239807,0.0007048239971368276,0.015790004
294,1.7030248899999998,3571,989.0,1348,4816896,0.2805803418159485,0.0003,-0.17078809952363372,0.015754004940390587,2930,0.004015665420229198,0.2,0.175115966796875,0.27571049332618713,0.0006754471065505641,0.016377479
295,1.6952529700000003,3583,989.0,1348,4833280,0.2711358070373535,0.0003,-0.1636397061869502,0.0061846207827329636,2940,0.005259382977965288,0.2,0.170147705078125,0.2758689522743225,0.0006719575251850074,0.016425911
296,1.69237268,3595,989.0,1348,4849664,0.28550809621810913,0.0003,-0.16561464727856218,-0.00492775859311223,2950,0.004150054498131795,0.2,0.1691162109375,0.27759426832199097,0.0006680183241428494,0.014951059
297,1.6925217500000003,3607,989.0,1348,4866048,0.28973305225372314,0.0003,-0.175002198619768,-0.01304351631551981,2960,0.004967873898203834,0.2,0.168023681640625,0.2769577205181122,0.0006730815391165379,0.015010383
298,1.6873727,3619,989.0,1349,4882432,0.2913399338722229,0.0003,-0.16705486667342484,-0.021001692861318588,2970,0.004145499108199146,0.2,0.17249755859375,0.276195764541626,0.0007741855850213142,0.014475474
299,1.6960757499999997,3631,989.0,1349,4898816,0.29368478059768677,0.0003,-0.15408325833268463,0.019787656143307686,2980,0.004622433713484498,0.2,0.16414794921875,0.27407026290893555,0.0006948583475036684,0.015954938
300,1.70973017,3642,989.0,1349,4915200,0.29660677909851074,0.0003,-0.12460757684893906,0.00550254387781024,2990,0.004961965759139275,0.2,0.1704345703125,0.2692616581916809,0.0006886552238938748,0.014024042
301,1.73076535,3654,989.0,1349,4931584,0.2818465232849121,0.0003,-0.10977966329082847,0.0058548590168356895,3000,0.004760189077387622,0.2,0.167041015625,0.26794371008872986,0.0006907414778765997,0.014635496
302,1.7335384100000002,3666,989.0,1349,4947968,0.29309576749801636,0.0003,-0.10242744367569685,-0.005681516136974096,3010,0.004279774570750306,0.2,0.178228759765625,0.2669096291065216,0.0006944999106622163,0.016084287
303,1.73169802,3678,989.0,1349,4964352,0.2911423444747925,0.0003,-0.10652977703139185,-0.0032934844493865967,3020,0.003937198315725254,0.2,0.16259765625,0.26775863766670227,0.0006867324967970489,0.014056078
304,1.7335382000000001,3689,989.0,1349,4980736,0.27562665939331055,0.0003,-0.10051790815778076,-0.007514370139688253,3030,0.005061292512800719,0.2,0.1616455078125,0.26686009764671326,0.0006804023897757361,0.015096515
305,1.7316290900000002,3701,989.0,1350,4997120,0.280997633934021,0.0003,-0.09689460680820047,0.026400968432426453,3040,0.0038959539248025975,0.2,0.16622314453125,0.26727500557899475,0.0006637814723262636,0.016983427
306,1.7279949200000004,3713,989.0,1350,5013504,0.2868657112121582,0.0003,-0.09708660473115742,0.018188398331403732,3050,0.005008621313936601,0.2,0.165045166015625,0.26920580863952637,0.0006427854357298202,0.014497049
