time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/learning_rate,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
631,1890,3870720,6126,0.03685373067855835,0.0003,0.2,3.506929812580347,0.010067154704302084,0.0016985559418571938,0.323876953125,0.04200206324458122,-0.016225077211856842,18890,0.046943057,-0.6533310400000001,9989.0
631,1891,3872768,6128,-0.029122591018676758,0.0003,0.2,3.4937672317028046,0.011036454078566748,0.0006246837927392334,0.289208984375,0.04239901155233383,-0.029031608253717422,18900,0.029551417,-0.6533310400000001,9989.0
631,1892,3874816,6131,-0.02158188819885254,0.0003,0.2,3.4865430988371373,0.006866525084478781,0.0008174395527817069,0.30283203125,0.04238368943333626,0.018814703449606895,18910,0.03325119,-0.6533310400000001,9989.0
631,1893,3876864,6134,0.07541608810424805,0.0003,0.2,3.4823057621717455,0.00812781665554212,0.0009356758548619837,0.33046875,0.04257100075483322,-0.003151759970933199,18920,0.045584895,-0.65128337,9989.0
631,1894,3878912,6138,0.17853689193725586,0.0003,0.2,3.4927033104002474,0.006738043182122055,0.00575124389206394,0.365576171875,0.04204794391989708,-0.015528193674981594,18930,0.06912695,-0.65128337,9989.0
631,1895,3880960,6141,0.027963757514953613,0.0003,0.2,3.503325493633747,0.006022834873874672,0.0016742445095587755,0.410595703125,0.042040400207042694,0.04352579265832901,18940,0.057755202,-0.65128337,9989.0
631,1896,3883008,6144,-0.04755353927612305,0.0003,0.2,3.4952302373945714,0.013036131336411927,0.0006131963327334234,0.296435546875,0.04237455129623413,0.007634619250893593,18950,0.04648692,-0.65128337,9989.0
631,1897,3885056,6147,0.010240674018859863,0.0003,0.2,3.488628751039505,0.01493510935397353,0.0008127895183179135,0.389208984375,0.04239789396524429,0.03117087483406067,18960,0.05840881,-0.65128337,9989.0
631,1898,3887104,6150,0.08258199691772461,0.0003,0.2,3.4849847055971623,0.007383353638579138,0.001033315031145321,0.31591796875,0.04230792075395584,-0.00793745182454586,18970,0.028357359,-0.65364765,9989.0
632,1899,3889152,6153,0.19662559032440186,0.0003,0.2,3.4824282109737394,0.013365026172687066,0.005853335425308614,0.45302734375,0.04276297241449356,0.023119747638702393,18980,0.05702414,-0.65364765,9989.0
632,1900,3891200,6156,-0.03139233589172363,0.0003,0.2,3.466074475646019,0.010766390622302424,0.0017243400345250848,0.347119140625,0.043123528361320496,-0.021623341366648674,18990,0.0410054,-0.65364765,9989.0
632,1901,3893248,6159,0.04189246892929077,0.0003,0.2,3.456140748411417,0.01170723569666734,0.0006861529454681659,0.34814453125,0.042962733656167984,0.007493382785469294,19000,0.04495643,-0.65364765,9989.0
632,1902,3895296,6162,-0.14182007312774658,0.0003,0.2,3.462679398804903,0.009033952622849029,0.0004935251678944042,0.341455078125,0.042870908975601196,-0.029052168130874634,19010,0.047504447,-0.65364765,9989.0
632,1903,3897344,6164,0.08143144845962524,0.0003,0.2,3.4575889728963376,0.0028413137348252348,0.0010282705209647247,0.326806640625,0.04306025803089142,-0.006945209112018347,19020,0.029950256,-0.66138242,9989.0
632,1904,3899392,6167,0.19572585821151733,0.0003,0.2,3.454786505550146,0.008771409356268123,0.0061279767402993455,0.381494140625,0.04310716316103935,-0.030504630878567696,19030,0.04517739,-0.66138242,9989.0
632,1905,3901440,6170,-0.008800983428955078,0.0003,0.2,3.4530783981084823,0.013793401712609921,0.0016567402120927,0.403515625,0.04313160479068756,-0.002229927107691765,19040,0.070039,-0.66138242,9989.0
632,1906,3903488,6173,0.005191981792449951,0.0003,0.2,3.452297677099705,0.005436566988646518,0.0007838937312953931,0.291259765625,0.04309520497918129,-0.0234293844550848,19050,0.0834337,-0.66138242,9989.0
632,1907,3905536,6176,-0.14426064491271973,0.0003,0.2,3.4654945522546767,0.008285641814291011,0.0005281380585529405,0.359326171875,0.04267898201942444,-0.03807832673192024,19060,0.034799196,-0.66138242,9989.0
632,1908,3907584,6179,0.2712053060531616,0.0003,0.2,3.4821867294609548,0.00960660571581684,0.0035172756097381352,0.329052734375,0.042311012744903564,0.015699928626418114,19070,0.0429027,-0.6670627299999999,9989.0
632,1909,3909632,6182,0.04431885480880737,0.0003,0.2,3.5174008712172506,0.003475879850157071,0.0035574676021497,0.35146484375,0.04127351939678192,-0.025172511115670204,19080,0.047761526,-0.6670627299999999,9989.0
632,1910,3911680,6186,-0.01490938663482666,0.0003,0.2,3.532161521166563,0.015198676546424395,0.0017852438722002263,0.396240234375,0.04156289994716644,-0.0018913436215370893,19090,0.034644026,-0.6670627299999999,9989.0
632,1911,3913728,6188,-0.061043500900268555,0.0003,0.2,3.518554598838091,0.016637869681289885,0.0013040737335359154,0.384765625,0.0417972132563591,-0.031025275588035583,19100,0.043778088,-0.6670627299999999,9989.0
632,1912,3915776,6191,0.07963109016418457,0.0003,0.2,3.5193916454911234,0.010880408281082055,0.0007996751013706671,0.383251953125,0.041598107665777206,-0.01646638847887516,19110,0.04223478,-0.6678601599999999,9989.0
632,1913,3917824,6194,0.27019065618515015,0.0003,0.2,3.5253738150000573,0.010998311174625996,0.003236307551560458,0.342724609375,0.04152335226535797,0.016018502414226532,19120,0.054641962,-0.6678601599999999,9989.0
632,1914,3919872,6198,0.0336073637008667,0.0003,0.2,3.5286330416798593,0.0015394655347336084,0.0044392979887561525,0.365625,0.04150538519024849,0.001764647662639618,19130,0.041287117,-0.6678601599999999,9989.0
632,1915,3921920,6201,-0.04557156562805176,0.0003,0.2,3.5238895289599896,0.006348681756207952,0.000750818059213998,0.3048828125,0.04174402356147766,0.10490204393863678,19140,0.022107635,-0.6678601599999999,9989.0
632,1916,3923968,6204,-0.033565521240234375,0.0003,0.2,3.526588115096092,0.013047915408969856,0.000993595196541719,0.323828125,0.041441477835178375,-0.007408900186419487,19150,0.059945066,-0.6678601599999999,9989.0
632,1917,3926016,6208,0.11368793249130249,0.0003,0.2,3.521606770902872,0.004689959800452925,0.000786327233549855,0.344287109375,0.04192335903644562,-0.022715546190738678,19160,0.057230435,-0.6658989700000001,9989.0
632,1918,3928064,6211,0.17329609394073486,0.0003,0.2,3.5234666749835015,0.005949871223128867,0.005910227007734648,0.327490234375,0.04151260107755661,-0.017850074917078018,19170,0.045871653,-0.6658989700000001,9989.0
632,1919,3930112,6213,0.040340304374694824,0.0003,0.2,3.5304755568504333,0.005402723763108952,0.0018705770859014591,0.356396484375,0.041437409818172455,-0.021876726299524307,19180,0.046521816,-0.6658989700000001,9989.0
632,1920,3932160,6217,-0.052973151206970215,0.0003,0.2,3.512807746976614,0.008548271507606842,0.0005963243465657797,0.33154296875,0.04227647930383682,-0.013922709971666336,19190,0.043468125,-0.6658989700000001,9989.0
632,1921,3934208,6219,-0.0045958757400512695,0.0003,0.2,3.4828432366251945,0.010614871608413522,0.0009382831683069526,0.323876953125,0.04270835965871811,-0.013871914707124233,19200,0.050615214,-0.6658989700000001,9989.0
632,1922,3936256,6222,0.0950588583946228,0.0003,0.2,3.4807917952537535,0.01029983145854203,0.0006546538624206732,0.3568359375,0.042316704988479614,0.08113297075033188,19210,0.06709556,-0.6678374599999999,9989.0
632,1923,3938304,6226,0.1757996678352356,0.0003,0.2,3.5096771992743014,0.008790739231335465,0.0058175968859359274,0.347265625,0.041634708642959595,0.01614747941493988,19220,0.042296387,-0.6678374599999999,9989.0
632,1924,3940352,6229,0.06610029935836792,0.0003,0.2,3.531933652609587,0.006220486092388455,0.001793866914431419,0.3177734375,0.041351184248924255,-0.013717809692025185,19230,0.03471051,-0.6678374599999999,9989.0
632,1925,3942400,6232,-0.04188644886016846,0.0003,0.2,3.5239523530006407,0.012162165668269154,0.0006319444325981749,0.3658203125,0.04187251627445221,-0.015940239652991295,19240,0.031377826,-0.6678374599999999,9989.0
632,1926,3944448,6236,-0.02182018756866455,0.0003,0.2,3.5181400015950204,0.010670694540021942,0.0014045495645405026,0.321728515625,0.04166717082262039,-0.013291767798364162,19250,0.026907079,-0.6678374599999999,9989.0
632,1927,3946496,6239,0.08024251461029053,0.0003,0.2,3.530186575651169,0.014202570519410073,0.0007872960036820586,0.3734375,0.041287586092948914,-0.032113637775182724,19260,0.0508073,-0.6673777899999999,9989.0
632,1928,3948544,6242,0.179973304271698,0.0003,0.2,3.5553112775087357,0.008612567200907506,0.0057755805083616,0.386181640625,0.04057200625538826,0.00944607611745596,19270,0.05568277,-0.6673777899999999,9989.0
632,1929,3950592,6245,0.05811429023742676,0.0003,0.2,3.594374664872885,0.0065583547344431285,0.0017167184081699816,0.31494140625,0.039884619414806366,-0.035889364778995514,19280,0.04937455,-0.6673777899999999,9989.0
632,1930,3952640,6247,-0.034021615982055664,0.0003,0.2,3.6006283931434155,0.0099695675962721,0.0006277821582216347,0.317138671875,0.04006458446383476,0.01592516340315342,19290,0.024509532,-0.6673777899999999,9989.0
632,1931,3954688,6250,-0.04456901550292969,0.0003,0.2,3.6003560423851013,0.0061916467027913315,0.001384873357892502,0.2751953125,0.03995420038700104,-0.009475725702941418,19300,0.047833383,-0.6673777899999999,9989.0
632,1932,3956736,6253,0.07921326160430908,0.0003,0.2,3.6078460581600664,0.010440796543844045,0.0010079648102873761,0.3666015625,0.03980579972267151,0.006307666189968586,19310,0.046876002,-0.66516139,9989.0
632,1933,3958784,6256,0.1842113733291626,0.0003,0.2,3.6237552635371686,0.005581204226473346,0.005767166545774671,0.381298828125,0.03925427049398422,0.019743135198950768,19320,0.03475409,-0.66516139,9989.0
632,1934,3960832,6259,0.06500411033630371,0.0003,0.2,3.641606601327658,0.008229515096172691,0.0016475294191877765,0.35361328125,0.03915499150753021,-0.026350252330303192,19330,0.038246125,-0.66516139,9989.0
632,1935,3962880,6263,-0.0012439489364624023,0.0003,0.2,3.648916295170784,0.015014861705276416,0.0021077602044897504,0.336279296875,0.038902610540390015,-0.016103403642773628,19340,0.042856723,-0.66516139,9989.0
632,1936,3964928,6266,-0.105377197265625,0.0003,0.2,3.659762626886368,0.013895294358917454,0.0008489102448947961,0.370068359375,0.038865506649017334,0.019168635830283165,19350,0.08955056,-0.66516139,9989.0
632,1937,3966976,6269,0.07830601930618286,0.0003,0.2,3.659561902284622,0.01422255474026315,0.0011267341570601274,0.344140625,0.03882323205471039,-0.012130843475461006,19360,0.07957788,-0.6621232100000001,9989.0
632,1938,3969024,6272,0.18884164094924927,0.0003,0.2,3.6618771575391293,0.006837272854318144,0.00553629018158972,0.3615234375,0.03875063359737396,0.010392870754003525,19370,0.051240448,-0.6621232100000001,9989.0
632,1939,3971072,6275,0.04318112134933472,0.0003,0.2,3.662255637347698,0.013263214084145148,0.002014427622953008,0.400048828125,0.03886382281780243,0.047045186161994934,19380,0.060079955,-0.6621232100000001,9989.0
632,1940,3973120,6278,-0.0388869047164917,0.0003,0.2,3.6558246076107026,0.013456290304020513,0.0007428670013268857,0.354833984375,0.03893779218196869,-0.02776077762246132,19390,0.043903537,-0.6621232100000001,9989.0
632,1941,3975168,6281,-0.13035786151885986,0.0003,0.2,3.640505965054035,0.010760795333771967,0.0005286526042482364,0.372705078125,0.03940669447183609,-0.020041750743985176,19400,0.044620868,-0.6621232100000001,9989.0
632,1942,3977216,6284,0.07538110017776489,0.0003,0.2,3.622676032036543,0.009686933564080392,0.0010365964469201572,0.318701171875,0.039588697254657745,-0.0032275631092488766,19410,0.03783296,-0.66248185,9989.0
632,1943,3979264,6287,0.20141613483428955,0.0003,0.2,3.626555527746677,0.006401617207302479,0.00602088360074049,0.36171875,0.039364494383335114,0.03735017776489258,19420,0.053785488,-0.66248185,9989.0
632,1944,3981312,6289,-0.007736802101135254,0.0003,0.2,3.6353702776134016,0.014966042689047753,0.001649897383276766,0.383154296875,0.03925797715783119,-0.004901797976344824,19430,0.066127315,-0.66248185,9989.0
633,1945,3983360,6292,-0.012588143348693848,0.0003,0.2,3.6363374456763267,0.009878072876017541,0.0007863213972541417,0.39140625,0.03933233767747879,-0.019047396257519722,19440,0.034624517,-0.66248185,9989.0
633,1946,3985408,6295,-0.20614910125732422,0.0003,0.2,3.6269094459712505,0.005430186454032082,0.0004659465161694243,0.358251953125,0.03963411599397659,0.010062389075756073,19450,0.051065188,-0.66248185,9989.0
633,1947,3987456,6298,0.27780652046203613,0.0003,0.2,3.631689161807299,0.007089110914967023,0.0034851136721044894,0.342529296875,0.03922632336616516,-0.021373216062784195,19460,0.05309267,-0.66078866,9989.0
633,1948,3989504,6300,0.036176860332489014,0.0003,0.2,3.635365103930235,0.008270924830867443,0.003579925785197702,0.363720703125,0.0394541472196579,0.011487056501209736,19470,0.05903644,-0.66078866,9989.0
633,1949,3991552,6303,0.0018320083618164062,0.0003,0.2,3.623084595799446,0.010027988859656034,0.0017852439694706844,0.3544921875,0.03967725485563278,0.04441523924469948,19480,0.037843563,-0.66078866,9989.0
633,1950,3993600,6306,-0.050829529762268066,0.0003,0.2,3.6154562033712865,0.011705702210019809,0.0013291964460222516,0.30732421875,0.039595961570739746,0.028586495667696,19490,0.0421722,-0.66078866,9989.0
633,1951,3995648,6309,0.08750945329666138,0.0003,0.2,3.623678285628557,0.015636068955791414,0.0007965788646743021,0.390869140625,0.039477456361055374,-0.04517189785838127,19500,0.04713632,-0.6573209099999999,9989.0
633,1952,3997696,6312,0.2711617946624756,0.0003,0.2,3.631447872519493,0.006206314979499439,0.0033086353909311584,0.353955078125,0.039246633648872375,-0.021762104704976082,19510,0.036925673,-0.6573209099999999,9989.0
633,1953,3999744,6314,0.03941744565963745,0.0003,0.2,3.642969150096178,0.008094338775481446,0.004438053032845346,0.360693359375,0.03906061500310898,0.02241777628660202,19520,0.06080011,-0.6573209099999999,9989.0
633,1954,4001792,6317,-0.027315735816955566,0.0003,0.2,3.643349910527468,0.009522500957245938,0.0007788170611547684,0.3392578125,0.039159417152404785,0.007474792189896107,19530,0.034480043,-0.6573209099999999,9989.0
633,1955,4003840,6320,-0.02157878875732422,0.0003,0.2,3.648141948878765,0.008577157181571237,0.0013829375139721377,0.365576171875,0.0388711579144001,-0.010660398751497269,19540,0.06524141,-0.6573209099999999,9989.0
633,1956,4005888,6323,0.09410113096237183,0.0003,0.2,3.65879901945591,0.01710115629102802,0.0007654528940747695,0.3830078125,0.03871184587478638,-0.00574465049430728,19550,0.04666946,-0.65405655,9989.0
633,1957,4007936,6326,0.27706968784332275,0.0003,0.2,3.6672394558787347,0.013693387838429771,0.0032682257564374596,0.33779296875,0.03867996484041214,0.06156483665108681,19560,0.034519017,-0.65405655,9989.0
633,1958,4009984,6329,0.05806457996368408,0.0003,0.2,3.6739362217485905,0.007175146189547376,0.004666526890832756,0.326416015625,0.038352590054273605,0.005945899523794651,19570,0.03958221,-0.65405655,9989.0
633,1959,4012032,6331,-0.0939410924911499,0.0003,0.2,3.677062191069126,0.012694992948672735,0.00060753605159789,0.337451171875,0.0385756641626358,-0.009932768531143665,19580,0.087066166,-0.65405655,9989.0
633,1960,4014080,6334,-0.0354841947555542,0.0003,0.2,3.671640118956566,0.00717217177261773,0.0014546571220307668,0.306494140625,0.03851954638957977,0.004131804220378399,19590,0.041637562,-0.65405655,9989.0
633,1961,4016128,6337,-0.024996042251586914,0.0003,0.2,3.668801501393318,0.013394366512511625,0.0005848911615885299,0.3953125,0.038770683109760284,0.034165676683187485,19600,0.057725653,-0.6486990899999999,9989.0
633,1962,4018176,6340,0.13257896900177002,0.0003,0.2,3.673753833770752,0.009102057483687531,0.0050412008012244765,0.345166015625,0.0383458286523819,0.03535211458802223,19610,0.040476345,-0.6486990899999999,9989.0
633,1963,4020224,6342,0.06120181083679199,0.0003,0.2,3.6799853697419165,0.01045059433017741,0.0019659667076666666,0.332666015625,0.0384981706738472,0.004163448698818684,19620,0.0724284,-0.6486990899999999,9989.0
633,1964,4022272,6345,-0.010968685150146484,0.0003,0.2,3.686396837234497,0.006040322850458324,0.0015237347693073389,0.308056640625,0.03818280249834061,-0.015102765522897243,19630,0.039112307,-0.6486990899999999,9989.0
633,1965,4024320,6348,-0.04586291313171387,0.0003,0.2,3.6965513594448565,0.01061549273581477,0.0013643354019222897,0.377978515625,0.03804921358823776,-0.009692656807601452,19640,0.08141483,-0.6486990899999999,9989.0
633,1966,4026368,6351,-0.011727571487426758,0.0003,0.2,3.709908075630665,0.01615745330636855,0.004230745254790236,0.407421875,0.03775439411401749,-0.04230097681283951,19650,0.13330777,-0.64236313,9989.0
633,1967,4028416,6354,0.12910902500152588,0.0003,0.2,3.708223592489958,0.011364108807174488,0.004867018352797459,0.399755859375,0.038005173206329346,0.03450646623969078,19660,0.05460201,-0.64236313,9989.0
633,1968,4030464,6358,0.07587486505508423,0.0003,0.2,3.6913928389549255,0.007959314270556206,0.001912422344867082,0.342333984375,0.0385197252035141,-0.024558600038290024,19670,0.048001524,-0.64236313,9989.0
633,1969,4032512,6360,-0.013357400894165039,0.0003,0.2,3.6842289730906486,0.011356661717582029,0.0015392617194265768,0.338134765625,0.03830347955226898,-0.03700998052954674,19680,0.034234185,-0.64236313,9989.0
633,1970,4034560,6363,-0.057054877281188965,0.0003,0.2,3.691021794080734,0.009858941521815722,0.001365419382273103,0.358837890625,0.038300760090351105,0.04069573059678078,19690,0.059517883,-0.64236313,9989.0
634,1971,4036608,6366,-0.007130861282348633,0.0003,0.2,3.7063307881355287,0.00905760038367589,0.0042796163135790264,0.34560546875,0.0377274826169014,0.02831427939236164,19700,0.057614353,-0.63658533,9989.0
634,1972,4038656,6369,0.12957656383514404,0.0003,0.2,3.7311970509588717,0.005764799861935899,0.004866800109448377,0.3505859375,0.037180345505476,0.008581062778830528,19710,0.03949745,-0.63658533,9989.0
634,1973,4040704,6372,0.08570575714111328,0.0003,0.2,3.756000263988972,0.009253456629085121,0.0017681100940535543,0.360791015625,0.03692356497049332,-0.03784927353262901,19720,0.05618161,-0.63658533,9989.0
634,1974,4042752,6375,0.0005636215209960938,0.0003,0.2,3.7616122759878636,0.011718906379246618,0.0020978059816116,0.3685546875,0.036949895322322845,0.02492569573223591,19730,0.054596074,-0.63658533,9989.0
634,1975,4044800,6377,-0.13742172718048096,0.0003,0.2,3.767437329888344,0.013263030097732553,0.0008290940510960354,0.410888671875,0.03673895448446274,0.009627350606024265,19740,0.059835263,-0.63658533,9989.0
634,1976,4046848,6380,0.0027831196784973145,0.0003,0.2,3.778272086381912,0.009013300394144608,0.004494590202375548,0.347998046875,0.03657887876033783,0.05164971947669983,19750,0.06890028,-0.63138485,9989.0
634,1977,4048896,6383,0.13351231813430786,0.0003,0.2,3.790113142132759,0.00878594597306801,0.0047728857451147634,0.376806640625,0.03636085242033005,0.042902082204818726,19760,0.06949114,-0.63138485,9989.0
634,1978,4050944,6387,0.0763469934463501,0.0003,0.2,3.7900004275143147,0.007564828300382942,0.0021499625402611857,0.324462890625,0.03648003935813904,0.0020008166320621967,19770,0.057521373,-0.63138485,9989.0
634,1979,4052992,6390,-0.009517431259155273,0.0003,0.2,3.790653349459171,0.008730983098212164,0.0020347046239294285,0.35302734375,0.03633381798863411,0.0231322068721056,19780,0.046618335,-0.63138485,9989.0
634,1980,4055040,6393,-0.01748955249786377,0.0003,0.2,3.795186913758516,0.012108319022809155,0.0038420010781010207,0.38251953125,0.03626370057463646,0.011087466962635517,19790,0.06367634,-0.63138485,9989.0
634,1981,4057088,6396,0.009729206562042236,0.0003,0.2,3.8135298527777195,0.01414774812728865,0.0014239351796277333,0.39501953125,0.03583494573831558,0.05341394618153572,19800,0.080214225,-0.62331507,9989.0
634,1982,4059136,6399,0.16039800643920898,0.0003,0.2,3.830792585015297,0.006409259430802195,0.004773077862046194,0.33310546875,0.0355660654604435,0.0025922348722815514,19810,0.031067919,-0.62331507,9989.0
634,1983,4061184,6403,0.01104813814163208,0.0003,0.2,3.838165359199047,0.010280661350407172,0.002512128796934121,0.3693359375,0.03548282012343407,0.04349208623170853,19820,0.07134664,-0.62331507,9989.0
634,1984,4063232,6406,-0.03992962837219238,0.0003,0.2,3.849649391323328,0.011745275873181527,0.001372964931124443,0.34912109375,0.03520171716809273,0.05917321518063545,19830,0.072129294,-0.62331507,9989.0
634,1985,4065280,6409,-0.008296608924865723,0.0003,0.2,3.867498726397753,0.01589526630632463,0.00392595943840206,0.39169921875,0.034892577677965164,-0.023034771904349327,19840,0.04045718,-0.62331507,9989.0
634,1986,4067328,6412,0.21378129720687866,0.0003,0.2,3.867648459970951,0.012445671000750735,0.002486947645593318,0.4171875,0.03502228111028671,-0.0059905401431024075,19850,0.06665599,-0.6177615299999999,9989.0
634,1987,4069376,6415,0.051492393016815186,0.0003,0.2,3.879107368737459,0.015841511166945564,0.003567548334103776,0.43935546875,0.03459901362657547,-0.013010180555284023,19860,0.11276127,-0.6177615299999999,9989.0
634,1988,4071424,6418,0.008196473121643066,0.0003,0.2,3.87524798810482,0.016467359401576686,0.0027502817752974805,0.388671875,0.035027265548706055,0.02821139618754387,19870,0.043148484,-0.6177615299999999,9989.0
634,1989,4073472,6421,-0.0650559663772583,0.0003,0.2,3.8692449420690536,0.01622811699126032,0.0012048071880144562,0.394384765625,0.03491990268230438,-0.0006058024009689689,19880,0.09740552,-0.6177615299999999,9989.0
634,1990,4075520,6423,0.0005934238433837891,0.0003,0.2,3.8612652644515038,0.015058619268529583,0.004086980638021487,0.425,0.035253867506980896,-0.007371982559561729,19890,0.07649457,-0.6117131199999999,9989.0
634,1991,4077568,6426,0.22477638721466064,0.0003,0.2,3.8493617102503777,0.008136178478889634,0.0022169977444718826,0.374755859375,0.03535754233598709,-0.03048047050833702,19900,0.06471081,-0.6117131199999999,9989.0
634,1992,4079616,6429,0.04681652784347534,0.0003,0.2,3.8597251854836943,0.007519736055110115,0.0044971785589041245,0.37578125,0.034945957362651825,0.05323847010731697,19910,0.059305653,-0.6117131199999999,9989.0
634,1993,4081664,6432,-0.007199883460998535,0.0003,0.2,3.861614219099283,0.014476254319015424,0.001995757980967028,0.409912109375,0.035280533134937286,0.020517047494649887,19920,0.0376108,-0.6117131199999999,9989.0
634,1994,4083712,6435,-0.03755307197570801,0.0003,0.2,3.8499848075211047,0.011839856641745427,0.00127683457853891,0.3720703125,0.03531721979379654,0.008687601424753666,19930,0.062225774,-0.6117131199999999,9989.0
634,1995,4085760,6438,-0.0008821487426757812,0.0003,0.2,3.838054480403662,0.00975715906752157,0.003987854637489363,0.374755859375,0.03572256863117218,-0.035549432039260864,19940,0.051508345,-0.604741,9989.0
634,1996,4087808,6440,0.20628142356872559,0.0003,0.2,3.8302831418812273,0.009995077691564802,0.002212345853968145,0.36689453125,0.035635292530059814,-0.02906636707484722,19950,0.05439941,-0.604741,9989.0
634,1997,4089856,6444,0.06205570697784424,0.0003,0.2,3.8420196890830995,0.008272155073063914,0.0046829091212202915,0.385791015625,0.03544497489929199,-0.000414698151871562,19960,0.049444422,-0.604741,9989.0
634,1998,4091904,6447,-0.02319514751434326,0.0003,0.2,3.841675739735365,0.020670235416764625,0.0015195763573501609,0.395849609375,0.035484254360198975,0.014586309902369976,19970,0.03791397,-0.604741,9989.0
634,1999,4093952,6449,-0.07244431972503662,0.0003,0.2,3.8336091794073583,0.012292525289740296,0.0014773445837818143,0.34443359375,0.03582537919282913,-0.01179393008351326,19980,0.07048629,-0.604741,9989.0
634,2000,4096000,6452,-0.00010788440704345703,0.0003,0.2,3.8208220943808557,0.010972871538251638,0.0039415808565536285,0.405126953125,0.03594985604286194,0.02920297160744667,19990,0.061791755,-0.59343616,9989.0
634,2001,4098048,6455,0.10483527183532715,0.0003,0.2,3.82812195494771,0.007508892983605619,0.004847938913553662,0.356787109375,0.035459116101264954,0.003519851714372635,20000,0.056513846,-0.59343616,9989.0
634,2002,4100096,6458,0.08546715974807739,0.0003,0.2,3.84490697234869,0.016780971419939304,0.0019990057392533346,0.390966796875,0.03547682613134384,0.008719091303646564,20010,0.04707487,-0.59343616,9989.0
634,2003,4102144,6461,-0.012749791145324707,0.0003,0.2,3.8226607106626034,0.011288866020913701,0.0015139672762870759,0.33701171875,0.03621101379394531,-0.00489058718085289,20020,0.045726858,-0.59343616,9989.0
634,2004,4104192,6464,-0.06030714511871338,0.0003,0.2,3.7967794209718706,0.015400002809838043,0.001354837914732343,0.435498046875,0.036273859441280365,0.015915589407086372,20030,0.048370637,-0.59343616,9989.0
634,2005,4106240,6467,0.019623875617980957,0.0003,0.2,3.805857089161873,0.00886312065340462,0.004047163576797175,0.343994140625,0.035963863134384155,0.002725958591327071,20040,0.039062895,-0.58947953,9989.0
634,2006,4108288,6470,0.12332355976104736,0.0003,0.2,3.827401378750801,0.010414428181684343,0.004790176732967666,0.3943359375,0.0354718342423439,0.012656616978347301,20050,0.0391559,-0.58947953,9989.0
634,2007,4110336,6473,0.09496891498565674,0.0003,0.2,3.8414543330669404,0.012598974208958679,0.001895337292808108,0.377880859375,0.035494185984134674,0.0559077262878418,20060,0.059446514,-0.58947953,9989.0
635,2008,4112384,6475,-0.012571454048156738,0.0003,0.2,3.833021759241819,0.011519553405378247,0.0015158931672885957,0.31796875,0.035693179816007614,-0.018728893250226974,20070,0.022475665,-0.58947953,9989.0
635,2009,4114432,6478,-0.05998504161834717,0.0003,0.2,3.831341015547514,0.014725172049656976,0.0013572762230978697,0.3740234375,0.03561217710375786,-0.021090742200613022,20080,0.049882624,-0.58947953,9989.0
635,2010,4116480,6481,0.003389298915863037,0.0003,0.2,3.847419164329767,0.006127449290215736,0.004357424175032066,0.363037109375,0.03509652614593506,-0.022712653502821922,20090,0.05910646,-0.58482751,9989.0
635,2011,4118528,6484,0.12035292387008667,0.0003,0.2,3.8545820735394956,0.0089927807362983,0.0048438664045534095,0.384423828125,0.03532673418521881,0.029498033225536346,20100,0.067285016,-0.58482751,9989.0
635,2012,4120576,6487,0.07894128561019897,0.0003,0.2,3.8523429326713083,0.013455312047153712,0.0017693422532829572,0.438623046875,0.0352538600564003,-0.01662047579884529,20110,0.07994166,-0.58482751,9989.0
635,2013,4122624,6489,-0.00024306774139404297,0.0003,0.2,3.8587640531361105,0.017367445032141403,0.0020815634369682813,0.410546875,0.03504675626754761,-0.0076634082943201065,20120,0.06246189,-0.58482751,9989.0
635,2014,4124672,6492,-0.15105712413787842,0.0003,0.2,3.86874613314867,0.013706492888741196,0.0008455261146082194,0.389794921875,0.0348745621740818,0.02283255197107792,20130,0.051158234,-0.58482751,9989.0
635,2015,4126720,6496,0.013516366481781006,0.0003,0.2,3.891348063200712,0.009433911462838295,0.004448741481064644,0.336572265625,0.0344131737947464,0.016065791249275208,20140,0.06368801,-0.58054651,9989.0
635,2016,4128768,6499,0.128154456615448,0.0003,0.2,3.907431384921074,0.009413111226604088,0.004660467715802951,0.378564453125,0.03422537446022034,0.022133924067020416,20150,0.04590779,-0.58054651,9989.0
635,2017,4130816,6502,0.08070236444473267,0.0003,0.2,3.8991216152906416,0.010292926117108437,0.002145799852314667,0.36884765625,0.03459661453962326,-0.006451234687119722,20160,0.06091842,-0.58054651,9989.0
635,2018,4132864,6505,-0.01837611198425293,0.0003,0.2,3.8869982063770294,0.01306787501234794,0.0019588593139360454,0.32109375,0.03468812257051468,0.016347132623195648,20170,0.056875087,-0.58054651,9989.0
635,2019,4134912,6508,-0.01684880256652832,0.0003,0.2,3.8965233512222768,0.017685221887222723,0.003906420210114447,0.414111328125,0.034395039081573486,-0.010265674442052841,20180,0.066492945,-0.58054651,9989.0
635,2020,4136960,6511,-0.007428288459777832,0.0003,0.2,3.8984197288751603,0.01375002599816071,0.0014089665721257916,0.38515625,0.03447116166353226,-0.002277899067848921,20190,0.067365445,-0.57472394,9989.0
