time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/approx_kl,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction
5447680,4989.0,665,5833,933,2494.54574015,0.048232526,-0.002026827074587345,0.007710540922926157,0.0003,0.9949234048835933,0.1814013421535492,0.5858670555986464,6640,0.2,-0.0052010172032169065,0.34735107421875
5455872,4989.0,666,5842,933,2494.5492278399997,0.047700882,0.0021763979457318783,0.007502137370465789,0.0003,0.9889560081064701,0.18037255108356476,0.5934167268685997,6650,0.2,-0.004892797459615394,0.34434814453125
5464064,4989.0,667,5851,933,2494.55483081,0.043399733,-0.027642549946904182,0.006723187666102604,0.0003,0.9945207643322647,0.1801375448703766,0.6012378111481667,6660,0.2,-0.005058957246365026,0.34521484375
5472256,4989.0,668,5859,933,2494.55325864,0.04255355,-0.028429118916392326,0.008616197835908678,0.0003,0.9939144188538194,0.18192043900489807,0.5932702722027898,6670,0.2,-0.005019548517884687,0.33714599609375
5480448,4989.0,669,5868,933,2494.55250335,0.04682009,-0.0007255892269313335,0.006991149666100682,0.0003,0.9885387858375907,0.18286678194999695,0.5793208437971771,6680,0.2,-0.00320013472228311,0.33443603515625
5488640,4989.0,670,5877,933,2494.55398374,0.045382753,-0.037877392023801804,0.007011457751468697,0.0003,0.9936054218560457,0.18166068196296692,0.5804565327242017,6690,0.2,-0.008231400755175856,0.32928466796875
5496832,4989.0,671,5885,933,2494.5553402,0.047819838,-0.0014639473520219326,0.007595015653896553,0.0003,0.9947664542123675,0.1808820366859436,0.5844986817799509,6700,0.2,-0.003763421132680378,0.34786376953125
5505024,4989.0,672,5894,933,2494.55272795,0.04351136,0.013107207603752613,0.006537859224954446,0.0003,0.9887689519673586,0.18175393342971802,0.5865345519967378,6710,0.2,-0.004434275177845848,0.333984375
5513216,4989.0,673,5903,933,2494.54773884,0.047567338,0.01877838373184204,0.009446138626663015,0.0003,0.9839440807700157,0.1824408918619156,0.5749340378679335,6720,0.2,-0.0021814597472257446,0.34244384765625
5521408,4989.0,674,5911,933,2494.54552268,0.044515487,-0.015571776777505875,0.006556975286184752,0.0003,0.9944423958659172,0.18254873156547546,0.5763205307535827,6730,0.2,-0.0037749613722553475,0.32674560546875
5529600,4989.0,675,5920,933,2494.5365844899998,0.044293694,-0.025629447773098946,0.006614897370855033,0.0003,0.9875923413783312,0.1826138198375702,0.5737277160398662,6740,0.2,-0.0052867139926092935,0.3530517578125
5537792,4989.0,676,5929,933,2494.5353722800005,0.04230567,-0.006934082135558128,0.007095988451874291,0.0003,0.9950031996704638,0.1829458475112915,0.5706337220966816,6750,0.2,-0.003598896066978341,0.32613525390625
5545984,4989.0,677,5937,933,2494.53381507,0.05028204,0.004752979148179293,0.007216652049464756,0.0003,0.9947899947874248,0.18131965398788452,0.5810137799941003,6760,0.2,-0.005087842005377752,0.33173828125
5554176,4989.0,678,5946,934,2494.53208143,0.04598133,0.04210652783513069,0.006219779371349432,0.0003,0.9880521530285478,0.17962241172790527,0.5965113672427833,6770,0.2,-0.009578819123998984,0.3371337890625
5562368,4989.0,679,5955,934,2494.53018119,0.046906486,-0.04408865422010422,0.007885668956987502,0.0003,0.9936659191735089,0.1794886291027069,0.6113726768642664,6780,0.2,-0.006000500147638377,0.34124755859375
5570560,4989.0,680,5964,934,2494.52111401,0.048910808,0.05765894800424576,0.007018039806098386,0.0003,0.9897933509200811,0.18017202615737915,0.5961856505833566,6790,0.2,-0.005481711838001502,0.34228515625
5578752,4989.0,681,5972,934,2494.52049012,0.04547014,-0.012129714712500572,0.007251538357377285,0.0003,0.9947989052161574,0.1808227300643921,0.5910294231958687,6800,0.2,-0.007232661096350057,0.3469970703125
5586944,4989.0,682,5981,934,2494.5168134,0.047428012,-0.017373641952872276,0.006730642606271431,0.0003,0.993902281858027,0.17882168292999268,0.6081928823143243,6810,0.2,-0.007686807274876628,0.3392822265625
5595136,4989.0,683,5990,934,2494.51490491,0.047657683,-0.0075685447081923485,0.0063713110543176295,0.0003,0.9906222764402628,0.17823588848114014,0.617010067217052,6820,0.2,-0.006553944978077197,0.34022216796875
5603328,4989.0,684,5998,934,2494.51742065,0.04662693,-0.04059255123138428,0.007362954873133276,0.0003,0.9926048307679594,0.1761038899421692,0.6325772508978844,6830,0.2,-0.0070630579804856096,0.3433349609375
5611520,4989.0,685,6007,934,2494.51987798,0.048298918,-0.029927395284175873,0.0070812489797390295,0.0003,0.9943024548701942,0.17580699920654297,0.642460526060313,6840,0.2,-0.0052156505458697214,0.33013916015625
5619712,4989.0,686,6016,934,2494.52554942,0.049967445,-0.01959342136979103,0.006075584025165881,0.0003,0.9904533894732594,0.17642661929130554,0.6387053687125445,6850,0.2,-0.00650573931488907,0.3447265625
5627904,4989.0,687,6024,934,2494.5181096600004,0.046226438,-0.017712824046611786,0.0077743490666762225,0.0003,0.9948261873796582,0.17643335461616516,0.63499850127846,6860,0.2,-0.005617175777661032,0.34908447265625
