time/time_elapsed,time/iterations,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/n_updates,train/std
2428,1308,2678784,1103,1071.0,2.4190897,0.043523863,0.0003,1.5050982654094696,-0.006318843719782308,0.24007266759872437,0.002228161170569365,0.3521484375,0.027473632246255875,0.2,13070,0.11427110433578491
2430,1309,2680832,1103,1071.0,2.4241661199999998,0.03582695,0.0003,1.4945050843060017,0.0007091355349984951,0.2680922746658325,0.0019676253006764453,0.326611328125,0.009782121516764164,0.2,13080,0.11495380848646164
2432,1310,2682880,1103,1071.0,2.4268558199999997,0.03598803,0.0003,1.496770704165101,-0.0005039514595409855,0.26337939500808716,0.0019978897871624213,0.314306640625,0.00594905624166131,0.2,13090,0.1143738329410553
2434,1311,2684928,1103,1071.0,2.4306771300000003,0.0444701,0.0003,1.4996713526546954,-0.0008937298407545313,0.2540757656097412,0.001828689041940379,0.34658203125,-0.035440050065517426,0.2,13100,0.1142413467168808
2435,1312,2686976,1103,1071.0,2.4365094000000003,0.04109911,0.0003,1.4917193301022054,-0.004077251921989955,0.2834838032722473,0.0014266121959735755,0.339013671875,0.010463849641382694,0.2,13110,0.11516493558883667
2437,1313,2689024,1103,1071.0,2.44312298,0.033542812,0.0003,1.4827838569879532,0.0013049262488493696,0.2823501229286194,0.0019248533910285915,0.343798828125,-0.000919592916034162,0.2,13120,0.1154041588306427
2439,1314,2691072,1103,1071.0,2.4518984600000002,0.027951252,0.0003,1.4807132117450237,-0.0012957656275830232,0.2796676754951477,0.0019108384369246779,0.31318359375,0.01945088990032673,0.2,13130,0.11540816724300385
2441,1315,2693120,1103,1071.0,2.45698937,0.05842393,0.0003,1.4642805699259043,0.0037361018985393457,0.2911522388458252,0.0018209774225397268,0.328564453125,-0.013118704780936241,0.2,13140,0.1176467090845108
2442,1316,2695168,1103,1071.0,2.46415437,0.03762858,0.0003,1.4584558464586734,0.006884237897611456,0.28537237644195557,0.001920870807407482,0.371240234375,0.008929798379540443,0.2,13150,0.1163337454199791
2444,1317,2697216,1103,1071.0,2.46982168,0.056024995,0.0003,1.4737224273383618,-0.0022584649981581607,0.2703847885131836,0.0019771101578953676,0.3435546875,-0.0022185214329510927,0.2,13160,0.11594314128160477
2446,1318,2699264,1103,1071.0,2.47009177,0.033485353,0.0003,1.4633471850305795,0.001104241491702851,0.28248053789138794,0.001950112533995707,0.330126953125,-0.04092163220047951,0.2,13170,0.11678944528102875
2448,1319,2701312,1103,1071.0,2.4744996199999996,0.0313276,0.0003,1.4494827717542649,-0.001745242517790757,0.26719605922698975,0.002165854216218577,0.315673828125,0.008959713391959667,0.2,13180,0.11767305433750153
2450,1320,2703360,1103,1071.0,2.4808142799999997,0.037795015,0.0003,1.4529207207262516,0.0016526299412362277,0.26907533407211304,0.0020510671252850442,0.33955078125,0.047796156257390976,0.2,13190,0.11652003973722458
2451,1321,2705408,1103,1071.0,2.4841246900000002,0.034491207,0.0003,1.4605010274797678,-0.001508548980928026,0.2798258066177368,0.0020696024957942427,0.325,0.00980293471366167,0.2,13200,0.11630332469940186
2453,1322,2707456,1103,1071.0,2.4849791999999997,0.04080497,0.0003,1.4580766201019286,0.003644540466484614,0.27709585428237915,0.0019330858784087468,0.33466796875,0.008314965292811394,0.2,13210,0.11695802956819534
2455,1323,2709504,1103,1071.0,2.48695772,0.039264113,0.0003,1.4675085052847863,-0.00020200973667670042,0.23873209953308105,0.0015781479867655434,0.326806640625,-0.021634502336382866,0.2,13220,0.11569756269454956
2457,1324,2711552,1103,1071.0,2.49106933,0.03559778,0.0003,1.4712783742696047,-0.0029324898336199113,0.2827044725418091,0.0019310833173221908,0.328173828125,0.01314220204949379,0.2,13230,0.11614346504211426
2458,1325,2713600,1103,1071.0,2.49242229,0.031911608,0.0003,1.4645724039524795,0.0008907834730052855,0.2835071086883545,0.0019745151523238745,0.337060546875,0.0130425114184618,0.2,13240,0.11633129417896271
2460,1326,2715648,1103,1071.0,2.49025787,0.058856566,0.0003,1.452446397766471,0.0019724433594092263,0.28084152936935425,0.0020617698834030306,0.367138671875,0.010800253599882126,0.2,13250,0.11772787570953369
2462,1327,2717696,1103,1071.0,2.49356785,0.035196345,0.0003,1.4442119158804416,-0.001997378881787881,0.27993839979171753,0.0021200465240326593,0.321533203125,-0.032033782452344894,0.2,13260,0.11732406169176102
2464,1328,2719744,1103,1071.0,2.4932748399999998,0.0489392,0.0003,1.4423322096467017,-0.00186241502451594,0.2796329855918884,0.0020344761445812765,0.323046875,0.03642230108380318,0.2,13270,0.1179371327161789
2466,1329,2721792,1103,1071.0,2.49081506,0.042531047,0.0003,1.4330959293991328,0.0038993620626570193,0.2757859230041504,0.002026928922350635,0.328515625,0.012299468740820885,0.2,13280,0.11817577481269836
2467,1330,2723840,1103,1071.0,2.49572881,0.04088434,0.0003,1.4247479628771544,-0.0025726407700858546,0.26819539070129395,0.002077614340487344,0.334228515625,0.019303172826766968,0.2,13290,0.11912596225738525
2469,1331,2725888,1103,1071.0,2.4952172,0.03619404,0.0003,1.4028554949909449,-0.004404936244827695,0.24987852573394775,0.002162967166623275,0.31982421875,0.002778278896585107,0.2,13300,0.12048637866973877
2471,1332,2727936,1103,1071.0,2.5030330100000002,0.042169116,0.0003,1.3893120016902685,0.0022955610940698533,0.2572034001350403,0.0022642930609436005,0.3119140625,0.027188463136553764,0.2,13310,0.12099248170852661
2473,1333,2729984,1103,1071.0,2.50683313,0.043620307,0.0003,1.37802303917706,0.002653306775027886,0.2683796286582947,0.0020123615860939024,0.34189453125,0.026390187442302704,0.2,13320,0.12203472852706909
2475,1334,2732032,1103,1071.0,2.50805453,0.04101494,0.0003,1.3818244591355324,-0.0036784810581593774,0.24616259336471558,0.0018684024496906204,0.342529296875,-0.03702015429735184,0.2,13330,0.12022055685520172
2476,1335,2734080,1103,1071.0,2.51159394,0.044407915,0.0003,1.39402513243258,-0.0008093215190456248,0.25665581226348877,0.0017428009157811175,0.330908203125,0.015721427276730537,0.2,13340,0.12063738703727722
2478,1336,2736128,1103,1071.0,2.51820909,0.038859315,0.0003,1.3927453439682722,0.0017082219739677385,0.28373056650161743,0.0019019723924429855,0.3484375,0.029283985495567322,0.2,13350,0.12081300467252731
2480,1337,2738176,1103,1071.0,2.5202651199999995,0.041163176,0.0003,1.3946263659745455,-0.0032109908759593965,0.26711589097976685,0.0019717870844033316,0.34013671875,-0.0007703918381594121,0.2,13360,0.12042199820280075
2482,1338,2740224,1103,1071.0,2.5190683799999998,0.03644528,0.0003,1.3989465761929751,-1.5428519691340626e-05,0.2719099521636963,0.0020438123827261736,0.318212890625,0.010603618808090687,0.2,13370,0.12005188316106796
2484,1339,2742272,1103,1071.0,2.51733491,0.049066897,0.0003,1.3970060925930738,-0.0023791904597601386,0.2717167139053345,0.0022121260550193255,0.332373046875,-0.029715780168771744,0.2,13380,0.12065322697162628
2485,1340,2744320,1104,1071.0,2.51855401,0.03525342,0.0003,1.3918882567435502,0.0016643447568640112,0.26190537214279175,0.0022213950929653946,0.294091796875,0.0033248676918447018,0.2,13390,0.12079789489507675
2487,1341,2746368,1104,1071.0,2.5201568699999997,0.047150083,0.0003,1.3813475020229817,0.0007025668717687949,0.26971644163131714,0.002147705846800818,0.33310546875,0.009988182224333286,0.2,13400,0.12162081897258759
2489,1342,2748416,1104,1071.0,2.51896409,0.04389058,0.0003,1.3647275019437075,-0.0005165757436770945,0.26672977209091187,0.0021286692552166643,0.33720703125,-0.00945482961833477,0.2,13410,0.1226649135351181
2491,1343,2750464,1104,1071.0,2.51886508,0.040324405,0.0003,1.3653965041041374,0.00011023307451978326,0.25484156608581543,0.0021550536144786746,0.315478515625,-0.025390077382326126,0.2,13420,0.12186821550130844
2492,1344,2752512,1104,1071.0,2.5215896100000004,0.037290618,0.0003,1.3619432825595141,0.0029564078693510966,0.2800111770629883,0.002062317191666807,0.349072265625,0.023010991513729095,0.2,13430,0.12302068620920181
2494,1345,2754560,1104,1071.0,2.5248858399999996,0.038240626,0.0003,1.3494963571429253,-0.001968012454744894,0.2703322768211365,0.002054668615164701,0.334716796875,-0.023597795516252518,0.2,13440,0.12357862293720245
2496,1346,2756608,1104,1071.0,2.52031829,0.032626227,0.0003,1.3487070981413125,-0.0009059133364644368,0.22156089544296265,0.0017512535057903733,0.31865234375,0.04053131118416786,0.2,13450,0.12305155396461487
2498,1347,2758656,1104,1071.0,2.5239368399999997,0.03695593,0.0003,1.3598288841545583,-0.0035624189767986536,0.28405553102493286,0.0019447100336037692,0.351953125,-0.015056311152875423,0.2,13460,0.12209706008434296
2500,1348,2760704,1104,1071.0,2.52745635,0.041046157,0.0003,1.353276239708066,-0.0010872599654248916,0.28569430112838745,0.002012228320199938,0.319287109375,-0.007469367701560259,0.2,13470,0.12354038655757904
2501,1349,2762752,1104,1071.0,2.53218972,0.031016527,0.0003,1.3396081227809191,-0.0013247393857454882,0.28226423263549805,0.0020489574020757574,0.276708984375,0.03143559396266937,0.2,13480,0.12416908144950867
2503,1350,2764800,1104,1071.0,2.53317134,0.03661813,0.0003,1.3318050134927035,-0.0020069375765160657,0.27671438455581665,0.0021664593667082956,0.32939453125,0.04250942915678024,0.2,13490,0.12444011867046356
2505,1351,2766848,1104,1071.0,2.5368693,0.040149163,0.0003,1.328799406439066,-3.5963028494734315e-06,0.31003493070602417,0.0019355137737875339,0.300732421875,0.025747697800397873,0.2,13500,0.12448056042194366
2507,1352,2768896,1104,1071.0,2.53994643,0.026949018,0.0003,1.3300839629024268,0.00556432488374412,0.2926434278488159,0.0020432491966857922,0.3119140625,0.02605336904525757,0.2,13510,0.12452879548072815
2509,1353,2770944,1104,1071.0,2.5512614300000003,0.04792085,0.0003,1.33017025180161,0.0015189865313004701,0.3000585436820984,0.002079054260502744,0.341015625,0.0029404149390757084,0.2,13520,0.12444543838500977
2510,1354,2772992,1104,1071.0,2.55147549,0.031803098,0.0003,1.3356697130948305,-0.004425056058971677,0.2766219973564148,0.002106262435336248,0.307666015625,0.0408051535487175,0.2,13530,0.12374261766672134
2512,1355,2775040,1104,1071.0,2.5501112100000003,0.040353157,0.0003,1.344160520285368,0.0006761509299394675,0.3028990626335144,0.002161673709451861,0.320947265625,-0.007304256781935692,0.2,13540,0.12323382496833801
2514,1356,2777088,1104,1071.0,2.55565021,0.032838866,0.0003,1.364237192645669,-0.0021775744848127943,0.2663789987564087,0.0021491271907507327,0.327978515625,0.0038574761711061,0.2,13550,0.12140560150146484
2516,1357,2779136,1104,1071.0,2.55765772,0.040396415,0.0003,1.379128949344158,0.0016055031272117048,0.2164890170097351,0.0017909565627633127,0.33837890625,-0.019624833017587662,0.2,13560,0.12151823937892914
2518,1358,2781184,1104,1071.0,2.55937326,0.038784157,0.0003,1.3668394211679697,-0.0028400673647411166,0.28468161821365356,0.0018413126788800582,0.324658203125,-0.03261972963809967,0.2,13570,0.12284073233604431
2520,1359,2783232,1104,1071.0,2.5655428899999997,0.03298477,0.0003,1.3694877311587335,-0.0034682687211898154,0.25903069972991943,0.002271552724778303,0.318505859375,0.06638999283313751,0.2,13580,0.12094882130622864
2523,1360,2785280,1103,1071.0,2.5656000999999997,0.05587171,0.0003,1.3816543001681567,-0.0004428558866493404,0.278492271900177,0.002202853291237261,0.350341796875,-0.028382867574691772,0.2,13590,0.1211923286318779
2525,1361,2787328,1103,1071.0,2.5626827800000003,0.034971923,0.0003,1.3727235373109579,-0.0020565444603562353,0.28532838821411133,0.0019388525352042052,0.309716796875,-0.00906909815967083,0.2,13600,0.12236758321523666
2527,1362,2789376,1103,1071.0,2.56208743,0.035599276,0.0003,1.3825399689376354,-0.004995441665960243,0.26078444719314575,0.0022268510972935475,0.343212890625,-0.00996338203549385,0.2,13610,0.12043468654155731
2529,1363,2791424,1103,1071.0,2.5634826100000003,0.04150229,0.0003,1.3872854329645634,-0.0022278553617070427,0.26194530725479126,0.002196163074586366,0.321826171875,0.0031520749907940626,0.2,13620,0.12130291759967804
2531,1364,2793472,1103,1071.0,2.5656568500000003,0.038859315,0.0003,1.372607510536909,-0.0027842350871651435,0.27715325355529785,0.002075331285232096,0.321630859375,-0.003229235764592886,0.2,13630,0.12207801640033722
2533,1365,2795520,1103,1071.0,2.5672004399999997,0.04706517,0.0003,1.3673586286604404,0.0007787595706759021,0.27519434690475464,0.0020575136062689126,0.347119140625,0.012559297494590282,0.2,13640,0.1220543310046196
2534,1366,2797568,1103,1071.0,2.57067478,0.04273812,0.0003,1.3800003238022327,0.0014475789037533104,0.2695028781890869,0.0021753767323389184,0.337451171875,0.03610321506857872,0.2,13650,0.12095724046230316
2536,1367,2799616,1103,1071.0,2.57452765,0.045172986,0.0003,1.3947925824671983,-0.0036881031133816577,0.27413666248321533,0.0021275383727697773,0.334716796875,0.011796022765338421,0.2,13660,0.12013734877109528
2538,1368,2801664,1103,1071.0,2.57230465,0.038280647,0.0003,1.4064396578818559,0.0023333125020144506,0.2539742588996887,0.0018154679561121156,0.3490234375,0.00019143411191180348,0.2,13670,0.11931831389665604
2540,1369,2803712,1103,1071.0,2.5751899600000003,0.02920461,0.0003,1.419881496578455,0.001287473009142559,0.2768792510032654,0.0016655035396979656,0.33427734375,-0.0037755342200398445,0.2,13680,0.1187622994184494
2542,1370,2805760,1103,1071.0,2.5788283199999995,0.03177058,0.0003,1.4194308876991273,0.0024721795547520743,0.2802693843841553,0.0019216966669773684,0.330322265625,0.016579968854784966,0.2,13690,0.11908884346485138
2543,1371,2807808,1103,1071.0,2.5838912699999996,0.040648732,0.0003,1.4176263485103846,-0.0007828274683561176,0.28505194187164307,0.0019132308598273084,0.314794921875,0.028477469459176064,0.2,13700,0.11949525773525238
2545,1372,2809856,1103,1071.0,2.5850741500000005,0.034351487,0.0003,1.4112517807632685,-0.005938523482473102,0.26029908657073975,0.0022463319226517344,0.3212890625,0.0380345843732357,0.2,13710,0.11967992782592773
2547,1373,2811904,1103,1071.0,2.5865701999999997,0.044712123,0.0003,1.4140179559588433,0.0017752429077518173,0.26838988065719604,0.0022102958288087392,0.31708984375,-0.01794610358774662,0.2,13720,0.11887400597333908
2549,1374,2813952,1103,1071.0,2.5871536300000004,0.0345421,0.0003,1.4121700886636972,-0.0009125728436629287,0.26544439792633057,0.002069252685942047,0.315625,-0.021734897047281265,0.2,13730,0.12007243186235428
2551,1375,2816000,1103,1071.0,2.5878408899999994,0.028925845,0.0003,1.40646640509367,-0.0029586772085167467,0.27261292934417725,0.0021638419295413767,0.309765625,0.014567981474101543,0.2,13740,0.11928020417690277
2552,1376,2818048,1103,1071.0,2.5906453500000004,0.035583586,0.0003,1.4294729065150023,-0.00532107163053297,0.2734265923500061,0.0020806826991247363,0.349072265625,-0.03888086602091789,0.2,13750,0.11777752637863159
2554,1377,2820096,1103,1071.0,2.59188893,0.045001224,0.0003,1.4514025025069714,0.00440746606036555,0.2839997410774231,0.0020695091732704897,0.329736328125,-0.011832471936941147,0.2,13760,0.11652626097202301
2556,1378,2822144,1103,1071.0,2.59656276,0.041661337,0.0003,1.4605087127536536,-0.0010222034055914265,0.2624576687812805,0.002304425240436103,0.338818359375,-0.0020731124095618725,0.2,13770,0.11658046394586563
2558,1379,2824192,1103,1071.0,2.5989792600000006,0.04630529,0.0003,1.4636469349265098,-0.000637213239679113,0.27477020025253296,0.002192120358085958,0.348486328125,-0.02832600101828575,0.2,13780,0.1162402480840683
2559,1380,2826240,1104,1071.0,2.5922023099999993,0.04232999,0.0003,1.460769146680832,-0.0023923328772070818,0.21986067295074463,0.0015353988772403681,0.30390625,-0.0074119591154158115,0.2,13790,0.11683954298496246
2561,1381,2828288,1104,1071.0,2.5977062799999993,0.04066064,0.0003,1.4495963010936976,-0.0020225829342962244,0.27993714809417725,0.0020076233391591813,0.347265625,-0.0340399369597435,0.2,13800,0.11747126281261444
2563,1382,2830336,1104,1071.0,2.59882595,0.04451996,0.0003,1.4486913818866014,-5.2875635446980596e-05,0.2576361298561096,0.0022587452327570644,0.319384765625,-0.006649757269769907,0.2,13810,0.11715546250343323
2565,1383,2832384,1104,1071.0,2.59815861,0.049425863,0.0003,1.4457134921103716,-0.008221704974130262,0.27255141735076904,0.002212247365787334,0.324169921875,0.013739786110818386,0.2,13820,0.11775761842727661
2567,1384,2834432,1104,1071.0,2.6003882299999996,0.046966895,0.0003,1.4425032656639813,0.0021213444051682018,0.2835274338722229,0.0019433455443504499,0.330615234375,-0.0026550432667136192,0.2,13830,0.11744002997875214
2568,1385,2836480,1104,1071.0,2.5951173699999996,0.03905055,0.0003,1.4389242518693208,-0.004754409464658238,0.2762144207954407,0.002124632301820384,0.322021484375,0.002956223441287875,0.2,13840,0.1181955635547638
2570,1386,2838528,1104,1071.0,2.5967444299999998,0.03955485,0.0003,1.4197642106562853,-0.0042230853418004696,0.2750213146209717,0.0021231942162557972,0.3306640625,0.006023216061294079,0.2,13850,0.11927683651447296
2572,1387,2840576,1104,1071.0,2.595596380000001,0.04729371,0.0003,1.424663446098566,-0.004244213206402492,0.2805978059768677,0.0021118466511325096,0.32841796875,0.052306756377220154,0.2,13860,0.11835023760795593
2574,1388,2842624,1104,1071.0,2.5990825,0.047441464,0.0003,1.431840791553259,-0.006144056648190599,0.2706705331802368,0.0021944077268926778,0.319091796875,-0.024292411282658577,0.2,13870,0.1182563304901123
2576,1389,2844672,1104,1071.0,2.58928088,0.057056896,0.0003,1.4257291689515115,-0.001892872898315545,0.27184540033340454,0.002267709042462229,0.34453125,-0.03645601496100426,0.2,13880,0.1189635843038559
2578,1390,2846720,1104,1071.0,2.58662509,0.045507673,0.0003,1.4180830411612988,-0.0037547076703049243,0.25273269414901733,0.0020137622395850485,0.322021484375,0.03662463277578354,0.2,13890,0.11924925446510315
2580,1391,2848768,1103,1071.0,2.5869291299999997,0.03581929,0.0003,1.4148987721651793,0.0021349730683141387,0.24275541305541992,0.001853793293776107,0.315380859375,-0.002340479986742139,0.2,13900,0.11940810084342957
2582,1392,2850816,1103,1071.0,2.58619353,0.043645814,0.0003,1.4205537285655736,0.0011144110831082799,0.27777421474456787,0.0015848737693886505,0.32412109375,-0.017643412575125694,0.2,13910,0.1190272867679596
2584,1393,2852864,1103,1071.0,2.57642109,0.033930026,0.0003,1.4242180533707143,-0.0024054730063653553,0.25521427392959595,0.002010098090977408,0.337548828125,-0.020054304972290993,0.2,13920,0.11845080554485321
2586,1394,2854912,1103,1071.0,2.57961879,0.047280766,0.0003,1.4400186292827128,0.00264875304128509,0.2545696496963501,0.0018974040665852953,0.345703125,0.02689860574901104,0.2,13930,0.11743819713592529
2588,1395,2856960,1103,1071.0,2.57483695,0.04417555,0.0003,1.463091028109193,0.002838378166779876,0.27514904737472534,0.002079263205814641,0.326171875,-0.0026714946143329144,0.2,13940,0.11558441817760468
2590,1396,2859008,1103,1071.0,2.5632796300000007,0.040905755,0.0003,1.4743373323231936,-0.0004658805119106546,0.2748687267303467,0.002024897652336222,0.3478515625,-0.008246263489127159,0.2,13950,0.11604540050029755
2592,1397,2861056,1103,1071.0,2.56156495,0.031836458,0.0003,1.4671364579349757,-0.0045743102797132455,0.25364184379577637,0.001905578405057895,0.313037109375,0.016055822372436523,0.2,13960,0.11655078828334808
2594,1398,2863104,1103,1071.0,2.56194185,0.038998365,0.0003,1.4459874976426363,-0.0026627513332641685,0.2781486511230469,0.001928202020462777,0.33125,0.009961849078536034,0.2,13970,0.11818406730890274
2596,1399,2865152,1103,1071.0,2.55927073,0.049519986,0.0003,1.442051138356328,-0.00116116032586433,0.27877360582351685,0.0018433708435622975,0.349658203125,-0.006255326792597771,0.2,13980,0.11724201589822769
2597,1400,2867200,1103,1071.0,2.5534716400000006,0.037433702,0.0003,1.453719172999263,-0.0003143754569464363,0.26941317319869995,0.0020058406893440407,0.32890625,-0.02572377398610115,0.2,13990,0.11680155247449875
2599,1401,2869248,1103,1071.0,2.5453997800000003,0.036892004,0.0003,1.4643152628093958,-0.00042502185533521697,0.2591859698295593,0.0020280682265365613,0.3388671875,0.014519884251058102,0.2,14000,0.116002656519413
2601,1402,2871296,1103,1071.0,2.5429426800000003,0.043392416,0.0003,1.4627951085567474,-0.0015981622025719843,0.2765783667564392,0.0020064899430508377,0.353271484375,0.005145635921508074,0.2,14010,0.11672492325305939
2603,1403,2873344,1103,1071.0,2.5391436400000003,0.044531815,0.0003,1.4686926309019328,0.0005648511316394434,0.23393619060516357,0.0016295048295432934,0.331298828125,-0.05047333240509033,0.2,14020,0.11590544134378433
2604,1404,2875392,1103,1071.0,2.53939899,0.04867825,0.0003,1.480950765311718,-0.0023472714085073674,0.2942366600036621,0.0019748974385947805,0.332177734375,0.0092131607234478,0.2,14030,0.11472663283348083
2606,1405,2877440,1103,1071.0,2.5365225199999997,0.040791355,0.0003,1.4757155131548643,-0.0010391349700512365,0.27068090438842773,0.0020941715734807075,0.32509765625,-0.012660643085837364,0.2,14040,0.11678577959537506
2608,1406,2879488,1103,1071.0,2.53408523,0.05002299,0.0003,1.4574455332010985,0.004742299253121018,0.27312934398651123,0.001947483561889385,0.343212890625,-0.002918040845543146,0.2,14050,0.11697094142436981
2610,1407,2881536,1103,1071.0,2.5303628000000002,0.045170013,0.0003,1.4554361015558244,-0.000444217849872075,0.2503000497817993,0.0020563274425512645,0.340478515625,-0.031035523861646652,0.2,14060,0.11698830127716064
2612,1408,2883584,1103,1071.0,2.5273792400000006,0.056073748,0.0003,1.467941340431571,0.007136670994805172,0.27789562940597534,0.0019232114387705223,0.35068359375,-0.017050908878445625,0.2,14070,0.1158260703086853
2613,1409,2885632,1104,1071.0,2.52314958,0.03255474,0.0003,1.4763802904635668,-0.004165282900794409,0.28197145462036133,0.00194336817257863,0.31865234375,-0.016236193478107452,0.2,14080,0.11594978719949722
2615,1410,2887680,1104,1071.0,2.51782522,0.046716318,0.0003,1.4782987538725139,0.0006985168918618001,0.25930094718933105,0.002165831641104887,0.326953125,0.07474495470523834,0.2,14090,0.11572878062725067
2617,1411,2889728,1104,1071.0,2.5151112800000006,0.03825479,0.0003,1.4771329421550035,0.003574296504666563,0.27973806858062744,0.0018204738644271856,0.331103515625,0.03362073749303818,0.2,14100,0.11573825776576996
2619,1412,2891776,1104,1071.0,2.5111814600000004,0.037078597,0.0003,1.4757275879383087,-0.001362771715503186,0.2792196273803711,0.00212779088960815,0.309375,0.013694796711206436,0.2,14110,0.11580762267112732
2620,1413,2893824,1104,1071.0,2.51133536,0.032688394,0.0003,1.4711497381329537,0.003278615169983823,0.2876250743865967,0.0020852294928772608,0.29560546875,0.03059306927025318,0.2,14120,0.11623362451791763
2622,1414,2895872,1104,1071.0,2.50686211,0.042415798,0.0003,1.4699245408177375,-0.0020512286529992705,0.2392379641532898,0.0016464669692140888,0.32275390625,0.00856204517185688,0.2,14130,0.1159735918045044
2624,1415,2897920,1104,1071.0,2.5049100900000005,0.031151932,0.0003,1.4777506295591594,0.0011759992776205763,0.27391189336776733,0.0019081926420767559,0.33359375,-0.02202664129436016,0.2,14140,0.11567528545856476
2626,1416,2899968,1104,1071.0,2.5006859699999997,0.048767027,0.0003,1.4828461620956659,0.0009289164196161437,0.2853207588195801,0.0020830460847719224,0.32421875,-0.013482091017067432,0.2,14150,0.11527206003665924
2627,1417,2902016,1104,1071.0,2.48883625,0.04956054,0.0003,1.4728276062756778,0.002010899411106948,0.277429461479187,0.0020919883749229485,0.3216796875,-0.000914450385607779,0.2,14160,0.11684215068817139
2629,1418,2904064,1104,1071.0,2.4784751,0.038015105,0.0003,1.4585269141942263,-0.003841832715261262,0.26743024587631226,0.002049317987075483,0.334912109375,0.023356452584266663,0.2,14170,0.11662140488624573
2631,1419,2906112,1104,1071.0,2.47190874,0.035884853,0.0003,1.4687656216323375,-0.0015725246994406916,0.27350300550460815,0.002017144296587503,0.303564453125,-0.006599554792046547,0.2,14180,0.11597874760627747
2633,1420,2908160,1104,1071.0,2.4703263300000002,0.036709458,0.0003,1.468204003199935,-0.0004368096357211471,0.2828429937362671,0.00201290913446428,0.327880859375,-0.01564324088394642,0.2,14190,0.1166544109582901
2635,1421,2910208,1104,1071.0,2.46340878,0.03946967,0.0003,1.4825777195394039,-0.0029472506044839974,0.2902229428291321,0.002049944814461924,0.326416015625,0.002325506880879402,0.2,14200,0.11442068219184875
2637,1422,2912256,1104,1071.0,2.45855844,0.042159013,0.0003,1.503675863146782,0.007485893781995401,0.28110218048095703,0.002097461289122293,0.3365234375,-0.018891852349042892,0.2,14210,0.11378054320812225
2638,1423,2914304,1104,1071.0,2.4477955799999997,0.049755663,0.0003,1.5041103415191173,-0.00047002876381156965,0.28460484743118286,0.002077572586131282,0.354931640625,-0.03070848621428013,0.2,14220,0.11453645676374435
