time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/std,train/policy_gradient_loss,train/approx_kl
46,0.07855404,554,565248,1663.0,1018,-2.6041355332980554,450,0.056624348958333334,0.00039256902503742217,0.0003,0.006727098952978849,0.2,0.018521904945373535,0.8985468149185181,0.0005400381628229904,0.00493429
47,0.07304240000000001,567,577536,1663.0,1018,-2.606760182107488,460,0.05809733072916667,0.00042700601332702114,0.0003,0.011455802246928215,0.2,-0.005345940589904785,0.9035766124725342,-5.579759987692038e-05,0.0061797686
48,0.07653818,579,589824,1663.0,1018,-2.6223421623309453,470,0.0377685546875,0.0004284227966688074,0.0003,-0.0034553883597254753,0.2,0.014908194541931152,0.9081206321716309,-0.00013573212709161453,0.0048140925
49,0.07086646,591,602112,1663.0,1018,-2.6266304582357405,480,0.050252278645833336,0.00037845439659728677,0.0003,-0.00402419688180089,0.2,0.015594482421875,0.9115382432937622,-0.0008922438685355397,0.0048546526
50,0.06792401999999999,603,614400,1663.0,1018,-2.6287417157242694,490,0.05288899739583333,0.000446070908742513,0.0003,0.009048763662576675,0.2,0.03524625301361084,0.9137915372848511,0.0003717162462028985,0.005160227
51,0.06946518,615,626688,1663.0,1018,-2.628453549494346,500,0.05162760416666667,0.0003861906883685151,0.0003,-0.014625378884375095,0.2,0.04014474153518677,0.9156188368797302,-0.00012188265730704492,0.005922059
52,0.0723095,627,638976,1663.0,1018,-2.6134218009809653,510,0.0545654296875,0.00042143019444059365,0.0003,0.005570265930145979,0.2,0.04892003536224365,0.9058655500411987,-0.00042152692403760737,0.0065069627
53,0.08443152999999999,639,651264,1663.0,1018,-2.6058844080815713,520,0.05394694010416667,0.00042360551101410237,0.0003,-0.013929256238043308,0.2,0.06956696510314941,0.9043644666671753,-0.0009415440465090797,0.004715947
54,0.08572202,651,663552,1663.0,1018,-2.6065726287662985,530,0.04583333333333333,0.0004348735808434867,0.0003,0.02064725011587143,0.2,0.01689326763153076,0.907974123954773,-0.00020381519655832865,0.004955871
55,0.08589861000000001,663,675840,1663.0,1018,-2.589090979471803,540,0.048966471354166666,0.0004168044532965117,0.0003,-0.008422818034887314,0.2,0.015454709529876709,0.9002852439880371,-0.00018755370741322015,0.0045296066
56,0.08940558,675,688128,1663.0,1018,-2.5874659859885774,550,0.05877278645833333,0.0004126040321883314,0.0003,-0.018172740936279297,0.2,0.019319653511047363,0.8986067771911621,-0.0008376835775076567,0.00653184
57,0.09371438000000001,687,700416,1663.0,1018,-2.556562909235557,560,0.051220703125,0.00037184556456395514,0.0003,0.01889979839324951,0.2,0.0453457236289978,0.8815220594406128,-0.0003807841334491968,0.006032921
58,0.08627000000000003,699,712704,1663.0,1018,-2.5586015421897175,570,0.042765299479166664,0.0004081867492004676,0.0003,0.006866659037768841,0.2,0.03067636489868164,0.8881394863128662,0.00014488701563095674,0.0042291316
59,0.07599877,712,724992,1663.0,1017,-2.5506113885591426,580,0.0385498046875,0.000398616353182509,0.0003,0.0030823638662695885,0.2,0.0528903603553772,0.8848090171813965,8.928407284353549e-05,0.0051092403
60,0.07284458,724,737280,1663.0,1017,-2.5508944453050693,590,0.0416259765625,0.00048627737199543236,0.0003,-0.010571211576461792,0.2,0.023058950901031494,0.8846975564956665,-0.0006516225036951558,0.0048836092
61,0.07776966,736,749568,1663.0,1017,-2.5550891009469825,600,0.04098307291666667,0.00037600016748911,0.0003,0.005472563207149506,0.2,0.07215863466262817,0.8865370750427246,-0.00040383865489275196,0.004447459
62,0.08118485999999998,748,761856,1663.0,1017,-2.5365813014407954,610,0.0450927734375,0.0004196654495899566,0.0003,0.0010750581277534366,0.2,0.04737353324890137,0.876457929611206,-0.00033426731776368496,0.0050549735
63,0.08285704999999999,760,774144,1663.0,1017,-2.5342852368950846,620,0.0517333984375,0.0003676605933454387,0.0003,0.009558741934597492,0.2,0.05264323949813843,0.8831262588500977,0.0014149382540684504,0.002813494
64,0.07928616,772,786432,1663.0,1017,-2.545502257098754,630,0.04842936197916667,0.0003965966858080113,0.0003,-0.009023347869515419,0.2,0.033288657665252686,0.8846624493598938,0.00016278442635666578,0.0047539906
65,0.08483597000000001,785,798720,1663.0,1017,-2.558050875738263,640,0.0477294921875,0.0003871443214848114,0.0003,-0.0060335928574204445,0.2,0.02954864501953125,0.8930082321166992,-0.000828496147490417,0.0049027577
66,0.0907585,797,811008,1663.0,1017,-2.5764287374913692,650,0.04443359375,0.0004339429103841515,0.0003,-0.03178848698735237,0.2,0.02805560827255249,0.9031808376312256,-0.000833971720324674,0.0045127147
67,0.08977534999999999,809,823296,1663.0,1016,-2.5758814169714848,660,0.04859212239583333,0.00042888325964819766,0.0003,-0.008146983571350574,0.2,0.032472431659698486,0.9001200199127197,0.00115985515731154,0.004277671
68,0.09381015,821,835584,1663.0,1016,-2.5636106106142202,670,0.05034993489583333,0.0003745610465178591,0.0003,-0.007106708828359842,0.2,0.010477960109710693,0.8987225294113159,-0.0005345137634625037,0.0048646643
69,0.09962575,833,847872,1663.0,1016,-2.5619055878371,680,0.0465087890625,0.0003674908929648761,0.0003,-0.006325242575258017,0.2,0.014721155166625977,0.8947033882141113,-0.0009357278552973488,0.004778054
70,0.09995829,846,860160,1663.0,1016,-2.5267576443652313,690,0.0529296875,0.0003638928260064252,0.0003,-0.008941644802689552,0.2,0.018316268920898438,0.877848207950592,-0.0013048563773433368,0.0056096637
71,0.09063681000000001,858,872448,1663.0,1016,-2.525842788318793,700,0.039591471354166664,0.00042421757819586977,0.0003,0.008371920324862003,0.2,0.021074354648590088,0.8820337057113647,9.085057026823052e-05,0.0042862045
72,0.09064034000000001,870,884736,1663.0,1016,-2.5114276209225257,710,0.042586263020833334,0.00039949633849876894,0.0003,0.006870407611131668,0.2,0.04990166425704956,0.8721109628677368,-7.269655664761861e-06,0.004788105
73,0.08096157,882,897024,1663.0,1016,-2.4992063804219167,720,0.056111653645833336,0.00040629383270243127,0.0003,-0.005191353149712086,0.2,0.063487708568573,0.8684602975845337,-0.00031354489328805357,0.0069022677
74,0.07629122999999999,894,909312,1663.0,1016,-2.5015929187337558,730,0.04370930989583333,0.0004680210423733418,0.0003,-0.007829062640666962,0.2,0.029906928539276123,0.8741699457168579,-0.0007547036254739699,0.004560387
75,0.07912976000000001,906,921600,1663.0,1016,-2.496833316112558,740,0.04217936197916667,0.00041013104464582284,0.0003,0.008618230931460857,0.2,0.061340391635894775,0.870710015296936,-0.0008995228233591964,0.0044062203
76,0.08129383999999998,919,933888,1663.0,1016,-2.4931243744989238,750,0.03414713541666667,0.00039833774024676435,0.0003,-0.0016949097625911236,0.2,0.046655237674713135,0.8689789772033691,-0.0006515624103485606,0.0046873395
77,0.07776633,931,946176,1663.0,1015,-2.489337259531021,760,0.035115559895833336,0.00038115912749769144,0.0003,0.016290897503495216,0.2,0.067318856716156,0.870140790939331,-0.0004327569406693025,0.0041927993
78,0.07282393,943,958464,1663.0,1015,-2.5013485083977383,770,0.03310546875,0.0004152531743026581,0.0003,-0.010487223975360394,0.2,0.0844196081161499,0.8770679235458374,-0.00046886640484444797,0.0044528246
79,0.07740659,955,970752,1663.0,1015,-2.5091476718584698,780,0.04357096354166667,0.00039677993556779255,0.0003,-0.013998237438499928,0.2,0.08121806383132935,0.8824809789657593,-0.0005782479563398132,0.00409227
80,0.08108728,968,983040,1663.0,1015,-2.5199108651528754,790,0.04965006510416667,0.0004125297412125898,0.0003,-0.01782386191189289,0.2,0.0658913254737854,0.8882771730422974,-0.00047030298155732454,0.0056631346
81,0.08218006000000001,980,995328,1663.0,1015,-2.5478475970526535,800,0.05138346354166667,0.0003967962009255643,0.0003,0.019933799281716347,0.2,0.046483755111694336,0.9045167565345764,0.00011062326084356754,0.00595833
82,0.07888182999999999,992,1007616,1663.0,1015,-2.565781400849422,810,0.04918619791666667,0.0004371812550819717,0.0003,-0.008197814226150513,0.2,0.019307732582092285,0.9098584651947021,-0.00171557020197118,0.004647221
83,0.06921164,1004,1019904,1663.0,1015,-2.5799276693413655,820,0.043904622395833336,0.0003883482333018643,0.0003,0.005940335337072611,0.2,0.03150838613510132,0.9158508777618408,-0.0010278191936473984,0.0045316243
84,0.06604709999999998,1016,1032192,1663.0,1014,-2.5786658499389885,830,0.04510904947916667,0.00038904051652176953,0.0003,-0.009461961686611176,0.2,0.011386573314666748,0.9133243560791016,-0.0005443657212405621,0.005430112
85,0.06500508999999999,1029,1044480,1663.0,1014,-2.570710150524974,840,0.04391276041666667,0.0004006355746014378,0.0003,0.020826492458581924,0.2,0.012841224670410156,0.9105415344238281,0.00014806556719122456,0.005642142
86,0.06645655,1041,1056768,1663.0,1014,-2.5737745059033235,850,0.04147135416666667,0.00041762224360203013,0.0003,0.0006919450825080276,0.2,0.026690006256103516,0.9150729179382324,-8.359412798502793e-05,0.004128406
87,0.06658002,1053,1069056,1663.0,1014,-2.602277769272526,860,0.037459309895833334,0.0004298780867429741,0.0003,-0.014887562021613121,0.2,0.0006729364395141602,0.9274851679801941,-0.0008959491334583921,0.0043832334
88,0.07135894999999999,1065,1081344,1663.0,1014,-2.6224154461175204,870,0.03833821614583333,0.0004044616784767641,0.0003,0.014747769571840763,0.2,0.014800488948822021,0.9383237361907959,-0.0005900033545913174,0.004174746
89,0.06916614,1078,1093632,1663.0,1014,-2.607860087727507,880,0.04010416666666667,0.0004071643999926285,0.0003,0.004738587886095047,0.2,0.021577119827270508,0.9254515171051025,-0.0011056026841591423,0.004753581
90,0.06954841,1090,1105920,1663.0,1014,-2.6166366808116437,890,0.04195963541666667,0.0004589148014702005,0.0003,0.009106969460844994,0.2,0.02539801597595215,0.938197135925293,0.0002602925414976198,0.0043376326
91,0.06734862000000001,1102,1118208,1663.0,1014,-2.6190438917527596,900,0.060791015625,0.00037436213682061256,0.0003,0.0017545297741889954,0.2,0.0284574031829834,0.9361326098442078,5.6460111712416015e-06,0.006714067
92,0.056338540000000006,1114,1130496,1663.0,1014,-2.62205443829298,910,0.04765625,0.00040779852204195775,0.0003,-0.00843216385692358,0.2,0.006014585494995117,0.9354466199874878,0.0005039408254864005,0.0068333354
93,0.05371176000000001,1126,1142784,1663.0,1014,-2.596055074284474,920,0.04765625,0.0004273004676178971,0.0003,0.004108527209609747,0.2,0.028043627738952637,0.9261639714241028,-0.000712776243017288,0.0049589803
94,0.053499170000000006,1139,1155072,1663.0,1014,-2.610937993352612,930,0.037459309895833334,0.000388142243097415,0.0003,-0.007687217555940151,0.2,0.007999598979949951,0.9382351636886597,0.00013101369465099802,0.004451281
95,0.05233635,1151,1167360,1663.0,1013,-2.614900539442897,940,0.040852864583333336,0.0003833484980305002,0.0003,-0.007547762244939804,0.2,-0.0044296979904174805,0.9400616884231567,0.0001946541776608986,0.003787687
96,0.0513281,1163,1179648,1663.0,1013,-2.6164279323071242,950,0.0514892578125,0.0003742751473585789,0.0003,0.005608977284282446,0.2,-0.004218101501464844,0.9407126903533936,0.0003605744723851482,0.006067972
97,0.05278167000000001,1175,1191936,1663.0,1013,-2.6175032420704762,960,0.04228515625,0.00042836206652433856,0.0003,-0.006383044645190239,0.2,-0.0003635883331298828,0.9412829875946045,-0.0005457026124834859,0.005317451
98,0.061663449999999995,1188,1204224,1663.0,1013,-2.61290665268898,970,0.0345947265625,0.00036675219849560865,0.0003,-0.018194589763879776,0.2,0.020979106426239014,0.9409979581832886,-0.00030967163014186856,0.0041207247
99,0.07173714999999999,1200,1216512,1663.0,1013,-2.6157906793057917,980,0.04462076822916667,0.0005050935351467463,0.0003,0.002027591224759817,0.2,0.038121581077575684,0.9485340118408203,0.0003326879937958438,0.0051526395
100,0.07849680999999999,1212,1228800,1663.0,1013,-2.6232531843086084,990,0.04059244791666667,0.00038887173848252133,0.0003,-0.011415349319577217,0.2,0.023419618606567383,0.952955961227417,0.0002193560472126895,0.004699621
101,0.07886602999999999,1224,1241088,1663.0,1013,-2.609101889282465,1000,0.0419921875,0.0004263761711551221,0.0003,-0.005164504516869783,0.2,0.008486747741699219,0.9476869106292725,-0.0014900610396580305,0.0046354095
102,0.07915049,1236,1253376,1663.0,1013,-2.604298734664917,1010,0.03579915364583333,0.0003918752414847404,0.0003,-0.009333932772278786,0.2,0.01176387071609497,0.9485040307044983,-0.0009488192139542661,0.0044884062
103,0.07957482,1249,1265664,1663.0,1013,-2.6045431890835364,1020,0.03717447916666667,0.0004320607625762326,0.0003,-0.005182428751140833,0.2,0.010365664958953857,0.9458453059196472,-0.0006603439336079949,0.004082412
104,0.07651518000000002,1261,1277952,1663.0,1013,-2.5930461823940276,1030,0.0297119140625,0.00035612168547534867,0.0003,0.005262198857963085,0.2,0.04343521595001221,0.9350398182868958,-0.0007684786338359118,0.0035377366
105,0.07500265000000002,1273,1290240,1663.0,1013,-2.570489446570476,1040,0.044775390625,0.0003965501566805566,0.0003,-0.0037322351709008217,0.2,0.021339476108551025,0.9276028275489807,-0.0012433588385950618,0.0050606043
106,0.07430615000000002,1285,1302528,1663.0,1013,-2.560774720584353,1050,0.026334635416666665,0.00040850106148203243,0.0003,-0.0029376756865531206,0.2,0.018150150775909424,0.9279616475105286,-8.465012797387317e-06,0.004018644
107,0.07351655,1297,1314816,1663.0,1013,-2.5674308624118565,1060,0.03502604166666667,0.00034932299245914086,0.0003,-0.019278820604085922,0.2,0.03466111421585083,0.9305197596549988,-8.372718657483347e-05,0.0058507533
108,0.08487534999999999,1310,1327104,1663.0,1012,-2.554864320407311,1070,0.053515625,0.00041938802878576097,0.0003,-0.01648044027388096,0.2,0.007092654705047607,0.924345850944519,-0.0012022721003935052,0.004886245
109,0.08626988000000001,1322,1339392,1663.0,1012,-2.5687516275793314,1080,0.036661783854166664,0.0003824022375359467,0.0003,0.0004967353888787329,0.2,0.001570284366607666,0.9346312284469604,-0.00030495781441762423,0.004187112
110,0.08786049000000001,1334,1351680,1663.0,1012,-2.572023209184408,1090,0.04589029947916667,0.0004119982969920481,0.0003,-0.006390926893800497,0.2,0.0008306503295898438,0.9299011826515198,-0.00029789877153234555,0.0053563975
111,0.09897059999999999,1346,1363968,1663.0,1012,-2.5713579412549734,1100,0.039835611979166664,0.00039658547201118683,0.0003,0.002070492599159479,0.2,0.009671211242675781,0.932075560092926,-0.0012779887241777033,0.004559078
112,0.10008986000000002,1358,1376256,1663.0,1012,-2.573951611916224,1110,0.033919270833333334,0.00036934311854111004,0.0003,0.0005050761974416673,0.2,0.029733777046203613,0.9377545118331909,-0.0006617758961510844,0.0038175455
113,0.10597369000000001,1371,1388544,1663.0,1012,-2.5878596300880115,1120,0.03314615885416667,0.00034907205811123275,0.0003,0.001490559196099639,0.2,0.06305253505706787,0.946770966053009,-0.0007334917550906539,0.003073
114,0.10334859,1383,1400832,1663.0,1012,-2.587471418082714,1130,0.0360107421875,0.0003943669650046407,0.0003,0.008113296702504158,0.2,0.05597108602523804,0.9401689767837524,-0.00032869631443948797,0.004740246
115,0.10369477000000002,1396,1413120,1663.0,1012,-2.600304857517282,1140,0.03314615885416667,0.00036134875160011385,0.0003,-0.0010630459291860461,0.2,0.05132573843002319,0.9515316486358643,-0.0004219531304746245,0.0037272342
116,0.10190642,1408,1425408,1663.0,1012,-2.5949975449591873,1150,0.046061197916666664,0.0004022807209821622,0.0003,6.2417821027338505e-06,0.2,0.036205947399139404,0.9446266293525696,-0.0014688922846592808,0.005347889
117,0.10565226999999998,1420,1437696,1663.0,1012,-2.5987473600854476,1160,0.040364583333333336,0.0004240484259526056,0.0003,-0.014936241321265697,0.2,0.004056394100189209,0.9473226070404053,-0.0005774880320435235,0.0038290154
118,0.10887650999999998,1432,1449984,1663.0,1012,-2.6074546872327726,1170,0.036393229166666666,0.0004284259685240007,0.0003,-0.006704926025122404,0.2,-0.00013554096221923828,0.9515914916992188,0.00020977808211076384,0.004723772
119,0.10581445,1445,1462272,1663.0,1011,-2.6019974671304227,1180,0.031144205729166666,0.0003759104413196231,0.0003,0.0012685103574767709,0.2,0.012503743171691895,0.9500564336776733,0.00010512808900481711,0.0038627547
120,0.10194239,1457,1474560,1663.0,1011,-2.5939147976537544,1190,0.0552734375,0.0003791414840861762,0.0003,-0.0029931243043392897,0.2,0.022191643714904785,0.9443498849868774,-0.00027199044561712073,0.005629206
121,0.09038478,1469,1486848,1663.0,1011,-2.581835199644168,1200,0.04013671875,0.000376276119322938,0.0003,0.011304295621812344,0.2,-0.006963491439819336,0.9351442456245422,1.3562865206040442e-05,0.004458131
122,0.09260006999999998,1481,1499136,1663.0,1011,-2.5764160117755335,1210,0.040633138020833334,0.0003641398005280886,0.0003,-0.004000430461019278,0.2,0.004955291748046875,0.9349955916404724,-0.001271635337616317,0.004333324
123,0.10596872999999998,1494,1511424,1663.0,1011,-2.5776156070331733,1220,0.0427001953125,0.00042709702355144447,0.0003,-0.005206265952438116,0.2,0.015922367572784424,0.9357683658599854,-0.0007239891284067805,0.004917116
124,0.10510048,1506,1523712,1663.0,1011,-2.589301529278358,1230,0.03951822916666667,0.0004210581742275584,0.0003,-0.014082016423344612,0.2,0.05556768178939819,0.9384084939956665,-0.0005112568539819525,0.0049845553
125,0.10007294,1518,1536000,1663.0,1011,-2.6006798047572373,1240,0.035498046875,0.0004628020402151378,0.0003,-0.0019480300834402442,0.2,0.03311789035797119,0.9468096494674683,1.2689830812936028e-05,0.0035161928
126,0.09405961999999998,1530,1548288,1663.0,1011,-2.6113058995455503,1250,0.043595377604166666,0.00036498922643204426,0.0003,0.017113154754042625,0.2,0.09507012367248535,0.9474014043807983,-0.0018027915034811788,0.0046307794
