time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/approx_kl,train/clip_fraction,train/std,train/loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
695,4491264,2193,6456,0.0016174168660654687,4.372301863133908,21920,0.05022913217544556,0.2,0.072507426,0.36455078125,0.028206640854477882,0.02439744956791401,0.0003,0.01905399985407712,9989.0,0.06514756
695,4493312,2194,6458,0.0017024618586219732,4.368170073628425,21930,-0.01241147518157959,0.2,0.04487275,0.37109375,0.028200654312968254,0.010984852910041809,0.0003,0.01613641569347237,9989.0,0.06514756
695,4495360,2195,6461,0.006035684734524693,4.372218482196331,21940,0.01977139711380005,0.2,0.0727043,0.409619140625,0.028173629194498062,-0.0014244806952774525,0.0003,0.016686682270665186,9989.0,0.06470069
695,4497408,2196,6464,0.0015711431429735966,4.372565495967865,21950,0.08197915554046631,0.2,0.0613951,0.381103515625,0.028149805963039398,0.022862669080495834,0.0003,0.02010128395340871,9989.0,0.06470069
695,4499456,2197,6467,0.001745924256829312,4.363227243721485,21960,0.04150789976119995,0.2,0.052179992,0.384521484375,0.02845027483999729,0.050880998373031616,0.0003,0.018135088713825097,9989.0,0.06470069
695,4501504,2198,6470,0.0014560910718500963,4.355037762224674,21970,0.05083143711090088,0.2,0.07011104,0.404345703125,0.028324302285909653,0.025467289611697197,0.0003,0.025956806748581585,9989.0,0.06470069
695,4503552,2199,6473,0.0016207896693231304,4.372528962790966,21980,-0.026798009872436523,0.2,0.08090832,0.3931640625,0.028063630685210228,0.00942026637494564,0.0003,0.02094397229666356,9989.0,0.06470069
695,4505600,2200,6476,0.006314493500030949,4.375438293814659,21990,0.03125220537185669,0.2,0.07715818,0.44091796875,0.02822044864296913,0.045017059892416,0.0003,0.02753955913358368,9989.0,0.06465282
695,4507648,2201,6478,0.001408668334261165,4.361092013120651,22000,0.025264501571655273,0.2,0.123258844,0.391552734375,0.028447745367884636,-0.00015448941849172115,0.0003,0.021626617234142033,9989.0,0.06465282
695,4509696,2202,6481,0.001617933122179238,4.35933588296175,22010,0.040267109870910645,0.2,0.07042599,0.37265625,0.028331395238637924,0.08780400454998016,0.0003,0.020024852550704964,9989.0,0.06465282
695,4511744,2203,6484,0.0013584569416707382,4.356392155587673,22020,0.05257093906402588,0.2,0.06352074,0.361376953125,0.028474437072873116,0.012384613044559956,0.0003,0.01679425236652605,9989.0,0.06465282
695,4513792,2204,6487,0.0021067171119284467,4.34594766497612,22030,-0.016367673873901367,0.2,0.049468175,0.363916015625,0.028658727183938026,-0.03716073930263519,0.0003,0.017343520019494463,9989.0,0.06465282
695,4515840,2205,6490,0.005920323954342166,4.345871533453464,22040,0.02389925718307495,0.2,0.075060345,0.38740234375,0.02847123146057129,-0.014449646696448326,0.0003,0.018107447920192497,9989.0,0.062231400000000006
695,4517888,2206,6493,0.001347921027809207,4.34841970950365,22050,0.08736920356750488,0.2,0.061111704,0.366796875,0.028653383255004883,-0.004391681868582964,0.0003,0.018148986921005417,9989.0,0.062231400000000006
695,4519936,2207,6495,0.001659433087115758,4.339230585098266,22060,0.04594731330871582,0.2,0.039606124,0.3533203125,0.028715424239635468,0.011033848859369755,0.0003,0.01398743443278363,9989.0,0.062231400000000006
695,4521984,2208,6498,0.0014965777099860134,4.337990394234657,22070,0.048908889293670654,0.2,0.056584872,0.354443359375,0.02863886207342148,0.002178068971261382,0.0003,0.01974749585860991,9989.0,0.062231400000000006
695,4524032,2209,6501,0.0031598242614563786,4.3343835785985,22080,-0.015549540519714355,0.2,0.10206184,0.377392578125,0.028858643025159836,-0.011507214978337288,0.0003,0.01572997407783987,9989.0,0.062231400000000006
695,4526080,2210,6504,0.00491382882137259,4.3230543181300165,22090,0.03248089551925659,0.2,0.05428476,0.386962890625,0.02906729280948639,0.016806572675704956,0.0003,0.016463162447325885,9989.0,0.05767982000000001
695,4528128,2211,6507,0.0017133428886154435,4.323903840780258,22100,0.0717126727104187,0.2,0.06173343,0.4318359375,0.028729090467095375,6.659887731075287e-05,0.0003,0.023156099957122932,9989.0,0.05767982000000001
695,4530176,2212,6510,0.001098755564817111,4.335951073467731,22110,0.012951254844665527,0.2,0.04038018,0.326513671875,0.02872287482023239,0.029335027560591698,0.0003,0.014878327050246299,9989.0,0.05767982000000001
695,4532224,2213,6513,0.0020501342050920357,4.335543018579483,22120,0.04159700870513916,0.2,0.0598393,0.387255859375,0.028820965439081192,-0.0009084745543077588,0.0003,0.018856926103762817,9989.0,0.05767982000000001
695,4534272,2214,6515,0.0027325776442012283,4.326303619146347,22130,-0.0008996725082397461,0.2,0.078082785,0.394921875,0.029032763093709946,0.07722047716379166,0.0003,0.023309914407582254,9989.0,0.05767982000000001
695,4536320,2215,6518,0.0051182915332901755,4.308209824562073,22140,0.04333853721618652,0.2,0.07098457,0.45859375,0.029264461249113083,0.10549598932266235,0.0003,0.02851401074731257,9989.0,0.05563023
695,4538368,2216,6521,0.0015080774674061104,4.303570467233658,22150,0.03835439682006836,0.2,0.045567136,0.34130859375,0.02912895567715168,-0.002128715394064784,0.0003,0.014450865420803894,9989.0,0.05563023
695,4540416,2217,6524,0.0010358115046983584,4.2949259877204895,22160,0.024317264556884766,0.2,0.053536847,0.38837890625,0.029569357633590698,0.00988205336034298,0.0003,0.024523209627659526,9989.0,0.05563023
695,4542464,2218,6527,0.0021229972364380954,4.2744194000959395,22170,0.027133584022521973,0.2,0.07246419,0.377099609375,0.029663287103176117,0.027371389791369438,0.0003,0.01706285505788401,9989.0,0.05563023
695,4544512,2219,6530,0.002620532528089825,4.272560699284076,22180,0.00525277853012085,0.2,0.07743539,0.384228515625,0.029639188200235367,0.033248741179704666,0.0003,0.021795489930082113,9989.0,0.05563023
695,4546560,2220,6532,0.005076587147414102,4.2585411965847015,22190,0.04746353626251221,0.2,0.07900661,0.40390625,0.029964569956064224,0.00038861343637108803,0.0003,0.019763896601216403,9989.0,0.05296355
695,4548608,2221,6535,0.00154033465860266,4.259778030216694,22200,0.017566144466400146,0.2,0.041589126,0.35400390625,0.029789168387651443,-0.028628775849938393,0.0003,0.022490786881826354,9989.0,0.05296355
695,4550656,2222,6538,0.001114265948854154,4.256332497298717,22210,0.033126115798950195,0.2,0.03760884,0.31435546875,0.030055342242121696,0.015883270651102066,0.0003,0.008386658440576867,9989.0,0.05296355
695,4552704,2223,6541,0.0018828202302756836,4.249575597047806,22220,0.023355960845947266,0.2,0.07214515,0.392431640625,0.02999740093946457,0.04766495153307915,0.0003,0.02163348824979039,9989.0,0.05296355
695,4554752,2224,6544,0.005856466240584268,4.24627760797739,22230,0.001969635486602783,0.2,0.11002776,0.421044921875,0.03032648004591465,-0.0093244519084692,0.0003,0.020026316758594474,9989.0,0.05296355
696,4556800,2225,6547,0.0020077166318515083,4.233997133374214,22240,0.09465861320495605,0.2,0.054553315,0.37353515625,0.030416198074817657,-0.0017808694392442703,0.0003,0.013262686066445895,9989.0,0.050048350000000005
696,4558848,2226,6549,0.0014589870037525544,4.221585480868816,22250,0.033384501934051514,0.2,0.062752634,0.3921875,0.03062981553375721,0.07171761244535446,0.0003,0.019596628291765228,9989.0,0.050048350000000005
696,4560896,2227,6552,0.0013508791618733085,4.218666951358318,22260,0.03574371337890625,0.2,0.05534258,0.345361328125,0.030520819127559662,0.029122203588485718,0.0003,0.011063198152987752,9989.0,0.050048350000000005
696,4562944,2228,6555,0.0018040557437416283,4.228653354942798,22270,0.023515522480010986,0.2,0.07501489,0.351416015625,0.03034564107656479,-0.00849879253655672,0.0003,0.019904381116793955,9989.0,0.050048350000000005
696,4564992,2229,6558,0.005830711132148281,4.227649357914925,22280,0.0099831223487854,0.2,0.095982715,0.4466796875,0.03063133731484413,0.009621393866837025,0.0003,0.027592454814293888,9989.0,0.04922875
696,4567040,2230,6560,0.0018655843872693368,4.2283706381917,22290,0.09801238775253296,0.2,0.060911268,0.372314453125,0.030458465218544006,0.030082598328590393,0.0003,0.016830386043147884,9989.0,0.04922875
696,4569088,2231,6563,0.0016775862881331705,4.238941349089146,22300,0.04024547338485718,0.2,0.041112714,0.347607421875,0.030248135328292847,0.00639687106013298,0.0003,0.020681701234570936,9989.0,0.04922875
696,4571136,2232,6566,0.0016659328246532823,4.251117564737797,22310,0.044716835021972656,0.2,0.053831816,0.363232421875,0.030176494270563126,0.033440832048654556,0.0003,0.013937346084276214,9989.0,0.04922875
696,4573184,2233,6569,0.001508592814388976,4.249410384893418,22320,-0.021688222885131836,0.2,0.03748429,0.343212890625,0.030218852683901787,0.0028050984255969524,0.0003,0.013881113193929196,9989.0,0.04922875
696,4575232,2234,6572,0.0061255300341144904,4.257959091663361,22330,0.019805192947387695,0.2,0.059967276,0.4080078125,0.029839802533388138,-0.006438412703573704,0.0003,0.01977974251640262,9989.0,0.04706379
696,4577280,2235,6574,0.0015213258815492737,4.265663920342922,22340,0.08136910200119019,0.2,0.056483917,0.369384765625,0.029961491003632545,0.0016702195862308145,0.0003,0.012317522258672397,9989.0,0.04706379
696,4579328,2236,6577,0.001626265933191462,4.251928025484085,22350,0.030017375946044922,0.2,0.07612552,0.401318359375,0.030348073691129684,0.020318208262324333,0.0003,0.027189354469373938,9989.0,0.04706379
696,4581376,2237,6580,0.0015768500273225072,4.239027673006058,22360,0.053975462913513184,0.2,0.10318738,0.36318359375,0.030349042266607285,0.03602693974971771,0.0003,0.018849199352553116,9989.0,0.04706379
696,4583424,2238,6583,0.001563248170168663,4.226868721842766,22370,-0.04013359546661377,0.2,0.06255675,0.384228515625,0.030638713389635086,-0.004281884059309959,0.0003,0.02158107800205471,9989.0,0.04706379
696,4585472,2239,6586,0.006443692629181897,4.217662861943245,22380,0.031362175941467285,0.2,0.06911907,0.3828125,0.030420593917369843,0.023705393075942993,0.0003,0.016866109327384037,9989.0,0.04863893999999999
696,4587520,2240,6588,0.0014251900871386169,4.234616403281689,22390,-0.042291879653930664,0.2,0.076371536,0.350830078125,0.030382493510842323,-0.016465768218040466,0.0003,0.008214968579704874,9989.0,0.04863893999999999
696,4589568,2241,6591,0.001668580331352132,4.240489886701107,22400,0.04027879238128662,0.2,0.079598084,0.424560546875,0.030437875539064407,0.029005954042077065,0.0003,0.02482329081176431,9989.0,0.04863893999999999
696,4591616,2242,6594,0.001335016578741488,4.245424950122834,22410,0.05197983980178833,0.2,0.093017,0.38359375,0.030233724042773247,-0.007126026786863804,0.0003,0.0232174268385279,9989.0,0.04863893999999999
696,4593664,2243,6597,0.001972253926760459,4.241001251339912,22420,-0.0017843246459960938,0.2,0.07076704,0.40712890625,0.030640140175819397,0.10149358212947845,0.0003,0.017395420611137524,9989.0,0.04863893999999999
696,4595712,2244,6600,0.005854647609521635,4.226654364168644,22430,0.025259733200073242,0.2,0.05152785,0.449853515625,0.030632654204964638,0.006391516420990229,0.0003,0.024104411737062036,9989.0,0.046684960000000005
696,4597760,2245,6602,0.0014063751023059012,4.2275207281112674,22440,0.07334554195404053,0.2,0.04769505,0.398095703125,0.030532170087099075,0.03386073186993599,0.0003,0.01638080929260468,9989.0,0.046684960000000005
696,4599808,2246,6605,0.0016481820141052595,4.217888633906841,22450,0.043708860874176025,0.2,0.050767183,0.3380859375,0.030786149203777313,-0.012316319160163403,0.0003,0.014547472177218879,9989.0,0.046684960000000005
696,4601856,2247,6608,0.0014810756305450924,4.212567509710789,22460,0.04875844717025757,0.2,0.07417685,0.3001953125,0.03088505193591118,-0.06410914659500122,0.0003,0.013345446519088,9989.0,0.046684960000000005
696,4603904,2248,6611,0.003064181812442257,4.201117385923863,22470,-0.01934349536895752,0.2,0.0927046,0.377099609375,0.031052786856889725,-0.00265320111066103,0.0003,0.015105385362403467,9989.0,0.046684960000000005
696,4605952,2249,6614,0.004874362794362241,4.20461765229702,22480,0.030941009521484375,0.2,0.058499634,0.39306640625,0.030745355412364006,-0.01690208539366722,0.0003,0.018392501948255813,9989.0,0.04360692
696,4608000,2250,6616,0.0017616547253055614,4.212912192940712,22490,0.0796133279800415,0.2,0.06282759,0.4091796875,0.030778132379055023,0.04155198857188225,0.0003,0.01822587487404235,9989.0,0.04360692
696,4610048,2251,6619,0.0011247961539083916,4.198594097793102,22500,0.012300372123718262,0.2,0.042197257,0.3775390625,0.03103453665971756,0.04106057807803154,0.0003,0.017303203482879326,9989.0,0.04360692
696,4612096,2252,6622,0.001960975572546886,4.201992604136467,22510,0.04288899898529053,0.2,0.060924955,0.404248046875,0.030920203775167465,-0.012556182220578194,0.0003,0.021177043519855943,9989.0,0.04360692
696,4614144,2253,6625,0.0025753614772838773,4.199535331130027,22520,-0.009050488471984863,0.2,0.08294542,0.39033203125,0.031104737892746925,-0.036967985332012177,0.0003,0.01805579276624485,9989.0,0.04360692
696,4616192,2254,6628,0.005052440434155869,4.202653093636036,22530,0.03987175226211548,0.2,0.07575342,0.39951171875,0.03086826577782631,0.05444656312465668,0.0003,0.015955422293336595,9989.0,0.04404225999999999
696,4618240,2255,6630,0.0014935488332412205,4.206937001645565,22540,0.04514896869659424,0.2,0.03704548,0.33447265625,0.030820660293102264,-0.008622736670076847,0.0003,0.014738065581332194,9989.0,0.04404225999999999
696,4620288,2256,6633,0.001080094099688722,4.2084987863898276,22550,0.01804530620574951,0.2,0.04892502,0.361669921875,0.030972085893154144,-0.014295474626123905,0.0003,0.01725143176590791,9989.0,0.04404225999999999
696,4622336,2257,6636,0.0019550665790120545,4.2133340507745745,22560,0.02692282199859619,0.2,0.061780587,0.3591796875,0.03070160746574402,0.05473196133971214,0.0003,0.014494087210914585,9989.0,0.04404225999999999
696,4624384,2258,6639,0.0026539492570009315,4.2286209359765055,22570,0.01139974594116211,0.2,0.06010081,0.409912109375,0.03041493520140648,0.029894787818193436,0.0003,0.017008693167736056,9989.0,0.04404225999999999
696,4626432,2259,6642,0.00497630769132229,4.241983519494534,22580,0.044194579124450684,0.2,0.13311492,0.380322265625,0.030190734192728996,0.013905289582908154,0.0003,0.01424347253778251,9989.0,0.0431104
696,4628480,2260,6644,0.0014392246166607947,4.248618790507317,22590,-0.012467026710510254,0.2,0.055891305,0.351611328125,0.03039541468024254,-0.0006124446517787874,0.0003,0.014705556666012854,9989.0,0.0431104
696,4630528,2261,6647,0.0011287148550763958,4.252542857825756,22600,0.013467371463775635,0.2,0.08897371,0.384130859375,0.030143385753035545,0.08998170495033264,0.0003,0.013829602613623138,9989.0,0.0431104
696,4632576,2262,6650,0.0019663650760776362,4.258491523563862,22610,0.024107694625854492,0.2,0.052458093,0.366259765625,0.030284849926829338,0.00691466499119997,0.0003,0.01586071421770612,9989.0,0.0431104
696,4634624,2263,6653,0.005780974229855929,4.254195852577686,22620,0.005388975143432617,0.2,0.049169518,0.371826171875,0.030242018401622772,0.0653676763176918,0.0003,0.01764401957625523,9989.0,0.0431104
696,4636672,2264,6656,0.002028502140638011,4.2573159545660015,22630,0.09208130836486816,0.2,0.060860433,0.394189453125,0.030157947912812233,0.014066312462091446,0.0003,0.019001744120032527,9989.0,0.03871499999999999
696,4638720,2265,6658,0.0013758120552665788,4.26087044775486,22640,-0.01588582992553711,0.2,0.06633964,0.400048828125,0.03009743057191372,0.03684798628091812,0.0003,0.020789468620932894,9989.0,0.03871499999999999
696,4640768,2266,6661,0.0013558380300310092,4.261798945069313,22650,0.02752530574798584,0.2,0.037193388,0.37158203125,0.030311550945043564,0.057873789221048355,0.0003,0.022016594390879617,9989.0,0.03871499999999999
696,4642816,2267,6664,0.001854814259604609,4.2709376335144045,22660,0.02591562271118164,0.2,0.039624225,0.37744140625,0.029987525194883347,-0.023713912814855576,0.0003,0.015560767419810873,9989.0,0.03871499999999999
696,4644864,2268,6667,0.005819892124054604,4.279655781388283,22670,0.011386096477508545,0.2,0.10166631,0.3974609375,0.029997538775205612,-0.018757548183202744,0.0003,0.021358298616542017,9989.0,0.03871499999999999
696,4646912,2269,6670,0.0018446273791596468,4.27709646821022,22680,0.09839051961898804,0.2,0.06320235,0.4119140625,0.030117971822619438,0.08397839963436127,0.0003,0.01986585949198343,9989.0,0.0358063
696,4648960,2270,6672,0.0014451611514232354,4.27445325255394,22690,-0.004374146461486816,0.2,0.055961907,0.3763671875,0.03024468943476677,0.0071156928315758705,0.0003,0.021709959587315097,9989.0,0.0358063
696,4651008,2271,6675,0.0016057308243034641,4.272712270915508,22700,0.03319817781448364,0.2,0.04273741,0.366259765625,0.030157186090946198,0.012494311667978764,0.0003,0.016877953794028143,9989.0,0.0358063
696,4653056,2272,6678,0.0016168225442015683,4.281501024961472,22710,-0.021045565605163574,0.2,0.06984487,0.3833984375,0.030109569430351257,-0.01037597469985485,0.0003,0.017974944598972798,9989.0,0.0358063
696,4655104,2273,6681,0.006131547418408445,4.293682767450809,22720,0.02160590887069702,0.2,0.120363794,0.369189453125,0.02978096529841423,-0.01294469553977251,0.0003,0.01364279425906716,9989.0,0.036511560000000005
696,4657152,2274,6684,0.0015360356166638667,4.306487300992012,22730,0.0735204815864563,0.2,0.05663147,0.39033203125,0.029739322140812874,0.01624143309891224,0.0003,0.019320605021493974,9989.0,0.036511560000000005
696,4659200,2275,6687,0.0016815787526866187,4.299091994762421,22740,-0.006829261779785156,0.2,0.07869013,0.375341796875,0.02999192476272583,0.006144539453089237,0.0003,0.02130507363617653,9989.0,0.036511560000000005
696,4661248,2276,6689,0.0016182932255105697,4.296182009577751,22750,0.04474586248397827,0.2,0.049583085,0.34541015625,0.02979489602148533,-0.0010833246633410454,0.0003,0.013620077827363275,9989.0,0.036511560000000005
696,4663296,2277,6692,0.00164112404709158,4.304331134259701,22760,-0.040239810943603516,0.2,0.07195204,0.380908203125,0.02972159907221794,0.0060710301622748375,0.0003,0.021203364651591984,9989.0,0.036511560000000005
696,4665344,2278,6695,0.006095984553394373,4.314325933158398,22770,0.01969212293624878,0.2,0.0643177,0.37001953125,0.02956000715494156,-0.004716817289590836,0.0003,0.011498257023049518,9989.0,0.0348382
696,4667392,2279,6698,0.001450438082247274,4.3144274830818174,22780,0.06263434886932373,0.2,0.086995475,0.4162109375,0.029619336128234863,0.020736727863550186,0.0003,0.02065190575667657,9989.0,0.0348382
696,4669440,2280,6700,0.001710435735003557,4.308364245295524,22790,0.013521432876586914,0.2,0.06104792,0.43017578125,0.029613647609949112,-0.03421406447887421,0.0003,0.024720454678754323,9989.0,0.0348382
696,4671488,2281,6703,0.001331142763410753,4.316386203467846,22800,0.055133044719696045,0.2,0.044912823,0.32197265625,0.02922932431101799,0.12028512358665466,0.0003,0.017677773861942116,9989.0,0.0348382
696,4673536,2282,6706,0.0020323071081293164,4.327111832797527,22810,-0.013985753059387207,0.2,0.10599466,0.37939453125,0.02934730052947998,0.007416623644530773,0.0003,0.018591773817752254,9989.0,0.0348382
696,4675584,2283,6709,0.005942156721357605,4.326793965697289,22820,0.02884089946746826,0.2,0.07245819,0.416845703125,0.029319804161787033,-0.004795802291482687,0.0003,0.019964128253923262,9989.0,0.03822779
696,4677632,2284,6712,0.0013507561357982921,4.335377512872219,22830,0.05960327386856079,0.2,0.077163585,0.36376953125,0.02912757731974125,0.09096730500459671,0.0003,0.015974779192765708,9989.0,0.03822779
696,4679680,2285,6715,0.0016828156600240617,4.338749170303345,22840,0.013841092586517334,0.2,0.04822494,0.359375,0.028905805200338364,0.028304867446422577,0.0003,0.016188759967917576,9989.0,0.03822779
696,4681728,2286,6718,0.001361269330845971,4.355914820730686,22850,0.046892762184143066,0.2,0.041170865,0.37958984375,0.028520658612251282,0.02839326672255993,0.0003,0.01823439597064862,9989.0,0.03822779
696,4683776,2287,6721,0.0032204014607486895,4.376651713252068,22860,-0.02025437355041504,0.2,0.06314373,0.40546875,0.02826140820980072,-0.00742608867585659,0.0003,0.02112265839095926,9989.0,0.03822779
696,4685824,2288,6724,0.0049344881270371845,4.394856737554074,22870,0.03377640247344971,0.2,0.056866985,0.40419921875,0.02792762964963913,0.007019246928393841,0.0003,0.020386283640982585,9989.0,0.039901400000000004
696,4687872,2289,6727,0.0016030665996368044,4.395942379534245,22880,0.06656283140182495,0.2,0.08000779,0.398779296875,0.028099969029426575,0.02922837622463703,0.0003,0.020657574424694757,9989.0,0.039901400000000004
696,4689920,2290,6730,0.001334463944476738,4.389598266780377,22890,0.008522450923919678,0.2,0.050708294,0.392236328125,0.02805883064866066,0.017048023641109467,0.0003,0.017844215623335914,9989.0,0.039901400000000004
696,4691968,2291,6733,0.0019320254237754852,4.3916321903467175,22900,0.043338894844055176,0.2,0.067652784,0.389208984375,0.027964390814304352,-0.0030232288409024477,0.0003,0.018666586210019886,9989.0,0.039901400000000004
696,4694016,2292,6736,0.0026709225501690527,4.386727574467659,22910,-0.00850522518157959,0.2,0.075246096,0.4154296875,0.028209995478391647,0.02517082914710045,0.0003,0.02058312067456427,9989.0,0.039901400000000004
696,4696064,2293,6739,0.005120678986713756,4.384256127476692,22920,0.04250895977020264,0.2,0.07033284,0.413720703125,0.028016386553645134,-0.014093547128140926,0.0003,0.021054317531525157,9989.0,0.041497450000000005
696,4698112,2294,6742,0.001232967938631191,4.377712485194206,22930,0.001988708972930908,0.2,0.04942161,0.415478515625,0.02824375033378601,0.010953282937407494,0.0003,0.024944023418356664,9989.0,0.041497450000000005
696,4700160,2295,6745,0.0013274640956296934,4.357879686355591,22940,0.024169921875,0.2,0.051196054,0.369189453125,0.028393059968948364,0.018941745162010193,0.0003,0.01853683682420524,9989.0,0.041497450000000005
696,4702208,2296,6748,0.0019818777385808063,4.344072443246842,22950,0.025273263454437256,0.2,0.04112872,0.35380859375,0.028787294402718544,0.04216421768069267,0.0003,0.017077134494320488,9989.0,0.041497450000000005
696,4704256,2297,6751,0.0026819039770998644,4.321296705305576,22960,0.002054750919342041,0.2,0.17529696,0.372119140625,0.02910519950091839,-0.01908678002655506,0.0003,0.017041662204428577,9989.0,0.041497450000000005
696,4706304,2298,6754,0.0050411936281307135,4.307757027447224,22970,0.041086018085479736,0.2,0.054476514,0.402783203125,0.02910180389881134,-0.009166525676846504,0.0003,0.013478534317982849,9989.0,0.0429661
696,4708352,2299,6756,0.0013953863486676709,4.306015028059482,22980,-0.008376479148864746,0.2,0.042654894,0.3697265625,0.029213879257440567,0.03771720454096794,0.0003,0.02012928146868944,9989.0,0.0429661
696,4710400,2300,6759,0.001245102355733252,4.306376211345196,22990,0.0208013653755188,0.2,0.054235846,0.372900390625,0.029198557138442993,-0.0034832924138754606,0.0003,0.015820188189536566,9989.0,0.0429661
696,4712448,2301,6763,0.0019595142830439727,4.320940425992012,23000,0.024746596813201904,0.2,0.094822094,0.4359375,0.02883450873196125,-0.0016565429978072643,0.0003,0.02474525854922831,9989.0,0.0429661
696,4714496,2302,6765,0.005809335350386391,4.332825690507889,23010,0.0061171650886535645,0.2,0.043615703,0.38037109375,0.028894737362861633,-0.020201891660690308,0.0003,0.019872081024368528,9989.0,0.0429661
696,4716544,2303,6769,0.002060887225525221,4.322252582013607,23020,0.09878909587860107,0.2,0.055647973,0.4302734375,0.02901734970510006,0.05952071771025658,0.0003,0.02262983534601517,9989.0,0.04617196999999999
696,4718592,2304,6772,0.001340611964587879,4.324770353734493,23030,-0.012842535972595215,0.2,0.043281134,0.329248046875,0.02887452021241188,0.06296918541193008,0.0003,0.014079053245222895,9989.0,0.04617196999999999
696,4720640,2305,6774,0.001463766724555171,4.322958797216415,23040,0.01904529333114624,0.2,0.083658926,0.34970703125,0.029017172753810883,0.17707793414592743,0.0003,0.01629881785484031,9989.0,0.04617196999999999
696,4722688,2306,6778,0.0018396765010038508,4.313111633062363,23050,0.03674370050430298,0.2,0.07969096,0.37216796875,0.029219593852758408,0.005803641863167286,0.0003,0.015585788831231184,9989.0,0.04617196999999999
696,4724736,2307,6781,0.005793469743912283,4.302253699302673,23060,0.008870244026184082,0.2,0.09909575,0.387060546875,0.02913461998105049,-0.011986615136265755,0.0003,0.05613298059033696,9989.0,0.04617196999999999
696,4726784,2308,6784,0.0018785744128763326,4.311368745565415,23070,0.08646416664123535,0.2,0.05025313,0.364794921875,0.02909649908542633,0.07257210463285446,0.0003,0.011993213378445944,9989.0,0.04885146999999999
696,4728832,2309,6786,0.0014181966037540405,4.31409727036953,23080,-0.0052716732025146484,0.2,0.054856,0.37099609375,0.02911381609737873,0.012650029733777046,0.0003,0.024496449733851476,9989.0,0.04885146999999999
696,4730880,2310,6790,0.0017393486446962924,4.317654731869697,23090,0.03526425361633301,0.2,0.07510471,0.3482421875,0.029039524495601654,0.053854819387197495,0.0003,0.01916911928274203,9989.0,0.04885146999999999
696,4732928,2311,6793,0.0016572391998124659,4.3150135830044745,23100,-0.002286195755004883,0.2,0.07714586,0.419970703125,0.029087461531162262,-0.011562406085431576,0.0003,0.021933174297737425,9989.0,0.04885146999999999
696,4734976,2312,6796,0.005701188933744561,4.312604096531868,23110,0.010740876197814941,0.2,0.04229865,0.369921875,0.028950374573469162,-0.0006574036087840796,0.0003,0.0169144115607196,9989.0,0.050027169999999996
696,4737024,2313,6799,0.0018528108153986977,4.322200764715672,23120,0.09596925973892212,0.2,0.053326964,0.3861328125,0.028999194502830505,0.038625568151474,0.0003,0.014166476734681055,9989.0,0.050027169999999996
696,4739072,2314,6802,0.0016419448505985202,4.316619674861431,23130,-0.0021704435348510742,0.2,0.043492895,0.366259765625,0.029105594381690025,0.03461587056517601,0.0003,0.015238169839722104,9989.0,0.050027169999999996
696,4741120,2315,6804,0.0015804021663825552,4.315257246792316,23140,0.044079482555389404,0.2,0.049574573,0.3810546875,0.029091233387589455,0.06474238634109497,0.0003,0.015475661564414623,9989.0,0.050027169999999996
696,4743168,2316,6807,0.0016477318606121117,4.313631139695644,23150,-0.03492248058319092,0.2,0.034281977,0.376904296875,0.029106920585036278,0.041390929371118546,0.0003,0.015900598530424758,9989.0,0.050027169999999996
696,4745216,2317,6810,0.006178905837441562,4.325015610456466,23160,0.021505355834960938,0.2,0.07393524,0.433154296875,0.028968024998903275,0.0633031502366066,0.0003,0.01934632624324877,9989.0,0.051442069999999986
696,4747264,2318,6813,0.0015683564133723848,4.329944434762001,23170,0.08590567111968994,0.2,0.05477804,0.368505859375,0.029015518724918365,0.028154980391263962,0.0003,0.014977095387439476,9989.0,0.051442069999999986
696,4749312,2319,6816,0.001708238419087138,4.329723088443279,23180,0.01674783229827881,0.2,0.035844527,0.3869140625,0.02905597724020481,0.006905282381922007,0.0003,0.018423244980658636,9989.0,0.051442069999999986
696,4751360,2320,6818,0.0013572359466706985,4.32812262326479,23190,0.04855453968048096,0.2,0.049609516,0.4291015625,0.02897736243903637,0.008492930792272091,0.0003,0.030427308168145827,9989.0,0.051442069999999986
696,4753408,2321,6821,0.0018759066697384696,4.347194567322731,23200,-0.01640164852142334,0.2,0.048410863,0.36318359375,0.028672633692622185,-0.030799832195043564,0.0003,0.017527498898562043,9989.0,0.051442069999999986
696,4755456,2322,6824,0.006004815139385755,4.369311718642711,23210,0.02809154987335205,0.2,0.09224083,0.39306640625,0.02833172120153904,-0.016086913645267487,0.0003,0.017174565461755265,9989.0,0.051382809999999994
696,4757504,2323,6827,0.0013174704847187968,4.384631764888764,23220,0.047993361949920654,0.2,0.04615148,0.386328125,0.028217077255249023,0.02773408219218254,0.0003,0.01855444133252604,9989.0,0.051382809999999994
696,4759552,2324,6830,0.0016712034690499421,4.3928989842534065,23230,0.018092036247253418,0.2,0.04707347,0.36279296875,0.028146058320999146,0.0030147982761263847,0.0003,0.019226551714382367,9989.0,0.051382809999999994
696,4761600,2325,6832,0.0013630271339934552,4.3898241251707075,23240,0.050962865352630615,0.2,0.039932124,0.355419921875,0.028218355029821396,-0.017401913180947304,0.0003,0.0228803366801003,9989.0,0.051382809999999994
