time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/std,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
7795,2190,575,4485120,48.115397757291795,23.958324432373047,0.010931968688964844,0.25908203125,3.5314405031502245,0.0003,21890,0.2,0.041449397802352905,0.002883828950871248,0.032160405,670.0856444100001,9989.0
7799,2191,575,4487168,44.820738571882245,24.00291633605957,0.046680569648742676,0.25703125,3.540561420470476,0.0003,21900,0.2,0.04163302853703499,0.0077000891440548004,0.024156261,670.0856444100001,9989.0
7803,2192,575,4489216,47.22507801055908,25.6868839263916,0.015476644039154053,0.256005859375,3.552516207844019,0.0003,21910,0.2,0.04115884378552437,0.009314935967267957,0.04072337,670.0856444100001,9989.0
7806,2193,575,4491264,51.761586010456085,21.487323760986328,0.010451138019561768,0.258203125,3.560021672397852,0.0003,21920,0.2,0.041126005351543427,0.008608392054156866,0.01780245,670.0856444100001,9989.0
7810,2194,575,4493312,44.3927619278431,22.66089630126953,-0.0009785890579223633,0.241064453125,3.5534924298524855,0.0003,21930,0.2,0.041433483362197876,0.008246972101915162,0.02362043,670.0856444100001,9989.0
7813,2195,575,4495360,39.14429344534874,22.424476623535156,0.01674354076385498,0.281884765625,3.550914704799652,0.0003,21940,0.2,0.04127642139792442,0.010672746835916768,0.028725632,669.2628388600001,9989.0
7816,2196,575,4497408,50.127976858615874,24.047348022460938,0.038067758083343506,0.26806640625,3.5587966829538344,0.0003,21950,0.2,0.04113614559173584,0.0038026853653718717,0.033065386,669.2628388600001,9989.0
7820,2197,575,4499456,45.27693883776665,18.26211166381836,0.006049513816833496,0.241259765625,3.5631598524749277,0.0003,21960,0.2,0.040948234498500824,0.006755915166286286,0.029139623,669.2628388600001,9989.0
7823,2198,575,4501504,49.1851787507534,21.73780632019043,0.010993480682373047,0.23671875,3.578802644461393,0.0003,21970,0.2,0.04065103828907013,0.006378708117699717,0.033691436,669.2628388600001,9989.0
7827,2199,575,4503552,52.80169613361359,28.214252471923828,-0.00888216495513916,0.239404296875,3.5878065168857574,0.0003,21980,0.2,0.04057798534631729,0.005108156545611564,0.026500177,669.2628388600001,9989.0
7830,2200,575,4505600,37.66318885684014,17.573945999145508,0.024953484535217285,0.243359375,3.5908878669142723,0.0003,21990,0.2,0.04035740718245506,0.007540252484614029,0.0227857,670.51856108,9989.0
7834,2201,575,4507648,49.480467742681505,26.959882736206055,0.0498923659324646,0.257568359375,3.5894423559308053,0.0003,22000,0.2,0.040750954300165176,0.004157085843326058,0.02685891,670.51856108,9989.0
7837,2202,575,4509696,44.28460894227028,24.0129451751709,0.011353731155395508,0.2419921875,3.5775345131754874,0.0003,22010,0.2,0.04082261025905609,0.003974905022187158,0.021683503,670.51856108,9989.0
7841,2203,575,4511744,55.385413682460786,25.979938507080078,0.012479305267333984,0.217724609375,3.5697538003325464,0.0003,22020,0.2,0.04105353355407715,0.005201208968355786,0.017605694,670.51856108,9989.0
7844,2204,575,4513792,51.07545818090439,25.086627960205078,-0.002546548843383789,0.25361328125,3.5695353083312513,0.0003,22030,0.2,0.04085887223482132,0.006395404832437635,0.028610615,670.51856108,9989.0
7848,2205,575,4515840,39.55396622419357,21.802993774414062,0.033283770084381104,0.25087890625,3.5848647080361844,0.0003,22040,0.2,0.040355339646339417,0.005896929222217295,0.03406447,668.20649997,9989.0
7851,2206,575,4517888,52.693284797668454,25.030399322509766,0.03030562400817871,0.215283203125,3.6124518483877184,0.0003,22050,0.2,0.03986470401287079,0.003726673766504973,0.02262419,668.20649997,9989.0
7855,2207,575,4519936,47.7057924926281,35.82939910888672,0.009094655513763428,0.2541015625,3.6203328110277653,0.0003,22060,0.2,0.03994695842266083,0.01122064184382907,0.018119384,668.20649997,9989.0
7858,2208,575,4521984,55.297215700149536,33.709922790527344,0.013180911540985107,0.25625,3.6054976910352705,0.0003,22070,0.2,0.040469154715538025,0.006692864806973375,0.02209529,668.20649997,9989.0
7862,2209,575,4524032,52.0665824174881,28.94264793395996,-0.008897542953491211,0.246337890625,3.5798025406897067,0.0003,22080,0.2,0.040946342051029205,0.006878914833941962,0.02232464,668.20649997,9989.0
7865,2210,575,4526080,41.32516845464706,18.23248291015625,0.03915983438491821,0.286572265625,3.5644470348954203,0.0003,22090,0.2,0.04104028269648552,0.008559278643224389,0.03133551,666.8474110800001,9989.0
7869,2211,575,4528128,52.823922854661944,32.888099670410156,0.025000154972076416,0.253466796875,3.5583608373999596,0.0003,22100,0.2,0.04126034677028656,0.009653430547041352,0.022852063,666.8474110800001,9989.0
7872,2212,575,4530176,46.233262366056444,22.238061904907227,0.017608702182769775,0.2337890625,3.541964665055275,0.0003,22110,0.2,0.041588932275772095,0.008413327844755259,0.025683945,666.8474110800001,9989.0
7876,2213,575,4532224,53.54845348596573,25.522998809814453,0.00865638256072998,0.231982421875,3.5336328871548175,0.0003,22120,0.2,0.04164881631731987,0.007455968929571099,0.020796055,666.8474110800001,9989.0
7880,2214,575,4534272,46.008136653900145,24.456912994384766,-0.020117521286010742,0.242919921875,3.5378021650016307,0.0003,22130,0.2,0.041487786918878555,0.005549977500049863,0.02687695,666.8474110800001,9989.0
7883,2215,575,4536320,43.90359127521515,22.850255966186523,0.04348689317703247,0.281884765625,3.535491473227739,0.0003,22140,0.2,0.04164821654558182,0.005638617006479762,0.02667827,664.05087219,9989.0
7887,2216,575,4538368,52.021294033527376,27.918489456176758,0.013898909091949463,0.235009765625,3.5290286049246786,0.0003,22150,0.2,0.04171072691679001,0.007328334481280762,0.026880953,664.05087219,9989.0
7890,2217,575,4540416,44.761946332454684,19.328041076660156,0.01280742883682251,0.205126953125,3.5196367733180525,0.0003,22160,0.2,0.04197997599840164,0.005259095691144466,0.017316554,664.05087219,9989.0
7893,2218,575,4542464,51.22404955029488,24.58579444885254,0.02228832244873047,0.242333984375,3.5166511736810206,0.0003,22170,0.2,0.04179755970835686,0.006146452075336128,0.022998728,664.05087219,9989.0
7897,2219,575,4544512,43.31844899058342,15.297419548034668,0.0012264251708984375,0.23408203125,3.5038092859089374,0.0003,22180,0.2,0.042376380413770676,0.0027556770015507936,0.027739234,664.05087219,9989.0
7900,2220,575,4546560,41.78841391801834,20.57459831237793,0.03867471218109131,0.245263671875,3.500197836756706,0.0003,22190,0.2,0.042026109993457794,0.0036480906361248343,0.026321955,664.1762610799998,9989.0
7904,2221,575,4548608,52.507772827148436,22.516977310180664,0.01747739315032959,0.21826171875,3.505322754383087,0.0003,22200,0.2,0.04214134067296982,0.00413291818840662,0.024264744,664.1762610799998,9989.0
7908,2222,575,4550656,45.16033048629761,20.04062843322754,0.009052753448486328,0.24775390625,3.5130031697452067,0.0003,22210,0.2,0.04165501892566681,0.008104144908429589,0.020170555,664.1762610799998,9989.0
7911,2223,575,4552704,52.01029578447342,20.326019287109375,0.03202265501022339,0.23466796875,3.5234364815056325,0.0003,22220,0.2,0.04155505448579788,0.005406905150448438,0.023953628,664.1762610799998,9989.0
7915,2224,575,4554752,41.37539591193199,24.375638961791992,-0.006331443786621094,0.266552734375,3.513922368735075,0.0003,22230,0.2,0.04203690215945244,0.0072769535443512725,0.033867814,664.1762610799998,9989.0
7918,2225,575,4556800,43.24495902061462,25.426746368408203,0.016976594924926758,0.279638671875,3.512858859449625,0.0003,22240,0.2,0.0417473241686821,0.005139047956618015,0.034770474,663.5484944099999,9989.0
7922,2226,575,4558848,52.65851210951805,25.6328067779541,0.017425358295440674,0.242236328125,3.5052015192806723,0.0003,22250,0.2,0.04233713448047638,0.006287950059049763,0.020180384,663.5484944099999,9989.0
7925,2227,575,4560896,51.457187390327455,26.804655075073242,0.014819204807281494,0.265625,3.4812900200486183,0.0003,22260,0.2,0.04264464229345322,0.0041336800743010825,0.024893705,663.5484944099999,9989.0
7929,2228,575,4562944,51.45535538196564,23.192157745361328,0.020202696323394775,0.21796875,3.475392819195986,0.0003,22270,0.2,0.04267662763595581,0.00402747505431762,0.024572693,663.5484944099999,9989.0
7932,2229,575,4564992,47.677000510692594,25.441579818725586,0.0055539608001708984,0.26962890625,3.4869347870349885,0.0003,22280,0.2,0.04218081384897232,0.00846184306719806,0.023375314,662.6232444100001,9989.0
7936,2230,575,4567040,49.231002068519594,23.352264404296875,0.02939540147781372,0.25615234375,3.49485469982028,0.0003,22290,0.2,0.042352721095085144,0.007313102239277214,0.024608355,662.6232444100001,9989.0
7940,2231,575,4569088,45.054291939735414,20.087322235107422,0.02831244468688965,0.25234375,3.49873765707016,0.0003,22300,0.2,0.04216717183589935,0.006300807463412638,0.030777046,662.6232444100001,9989.0
7943,2232,575,4571136,52.41488298177719,23.195430755615234,0.0028328895568847656,0.211669921875,3.4982532247900964,0.0003,22310,0.2,0.042262326925992966,0.0016947397292824463,0.024150036,662.6232444100001,9989.0
7947,2233,575,4573184,45.97353178858757,17.36256217956543,0.004988729953765869,0.250146484375,3.5065307043492795,0.0003,22320,0.2,0.0418451689183712,0.004350317183707375,0.025413029,662.6232444100001,9989.0
7951,2234,575,4575232,41.244127386808394,20.878067016601562,0.015823423862457275,0.243701171875,3.526143594831228,0.0003,22330,0.2,0.04149515926837921,0.0009643358192988671,0.03695336,660.6070333,9989.0
7955,2235,575,4577280,43.04696308970451,17.8049259185791,0.03094780445098877,0.259228515625,3.5353509455919268,0.0003,22340,0.2,0.04139075428247452,0.0009865707237622701,0.026451038,660.6070333,9989.0
7959,2236,575,4579328,47.52316213846207,18.862730026245117,0.01878225803375244,0.2728515625,3.540284003317356,0.0003,22350,0.2,0.04129602015018463,0.005661730507563334,0.033341926,660.6070333,9989.0
7962,2237,575,4581376,52.96189662218094,27.310396194458008,0.011959195137023926,0.24765625,3.5427960865199566,0.0003,22360,0.2,0.04119792580604553,0.007184155815048143,0.024483616,660.6070333,9989.0
7966,2238,575,4583424,50.06602613329888,24.60890007019043,-0.022531509399414062,0.256103515625,3.5445813581347467,0.0003,22370,0.2,0.04124484211206436,0.006690373452147469,0.028819561,660.6070333,9989.0
7969,2239,575,4585472,38.17693452835083,22.377180099487305,0.02460181713104248,0.2783203125,3.5430805549025535,0.0003,22380,0.2,0.04130803048610687,0.010306588831008412,0.03086122,658.6193166400001,9989.0
7973,2240,575,4587520,48.84310809373856,18.545387268066406,0.04586434364318848,0.253662109375,3.548430559039116,0.0003,22390,0.2,0.0411299429833889,0.00578247490193462,0.02421723,658.6193166400001,9989.0
7976,2241,575,4589568,42.63100371360779,18.735761642456055,0.0011326074600219727,0.25576171875,3.554421928524971,0.0003,22400,0.2,0.040945567190647125,0.0018147574199247174,0.037403125,658.6193166400001,9989.0
7980,2242,575,4591616,52.566523873806,25.195938110351562,0.014771878719329834,0.2291015625,3.5807233303785324,0.0003,22410,0.2,0.040158405900001526,0.007531469409150305,0.01801347,658.6193166400001,9989.0
7983,2243,575,4593664,49.74349702596665,24.683670043945312,-0.004322409629821777,0.239599609375,3.6052077360451222,0.0003,22420,0.2,0.03985578939318657,0.00539528302178951,0.021876186,658.6193166400001,9989.0
7987,2244,575,4595712,38.330751937627795,26.994192123413086,0.02441227436065674,0.295068359375,3.6133084908127784,0.0003,22430,0.2,0.03976963832974434,0.007015644572675228,0.05054076,658.65659442,9989.0
7991,2245,575,4597760,45.68127527236938,19.661592483520508,0.047857701778411865,0.243798828125,3.6148001730442045,0.0003,22440,0.2,0.039795685559511185,0.0066468489170802055,0.026016891,658.65659442,9989.0
7995,2246,575,4599808,46.43779363632202,22.748294830322266,0.013163447380065918,0.244873046875,3.6211188465356825,0.0003,22450,0.2,0.03952069580554962,0.007777636461833026,0.020277284,658.65659442,9989.0
7999,2247,575,4601856,49.70519533753395,25.321199417114258,0.018074631690979004,0.221875,3.6353949047625065,0.0003,22460,0.2,0.039310701191425323,0.004740698145178612,0.019896332,658.65659442,9989.0
8003,2248,575,4603904,51.34252674579621,27.382352828979492,-0.012421607971191406,0.260595703125,3.64235817566514,0.0003,22470,0.2,0.03911726176738739,0.00781900565198157,0.022822253,658.65659442,9989.0
8007,2249,575,4605952,37.59341062307358,19.40660858154297,0.03909444808959961,0.2935546875,3.6399403132498263,0.0003,22480,0.2,0.0394010953605175,0.004364355976576917,0.033547316,658.06310553,9989.0
8010,2250,575,4608000,44.58068426847458,18.07106590270996,0.024335920810699463,0.24677734375,3.6410683669149875,0.0003,22490,0.2,0.03903353959321976,0.0053842829875065945,0.030290984,658.06310553,9989.0
8014,2251,575,4610048,48.17545458078384,24.87186050415039,0.018758833408355713,0.2603515625,3.6515736877918243,0.0003,22500,0.2,0.0390532985329628,0.00964530472556362,0.040142704,658.06310553,9989.0
8017,2252,575,4612096,56.114113509655,31.37801170349121,0.005392014980316162,0.23486328125,3.643309263139963,0.0003,22510,0.2,0.039258308708667755,0.008560109566315078,0.022024587,658.06310553,9989.0
8021,2253,575,4614144,46.91885219812393,28.185375213623047,-0.025695443153381348,0.249609375,3.6487946309149266,0.0003,22520,0.2,0.039023157209157944,0.006879335055418778,0.020465193,658.06310553,9989.0
8024,2254,575,4616192,41.14864892959595,19.487730026245117,0.04137200117111206,0.26494140625,3.666011332720518,0.0003,22530,0.2,0.03859429806470871,0.011180600801890251,0.024333315,656.05573886,9989.0
8028,2255,575,4618240,47.895202374458314,28.773597717285156,0.024492919445037842,0.245458984375,3.672472570091486,0.0003,22540,0.2,0.03865083307027817,0.003357371693709865,0.0279271,656.05573886,9989.0
8031,2256,575,4620288,43.70535286068916,22.936216354370117,0.015843570232391357,0.2611328125,3.6646109625697134,0.0003,22550,0.2,0.03892179951071739,0.008551795869425404,0.027650364,656.05573886,9989.0
8035,2257,575,4622336,51.35869857668877,29.65526580810547,0.019096553325653076,0.251416015625,3.6506674848496914,0.0003,22560,0.2,0.03916264325380325,0.007296393382421229,0.036320113,656.05573886,9989.0
8038,2258,575,4624384,42.2601140499115,23.947973251342773,-0.012939810752868652,0.2484375,3.638888045400381,0.0003,22570,0.2,0.03928384929895401,0.011055530465091579,0.021413099,656.05573886,9989.0
8042,2259,575,4626432,36.29945122003555,18.57829475402832,0.027560949325561523,0.25751953125,3.625214859843254,0.0003,22580,0.2,0.03977045789361,0.0033504527702461926,0.036314417,657.8511721899999,9989.0
8046,2260,575,4628480,49.213465416431426,30.8169002532959,0.017566978931427002,0.229248046875,3.6108261555433274,0.0003,22590,0.2,0.03985678032040596,0.0040570254946942445,0.018493451,657.8511721899999,9989.0
8050,2261,575,4630528,46.271869647502896,26.476675033569336,0.015426099300384521,0.24755859375,3.62273373529315,0.0003,22600,0.2,0.039462536573410034,0.004546635413862532,0.025100233,657.8511721899999,9989.0
8053,2262,575,4632576,55.540582585334775,34.85893630981445,0.027853727340698242,0.23525390625,3.630210612714291,0.0003,22610,0.2,0.03951949626207352,0.005368512948916759,0.02134924,657.8511721899999,9989.0
8056,2263,575,4634624,41.53978565335274,20.800996780395508,-0.014835000038146973,0.26533203125,3.651203100383282,0.0003,22620,0.2,0.03875298798084259,0.009390497099957429,0.023159087,657.8511721899999,9989.0
8060,2264,575,4636672,43.83719609379769,23.038118362426758,0.027669847011566162,0.2861328125,3.6702266469597817,0.0003,22630,0.2,0.038588590919971466,0.005284510897763539,0.02601337,658.6274610800001,9989.0
8063,2265,575,4638720,47.5451677441597,25.341577529907227,0.02271217107772827,0.27890625,3.6830875776708125,0.0003,22640,0.2,0.03837502747774124,0.011445806114352308,0.034066018,658.6274610800001,9989.0
8067,2266,575,4640768,47.94099012613297,18.14046859741211,0.010213613510131836,0.25576171875,3.6866738110780717,0.0003,22650,0.2,0.03832409530878067,0.006335658392345067,0.03800415,658.6274610800001,9989.0
8070,2267,575,4642816,50.74242171049118,24.097698211669922,0.019175708293914795,0.283203125,3.692627005279064,0.0003,22660,0.2,0.03816540539264679,0.005031580176728312,0.028031077,658.6274610800001,9989.0
8074,2268,575,4644864,44.89450913667679,26.819490432739258,0.01557987928390503,0.27998046875,3.6895140767097474,0.0003,22670,0.2,0.03843915835022926,0.009146628850430716,0.029450867,658.6274610800001,9989.0
8077,2269,575,4646912,40.5607003569603,23.95368003845215,0.05297356843948364,0.2783203125,3.6902014218270778,0.0003,22680,0.2,0.038097769021987915,0.0029724740801611916,0.031459972,659.59756108,9989.0
8081,2270,575,4648960,43.51933270692825,21.454463958740234,0.026294708251953125,0.257421875,3.6915958389639854,0.0003,22690,0.2,0.038398731499910355,0.005759756009501871,0.026188454,659.59756108,9989.0
8084,2271,575,4651008,52.56539493203163,20.030132293701172,0.0026868581771850586,0.24873046875,3.695136756449938,0.0003,22700,0.2,0.03810682147741318,0.007117510559328366,0.030289777,659.59756108,9989.0
8088,2272,575,4653056,52.42696259021759,36.097999572753906,-0.012003779411315918,0.257470703125,3.697830505669117,0.0003,22710,0.2,0.03823619335889816,0.007645955695625162,0.035019513,659.59756108,9989.0
8091,2273,575,4655104,42.726519358158114,14.975707054138184,0.010891258716583252,0.26357421875,3.7021125473082064,0.0003,22720,0.2,0.03792381286621094,0.0064297423537937,0.031842113,660.2490833,9989.0
8094,2274,575,4657152,42.86371654868126,18.812332153320312,0.039572179317474365,0.263623046875,3.7034147940576077,0.0003,22730,0.2,0.03812430799007416,0.0014502735590212978,0.029903267,660.2490833,9989.0
8098,2275,575,4659200,42.878337025642395,17.791444778442383,0.01963430643081665,0.30322265625,3.6890545696020127,0.0003,22740,0.2,0.03840712457895279,0.010363870581204537,0.038514897,660.2490833,9989.0
8101,2276,575,4661248,52.490707063674925,24.60860252380371,0.00810176134109497,0.252783203125,3.6871691942214966,0.0003,22750,0.2,0.038258038461208344,0.009030747928773054,0.03071435,660.2490833,9989.0
8105,2277,575,4663296,50.29164529442787,33.75484848022461,-0.013222694396972656,0.248291015625,3.7013206221163273,0.0003,22760,0.2,0.03792499005794525,0.004728409191011451,0.023076233,660.2490833,9989.0
8108,2278,575,4665344,37.863511610031125,19.513315200805664,0.0114823579788208,0.2595703125,3.696826533228159,0.0003,22770,0.2,0.03842664510011673,0.0053341548686148595,0.025697444,661.3926999600001,9989.0
8112,2279,575,4667392,50.76996046304703,19.894519805908203,0.04038071632385254,0.23994140625,3.685174108296633,0.0003,22780,0.2,0.03840257227420807,0.0014391001110197975,0.031564828,661.3926999600001,9989.0
8115,2280,575,4669440,42.74193501472473,20.125699996948242,0.0072394609451293945,0.286474609375,3.6873254008591174,0.0003,22790,0.2,0.03838275372982025,0.006146373326191679,0.03746061,661.3926999600001,9989.0
8119,2281,575,4671488,54.83662405014038,19.916521072387695,0.015187203884124756,0.241162109375,3.6732390515506266,0.0003,22800,0.2,0.03878706693649292,0.007803552853874862,0.019050399,661.3926999600001,9989.0
8122,2282,575,4673536,45.38244850039482,19.438644409179688,-0.007020831108093262,0.262451171875,3.6746567606925966,0.0003,22810,0.2,0.03843279182910919,0.008427944171126,0.027546313,661.3926999600001,9989.0
8126,2283,575,4675584,37.13289278745651,15.694202423095703,0.02175217866897583,0.270849609375,3.6951541498303415,0.0003,22820,0.2,0.03791811317205429,0.004219803992600646,0.03679183,661.6255888500001,9989.0
8129,2284,575,4677632,56.08622754812241,30.639009475708008,0.04564464092254639,0.231396484375,3.7161383792757987,0.0003,22830,0.2,0.03762946277856827,0.006057972303824499,0.02209939,661.6255888500001,9989.0
8133,2285,575,4679680,47.26185693144798,22.093215942382812,0.01754307746887207,0.247509765625,3.7360721476376058,0.0003,22840,0.2,0.03720211982727051,0.0037402267451398076,0.030626308,661.6255888500001,9989.0
8136,2286,575,4681728,51.093871891498566,31.61326789855957,0.005974709987640381,0.2587890625,3.7497637890279294,0.0003,22850,0.2,0.03710116446018219,0.009639871015679091,0.025577936,661.6255888500001,9989.0
8140,2287,575,4683776,48.52222733497619,22.998065948486328,-0.013850092887878418,0.279248046875,3.751973161101341,0.0003,22860,0.2,0.03714722394943237,0.006383395753800869,0.036110166,661.6255888500001,9989.0
8143,2288,575,4685824,37.40603814125061,21.80384635925293,0.03924357891082764,0.283642578125,3.749380703270435,0.0003,22870,0.2,0.03714122623205185,0.008734482806175947,0.02736434,664.1429610699998,9989.0
8147,2289,575,4687872,53.63222172856331,25.091197967529297,0.030269622802734375,0.23095703125,3.7472124211490154,0.0003,22880,0.2,0.037157341837882996,0.008727123036806006,0.02637208,664.1429610699998,9989.0
8150,2290,575,4689920,45.230109167099,25.794321060180664,0.01160287857055664,0.248193359375,3.740324281156063,0.0003,22890,0.2,0.037320420145988464,0.008841215245774947,0.027017133,664.1429610699998,9989.0
8154,2291,575,4691968,53.8572240114212,22.43524169921875,0.016201376914978027,0.2203125,3.7350543163716794,0.0003,22900,0.2,0.03737044334411621,0.0048730499991506806,0.017584387,664.1429610699998,9989.0
8157,2292,575,4694016,44.20988399386406,20.519115447998047,-0.02236628532409668,0.2513671875,3.744185334444046,0.0003,22910,0.2,0.037010468542575836,0.006254303839523345,0.024533495,664.1429610699998,9989.0
8160,2293,575,4696064,38.89188737869263,17.52948760986328,0.03917288780212402,0.276904296875,3.7463907949626445,0.0003,22920,0.2,0.03735989332199097,0.0029924333473900335,0.036378987,663.1187721799998,9989.0
8164,2294,575,4698112,52.73217717409134,32.495826721191406,0.019103705883026123,0.269189453125,3.7278269030153752,0.0003,22930,0.2,0.03769944608211517,0.011744010106485802,0.037680835,663.1187721799998,9989.0
8167,2295,575,4700160,46.57027906179428,26.076656341552734,0.011732995510101318,0.277001953125,3.7086140237748624,0.0003,22940,0.2,0.03800100460648537,0.00907385555037763,0.023509197,663.1187721799998,9989.0
8171,2296,575,4702208,53.72635859251022,29.841064453125,0.02385932207107544,0.253369140625,3.711790657788515,0.0003,22950,0.2,0.03764386475086212,0.009998247119801818,0.030532843,663.1187721799998,9989.0
8174,2297,575,4704256,45.05611921548844,26.741310119628906,-0.010225892066955566,0.252099609375,3.7103116795420648,0.0003,22960,0.2,0.03798312693834305,0.008522348171391058,0.026276547,663.1187721799998,9989.0
8178,2298,575,4706304,45.53493001461029,21.037250518798828,0.03848886489868164,0.240673828125,3.704206071048975,0.0003,22970,0.2,0.03793985769152641,0.005078475522168446,0.031431742,660.7967444000001,9989.0
8181,2299,575,4708352,53.218849909305575,25.24516487121582,0.01882767677307129,0.246728515625,3.6932093657553198,0.0003,22980,0.2,0.03839289769530296,0.008422659516509157,0.026179709,660.7967444000001,9989.0
8185,2300,575,4710400,51.77762455940247,27.40028953552246,0.012758970260620117,0.237158203125,3.681847928464413,0.0003,22990,0.2,0.03839263692498207,0.007319782068952918,0.019919224,660.7967444000001,9989.0
8188,2301,575,4712448,51.11012563109398,17.244075775146484,0.022573769092559814,0.2671875,3.680953174829483,0.0003,23000,0.2,0.038438573479652405,0.006524143138085492,0.029164076,660.7967444000001,9989.0
8192,2302,575,4714496,43.713954746723175,21.869609832763672,-0.008639931678771973,0.247265625,3.6877373196184635,0.0003,23010,0.2,0.03823075443506241,0.004607406580180396,0.028730635,660.7967444000001,9989.0
8195,2303,575,4716544,48.52696305513382,24.4998779296875,0.03230637311935425,0.2818359375,3.685310984402895,0.0003,23020,0.2,0.03842008113861084,-1.2327014701440931e-06,0.02804086,659.0927444000001,9989.0
8199,2304,575,4718592,51.92365366220474,26.696022033691406,0.022055387496948242,0.263134765625,3.668654116243124,0.0003,23030,0.2,0.03878996521234512,0.0076873791302205065,0.020932464,659.0927444000001,9989.0
8202,2305,575,4720640,50.14502530097961,24.248613357543945,0.015574514865875244,0.2572265625,3.659255061298609,0.0003,23040,0.2,0.038850486278533936,0.005721482062654104,0.029726885,659.0927444000001,9989.0
8206,2306,575,4722688,55.18688025474548,23.008596420288086,0.02022719383239746,0.270556640625,3.660084151476622,0.0003,23050,0.2,0.03873404115438461,-0.0008924234818550758,0.0320138,659.0927444000001,9989.0
8209,2307,575,4724736,46.86695448756218,18.289520263671875,0.014297842979431152,0.23486328125,3.6604231812059878,0.0003,23060,0.2,0.03891081362962723,0.0062988228964968584,0.026072945,659.0927444000001,9989.0
8213,2308,575,4726784,46.92683739662171,25.149642944335938,0.030779659748077393,0.270849609375,3.660729469358921,0.0003,23070,0.2,0.03874402493238449,0.0048058090476843065,0.031371765,659.26702217,9989.0
8216,2309,575,4728832,46.7150530397892,24.339155197143555,0.020963191986083984,0.289990234375,3.6569856502115727,0.0003,23080,0.2,0.038901377469301224,0.008562855918717105,0.024978202,659.26702217,9989.0
8220,2310,575,4730880,55.04221408367157,26.702510833740234,0.01247173547744751,0.21923828125,3.654602467268705,0.0003,23090,0.2,0.03894840180873871,0.004053116575232707,0.021329358,659.26702217,9989.0
8224,2311,575,4732928,47.20768992304802,27.283174514770508,-0.0015255212783813477,0.243408203125,3.659262753278017,0.0003,23100,0.2,0.03865867108106613,0.002706256064993795,0.024275143,659.26702217,9989.0
8228,2312,575,4734976,43.27285418510437,23.026735305786133,0.015361309051513672,0.254541015625,3.671123679727316,0.0003,23110,0.2,0.038534753024578094,0.008775567841075827,0.025749596,659.0230888400001,9989.0
8232,2313,575,4737024,49.95178313851356,27.75616455078125,0.02988588809967041,0.296142578125,3.674560772627592,0.0003,23120,0.2,0.038540616631507874,0.004116448361310176,0.03676079,659.0230888400001,9989.0
8236,2314,575,4739072,42.07369773983955,26.208959579467773,0.030865252017974854,0.254150390625,3.670893660932779,0.0003,23130,0.2,0.03870964050292969,0.006472169583139476,0.03330511,659.0230888400001,9989.0
8240,2315,575,4741120,54.86341369152069,28.28663444519043,-0.005099058151245117,0.253271484375,3.6586163848638535,0.0003,23140,0.2,0.03902144730091095,0.006344512114810641,0.025217615,659.0230888400001,9989.0
8244,2316,575,4743168,44.339983814954756,24.05120086669922,-0.0018268823623657227,0.29833984375,3.6551763370633124,0.0003,23150,0.2,0.03881009295582771,0.010847583223949187,0.041776713,659.0230888400001,9989.0
8248,2317,575,4745216,37.04771562218666,13.81689167022705,0.009750008583068848,0.24052734375,3.660232173651457,0.0003,23160,0.2,0.03889640420675278,0.007448957835731562,0.03427968,659.72828884,9989.0
8251,2318,575,4747264,47.28724787831307,17.727914810180664,0.04420924186706543,0.25986328125,3.6484046652913094,0.0003,23170,0.2,0.03919395059347153,0.006993455578049179,0.032853205,659.72828884,9989.0
8255,2319,575,4749312,42.037889659404755,20.25765037536621,0.019727051258087158,0.26865234375,3.6491273015737535,0.0003,23180,0.2,0.038894712924957275,0.004342626201105304,0.027990356,659.72828884,9989.0
8259,2320,575,4751360,55.13559824228287,28.644357681274414,0.01287156343460083,0.22421875,3.660247366130352,0.0003,23190,0.2,0.03875567391514778,0.0077772975790139755,0.034625724,659.72828884,9989.0
8263,2321,575,4753408,48.519121408462524,23.99965476989746,-0.004085659980773926,0.240380859375,3.665037355571985,0.0003,23200,0.2,0.03869250789284706,0.008299047793843783,0.03028016,659.72828884,9989.0
8267,2322,575,4755456,35.858773761987685,16.595603942871094,0.012698113918304443,0.253125,3.6637925505638123,0.0003,23210,0.2,0.03874111920595169,0.005150031646189745,0.02454478,660.8118832799998,9989.0
8270,2323,575,4757504,43.787579983472824,25.294673919677734,0.052967071533203125,0.274462890625,3.6569169737398624,0.0003,23220,0.2,0.03904135525226593,0.0057212122454075144,0.026376098,660.8118832799998,9989.0
8274,2324,575,4759552,43.119965279102324,29.43923568725586,0.019753336906433105,0.231689453125,3.651011136174202,0.0003,23230,0.2,0.03898216411471367,0.0037830872563063165,0.02962184,660.8118832799998,9989.0
8277,2325,575,4761600,49.483161985874176,28.62574005126953,0.012325465679168701,0.220166015625,3.6473835363984106,0.0003,23240,0.2,0.039155129343271255,0.008786976573173889,0.017314581,660.8118832799998,9989.0
8281,2326,575,4763648,47.75439219474792,18.600675582885742,-0.008786439895629883,0.248291015625,3.6472057782113554,0.0003,23250,0.2,0.0390397384762764,0.006475027908163611,0.021325417,660.8118832799998,9989.0
