,time,open,high,low,close,tick_volume,spread,real_volume,account_balance
4781,2021-10-15 09:00:00,0.74227,0.74346,0.74207,0.74332,2092,0,0,10000
4782,2021-10-15 10:00:00,0.74332,0.74399,0.74182,0.74231,3028,0,0,10000
4783,2021-10-15 11:00:00,0.74237,0.74302,0.74142,0.74181,2458,0,0,10000
4784,2021-10-15 12:00:00,0.7418,0.74214,0.74128,0.74181,2166,0,0,10000
4785,2021-10-15 13:00:00,0.7418,0.74232,0.74165,0.74182,1495,0,0,10000
4786,2021-10-15 14:00:00,0.74184,0.74226,0.74127,0.74186,1496,0,0,10000
4787,2021-10-15 15:00:00,0.74184,0.74221,0.74034,0.74037,3282,0,0,10000
4788,2021-10-15 16:00:00,0.74041,0.74179,0.74041,0.74131,4229,0,0,10000
4789,2021-10-15 17:00:00,0.74134,0.74286,0.74052,0.74243,4687,0,0,10000
4790,2021-10-15 18:00:00,0.74245,0.74274,0.74145,0.74152,2833,0,0,10000
4791,2021-10-15 19:00:00,0.74151,0.74198,0.7412,0.74156,1459,0,0,10000
4792,2021-10-15 20:00:00,0.74156,0.74197,0.74148,0.74165,1074,0,0,10000
4793,2021-10-15 21:00:00,0.74165,0.74223,0.74154,0.74199,1449,0,0,10000
4794,2021-10-15 22:00:00,0.74198,0.7422,0.74163,0.74208,1242,0,0,10000
4795,2021-10-15 23:00:00,0.7421,0.74227,0.74124,0.74182,630,0,0,10000
4796,2021-10-18 00:00:00,0.74144,0.74244,0.7407,0.74168,434,19,0,10000
4797,2021-10-18 01:00:00,0.74168,0.74375,0.74168,0.74234,1795,0,0,10000
4798,2021-10-18 02:00:00,0.74234,0.74302,0.7421,0.74245,1326,0,0,10000
4799,2021-10-18 03:00:00,0.74245,0.74257,0.74095,0.74108,2066,0,0,10000
4800,2021-10-18 04:00:00,0.74108,0.7418,0.74083,0.7412,2698,0,0,10000
4801,2021-10-18 05:00:00,0.7412,0.74208,0.74111,0.74148,1446,0,0,10000
4802,2021-10-18 06:00:00,0.74148,0.74154,0.73999,0.74039,1312,0,0,10000
4803,2021-10-18 07:00:00,0.7404,0.74058,0.73999,0.7402,711,0,0,10000
4804,2021-10-18 08:00:00,0.7402,0.74066,0.74001,0.74004,1418,0,0,10000
4805,2021-10-18 09:00:00,0.74007,0.74044,0.73919,0.73982,2228,0,0,10000
4806,2021-10-18 10:00:00,0.7398,0.74075,0.73949,0.74057,3271,0,0,10000
4807,2021-10-18 11:00:00,0.74057,0.74084,0.7389,0.73902,2819,0,0,10000
4808,2021-10-18 12:00:00,0.73903,0.73967,0.73883,0.73886,2086,0,0,10000
4809,2021-10-18 13:00:00,0.73887,0.73917,0.73812,0.73886,1679,0,0,10000
4810,2021-10-18 14:00:00,0.73887,0.73982,0.73856,0.73868,1894,0,0,10000
4811,2021-10-18 15:00:00,0.73869,0.73968,0.73786,0.7385,3353,0,0,10000
4812,2021-10-18 16:00:00,0.7385,0.74041,0.73825,0.74041,3917,0,0,10000
4813,2021-10-18 17:00:00,0.74041,0.74158,0.74026,0.74115,3321,0,0,10000
4814,2021-10-18 18:00:00,0.74117,0.74172,0.74065,0.74172,1951,0,0,10000
4815,2021-10-18 19:00:00,0.74173,0.74192,0.7412,0.74148,1237,0,0,10000
4816,2021-10-18 20:00:00,0.74148,0.74186,0.74136,0.74182,1001,0,0,10000
4817,2021-10-18 21:00:00,0.74182,0.74188,0.74158,0.74173,1168,0,0,10000
4818,2021-10-18 22:00:00,0.74172,0.74175,0.74138,0.74151,1653,0,0,10000
4819,2021-10-18 23:00:00,0.7415,0.74156,0.74114,0.7412,924,0,0,10000
4820,2021-10-19 00:00:00,0.7411,0.74112,0.74078,0.74111,104,8,0,10000
4821,2021-10-19 01:00:00,0.74114,0.74148,0.74083,0.74084,601,0,0,10000
4822,2021-10-19 02:00:00,0.74085,0.74153,0.74079,0.74153,809,0,0,10000
