,time,open,high,low,close,tick_volume,spread,real_volume
3216,2020-07-16 00:00:00,74.899,74.974,74.863,74.95,342,7,0
3217,2020-07-16 01:00:00,74.95,74.964,74.868,74.878,1237,4,0
3218,2020-07-16 02:00:00,74.878,74.952,74.871,74.915,1007,3,0
3219,2020-07-16 03:00:00,74.915,74.915,74.742,74.824,4047,3,0
3220,2020-07-16 04:00:00,74.824,74.99,74.768,74.815,3982,3,0
3221,2020-07-16 05:00:00,74.814,74.922,74.68,74.758,3663,3,0
3222,2020-07-16 06:00:00,74.758,74.806,74.737,74.79,2363,3,0
3223,2020-07-16 07:00:00,74.79,74.794,74.73,74.737,1673,3,0
3224,2020-07-16 08:00:00,74.738,74.782,74.685,74.782,2265,3,0
3225,2020-07-16 09:00:00,74.781,74.826,74.715,74.737,3310,3,0
3226,2020-07-16 10:00:00,74.737,74.857,74.718,74.806,5055,3,0
3227,2020-07-16 11:00:00,74.806,74.848,74.698,74.745,4347,3,0
3228,2020-07-16 12:00:00,74.746,74.778,74.687,74.71,3463,3,0
3229,2020-07-16 13:00:00,74.71,74.785,74.69,74.725,3000,3,0
3230,2020-07-16 14:00:00,74.725,74.849,74.723,74.822,3441,3,0
3231,2020-07-16 15:00:00,74.822,74.867,74.774,74.825,5014,3,0
3232,2020-07-16 16:00:00,74.823,75.008,74.781,74.952,5880,3,0
3233,2020-07-16 17:00:00,74.951,75.097,74.929,74.974,5632,3,0
3234,2020-07-16 18:00:00,74.974,75.038,74.949,75.022,4017,3,0
3235,2020-07-16 19:00:00,75.022,75.047,74.889,74.902,2627,3,0
3236,2020-07-16 20:00:00,74.903,74.923,74.766,74.795,3034,3,0
3237,2020-07-16 21:00:00,74.795,74.866,74.788,74.812,2747,3,0
3238,2020-07-16 22:00:00,74.812,74.863,74.779,74.837,3172,3,0
3239,2020-07-16 23:00:00,74.837,74.837,74.767,74.793,1844,3,0
3240,2020-07-17 00:00:00,74.736,74.789,74.696,74.735,182,40,0
3241,2020-07-17 01:00:00,74.735,74.816,74.735,74.809,947,3,0
3242,2020-07-17 02:00:00,74.809,74.861,74.798,74.834,1294,3,0
3243,2020-07-17 03:00:00,74.841,74.965,74.835,74.879,2500,3,0
3244,2020-07-17 04:00:00,74.881,74.913,74.791,74.888,3373,3,0
3245,2020-07-17 05:00:00,74.888,74.948,74.873,74.908,2136,3,0
3246,2020-07-17 06:00:00,74.909,74.959,74.885,74.937,1681,3,0
3247,2020-07-17 07:00:00,74.937,74.949,74.849,74.874,1521,3,0
3248,2020-07-17 08:00:00,74.874,74.928,74.837,74.858,2091,3,0
3249,2020-07-17 09:00:00,74.857,74.915,74.834,74.88,2703,3,0
3250,2020-07-17 10:00:00,74.88,74.912,74.78,74.819,3120,3,0
3251,2020-07-17 11:00:00,74.819,74.93,74.799,74.914,2776,3,0
3252,2020-07-17 12:00:00,74.914,74.928,74.843,74.857,2737,3,0
3253,2020-07-17 13:00:00,74.857,74.893,74.83,74.864,2024,3,0
3254,2020-07-17 14:00:00,74.862,74.867,74.797,74.853,1825,3,0
3255,2020-07-17 15:00:00,74.853,74.898,74.793,74.811,2499,3,0
3256,2020-07-17 16:00:00,74.811,74.871,74.788,74.833,3946,3,0
3257,2020-07-17 17:00:00,74.83,74.858,74.751,74.82,4470,3,0
3258,2020-07-17 18:00:00,74.821,74.881,74.81,74.875,2768,3,0
3259,2020-07-17 19:00:00,74.875,74.924,74.867,74.873,1727,3,0
3260,2020-07-17 20:00:00,74.873,74.891,74.823,74.862,1726,3,0
3261,2020-07-17 21:00:00,74.862,74.918,74.849,74.881,1330,3,0
3262,2020-07-17 22:00:00,74.877,74.906,74.86,74.891,1835,3,0
3263,2020-07-17 23:00:00,74.891,74.901,74.823,74.848,1788,3,0
3264,2020-07-20 00:00:00,74.85,74.87,74.794,74.824,141,57,0
3265,2020-07-20 01:00:00,74.819,74.97,74.803,74.9,2039,4,0
3266,2020-07-20 02:00:00,74.904,75.005,74.889,75.003,1277,3,0
3267,2020-07-20 03:00:00,75.004,75.153,74.915,75.062,3691,3,0
3268,2020-07-20 04:00:00,75.062,75.089,74.851,74.889,4352,3,0
3269,2020-07-20 05:00:00,74.889,74.975,74.881,74.901,2336,3,0
3270,2020-07-20 06:00:00,74.9,74.998,74.892,74.963,1795,3,0
3271,2020-07-20 07:00:00,74.963,74.992,74.911,74.954,1601,3,0
3272,2020-07-20 08:00:00,74.953,75.012,74.927,74.97,2251,3,0
3273,2020-07-20 09:00:00,74.969,74.996,74.915,74.967,2494,3,0
3274,2020-07-20 10:00:00,74.967,74.968,74.876,74.918,4552,3,0
3275,2020-07-20 11:00:00,74.918,75.009,74.907,74.997,3649,3,0
3276,2020-07-20 12:00:00,74.996,75.035,74.964,74.99,2791,3,0
3277,2020-07-20 13:00:00,74.989,75.02,74.947,74.959,2237,3,0
3278,2020-07-20 14:00:00,74.958,75.022,74.954,74.963,2833,3,0
3279,2020-07-20 15:00:00,74.963,74.982,74.91,74.942,3748,3,0
3280,2020-07-20 16:00:00,74.942,75.06,74.917,74.994,5214,3,0
3281,2020-07-20 17:00:00,74.994,75.161,74.962,75.138,4447,3,0
3282,2020-07-20 18:00:00,75.139,75.16,75.092,75.131,2705,3,0
3283,2020-07-20 19:00:00,75.131,75.158,75.107,75.151,1771,3,0
3284,2020-07-20 20:00:00,75.151,75.233,75.144,75.219,1612,3,0
3285,2020-07-20 21:00:00,75.22,75.239,75.197,75.238,1377,3,0
3286,2020-07-20 22:00:00,75.238,75.303,75.233,75.272,1313,3,0
3287,2020-07-20 23:00:00,75.273,75.289,75.25,75.27,977,3,0
3288,2020-07-21 00:00:00,75.253,75.267,75.112,75.244,3873,17,0
3289,2020-07-21 01:00:00,75.244,75.291,75.231,75.264,566,5,0
3290,2020-07-21 02:00:00,75.265,75.33,75.259,75.267,925,3,0
3291,2020-07-21 03:00:00,75.268,75.389,75.258,75.305,2315,3,0
3292,2020-07-21 04:00:00,75.305,75.418,75.212,75.29,2395,3,0
3293,2020-07-21 05:00:00,75.29,75.371,75.275,75.327,1520,3,0
3294,2020-07-21 06:00:00,75.327,75.374,75.258,75.298,2648,3,0
3295,2020-07-21 07:00:00,75.298,75.344,75.246,75.329,2139,3,0
3296,2020-07-21 08:00:00,75.329,75.567,75.319,75.567,2184,3,0
3297,2020-07-21 09:00:00,75.565,75.606,75.497,75.543,3396,3,0
3298,2020-07-21 10:00:00,75.543,75.675,75.539,75.64,4276,3,0
3299,2020-07-21 11:00:00,75.64,75.724,75.627,75.692,3596,3,0
3300,2020-07-21 12:00:00,75.692,75.84,75.652,75.798,3320,3,0
3301,2020-07-21 13:00:00,75.798,76.0,75.76,75.918,3154,3,0
3302,2020-07-21 14:00:00,75.918,75.977,75.851,75.938,2973,3,0
3303,2020-07-21 15:00:00,75.938,76.098,75.907,76.029,4097,3,0
3304,2020-07-21 16:00:00,76.029,76.063,75.918,75.974,5969,3,0
3305,2020-07-21 17:00:00,75.974,75.985,75.823,75.971,7714,3,0
3306,2020-07-21 18:00:00,75.968,76.054,75.914,75.962,5147,3,0
3307,2020-07-21 19:00:00,75.962,76.023,75.936,75.984,3828,3,0
3308,2020-07-21 20:00:00,75.984,76.146,75.944,76.12,3078,3,0
3309,2020-07-21 21:00:00,76.12,76.309,76.12,76.291,3227,3,0
3310,2020-07-21 22:00:00,76.29,76.314,76.029,76.063,4357,3,0
3311,2020-07-21 23:00:00,76.064,76.131,76.059,76.128,1450,3,0
3312,2020-07-22 00:00:00,76.12,76.213,76.029,76.152,754,18,0
3313,2020-07-22 01:00:00,76.152,76.256,76.152,76.247,1258,4,0
3314,2020-07-22 02:00:00,76.247,76.264,76.162,76.253,1740,3,0
3315,2020-07-22 03:00:00,76.254,76.318,76.126,76.126,3555,3,0
3316,2020-07-22 04:00:00,76.126,76.246,76.108,76.175,3690,3,0
3317,2020-07-22 05:00:00,76.174,76.237,76.161,76.208,2080,3,0
3318,2020-07-22 06:00:00,76.208,76.25,76.163,76.249,1538,3,0
3319,2020-07-22 07:00:00,76.249,76.306,76.24,76.279,1466,3,0
3320,2020-07-22 08:00:00,76.277,76.406,76.242,76.392,1937,3,0
3321,2020-07-22 09:00:00,76.39,76.418,76.286,76.418,3422,3,0
3322,2020-07-22 10:00:00,76.418,76.537,76.05,76.168,8803,3,0
3323,2020-07-22 11:00:00,76.167,76.27,76.137,76.266,6883,3,0
3324,2020-07-22 12:00:00,76.266,76.474,76.219,76.466,4952,3,0
3325,2020-07-22 13:00:00,76.466,76.594,76.435,76.591,4632,3,0
3326,2020-07-22 14:00:00,76.591,76.758,76.584,76.718,4338,3,0
3327,2020-07-22 15:00:00,76.719,76.867,76.713,76.75,5118,3,0
3328,2020-07-22 16:00:00,76.75,76.752,76.507,76.606,5840,3,0
3329,2020-07-22 17:00:00,76.606,76.621,76.423,76.562,6198,3,0
3330,2020-07-22 18:00:00,76.561,76.649,76.495,76.602,4878,3,0
3331,2020-07-22 19:00:00,76.602,76.633,76.547,76.575,3167,3,0
3332,2020-07-22 20:00:00,76.575,76.609,76.488,76.497,2900,3,0
3333,2020-07-22 21:00:00,76.497,76.573,76.486,76.56,2516,3,0
3334,2020-07-22 22:00:00,76.56,76.605,76.527,76.559,2871,3,0
3335,2020-07-22 23:00:00,76.559,76.567,76.507,76.523,1780,3,0
3336,2020-07-23 00:00:00,76.509,76.585,76.447,76.456,601,7,0
3337,2020-07-23 01:00:00,76.456,76.586,76.456,76.496,977,4,0
3338,2020-07-23 02:00:00,76.496,76.572,76.475,76.485,1170,3,0
3339,2020-07-23 03:00:00,76.485,76.605,76.457,76.482,1956,3,0
3340,2020-07-23 04:00:00,76.482,76.53,76.424,76.459,3298,3,0
3341,2020-07-23 05:00:00,76.458,76.514,76.438,76.467,2523,3,0
3342,2020-07-23 06:00:00,76.466,76.574,76.449,76.538,1734,3,0
3343,2020-07-23 07:00:00,76.538,76.643,76.533,76.606,1932,3,0
3344,2020-07-23 08:00:00,76.605,76.687,76.56,76.61,1817,3,0
3345,2020-07-23 09:00:00,76.61,76.688,76.602,76.677,3866,3,0
3346,2020-07-23 10:00:00,76.677,76.699,76.473,76.658,5245,3,0
3347,2020-07-23 11:00:00,76.656,76.707,76.574,76.593,3811,3,0
3348,2020-07-23 12:00:00,76.596,76.628,76.446,76.503,2479,3,0
3349,2020-07-23 13:00:00,76.503,76.532,76.329,76.393,2996,3,0
3350,2020-07-23 14:00:00,76.394,76.455,76.241,76.304,3346,3,0
3351,2020-07-23 15:00:00,76.304,76.332,76.016,76.017,4873,3,0
3352,2020-07-23 16:00:00,76.018,76.201,76.007,76.194,5707,3,0
3353,2020-07-23 17:00:00,76.194,76.293,76.102,76.221,6277,3,0
3354,2020-07-23 18:00:00,76.222,76.254,76.115,76.235,6527,3,0
3355,2020-07-23 19:00:00,76.236,76.237,76.092,76.12,5529,3,0
3356,2020-07-23 20:00:00,76.121,76.138,75.896,75.934,4292,3,0
3357,2020-07-23 21:00:00,75.93,75.93,75.774,75.865,6055,3,0
3358,2020-07-23 22:00:00,75.863,75.896,75.793,75.853,6243,3,0
3359,2020-07-23 23:00:00,75.854,75.863,75.802,75.849,1867,3,0
3360,2020-07-24 00:00:00,75.81,75.85,75.74,75.788,1233,27,0
3361,2020-07-24 01:00:00,75.789,75.969,75.789,75.964,1510,3,0
3362,2020-07-24 02:00:00,75.964,75.965,75.829,75.844,1626,3,0
3363,2020-07-24 03:00:00,75.844,75.87,75.705,75.858,3905,3,0
3364,2020-07-24 04:00:00,75.858,75.899,75.748,75.799,4051,3,0
3365,2020-07-24 05:00:00,75.799,75.811,75.737,75.765,2537,3,0
3366,2020-07-24 06:00:00,75.765,75.793,75.426,75.491,3373,3,0
3367,2020-07-24 07:00:00,75.492,75.497,75.334,75.392,2861,3,0
3368,2020-07-24 08:00:00,75.391,75.435,75.31,75.4,3777,3,0
3369,2020-07-24 09:00:00,75.4,75.536,75.383,75.423,5069,3,0
3370,2020-07-24 10:00:00,75.424,75.434,75.132,75.232,7294,3,0
3371,2020-07-24 11:00:00,75.232,75.364,75.15,75.351,5498,3,0
3372,2020-07-24 12:00:00,75.352,75.424,75.254,75.274,5033,3,0
3373,2020-07-24 13:00:00,75.273,75.295,75.15,75.205,3829,3,0
3374,2020-07-24 14:00:00,75.205,75.299,75.185,75.245,3245,3,0
3375,2020-07-24 15:00:00,75.245,75.359,75.185,75.187,4067,3,0
3376,2020-07-24 16:00:00,75.187,75.226,74.937,74.993,7641,3,0
3377,2020-07-24 17:00:00,74.994,75.236,74.991,75.134,7074,3,0
3378,2020-07-24 18:00:00,75.134,75.163,74.999,75.041,4719,3,0
3379,2020-07-24 19:00:00,75.041,75.055,74.924,74.947,3263,3,0
3380,2020-07-24 20:00:00,74.948,75.132,74.864,75.125,2697,3,0
3381,2020-07-24 21:00:00,75.125,75.253,75.112,75.222,2297,3,0
3382,2020-07-24 22:00:00,75.222,75.279,75.163,75.21,2629,3,0
3383,2020-07-24 23:00:00,75.21,75.429,75.201,75.404,1537,4,0
3384,2020-07-27 00:00:00,75.148,75.303,75.04,75.237,395,12,0
3385,2020-07-27 01:00:00,75.237,75.288,75.074,75.193,3682,4,0
3386,2020-07-27 02:00:00,75.193,75.361,75.133,75.217,4325,3,0
3387,2020-07-27 03:00:00,75.217,75.422,75.191,75.304,5175,3,0
3388,2020-07-27 04:00:00,75.306,75.386,75.261,75.31,5220,3,0
3389,2020-07-27 05:00:00,75.31,75.385,75.223,75.357,3862,3,0
3390,2020-07-27 06:00:00,75.357,75.4,75.303,75.343,4224,3,0
3391,2020-07-27 07:00:00,75.343,75.403,75.329,75.337,2264,3,0
3392,2020-07-27 08:00:00,75.337,75.351,75.272,75.284,2631,3,0
3393,2020-07-27 09:00:00,75.284,75.352,75.233,75.26,4131,3,0
3394,2020-07-27 10:00:00,75.26,75.331,75.179,75.262,5437,3,0
3395,2020-07-27 11:00:00,75.263,75.328,75.094,75.159,5523,3,0
3396,2020-07-27 12:00:00,75.158,75.187,75.011,75.116,4089,3,0
3397,2020-07-27 13:00:00,75.116,75.184,75.045,75.183,4082,3,0
3398,2020-07-27 14:00:00,75.183,75.223,75.081,75.201,4014,3,0
3399,2020-07-27 15:00:00,75.201,75.215,75.087,75.16,5791,3,0
3400,2020-07-27 16:00:00,75.16,75.208,75.097,75.19,5618,3,0
3401,2020-07-27 17:00:00,75.191,75.223,75.128,75.16,6034,3,0
3402,2020-07-27 18:00:00,75.16,75.163,75.005,75.095,4345,3,0
3403,2020-07-27 19:00:00,75.094,75.158,75.076,75.1,3271,3,0
3404,2020-07-27 20:00:00,75.1,75.177,75.09,75.158,1943,3,0
3405,2020-07-27 21:00:00,75.157,75.293,75.154,75.254,2342,3,0
3406,2020-07-27 22:00:00,75.255,75.334,75.245,75.316,2794,3,0
3407,2020-07-27 23:00:00,75.316,75.353,75.264,75.343,1257,3,0
3408,2020-07-28 00:00:00,75.326,75.348,75.103,75.294,466,12,0
3409,2020-07-28 01:00:00,75.29,75.404,75.29,75.399,1759,3,0
3410,2020-07-28 02:00:00,75.399,75.404,75.295,75.359,2764,3,0
3411,2020-07-28 03:00:00,75.36,75.378,75.241,75.312,3557,3,0
3412,2020-07-28 04:00:00,75.313,75.561,75.31,75.503,4321,3,0
3413,2020-07-28 05:00:00,75.503,75.575,75.463,75.515,3043,3,0
3414,2020-07-28 06:00:00,75.515,75.527,75.285,75.337,5373,3,0
3415,2020-07-28 07:00:00,75.337,75.424,75.29,75.385,3237,3,0
3416,2020-07-28 08:00:00,75.385,75.419,75.3,75.358,3213,3,0
3417,2020-07-28 09:00:00,75.358,75.376,75.254,75.291,3570,3,0
3418,2020-07-28 10:00:00,75.291,75.317,75.112,75.269,5566,3,0
3419,2020-07-28 11:00:00,75.268,75.317,75.219,75.28,4707,3,0
3420,2020-07-28 12:00:00,75.28,75.3,75.127,75.158,4089,3,0
3421,2020-07-28 13:00:00,75.159,75.197,75.078,75.187,3810,3,0
3422,2020-07-28 14:00:00,75.187,75.239,75.028,75.124,4466,3,0
3423,2020-07-28 15:00:00,75.124,75.191,75.106,75.18,4907,3,0
3424,2020-07-28 16:00:00,75.181,75.331,75.055,75.065,7767,3,0
3425,2020-07-28 17:00:00,75.066,75.176,75.005,75.164,8042,3,0
3426,2020-07-28 18:00:00,75.164,75.272,75.106,75.216,5009,3,0
3427,2020-07-28 19:00:00,75.217,75.266,75.194,75.233,2877,3,0
3428,2020-07-28 20:00:00,75.233,75.301,75.211,75.297,1853,3,0
3429,2020-07-28 21:00:00,75.298,75.313,75.261,75.267,2392,3,0
3430,2020-07-28 22:00:00,75.267,75.271,75.154,75.184,2885,3,0
3431,2020-07-28 23:00:00,75.184,75.225,75.179,75.223,1334,3,0
3432,2020-07-29 00:00:00,75.158,75.234,75.121,75.185,927,22,0
3433,2020-07-29 01:00:00,75.185,75.243,75.162,75.205,1365,4,0
3434,2020-07-29 02:00:00,75.205,75.251,75.188,75.239,1111,3,0
3435,2020-07-29 03:00:00,75.239,75.408,75.213,75.395,3766,3,0
3436,2020-07-29 04:00:00,75.396,75.407,75.173,75.303,3574,3,0
3437,2020-07-29 05:00:00,75.303,75.32,75.217,75.262,2589,3,0
3438,2020-07-29 06:00:00,75.262,75.336,75.239,75.296,2355,3,0
3439,2020-07-29 07:00:00,75.296,75.31,75.217,75.245,1838,3,0
3440,2020-07-29 08:00:00,75.245,75.302,75.196,75.28,1870,3,0
3441,2020-07-29 09:00:00,75.28,75.314,75.231,75.295,3654,3,0
3442,2020-07-29 10:00:00,75.295,75.415,75.241,75.319,5724,3,0
3443,2020-07-29 11:00:00,75.319,75.362,75.28,75.341,4105,3,0
3444,2020-07-29 12:00:00,75.341,75.379,75.294,75.334,3054,3,0
3445,2020-07-29 13:00:00,75.334,75.401,75.297,75.327,2991,3,0
3446,2020-07-29 14:00:00,75.327,75.367,75.276,75.362,3456,3,0
3447,2020-07-29 15:00:00,75.361,75.41,75.308,75.379,4445,3,0
3448,2020-07-29 16:00:00,75.379,75.514,75.361,75.433,5472,3,0
3449,2020-07-29 17:00:00,75.435,75.483,75.278,75.306,6552,3,0
3450,2020-07-29 18:00:00,75.306,75.34,75.236,75.303,4487,3,0
3451,2020-07-29 19:00:00,75.303,75.305,75.239,75.277,2256,3,0
3452,2020-07-29 20:00:00,75.276,75.338,75.255,75.303,2331,3,0
3453,2020-07-29 21:00:00,75.303,75.416,75.282,75.304,8799,3,0
3454,2020-07-29 22:00:00,75.308,75.451,75.254,75.413,8483,3,0
3455,2020-07-29 23:00:00,75.413,75.467,75.384,75.403,2084,3,0
3456,2020-07-30 00:00:00,75.355,75.454,75.334,75.435,325,26,0
3457,2020-07-30 01:00:00,75.435,75.467,75.401,75.44,959,4,0
3458,2020-07-30 02:00:00,75.44,75.455,75.316,75.333,1913,3,0
3459,2020-07-30 03:00:00,75.334,75.481,75.308,75.438,3153,3,0
3460,2020-07-30 04:00:00,75.439,75.458,75.343,75.392,3330,3,0
3461,2020-07-30 05:00:00,75.392,75.432,75.361,75.43,1941,3,0
3462,2020-07-30 06:00:00,75.43,75.445,75.392,75.415,1722,3,0
3463,2020-07-30 07:00:00,75.415,75.416,75.357,75.367,2060,3,0
3464,2020-07-30 08:00:00,75.366,75.402,75.293,75.35,3457,3,0
3465,2020-07-30 09:00:00,75.35,75.377,75.119,75.161,3434,3,0
3466,2020-07-30 10:00:00,75.161,75.169,74.888,75.112,5278,3,0
3467,2020-07-30 11:00:00,75.112,75.166,74.953,74.986,4812,3,0
3468,2020-07-30 12:00:00,74.985,75.137,74.976,75.113,4049,3,0
3469,2020-07-30 13:00:00,75.113,75.171,75.039,75.12,3215,3,0
3470,2020-07-30 14:00:00,75.12,75.195,75.074,75.161,2865,3,0
3471,2020-07-30 15:00:00,75.161,75.206,74.996,75.082,5140,3,0
3472,2020-07-30 16:00:00,75.082,75.214,75.048,75.065,8752,3,0
3473,2020-07-30 17:00:00,75.065,75.134,74.822,74.9,9762,3,0
3474,2020-07-30 18:00:00,74.9,75.009,74.855,74.986,5353,3,0
3475,2020-07-30 19:00:00,74.986,75.076,74.974,75.067,3445,3,0
3476,2020-07-30 20:00:00,75.067,75.185,75.046,75.179,3619,3,0
3477,2020-07-30 21:00:00,75.179,75.257,75.172,75.255,3116,3,0
3478,2020-07-30 22:00:00,75.255,75.28,75.193,75.206,2848,3,0
3479,2020-07-30 23:00:00,75.206,75.39,75.159,75.351,2278,3,0
3480,2020-07-31 00:00:00,75.342,75.35,75.258,75.303,1250,13,0
3481,2020-07-31 01:00:00,75.303,75.389,75.292,75.359,1823,3,0
3482,2020-07-31 02:00:00,75.359,75.416,75.3,75.395,3167,3,0
3483,2020-07-31 03:00:00,75.395,75.44,75.27,75.312,6527,3,0
3484,2020-07-31 04:00:00,75.312,75.358,75.16,75.25,4750,3,0
3485,2020-07-31 05:00:00,75.25,75.279,75.094,75.099,4902,3,0
3486,2020-07-31 06:00:00,75.099,75.179,75.012,75.177,3139,3,0
3487,2020-07-31 07:00:00,75.177,75.336,75.089,75.336,3221,3,0
3488,2020-07-31 08:00:00,75.336,75.339,75.205,75.267,2980,3,0
3489,2020-07-31 09:00:00,75.267,75.415,75.253,75.329,4397,3,0
3490,2020-07-31 10:00:00,75.329,75.421,75.142,75.184,6078,3,0
3491,2020-07-31 11:00:00,75.184,75.328,75.146,75.279,4596,3,0
3492,2020-07-31 12:00:00,75.279,75.357,75.221,75.257,4538,3,0
3493,2020-07-31 13:00:00,75.257,75.306,75.199,75.277,3166,3,0
3494,2020-07-31 14:00:00,75.278,75.379,75.248,75.334,4118,3,0
3495,2020-07-31 15:00:00,75.333,75.553,75.324,75.539,4740,3,0
3496,2020-07-31 16:00:00,75.54,75.921,75.487,75.903,8720,3,0
3497,2020-07-31 17:00:00,75.903,75.903,75.621,75.822,11255,3,0
3498,2020-07-31 18:00:00,75.822,75.879,75.67,75.711,7688,3,0
3499,2020-07-31 19:00:00,75.711,75.765,75.62,75.624,6294,3,0
3500,2020-07-31 20:00:00,75.622,75.648,75.551,75.594,3452,3,0
3501,2020-07-31 21:00:00,75.594,75.617,75.474,75.568,3511,3,0
3502,2020-07-31 22:00:00,75.568,75.644,75.526,75.642,3630,3,0
3503,2020-07-31 23:00:00,75.642,75.673,75.562,75.563,3137,3,0
