,time,open,high,low,close,tick_volume
2625,2023-02-09 04:00:00,0.69387,0.69532,0.69379,0.69484,2154
2626,2023-02-09 05:00:00,0.69486,0.69595,0.69467,0.69573,2012
2627,2023-02-09 06:00:00,0.69573,0.69592,0.69516,0.69536,1517
2628,2023-02-09 07:00:00,0.69536,0.6961,0.695,0.69538,2379
2629,2023-02-09 08:00:00,0.69539,0.69648,0.69528,0.69572,2491
2630,2023-02-09 09:00:00,0.69572,0.69686,0.69546,0.69648,2889
2631,2023-02-09 10:00:00,0.69649,0.69818,0.69644,0.69767,3624
2632,2023-02-09 11:00:00,0.69768,0.69807,0.69668,0.6977,2859
2633,2023-02-09 12:00:00,0.6977,0.69824,0.69722,0.69824,2786
2634,2023-02-09 13:00:00,0.69832,0.69832,0.69736,0.69771,2265
2635,2023-02-09 14:00:00,0.69774,0.69914,0.69762,0.69827,2547
2636,2023-02-09 15:00:00,0.6983,0.70113,0.698,0.70106,3723
2637,2023-02-09 16:00:00,0.70105,0.70105,0.6989,0.69902,4294
2638,2023-02-09 17:00:00,0.69903,0.6998,0.69638,0.69712,4711
2639,2023-02-09 18:00:00,0.69711,0.69726,0.69538,0.69636,4286
2640,2023-02-09 19:00:00,0.69631,0.69666,0.69438,0.69538,2953
2641,2023-02-09 20:00:00,0.69536,0.69544,0.69425,0.69458,3457
2642,2023-02-09 21:00:00,0.69454,0.69519,0.69372,0.69396,3053
2643,2023-02-09 22:00:00,0.69395,0.6941,0.69278,0.69325,2192
2644,2023-02-09 23:00:00,0.69325,0.69365,0.69322,0.69361,901
2645,2023-02-10 00:00:00,0.69361,0.69378,0.69317,0.69352,275
2646,2023-02-10 01:00:00,0.69372,0.69428,0.6935,0.69386,1229
2647,2023-02-10 02:00:00,0.69388,0.6943,0.69307,0.69424,2334
2648,2023-02-10 03:00:00,0.69426,0.69486,0.69306,0.69376,3299
2649,2023-02-10 04:00:00,0.69376,0.69394,0.69255,0.69259,2601
2650,2023-02-10 05:00:00,0.69258,0.6926,0.69118,0.69148,2658
2651,2023-02-10 06:00:00,0.69149,0.69183,0.69112,0.69182,1793
2652,2023-02-10 07:00:00,0.69181,0.69294,0.69171,0.69252,2814
2653,2023-02-10 08:00:00,0.69251,0.69288,0.69212,0.69239,2627
2654,2023-02-10 09:00:00,0.69236,0.69436,0.69177,0.69422,5098
2655,2023-02-10 10:00:00,0.69421,0.69567,0.694,0.69532,5011
2656,2023-02-10 11:00:00,0.69532,0.69603,0.69323,0.6933,4786
2657,2023-02-10 12:00:00,0.6933,0.6934,0.6921,0.69325,3384
2658,2023-02-10 13:00:00,0.69322,0.69337,0.69191,0.69239,3126
2659,2023-02-10 14:00:00,0.6924,0.69294,0.69176,0.69199,2944
2660,2023-02-10 15:00:00,0.69198,0.69475,0.69174,0.6941,4637
2661,2023-02-10 16:00:00,0.6941,0.69487,0.69346,0.69366,4951
2662,2023-02-10 17:00:00,0.69366,0.69492,0.69172,0.69226,6430
2663,2023-02-10 18:00:00,0.69224,0.69308,0.69168,0.69183,3615
2664,2023-02-10 19:00:00,0.69182,0.69214,0.6909,0.69168,3073
2665,2023-02-10 20:00:00,0.69168,0.69239,0.69152,0.69154,1946
2666,2023-02-10 21:00:00,0.69154,0.69166,0.69111,0.69136,1887
2667,2023-02-10 22:00:00,0.69135,0.69216,0.6913,0.69198,1482
2668,2023-02-10 23:00:00,0.69199,0.69216,0.69172,0.69182,659
2669,2023-02-13 00:00:00,0.69138,0.6919,0.69133,0.69148,234
2670,2023-02-13 01:00:00,0.69156,0.69176,0.69108,0.69127,1536
2671,2023-02-13 02:00:00,0.69132,0.69162,0.69026,0.69094,2069
2672,2023-02-13 03:00:00,0.69094,0.69104,0.68904,0.69088,3404
2673,2023-02-13 04:00:00,0.69089,0.69144,0.69023,0.69109,2828
2674,2023-02-13 05:00:00,0.6911,0.69132,0.6906,0.69061,2372
2675,2023-02-13 06:00:00,0.6906,0.69117,0.69058,0.69069,1868
2676,2023-02-13 07:00:00,0.69069,0.69132,0.69046,0.691,2257
2677,2023-02-13 08:00:00,0.691,0.6916,0.69094,0.69104,2290
2678,2023-02-13 09:00:00,0.69106,0.69308,0.69075,0.69294,3188
2679,2023-02-13 10:00:00,0.69296,0.69335,0.69176,0.69296,3685
2680,2023-02-13 11:00:00,0.69296,0.69336,0.69153,0.692,2804
2681,2023-02-13 12:00:00,0.69202,0.69256,0.69132,0.69256,2220
2682,2023-02-13 13:00:00,0.69256,0.69365,0.69246,0.69316,2339
2683,2023-02-13 14:00:00,0.69316,0.69483,0.69311,0.6945,2814
2684,2023-02-13 15:00:00,0.6945,0.69486,0.69308,0.69328,3126
2685,2023-02-13 16:00:00,0.69328,0.69546,0.69286,0.69526,4493
2686,2023-02-13 17:00:00,0.6953,0.69645,0.69474,0.69611,4262
2687,2023-02-13 18:00:00,0.69612,0.6968,0.69555,0.6963,3340
2688,2023-02-13 19:00:00,0.6963,0.69705,0.6961,0.6967,2257
2689,2023-02-13 20:00:00,0.69669,0.69736,0.69607,0.69724,1966
2690,2023-02-13 21:00:00,0.69724,0.69728,0.6962,0.69632,2125
2691,2023-02-13 22:00:00,0.69634,0.69666,0.69605,0.69666,1824
2692,2023-02-13 23:00:00,0.69666,0.69679,0.6964,0.69652,590
2693,2023-02-14 00:00:00,0.69649,0.69673,0.69622,0.69626,180
2694,2023-02-14 01:00:00,0.69636,0.69701,0.69626,0.69686,1610
2695,2023-02-14 02:00:00,0.69683,0.69714,0.69628,0.69664,2057
2696,2023-02-14 03:00:00,0.69663,0.69692,0.69502,0.6955,2921
2697,2023-02-14 04:00:00,0.69552,0.696,0.69492,0.69574,3173
2698,2023-02-14 05:00:00,0.69574,0.69648,0.69551,0.69618,2367
2699,2023-02-14 06:00:00,0.69618,0.69756,0.69592,0.69754,1794
2700,2023-02-14 07:00:00,0.69754,0.69754,0.69624,0.69683,1977
2701,2023-02-14 08:00:00,0.69682,0.6973,0.69599,0.6969,2372
2702,2023-02-14 09:00:00,0.69697,0.69758,0.6959,0.69622,3330
2703,2023-02-14 10:00:00,0.69624,0.69681,0.69568,0.69635,3128
2704,2023-02-14 11:00:00,0.69636,0.69748,0.69622,0.69706,2777
2705,2023-02-14 12:00:00,0.69706,0.69736,0.69622,0.6964,2577
2706,2023-02-14 13:00:00,0.69639,0.69712,0.69631,0.69661,2204
2707,2023-02-14 14:00:00,0.6966,0.69894,0.69657,0.69858,2602
2708,2023-02-14 15:00:00,0.69858,0.703,0.6935,0.69944,8064
2709,2023-02-14 16:00:00,0.69942,0.70035,0.69214,0.69694,10107
2710,2023-02-14 17:00:00,0.69696,0.69986,0.69533,0.69676,7758
2711,2023-02-14 18:00:00,0.69677,0.69838,0.69544,0.69614,6528
2712,2023-02-14 19:00:00,0.69613,0.69747,0.69594,0.6974,4388
2713,2023-02-14 20:00:00,0.6974,0.69923,0.69733,0.69784,4326
2714,2023-02-14 21:00:00,0.69784,0.69914,0.6971,0.69892,3441
2715,2023-02-14 22:00:00,0.69893,0.69943,0.69823,0.6992,2613
2716,2023-02-14 23:00:00,0.69919,0.6992,0.6985,0.69863,866
2717,2023-02-15 00:00:00,0.69829,0.69878,0.69769,0.69854,659
2718,2023-02-15 01:00:00,0.69848,0.6989,0.69845,0.69872,858
2719,2023-02-15 02:00:00,0.69872,0.69872,0.69773,0.69805,1928
2720,2023-02-15 03:00:00,0.69804,0.6983,0.6975,0.69762,2837
2721,2023-02-15 04:00:00,0.69762,0.69776,0.69461,0.69466,2789
2722,2023-02-15 05:00:00,0.69465,0.69522,0.69352,0.69368,2605
2723,2023-02-15 06:00:00,0.69369,0.69405,0.69325,0.6937,2167
2724,2023-02-15 07:00:00,0.69369,0.69382,0.69286,0.6933,1916
2725,2023-02-15 08:00:00,0.69328,0.69342,0.69155,0.6916,2594
2726,2023-02-15 09:00:00,0.6916,0.69176,0.68926,0.6904,4348
2727,2023-02-15 10:00:00,0.69039,0.69118,0.68954,0.6909,4391
2728,2023-02-15 11:00:00,0.69089,0.69172,0.69001,0.69121,3484
2729,2023-02-15 12:00:00,0.6912,0.69147,0.68956,0.68956,3115
2730,2023-02-15 13:00:00,0.68958,0.69049,0.6889,0.68896,2630
2731,2023-02-15 14:00:00,0.68896,0.68989,0.68888,0.68916,3190
2732,2023-02-15 15:00:00,0.68915,0.69033,0.68741,0.6884,6129
2733,2023-02-15 16:00:00,0.6884,0.68876,0.68653,0.68668,6134
2734,2023-02-15 17:00:00,0.68669,0.68814,0.68648,0.68784,5716
2735,2023-02-15 18:00:00,0.68784,0.68966,0.68778,0.68923,3475
2736,2023-02-15 19:00:00,0.68925,0.68926,0.68797,0.68842,2798
2737,2023-02-15 20:00:00,0.68842,0.68976,0.68778,0.6897,2405
2738,2023-02-15 21:00:00,0.6897,0.69058,0.68966,0.69012,1721
2739,2023-02-15 22:00:00,0.69014,0.69076,0.68968,0.69076,1980
2740,2023-02-15 23:00:00,0.69075,0.69082,0.69025,0.69032,770
2741,2023-02-16 00:00:00,0.68995,0.69065,0.68995,0.69038,365
2742,2023-02-16 01:00:00,0.69041,0.69079,0.69024,0.69066,850
2743,2023-02-16 02:00:00,0.69066,0.69131,0.6868,0.6872,3571
2744,2023-02-16 03:00:00,0.68722,0.69074,0.6868,0.6903,4044
2745,2023-02-16 04:00:00,0.6903,0.69182,0.69008,0.6916,3098
2746,2023-02-16 05:00:00,0.6916,0.69164,0.69061,0.69114,2691
2747,2023-02-16 06:00:00,0.69114,0.6925,0.69104,0.6919,2055
2748,2023-02-16 07:00:00,0.6919,0.69248,0.69112,0.6915,2521
2749,2023-02-16 08:00:00,0.69149,0.69172,0.6903,0.69139,2633
2750,2023-02-16 09:00:00,0.69137,0.6926,0.69106,0.69228,3057
2751,2023-02-16 10:00:00,0.69228,0.69359,0.6918,0.69221,3772
2752,2023-02-16 11:00:00,0.6922,0.69302,0.6915,0.69184,3097
2753,2023-02-16 12:00:00,0.69184,0.69272,0.69138,0.69164,2299
2754,2023-02-16 13:00:00,0.69164,0.69179,0.69096,0.69138,2616
2755,2023-02-16 14:00:00,0.69138,0.69168,0.68996,0.69005,2142
2756,2023-02-16 15:00:00,0.69006,0.69068,0.68719,0.68783,5970
2757,2023-02-16 16:00:00,0.68783,0.68896,0.68624,0.68668,5909
2758,2023-02-16 17:00:00,0.68666,0.68862,0.68402,0.6877,5923
2759,2023-02-16 18:00:00,0.68772,0.68984,0.68726,0.68888,4259
2760,2023-02-16 19:00:00,0.68885,0.69013,0.68848,0.68984,3623
2761,2023-02-16 20:00:00,0.68984,0.69028,0.68897,0.68996,3448
2762,2023-02-16 21:00:00,0.68996,0.69053,0.68969,0.68975,2649
2763,2023-02-16 22:00:00,0.68976,0.69004,0.6877,0.68792,4242
2764,2023-02-16 23:00:00,0.68792,0.6881,0.6874,0.68794,1090
2765,2023-02-17 00:00:00,0.68786,0.68799,0.68679,0.68723,368
2766,2023-02-17 01:00:00,0.68728,0.68732,0.6862,0.6862,1414
2767,2023-02-17 02:00:00,0.6862,0.68676,0.68563,0.68646,2124
2768,2023-02-17 03:00:00,0.68644,0.68735,0.68514,0.68556,2670
2769,2023-02-17 04:00:00,0.68556,0.68572,0.68478,0.68534,2674
2770,2023-02-17 05:00:00,0.68532,0.68564,0.6846,0.68488,1951
2771,2023-02-17 06:00:00,0.68488,0.68496,0.68328,0.68429,2065
2772,2023-02-17 07:00:00,0.68429,0.68448,0.68352,0.68392,2262
2773,2023-02-17 08:00:00,0.68392,0.68441,0.68321,0.68374,2102
2774,2023-02-17 09:00:00,0.68374,0.68511,0.68314,0.6842,3561
2775,2023-02-17 10:00:00,0.6842,0.68421,0.68219,0.68312,4046
2776,2023-02-17 11:00:00,0.6831,0.68361,0.68222,0.68242,3180
2777,2023-02-17 12:00:00,0.68242,0.68272,0.68202,0.68208,2899
2778,2023-02-17 13:00:00,0.68209,0.68214,0.68117,0.6816,2846
2779,2023-02-17 14:00:00,0.68159,0.68291,0.68148,0.68254,3070
2780,2023-02-17 15:00:00,0.68252,0.684,0.68237,0.68353,3515
2781,2023-02-17 16:00:00,0.6835,0.685,0.68319,0.68342,4271
2782,2023-02-17 17:00:00,0.68344,0.68748,0.68344,0.68536,6809
2783,2023-02-17 18:00:00,0.68538,0.6871,0.68504,0.68636,4431
2784,2023-02-17 19:00:00,0.68635,0.6878,0.68633,0.68648,3275
2785,2023-02-17 20:00:00,0.68648,0.68728,0.68621,0.68696,2361
2786,2023-02-17 21:00:00,0.68698,0.68822,0.68698,0.68794,2067
2787,2023-02-17 22:00:00,0.68794,0.68844,0.68786,0.68806,2180
2788,2023-02-17 23:00:00,0.68805,0.68822,0.68771,0.68781,660
2789,2023-02-20 00:00:00,0.6865,0.68755,0.68642,0.68723,514
2790,2023-02-20 01:00:00,0.68727,0.68753,0.68656,0.68691,1518
2791,2023-02-20 02:00:00,0.6869,0.68707,0.68627,0.68678,2100
2792,2023-02-20 03:00:00,0.68679,0.68818,0.6866,0.68785,2943
2793,2023-02-20 04:00:00,0.68785,0.6893,0.6878,0.68896,2673
2794,2023-02-20 05:00:00,0.68896,0.6892,0.68834,0.68876,2013
2795,2023-02-20 06:00:00,0.68876,0.69014,0.68871,0.68912,2317
2796,2023-02-20 07:00:00,0.68912,0.69057,0.68864,0.69052,2838
2797,2023-02-20 08:00:00,0.69052,0.69064,0.68974,0.6899,2908
2798,2023-02-20 09:00:00,0.6899,0.69098,0.68966,0.69088,2935
2799,2023-02-20 10:00:00,0.69089,0.69153,0.68944,0.69034,3693
2800,2023-02-20 11:00:00,0.69034,0.69108,0.68959,0.68962,3322
2801,2023-02-20 12:00:00,0.68964,0.69038,0.68943,0.69026,2251
2802,2023-02-20 13:00:00,0.69026,0.69113,0.68992,0.69085,2554
2803,2023-02-20 14:00:00,0.69084,0.69089,0.6897,0.68994,2480
2804,2023-02-20 15:00:00,0.68994,0.69184,0.68994,0.6917,2831
2805,2023-02-20 16:00:00,0.69172,0.69207,0.69152,0.69182,2419
2806,2023-02-20 17:00:00,0.6918,0.69186,0.69122,0.69158,2158
2807,2023-02-20 18:00:00,0.69158,0.69179,0.69123,0.69165,1575
2808,2023-02-20 19:00:00,0.69165,0.69168,0.69118,0.69132,1009
2809,2023-02-20 20:00:00,0.69134,0.69142,0.69116,0.69116,604
2810,2023-02-20 21:00:00,0.69116,0.69147,0.69115,0.69125,415
2811,2023-02-20 22:00:00,0.69126,0.69135,0.69112,0.69132,637
2812,2023-02-20 23:00:00,0.69132,0.69132,0.69094,0.691,553
2813,2023-02-21 00:00:00,0.69044,0.69125,0.69034,0.69087,195
2814,2023-02-21 01:00:00,0.69092,0.69154,0.69065,0.69089,826
2815,2023-02-21 02:00:00,0.69089,0.69198,0.68968,0.6905,2728
2816,2023-02-21 03:00:00,0.69051,0.69102,0.6894,0.69057,3395
2817,2023-02-21 04:00:00,0.69056,0.6911,0.68998,0.68998,2789
2818,2023-02-21 05:00:00,0.69004,0.69036,0.68942,0.68977,2328
2819,2023-02-21 06:00:00,0.68977,0.68995,0.68914,0.68962,1828
2820,2023-02-21 07:00:00,0.68962,0.69014,0.68902,0.6896,2491
2821,2023-02-21 08:00:00,0.6896,0.6896,0.68864,0.68918,2179
2822,2023-02-21 09:00:00,0.68915,0.68915,0.68735,0.68806,3387
2823,2023-02-21 10:00:00,0.68806,0.6886,0.68686,0.68746,4768
2824,2023-02-21 11:00:00,0.68746,0.68998,0.68718,0.68898,5317
2825,2023-02-21 12:00:00,0.68899,0.68922,0.68767,0.6877,3929
2826,2023-02-21 13:00:00,0.6877,0.68894,0.68736,0.68842,3107
2827,2023-02-21 14:00:00,0.6884,0.68842,0.68664,0.68751,2570
2828,2023-02-21 15:00:00,0.6875,0.68786,0.68652,0.68652,4081
2829,2023-02-21 16:00:00,0.68652,0.68804,0.68549,0.68622,5983
2830,2023-02-21 17:00:00,0.68621,0.68996,0.68607,0.68928,6818
2831,2023-02-21 18:00:00,0.68926,0.68934,0.68643,0.68648,4801
2832,2023-02-21 19:00:00,0.68645,0.68656,0.68532,0.6865,3573
2833,2023-02-21 20:00:00,0.6865,0.68663,0.68478,0.68541,2470
2834,2023-02-21 21:00:00,0.68541,0.68568,0.6848,0.6854,2239
2835,2023-02-21 22:00:00,0.68541,0.68594,0.68524,0.68546,2437
2836,2023-02-21 23:00:00,0.68547,0.68568,0.68516,0.68552,714
2837,2023-02-22 00:00:00,0.68525,0.68588,0.68492,0.68581,282
2838,2023-02-22 01:00:00,0.68578,0.68643,0.6856,0.68632,1095
2839,2023-02-22 02:00:00,0.68632,0.68649,0.68333,0.68577,3397
2840,2023-02-22 03:00:00,0.68584,0.68639,0.68347,0.68391,3813
2841,2023-02-22 04:00:00,0.68391,0.68415,0.68306,0.68354,2994
2842,2023-02-22 05:00:00,0.68354,0.68421,0.68307,0.68382,2289
2843,2023-02-22 06:00:00,0.68383,0.68419,0.68336,0.68389,1820
2844,2023-02-22 07:00:00,0.68389,0.68392,0.68272,0.6835,2328
2845,2023-02-22 08:00:00,0.68351,0.68384,0.68298,0.68334,2128
2846,2023-02-22 09:00:00,0.68334,0.68375,0.68227,0.68283,3223
2847,2023-02-22 10:00:00,0.68284,0.6831,0.6812,0.68145,3795
2848,2023-02-22 11:00:00,0.68144,0.68274,0.68114,0.68214,4109
2849,2023-02-22 12:00:00,0.68212,0.68267,0.68152,0.68192,3392
2850,2023-02-22 13:00:00,0.68192,0.68262,0.68188,0.682,2770
2851,2023-02-22 14:00:00,0.68202,0.68479,0.68187,0.68387,3648
2852,2023-02-22 15:00:00,0.68388,0.68409,0.68234,0.68308,3380
2853,2023-02-22 16:00:00,0.68306,0.68381,0.682,0.68264,4867
2854,2023-02-22 17:00:00,0.68263,0.68312,0.68086,0.68176,5923
2855,2023-02-22 18:00:00,0.68177,0.6823,0.68121,0.68178,4039
2856,2023-02-22 19:00:00,0.68178,0.68278,0.68122,0.68224,2992
2857,2023-02-22 20:00:00,0.68224,0.68276,0.68191,0.6821,2771
2858,2023-02-22 21:00:00,0.68215,0.68323,0.67948,0.6795,7110
2859,2023-02-22 22:00:00,0.67949,0.68055,0.67949,0.68049,3018
2860,2023-02-22 23:00:00,0.68046,0.68076,0.68026,0.68054,803
2861,2023-02-23 00:00:00,0.68021,0.68079,0.67984,0.68036,201
2862,2023-02-23 01:00:00,0.6805,0.68139,0.6805,0.68115,1263
2863,2023-02-23 02:00:00,0.68114,0.68208,0.68101,0.68206,1878
2864,2023-02-23 03:00:00,0.68208,0.68343,0.68182,0.68322,2793
2865,2023-02-23 04:00:00,0.68322,0.68373,0.68239,0.68357,2307
2866,2023-02-23 05:00:00,0.68357,0.68418,0.68318,0.68331,1983
2867,2023-02-23 06:00:00,0.68331,0.68338,0.68285,0.68331,1119
2868,2023-02-23 07:00:00,0.68331,0.68331,0.6819,0.68233,2256
2869,2023-02-23 08:00:00,0.68234,0.68353,0.68217,0.6828,2162
2870,2023-02-23 09:00:00,0.6828,0.68332,0.68229,0.68297,2823
2871,2023-02-23 10:00:00,0.683,0.68331,0.68209,0.68213,4259
2872,2023-02-23 11:00:00,0.68214,0.68242,0.68146,0.68167,3013
2873,2023-02-23 12:00:00,0.68167,0.68221,0.68138,0.68213,2778
2874,2023-02-23 13:00:00,0.68214,0.68333,0.68159,0.68304,2719
2875,2023-02-23 14:00:00,0.68303,0.68339,0.68265,0.68292,3247
2876,2023-02-23 15:00:00,0.68294,0.68318,0.68059,0.68155,5473
2877,2023-02-23 16:00:00,0.68155,0.68364,0.68124,0.68324,6286
2878,2023-02-23 17:00:00,0.68327,0.68335,0.68027,0.68079,6082
2879,2023-02-23 18:00:00,0.68076,0.68106,0.67843,0.67869,4522
2880,2023-02-23 19:00:00,0.67867,0.67888,0.67816,0.67866,3178
2881,2023-02-23 20:00:00,0.67866,0.6798,0.67837,0.67962,3182
2882,2023-02-23 21:00:00,0.6796,0.68126,0.67942,0.68057,2941
2883,2023-02-23 22:00:00,0.68056,0.68155,0.68056,0.68135,2288
2884,2023-02-23 23:00:00,0.68135,0.68135,0.68064,0.68066,619
2885,2023-02-24 00:00:00,0.68082,0.68085,0.68033,0.68067,198
2886,2023-02-24 01:00:00,0.68072,0.68125,0.68065,0.68087,1172
2887,2023-02-24 02:00:00,0.68086,0.68181,0.68045,0.68181,3094
2888,2023-02-24 03:00:00,0.6818,0.68233,0.68054,0.68175,4244
2889,2023-02-24 04:00:00,0.68174,0.6824,0.68116,0.68138,3358
2890,2023-02-24 05:00:00,0.68136,0.68239,0.68135,0.68155,2851
2891,2023-02-24 06:00:00,0.68155,0.68172,0.68084,0.68134,1823
2892,2023-02-24 07:00:00,0.68134,0.6818,0.68092,0.68095,2629
2893,2023-02-24 08:00:00,0.68095,0.68139,0.68049,0.68075,2061
2894,2023-02-24 09:00:00,0.68074,0.68074,0.67928,0.67941,2537
2895,2023-02-24 10:00:00,0.67941,0.67944,0.67803,0.67849,4227
2896,2023-02-24 11:00:00,0.67848,0.67856,0.67779,0.67838,2732
2897,2023-02-24 12:00:00,0.67838,0.67894,0.67803,0.6781,2535
2898,2023-02-24 13:00:00,0.67806,0.67813,0.67621,0.67664,2684
2899,2023-02-24 14:00:00,0.67664,0.67664,0.67484,0.67508,3171
2900,2023-02-24 15:00:00,0.67506,0.67538,0.67275,0.6742,6710
2901,2023-02-24 16:00:00,0.67419,0.67422,0.67186,0.67266,6782
2902,2023-02-24 17:00:00,0.67264,0.67351,0.67193,0.67219,7221
2903,2023-02-24 18:00:00,0.6722,0.67389,0.67207,0.67338,4462
2904,2023-02-24 19:00:00,0.67339,0.6736,0.67193,0.67241,3441
2905,2023-02-24 20:00:00,0.6724,0.67312,0.67209,0.67248,3013
2906,2023-02-24 21:00:00,0.67248,0.67304,0.67234,0.67266,2548
2907,2023-02-24 22:00:00,0.67265,0.67329,0.67232,0.67267,2036
2908,2023-02-24 23:00:00,0.67267,0.6728,0.67231,0.67255,624
2909,2023-02-27 00:00:00,0.67299,0.67301,0.67238,0.67247,457
2910,2023-02-27 01:00:00,0.67246,0.67382,0.67246,0.67336,1557
2911,2023-02-27 02:00:00,0.67336,0.67348,0.67256,0.67319,2908
2912,2023-02-27 03:00:00,0.6732,0.67417,0.67315,0.67402,2764
2913,2023-02-27 04:00:00,0.67395,0.67398,0.67271,0.67279,2184
2914,2023-02-27 05:00:00,0.67279,0.67291,0.6708,0.67113,2362
2915,2023-02-27 06:00:00,0.67113,0.67178,0.67043,0.67107,2512
2916,2023-02-27 07:00:00,0.67107,0.6714,0.66994,0.66999,2034
2917,2023-02-27 08:00:00,0.67004,0.67122,0.66982,0.67019,2501
2918,2023-02-27 09:00:00,0.67019,0.67181,0.67002,0.67152,3569
2919,2023-02-27 10:00:00,0.67153,0.67272,0.67151,0.67181,4336
2920,2023-02-27 11:00:00,0.67178,0.67232,0.67146,0.67172,3303
2921,2023-02-27 12:00:00,0.67171,0.67187,0.67081,0.67174,2594
2922,2023-02-27 13:00:00,0.67173,0.67193,0.6713,0.67162,2188
2923,2023-02-27 14:00:00,0.67163,0.67183,0.67062,0.67066,2348
2924,2023-02-27 15:00:00,0.67065,0.67291,0.67016,0.67233,4176
2925,2023-02-27 16:00:00,0.67233,0.67284,0.67133,0.6724,4611
2926,2023-02-27 17:00:00,0.67239,0.67438,0.672,0.67297,5299
2927,2023-02-27 18:00:00,0.67297,0.67338,0.67185,0.6728,3268
2928,2023-02-27 19:00:00,0.6728,0.67362,0.67235,0.67347,2370
2929,2023-02-27 20:00:00,0.67348,0.67421,0.67348,0.67419,1926
2930,2023-02-27 21:00:00,0.6742,0.67448,0.67349,0.67353,1892
2931,2023-02-27 22:00:00,0.67353,0.67396,0.6734,0.67391,1843
2932,2023-02-27 23:00:00,0.6739,0.674,0.67379,0.67389,573
2933,2023-02-28 00:00:00,0.67383,0.67383,0.67329,0.67355,171
2934,2023-02-28 01:00:00,0.67362,0.67414,0.6736,0.67403,1087
2935,2023-02-28 02:00:00,0.67404,0.67504,0.67386,0.67458,2341
2936,2023-02-28 03:00:00,0.67455,0.67503,0.67419,0.67429,3174
2937,2023-02-28 04:00:00,0.67429,0.67502,0.67376,0.67441,2174
2938,2023-02-28 05:00:00,0.67442,0.67444,0.67353,0.67357,1630
2939,2023-02-28 06:00:00,0.67357,0.67381,0.67261,0.67293,1352
2940,2023-02-28 07:00:00,0.67293,0.673,0.67194,0.67229,2162
2941,2023-02-28 08:00:00,0.6723,0.67331,0.67198,0.67302,2049
2942,2023-02-28 09:00:00,0.6728,0.67283,0.6712,0.67123,2611
2943,2023-02-28 10:00:00,0.67122,0.67229,0.67038,0.67202,4004
2944,2023-02-28 11:00:00,0.67206,0.67272,0.67163,0.67201,3629
2945,2023-02-28 12:00:00,0.67201,0.67332,0.67201,0.67309,2955
2946,2023-02-28 13:00:00,0.67311,0.67346,0.67292,0.67303,2326
2947,2023-02-28 14:00:00,0.67303,0.67361,0.67277,0.67353,2409
2948,2023-02-28 15:00:00,0.67352,0.67433,0.67307,0.67423,3638
2949,2023-02-28 16:00:00,0.67418,0.67445,0.67219,0.67407,5026
2950,2023-02-28 17:00:00,0.67405,0.67506,0.67303,0.67439,6728
2951,2023-02-28 18:00:00,0.67436,0.67577,0.67416,0.67433,4382
2952,2023-02-28 19:00:00,0.67433,0.67551,0.67418,0.6752,3059
2953,2023-02-28 20:00:00,0.6752,0.67541,0.67415,0.6743,2354
2954,2023-02-28 21:00:00,0.67432,0.67458,0.6734,0.67349,1728
2955,2023-02-28 22:00:00,0.67349,0.67349,0.67254,0.6726,2088
2956,2023-02-28 23:00:00,0.67256,0.673,0.67242,0.67286,932
2957,2023-03-01 00:00:00,0.67269,0.67334,0.67225,0.67328,357
2958,2023-03-01 01:00:00,0.67334,0.67334,0.67293,0.67302,1075
2959,2023-03-01 02:00:00,0.67302,0.67303,0.6695,0.66999,3216
2960,2023-03-01 03:00:00,0.66997,0.67348,0.6698,0.67337,4446
2961,2023-03-01 04:00:00,0.67336,0.67388,0.67297,0.67372,2772
2962,2023-03-01 05:00:00,0.67369,0.67493,0.67361,0.67482,2255
2963,2023-03-01 06:00:00,0.67484,0.6755,0.67441,0.67492,2264
2964,2023-03-01 07:00:00,0.67493,0.67608,0.6748,0.67485,2827
2965,2023-03-01 08:00:00,0.67486,0.67685,0.67472,0.67627,2658
2966,2023-03-01 09:00:00,0.6763,0.67682,0.67528,0.67678,4096
2967,2023-03-01 10:00:00,0.67679,0.67723,0.67521,0.67704,4625
2968,2023-03-01 11:00:00,0.67704,0.67776,0.67577,0.67628,3775
2969,2023-03-01 12:00:00,0.6763,0.67682,0.67568,0.67676,3982
2970,2023-03-01 13:00:00,0.67676,0.67777,0.67621,0.6774,3126
2971,2023-03-01 14:00:00,0.67738,0.67837,0.67698,0.67796,3411
2972,2023-03-01 15:00:00,0.67795,0.67812,0.67537,0.67553,4050
2973,2023-03-01 16:00:00,0.67554,0.67599,0.67481,0.67555,4880
2974,2023-03-01 17:00:00,0.67582,0.67701,0.67248,0.67634,7201
2975,2023-03-01 18:00:00,0.67636,0.67694,0.67518,0.67671,4747
2976,2023-03-01 19:00:00,0.67672,0.67716,0.67591,0.67613,3768
2977,2023-03-01 20:00:00,0.67613,0.67626,0.6749,0.67502,2120
2978,2023-03-01 21:00:00,0.67502,0.67553,0.67452,0.67515,2069
2979,2023-03-01 22:00:00,0.67516,0.67573,0.67501,0.67543,1987
2980,2023-03-01 23:00:00,0.67543,0.67611,0.67532,0.67591,732
2981,2023-03-02 00:00:00,0.67591,0.67594,0.67533,0.67553,420
2982,2023-03-02 01:00:00,0.67558,0.67615,0.67554,0.67594,871
2983,2023-03-02 02:00:00,0.67595,0.6766,0.67481,0.67494,3535
