,time,open,high,low,close,tick_volume,spread,real_volume,EMA14,MACD,MACD_Signal,ATR
1351,2022-11-22 14:00:00,0.66415,0.6647,0.66355,0.6641,3194,0,0,0.6627132108073838,0.00020390919762047766,-0.00037501340700914324,0.0014585714285714202
1352,2022-11-22 15:00:00,0.66406,0.66464,0.66302,0.66328,4107,0,0,0.6627887826997326,0.0002229202148098519,-0.00025542668264534423,0.0015314285714285566
1353,2022-11-22 16:00:00,0.6633,0.66354,0.66196,0.66251,4978,0,0,0.6627516116731016,0.00017384998366420934,-0.00016957134938343351,0.0015442857142857044
1354,2022-11-22 17:00:00,0.66246,0.6641,0.66243,0.6636,5058,0,0,0.6628647301166881,0.0002203750164285756,-9.15820762210317e-05,0.0015707142857142825
1355,2022-11-22 18:00:00,0.6636,0.6638,0.66243,0.66338,3786,0,0,0.6629334327677964,0.00023676499917635319,-2.591266114155473e-05,0.0015785714285714292
1356,2022-11-22 19:00:00,0.66338,0.6639,0.66282,0.66386,2388,0,0,0.6630569750654235,0.0002851985754126485,3.6309586169285915e-05,0.0015792857142857195
1357,2022-11-22 20:00:00,0.66384,0.66486,0.66349,0.66457,1998,0,0,0.663258711723367,0.0003765331599235866,0.00010435430092014606,0.0015835714285714303
1358,2022-11-22 21:00:00,0.66457,0.6646,0.6638,0.66428,1895,0,0,0.6633948834935848,0.00042066671576634906,0.00016761678388938666,0.0015107142857142938
1359,2022-11-22 22:00:00,0.66427,0.66486,0.66418,0.66459,2088,0,0,0.6635542323611069,0.0004751797100502886,0.00022912936912156706,0.00147785714285715
1360,2022-11-22 23:00:00,0.66458,0.66494,0.66445,0.66477,1219,0,0,0.6637163347129593,0.0005268331419245875,0.00028867012368217115,0.0013785714285714354
1361,2022-11-23 00:00:00,0.66472,0.66496,0.66357,0.66444,284,0,0,0.6638128234178982,0.0005349737721175307,0.00033793085336924307,0.001299285714285717
1362,2022-11-23 01:00:00,0.66444,0.66511,0.66426,0.66492,1359,0,0,0.6639604469621784,0.0005735457898228269,0.00038505384065995983,0.0011821428571428619
1363,2022-11-23 02:00:00,0.66494,0.66596,0.66419,0.66425,1875,0,0,0.6639990540338879,0.0005437826038104943,0.00041679959329006674,0.0012342857142857275
1364,2022-11-23 03:00:00,0.66431,0.66578,0.66358,0.66437,4361,0,0,0.6640485134960362,0.000523839565153561,0.0004382075876627656,0.0012871428571428756
1365,2022-11-23 04:00:00,0.66434,0.66518,0.66386,0.66516,2563,0,0,0.6641967116965647,0.0005652649386826969,0.00046361905786675183,0.001299285714285733
1366,2022-11-23 05:00:00,0.66516,0.66516,0.66369,0.66388,2100,0,0,0.6641544834703561,0.0004891706878730195,0.0004687293838680054,0.0012885714285714484
1367,2022-11-23 06:00:00,0.66387,0.66407,0.66342,0.66395,1516,0,0,0.6641272190076419,0.00042956213595235493,0.00046089593428487533,0.001222142857142878
1368,2022-11-23 07:00:00,0.66395,0.66455,0.66354,0.66404,2384,0,0,0.664115589806623,0.00038514447121740236,0.00044574564167138074,0.0011750000000000133
1369,2022-11-23 08:00:00,0.66404,0.6653,0.66384,0.6651,2347,0,0,0.6642468444990732,0.0004305136003142085,0.00044269923339994635,0.0011814285714285872
1370,2022-11-23 09:00:00,0.66512,0.66715,0.66472,0.66635,3455,0,0,0.6645272652325301,0.0005608681760987944,0.000466333021939716,0.0012778571428571559
1371,2022-11-23 10:00:00,0.66636,0.66655,0.66499,0.66525,3665,0,0,0.6646236298681928,0.0005688568816154538,0.0004868377938748636,0.0012914285714285862
1372,2022-11-23 11:00:00,0.66526,0.66579,0.66432,0.6653,3126,0,0,0.6647138125524338,0.000572621743412105,0.0005039945837823119,0.0013392857142857254
1373,2022-11-23 12:00:00,0.6653,0.66532,0.66395,0.66421,2616,0,0,0.6646466375454427,0.00048209425059275723,0.000499614517144401,0.0013885714285714374
1374,2022-11-23 13:00:00,0.66424,0.66475,0.66372,0.66461,2455,0,0,0.6646417525393837,0.00043758303256524744,0.00048720822022857034,0.0014271428571428649
1375,2022-11-23 14:00:00,0.66463,0.66543,0.66408,0.66514,2754,0,0,0.6647081855341326,0.0004400020722009623,0.0004777669906230488,0.0014242857142857193
1376,2022-11-23 15:00:00,0.66513,0.66614,0.66441,0.66576,5378,0,0,0.6648484274629148,0.00048634175200445995,0.000479481942899331,0.0014871428571428616
1377,2022-11-23 16:00:00,0.66575,0.67071,0.66553,0.66961,5886,0,0,0.6654833038011929,0.000824227919918874,0.0005484311383032396,0.0017307142857142918
1378,2022-11-23 17:00:00,0.66961,0.67228,0.6679,0.67226,6767,0,0,0.6663868632943671,0.0012909566506789094,0.0006969362407783736,0.0018864285714285667
1379,2022-11-23 18:00:00,0.67226,0.67229,0.67018,0.67066,4265,0,0,0.6669566148551183,0.0015142802243435227,0.0008604050374914035,0.001942857142857143
1380,2022-11-23 19:00:00,0.67063,0.67146,0.67019,0.67039,3696,0,0,0.6674143995411025,0.0016504536199573039,0.0010184147539845836,0.0019285714285714303
1381,2022-11-23 20:00:00,0.67042,0.67154,0.67018,0.6709,3512,0,0,0.6678791462689556,0.0017790173501963658,0.00117053527322694,0.001979285714285715
1382,2022-11-23 21:00:00,0.67089,0.67374,0.67027,0.6733,7416,0,0,0.6686019267664283,0.0020509232089285234,0.001346612860367257,0.002155000000000002
1383,2022-11-23 22:00:00,0.67331,0.67386,0.67281,0.67386,3850,0,0,0.6693030031975712,0.002285254885041388,0.001534341265302083,0.0021257142857142863
1384,2022-11-23 23:00:00,0.67383,0.67385,0.67306,0.67324,1491,0,0,0.6698279361045617,0.0023933465984058433,0.0017061423319228353,0.0020092857142857135
1385,2022-11-24 00:00:00,0.67295,0.67328,0.67259,0.67297,215,2,0,0.6702468779572869,0.0024292207715727043,0.0018507580198528092,0.0019471428571428537
1386,2022-11-24 01:00:00,0.67298,0.67467,0.67298,0.67461,2202,0,0,0.670828627562982,0.002560470100731127,0.001992700436028473,0.0019635714285714295
1387,2022-11-24 02:00:00,0.67463,0.67474,0.67351,0.6743,2625,0,0,0.6712914772212512,0.0026093922805476844,0.0021160388049323155,0.0019535714285714273
1388,2022-11-24 03:00:00,0.67429,0.67548,0.67414,0.6753,3643,0,0,0.6718259469250843,0.002697757039315185,0.0022323824518088895,0.001975714285714287
1389,2022-11-24 04:00:00,0.67536,0.67581,0.67492,0.6755,2801,0,0,0.6723158206684064,0.0027521994339128053,0.002336345848229673,0.001942857142857151
1390,2022-11-24 05:00:00,0.67552,0.67684,0.67542,0.67662,2530,0,0,0.6728897112459522,0.0028528343649063537,0.002439643551565009,0.0019207142857142914
1391,2022-11-24 06:00:00,0.67662,0.67674,0.67578,0.67663,2222,0,0,0.6733884164131586,0.002899966184175873,0.002531708078087182,0.001619285714285712
1392,2022-11-24 07:00:00,0.67663,0.67672,0.67535,0.67537,2572,0,0,0.6736526275580708,0.0028033319550090363,0.002586032853471553,0.0014042857142857151
1393,2022-11-24 08:00:00,0.67538,0.67594,0.67503,0.67542,2875,0,0,0.6738882772169947,0.0026996631776843305,0.0026087589183141084,0.0013185714285714229
1394,2022-11-24 09:00:00,0.67544,0.6763,0.67454,0.67461,3318,0,0,0.6739845069213954,0.0025230604241942567,0.002591619219490138,0.0013535714285714223
1395,2022-11-24 10:00:00,0.67461,0.67504,0.67362,0.67424,3867,0,0,0.6740185726652094,0.00232642794867699,0.0025385809653275084,0.0013578571428571329
1396,2022-11-24 11:00:00,0.67427,0.67548,0.67393,0.67424,3410,0,0,0.6740480963098482,0.002145859166449271,0.002460036605551861,0.0012207142857142733
1397,2022-11-24 12:00:00,0.67425,0.67545,0.67316,0.67449,3589,0,0,0.6741070168018685,0.0019998766827500347,0.0023680046209914956,0.0013092857142857034
1398,2022-11-24 13:00:00,0.6745,0.67525,0.67312,0.67513,3034,0,0,0.6742434145616194,0.0019137664555468614,0.0022771569879025686,0.0014042857142856993
1399,2022-11-24 14:00:00,0.67514,0.67575,0.67422,0.67548,3005,0,0,0.6744082926200702,0.001852412101407186,0.0021922080106034922,0.0014642857142856958
1400,2022-11-24 15:00:00,0.67548,0.67581,0.6748,0.67555,3458,0,0,0.6745605202707275,0.0017888163868943208,0.0021115296858616583,0.0014149999999999838
1401,2022-11-24 16:00:00,0.67553,0.6776,0.67553,0.67736,3378,0,0,0.6749337842346306,0.0018629927770976717,0.002061822304108861,0.0014749999999999883
1402,2022-11-24 17:00:00,0.67736,0.67782,0.67665,0.677,3239,0,0,0.6752092796700132,0.001871159546891099,0.0020236897526653085,0.0014628571428571308
1403,2022-11-24 18:00:00,0.677,0.67702,0.67605,0.6766,2081,0,0,0.6753947090473449,0.0018243254258244468,0.001983816887297136,0.0014685714285714063
1404,2022-11-24 19:00:00,0.6766,0.67678,0.67626,0.67661,1280,0,0,0.6755567478410323,0.0017676397135835131,0.0019405814525544117,0.0014042857142856993
1405,2022-11-24 20:00:00,0.67661,0.67665,0.67624,0.67626,640,0,0,0.6756505147955614,0.0016751635605333215,0.0018874978741501938,0.0013649999999999893
1406,2022-11-24 21:00:00,0.67626,0.67671,0.67626,0.67671,471,0,0,0.6757917794894865,0.0016195179869409326,0.0018339018967083417,0.0012992857142857092
1407,2022-11-24 22:00:00,0.67672,0.67684,0.6763,0.67667,1027,0,0,0.6759088755575551,0.0015542740989475945,0.0017779763371561924,0.0012728571428571392
1408,2022-11-24 23:00:00,0.67667,0.67677,0.67638,0.67644,1086,0,0,0.6759796921498812,0.0014670969889932772,0.0017158004675236094,0.0011749999999999974
1409,2022-11-25 00:00:00,0.67629,0.67665,0.67595,0.67605,297,8,0,0.6759890665298971,0.0013509656693539984,0.0016428335078896871,0.0011235714285714221
1410,2022-11-25 01:00:00,0.67619,0.67671,0.67619,0.67652,1084,0,0,0.6760598576592441,0.0012820768500427793,0.0015706821763203055,0.0010599999999999974
1411,2022-11-25 02:00:00,0.67652,0.67664,0.67514,0.67537,2591,0,0,0.6759678766380116,0.001121755674228564,0.0014808968759019573,0.001003571428571429
1412,2022-11-25 03:00:00,0.67538,0.67646,0.67524,0.67615,3546,0,0,0.6759921597529434,0.0010455865971749079,0.0013938348201565473,0.0009385714285714315
1413,2022-11-25 04:00:00,0.67615,0.67698,0.67611,0.67653,2980,0,0,0.6760638717858842,0.0010043078433902286,0.0013159294248032837,0.0008914285714285827
1414,2022-11-25 05:00:00,0.67653,0.67704,0.67601,0.67701,2399,0,0,0.676190022214433,0.0009988124340900573,0.0012525060266606386,0.0008928571428571476
1415,2022-11-25 06:00:00,0.67701,0.67808,0.67696,0.67749,2239,0,0,0.6763633525858419,0.0010214150343923478,0.0012062878282069805,0.0008250000000000043
1416,2022-11-25 07:00:00,0.67749,0.67756,0.67588,0.67642,2622,0,0,0.6763709055743964,0.0009421274416446801,0.0011534557508945205,0.0008614285714285765
1417,2022-11-25 08:00:00,0.67641,0.67733,0.67582,0.6772,2529,0,0,0.6764814514978102,0.0009314932599575609,0.0011090632527071286,0.0009000000000000119
1418,2022-11-25 09:00:00,0.67725,0.67754,0.67542,0.67546,3393,0,0,0.6763452579647689,0.0007737429095193704,0.0010419991840695771,0.0010142857142857215
1419,2022-11-25 10:00:00,0.67542,0.67598,0.67448,0.67484,4235,0,0,0.6761445569027997,0.0005918730576430775,0.0009519739587842772,0.0010921428571428668
1420,2022-11-25 11:00:00,0.67485,0.67522,0.67299,0.6736,4070,0,0,0.6758052826490931,0.00034372006192640026,0.0008303231794127018,0.0012192857142857244
1421,2022-11-25 12:00:00,0.67362,0.6754,0.67316,0.67471,3635,0,0,0.6756592449625474,0.00023392816998968335,0.0007110441775280981,0.0013407142857142982
1422,2022-11-25 13:00:00,0.67472,0.67489,0.67372,0.67374,3155,0,0,0.6754033456342078,6.786411596526598e-05,0.0005824081652155318,0.0013964285714285843
1423,2022-11-25 14:00:00,0.67373,0.67456,0.67372,0.67413,3076,0,0,0.6752335662163134,-3.1905317996461235e-05,0.0004595454685731332,0.0014064285714285943
1424,2022-11-25 15:00:00,0.67414,0.6743,0.67334,0.6735,1322,0,0,0.6750024240541382,-0.00015996507032545182,0.00033564336079341625,0.0014278571428571632
1425,2022-11-25 16:00:00,0.67306,0.67463,0.67208,0.67422,4559,0,0,0.6748981008469198,-0.00020103792391279462,0.00022830710385217412,0.001502857142857155
1426,2022-11-25 17:00:00,0.67422,0.67496,0.67347,0.67483,3909,0,0,0.6748890207339973,-0.00018226551092381804,0.0001461925808969757,0.0015221428571428688
1427,2022-11-25 18:00:00,0.67482,0.67524,0.67425,0.67486,3702,0,0,0.6748851513027977,-0.00016308751771687557,8.433656117420544e-05,0.00153071428571429
1428,2022-11-25 19:00:00,0.67487,0.67534,0.67434,0.67438,2712,0,0,0.674817797795758,-0.00018449407554377295,3.0570433830609756e-05,0.0015285714285714347
1429,2022-11-25 20:00:00,0.67438,0.67473,0.67422,0.67452,1104,0,0,0.6747780914229903,-0.0001879950074532566,-1.3142654426163516e-05,0.001485000000000006
1430,2022-11-25 21:00:00,0.67451,0.67478,0.67434,0.67464,4521,0,0,0.6747596792332583,-0.00017902286000381906,-4.631869554169463e-05,0.0013964285714285762
1431,2022-11-25 22:00:00,0.67464,0.67535,0.67423,0.67462,585,1,0,0.6747410553354906,-0.00017154869479407697,-7.13646953921711e-05,0.0013685714285714332
1432,2022-11-25 23:00:00,0.6746,0.67528,0.67452,0.67508,676,5,0,0.6747862479574251,-0.00012704273977459657,-8.25003042686562e-05,0.0012714285714285742
1433,2022-11-28 00:00:00,0.67175,0.6728,0.67168,0.6719,358,14,0,0.6744014148964352,-0.00034440083496134477,-0.00013488041040719392,0.001407142857142853
1434,2022-11-28 01:00:00,0.67211,0.67246,0.67105,0.67115,2385,0,0,0.673967892910244,-0.0005705999028716713,-0.0002220243089000894,0.0013485714285714132
1435,2022-11-28 02:00:00,0.67115,0.67228,0.67115,0.67171,3152,0,0,0.6736668405222115,-0.0006966464671561701,-0.00031694874055130556,0.001269285714285695
1436,2022-11-28 03:00:00,0.67172,0.67179,0.66664,0.6672,4763,0,0,0.6728045951192501,-0.001147233986556806,-0.00048300578975240567,0.001553571428571408
1437,2022-11-28 04:00:00,0.6672,0.66965,0.66657,0.6691,3895,0,0,0.6723106491033501,-0.0013356175531918923,-0.000653528142440303,0.0017135714285714016
1438,2022-11-28 05:00:00,0.66911,0.66914,0.6682,0.66856,2401,0,0,0.6718105625562367,-0.0015110677258755034,-0.0008250360591273431,0.0017121428571428288
1439,2022-11-28 06:00:00,0.66856,0.66962,0.66856,0.66922,2166,0,0,0.6714651542154052,-0.0015786589697058817,-0.0009757606412430508,0.0016057142857142579
1440,2022-11-28 07:00:00,0.66922,0.66922,0.66764,0.66775,3011,0,0,0.6709698003200179,-0.0017308896140777463,-0.00112678643580999,0.0016121428571428318
1441,2022-11-28 08:00:00,0.66776,0.66881,0.66721,0.66797,2905,0,0,0.6705698269440155,-0.0018128835421288292,-0.0012640058570737578,0.0016557142857142684
1442,2022-11-28 09:00:00,0.66798,0.66946,0.66788,0.66821,3853,0,0,0.67025518335148,-0.001837318858497805,-0.0013786684573585672,0.0016971428571428415
1443,2022-11-28 10:00:00,0.66823,0.67148,0.66758,0.67109,5351,0,0,0.6703664922379494,-0.0016057816407414327,-0.0014240910940351403,0.001939285714285699
1444,2022-11-28 11:00:00,0.67108,0.67155,0.6696,0.66994,4519,0,0,0.6703096266062228,-0.0014978162235164127,-0.0014388361199313949,0.0020471428571428424
1445,2022-11-28 12:00:00,0.66992,0.67136,0.66964,0.67074,3752,0,0,0.6703670097253931,-0.001332341139097748,-0.0014175371237646656,0.0020899999999999808
1446,2022-11-28 13:00:00,0.67075,0.67248,0.67042,0.67118,3818,0,0,0.6704754084286739,-0.001152412327782959,-0.0013645121645683243,0.0021828571428571214
1447,2022-11-28 14:00:00,0.67122,0.67132,0.66995,0.67024,3446,0,0,0.6704440206381841,-0.0010732953123335776,-0.001306268794121375,0.002037857142857123
1448,2022-11-28 15:00:00,0.67024,0.67029,0.66824,0.66931,4650,0,0,0.6702928178864261,-0.0010732657952454705,-0.0012596681943461941,0.002083571428571423
1449,2022-11-28 16:00:00,0.6693,0.66959,0.66762,0.6693,5773,0,0,0.670160442168236,-0.0010618094408858525,-0.001220096443654126,0.0021435714285714274
1450,2022-11-28 17:00:00,0.66928,0.67044,0.6689,0.66906,5448,0,0,0.6700137165458045,-0.001059878571334938,-0.0011880528691902885,0.0018857142857142842
1451,2022-11-28 18:00:00,0.66903,0.66943,0.6679,0.66936,4106,0,0,0.6699265543396973,-0.001022355769591643,-0.0011549134492705596,0.001774999999999995
1452,2022-11-28 19:00:00,0.66936,0.66965,0.66803,0.66806,4865,0,0,0.6696776804277377,-0.0010850104888003864,-0.001140932857176525,0.0018235714285714244
1453,2022-11-28 20:00:00,0.66806,0.66818,0.66618,0.66638,2823,0,0,0.6692379897040394,-0.0012557512461427445,-0.001163896534969769,0.0018907142857142853
1454,2022-11-28 21:00:00,0.66638,0.66658,0.66454,0.66467,2651,0,0,0.6686289244101674,-0.0015116221956714693,-0.0012334416671101092,0.0019235714285714214
1455,2022-11-28 22:00:00,0.6647,0.66495,0.66422,0.6645,2734,0,0,0.6680784011554785,-0.001708425678115133,-0.001328438469311114,0.0018614285714285614
1456,2022-11-28 23:00:00,0.66452,0.66531,0.66452,0.66522,1091,0,0,0.6676972810014147,-0.0017857113047804463,-0.0014198930364049804,0.001806428571428558
1457,2022-11-29 00:00:00,0.66486,0.66552,0.66454,0.66502,238,9,0,0.6673403102012261,-0.0018418671512586693,-0.0015042878593757184,0.001597857142857127
1458,2022-11-29 01:00:00,0.66516,0.66566,0.66495,0.66515,1549,0,0,0.6670482688410626,-0.0018545035876589289,-0.0015743310050323604,0.0015092857142856972
1459,2022-11-29 02:00:00,0.66518,0.66585,0.66486,0.66493,2717,0,0,0.6667658329955877,-0.0018608198430989376,-0.001631628772645676,0.0014571428571428474
1460,2022-11-29 03:00:00,0.66493,0.66674,0.66405,0.66663,4310,0,0,0.6667477219295093,-0.0017089500165279325,-0.0016470930214221274,0.0015021428571428488
1461,2022-11-29 04:00:00,0.66662,0.66778,0.66623,0.66695,3411,0,0,0.6667746923389081,-0.0015449614057783112,-0.0016266666982933642,0.0015149999999999966
1462,2022-11-29 05:00:00,0.66695,0.67068,0.66695,0.67035,4081,0,0,0.6672514000270537,-0.0011276488314784228,-0.001526863124930376,0.0016349999999999895
1463,2022-11-29 06:00:00,0.67037,0.67093,0.6697,0.67057,3096,0,0,0.6676938800234467,-0.0007702939788903906,-0.0013755492957223789,0.0015821428571428495
1464,2022-11-29 07:00:00,0.67058,0.67098,0.66994,0.67061,3373,0,0,0.6680826960203204,-0.0004783459436275006,-0.0011961086253034032,0.0015464285714285677
1465,2022-11-29 08:00:00,0.67062,0.67094,0.66901,0.66978,3734,0,0,0.6683090032176111,-0.00031037131835176535,-0.0010189611639130757,0.001575000000000001
1466,2022-11-29 09:00:00,0.66976,0.6725,0.66968,0.67138,5217,0,0,0.668718469455263,-4.759494449346757e-05,-0.0008246879200291542,0.0016607142857142851
1467,2022-11-29 10:00:00,0.67138,0.67423,0.67123,0.67402,5225,0,0,0.6694253401945613,0.00036942466402212215,-0.0005858654032188989,0.0017321428571428568
1468,2022-11-29 11:00:00,0.67401,0.67428,0.67114,0.67184,4424,0,0,0.6697472948352865,0.000518036326944471,-0.0003650850571862249,0.0018107142857142924
1469,2022-11-29 12:00:00,0.67183,0.6749,0.67169,0.67374,3745,0,0,0.670279655523915,0.000780133369667757,-0.00013604137181542854,0.0019878571428571523
1470,2022-11-29 13:00:00,0.67374,0.67472,0.67297,0.67469,3715,0,0,0.6708677014540596,0.0010523731225742239,0.00010164152706250194,0.002055000000000013
1471,2022-11-29 14:00:00,0.67467,0.67472,0.67238,0.6734,3644,0,0,0.671205341260185,0.0011507675372722792,0.0003114667291044574,0.0021521428571428724
1472,2022-11-29 15:00:00,0.67343,0.67382,0.67115,0.67146,5714,0,0,0.6712392957588271,0.0010599851836906593,0.0004611704200216978,0.0022921428571428698
1473,2022-11-29 16:00:00,0.67147,0.67298,0.66985,0.67104,6184,0,0,0.6712127229909836,0.0009432755313554253,0.0005575914422884434,0.0024450000000000144
1474,2022-11-29 17:00:00,0.67102,0.67334,0.6706,0.67099,6417,0,0,0.6711830265921858,0.0008370981623592177,0.0006134927863025983,0.0024485714285714505
1475,2022-11-29 18:00:00,0.671,0.67125,0.66871,0.66899,5426,0,0,0.670890623046561,0.0005848270252556409,0.0006077596340932069,0.0025192857142857317
1476,2022-11-29 19:00:00,0.66899,0.6692,0.66812,0.66906,3932,0,0,0.6706465399736862,0.0003860980486045662,0.0005634273169954787,0.002330000000000015
1477,2022-11-29 20:00:00,0.66902,0.66976,0.66815,0.66892,3395,0,0,0.6704163346438614,0.00021483063899363497,0.00049370798139511,0.002357142857142867
1478,2022-11-29 21:00:00,0.66894,0.6696,0.66828,0.66868,3459,0,0,0.6701848233580132,5.9053259509389555e-05,0.0004067770370179659,0.0023771428571428633
1479,2022-11-29 22:00:00,0.66868,0.66912,0.66824,0.66885,3051,0,0,0.6700068469102782,-5.010626298695975e-05,0.0003154003770169808,0.0023021428571428715
1480,2022-11-29 23:00:00,0.66884,0.66905,0.66866,0.6688,1221,0,0,0.6698459339889078,-0.0001390476978432309,0.00022451076204493847,0.002128571428571448
1481,2022-11-30 00:00:00,0.66859,0.66885,0.66809,0.66819,433,7,0,0.6696251427903868,-0.00025580753771248244,0.0001284471020934543,0.0019685714285714467
1482,2022-11-30 01:00:00,0.66823,0.66844,0.66722,0.66834,1796,0,0,0.6694537904183352,-0.00033240504715170704,3.627667224442204e-05,0.001831428571428587
1483,2022-11-30 02:00:00,0.66841,0.66912,0.66703,0.66907,3607,0,0,0.6694026183625572,-0.0003303956309329559,-3.705778839105355e-05,0.0017514285714285863
1484,2022-11-30 03:00:00,0.66906,0.67006,0.66805,0.66916,4000,0,0,0.6693702692475496,-0.00031787662243187853,-9.322155519921854e-05,0.0017700000000000096
1485,2022-11-30 04:00:00,0.66916,0.66964,0.66828,0.66942,2912,0,0,0.669376900014543,-0.00028370501608554477,-0.00013131824737648378,0.001700000000000011
1486,2022-11-30 05:00:00,0.66943,0.66984,0.66876,0.6696,2708,0,0,0.6694066466792706,-0.00023934031007533108,-0.00015292265991625326,0.0015864285714285839
1487,2022-11-30 06:00:00,0.6696,0.67041,0.6696,0.66975,2176,0,0,0.6694524271220346,-0.00018988830040844729,-0.00016031578801469209,0.001420714285714291
1488,2022-11-30 07:00:00,0.66976,0.67052,0.66942,0.66974,3017,0,0,0.66949077017243,-0.00014977759995249418,-0.00015820815040225252,0.0013035714285714278
1489,2022-11-30 08:00:00,0.66976,0.67058,0.66926,0.66986,2882,0,0,0.669540000816106,-0.00010707232067830308,-0.00014798098445746263,0.0012164285714285708
1490,2022-11-30 09:00:00,0.66985,0.67241,0.66974,0.67183,3697,0,0,0.6698453340406252,8.475742599722835e-05,-0.00010143330236652443,0.0013299999999999979
1491,2022-11-30 10:00:00,0.67184,0.67232,0.67,0.67188,4347,0,0,0.6701166228352086,0.0002380740944638582,-3.353182300044791e-05,0.0013807142857142826
1492,2022-11-30 11:00:00,0.67188,0.67321,0.67177,0.67249,4226,0,0,0.6704330731238475,0.0004041418649778361,5.40029145952089e-05,0.001389285714285712
1493,2022-11-30 12:00:00,0.67248,0.67389,0.6722,0.67249,3769,0,0,0.6707073300406678,0.0005296463362924886,0.00014913159893466485,0.0014471428571428452
1494,2022-11-30 13:00:00,0.6725,0.67403,0.67215,0.67366,3159,0,0,0.6711010193685788,0.0007152735279346567,0.00026235998473466326,0.001553571428571416
1495,2022-11-30 14:00:00,0.67366,0.67411,0.67251,0.67255,3320,0,0,0.6712942167861016,0.0007640096635183058,0.0003626899204913918,0.0016135714285714126
1496,2022-11-30 15:00:00,0.67255,0.67414,0.67134,0.67141,6283,0,0,0.6713096545479548,0.0007025464117559332,0.00043066121874430006,0.0017264285714285493
1497,2022-11-30 16:00:00,0.67142,0.67374,0.67109,0.67157,5909,0,0,0.6713443672748941,0.0006591487482753289,0.0004763587246505058,0.0017664285714285497
1498,2022-11-30 17:00:00,0.67159,0.6717,0.66767,0.6698,6687,0,0,0.6711384516382416,0.00047643948203535125,0.00047637487612747493,0.0019107142857142656
1499,2022-11-30 18:00:00,0.6698,0.67203,0.66888,0.67156,4966,0,0,0.671194658086476,0.00046826054715176646,0.00047475201033233324,0.0020385714285714057
1500,2022-11-30 19:00:00,0.67156,0.67182,0.67034,0.67114,4157,0,0,0.6711873703416126,0.00042301197369998267,0.00046440400300586316,0.0020671428571428308
1501,2022-11-30 20:00:00,0.67112,0.67673,0.66986,0.67652,6678,0,0,0.6718983876293976,0.0008119139520644802,0.0005339059928175866,0.0024999999999999784
1502,2022-11-30 21:00:00,0.6765,0.67901,0.67587,0.67888,7962,0,0,0.6728292692788113,0.001295618761870676,0.0006862485466282045,0.0026457142857142673
1503,2022-11-30 22:00:00,0.67887,0.68012,0.6784,0.67881,4963,0,0,0.6736267000416365,0.0016542408349453641,0.0008798470042916365,0.0026742857142856924
1504,2022-11-30 23:00:00,0.67882,0.67916,0.67852,0.67878,2472,0,0,0.6743138067027517,0.0019139676348193246,0.0010866711303971742,0.0025292857142856944
1505,2022-12-01 00:00:00,0.67875,0.6792,0.67799,0.67892,548,1,0,0.6749279658090515,0.0021068137870303705,0.0012906996617238135,0.002449999999999984
1506,2022-12-01 01:00:00,0.67893,0.68026,0.67892,0.67996,2344,0,0,0.675598903701178,0.0023168577662608936,0.0014959312826312294,0.0024428571428571277
1507,2022-12-01 02:00:00,0.67994,0.6814,0.67978,0.6806,3938,0,0,0.676265716541021,0.002506073330999725,0.0016979596923049286,0.0024378571428571266
1508,2022-12-01 03:00:00,0.6806,0.68168,0.67992,0.68013,5096,0,0,0.6767809543355515,0.0025882670260971574,0.0018760211590633747,0.002429285714285697
1509,2022-12-01 04:00:00,0.68009,0.68048,0.67938,0.67971,4567,0,0,0.6771714937574781,0.0025896636017307406,0.002018749647596848,0.0023935714285714155
1510,2022-12-01 05:00:00,0.67971,0.6807,0.67939,0.68056,3157,0,0,0.6776232945898144,0.002629052216808647,0.002140810161439208,0.002287142857142845
1511,2022-12-01 06:00:00,0.68056,0.68142,0.68006,0.68086,2600,0,0,0.6780548553111726,0.0026538831577749278,0.002243424760706352,0.0021949999999999865
1512,2022-12-01 07:00:00,0.68085,0.68288,0.6807,0.68251,3566,0,0,0.6786488746030164,0.0027747178476171808,0.002349683378088518,0.0020628571428571362
1513,2022-12-01 08:00:00,0.68252,0.68326,0.68183,0.68306,3424,0,0,0.6792370246559475,0.0028816428285748374,0.002456075268185782,0.0019399999999999893
1514,2022-12-01 09:00:00,0.68307,0.684,0.68016,0.68056,4978,0,0,0.6794134213684878,0.002733146527860053,0.0025114895201206362,0.002108571428571428
1515,2022-12-01 10:00:00,0.68055,0.682,0.67921,0.68162,5610,0,0,0.6797076318526895,0.0026702147078939698,0.0025432345576753028,0.0018171428571428585
1516,2022-12-01 11:00:00,0.68166,0.68182,0.67947,0.68062,4465,0,0,0.6798292809389975,0.0025107072739276592,0.0025367291009257744,0.0017607142857142821
1517,2022-12-01 12:00:00,0.68063,0.68188,0.67974,0.67994,3798,0,0,0.6798440434804646,0.0023028799991798854,0.0024899592805765966,0.0017907142857142883
1518,2022-12-01 13:00:00,0.67995,0.68064,0.67936,0.67996,3464,0,0,0.679859504349736,0.00211540415715028,0.0024150482558913332,0.0018364285714285802
1519,2022-12-01 14:00:00,0.67995,0.68125,0.67964,0.6798,4137,0,0,0.6798515704364378,0.0019316506722878435,0.002318368739170635,0.0018650000000000055
1520,2022-12-01 15:00:00,0.67979,0.68303,0.6795,0.68034,6692,0,0,0.6799166943782462,0.0018087480767712272,0.0022164446066907538,0.002021428571428579
