time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/std,train/clip_fraction,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
2486272,682,3643,1214,0.0003,0.3306812047958374,0.145849609375,3.5731959342956543,-0.6310036189854145,-0.012061191826069262,6.73493383731693,0.010739374,-0.093880295753479,0.2,12130,3269.7593166399997,9989.0
2488320,682,3646,1215,0.0003,0.32902833819389343,0.113330078125,18.0814266204834,-0.6172647312283516,-0.008174354978837072,33.15236908197403,0.010639589,0.04823720455169678,0.2,12140,3276.2366666400003,9989.0
2490368,682,3649,1216,0.0003,0.32327643036842346,0.145556640625,10.796271324157715,-0.59320418369025,-0.002223565570602659,25.163054874539377,0.017983247,0.011230528354644775,0.2,12150,3276.2366666400003,9989.0
2492416,682,3652,1217,0.0003,0.32235515117645264,0.1328125,6.798720836639404,-0.5767992233857513,-0.0018506535707274452,14.614156949520112,0.020622786,0.03942686319351196,0.2,12160,3276.2366666400003,9989.0
2494464,682,3654,1218,0.0003,0.32029926776885986,0.126416015625,14.704747200012207,-0.5644684292376041,0.0006032262361259199,42.1072915494442,0.008805525,0.003981947898864746,0.2,12170,3276.2366666400003,9989.0
2496512,682,3657,1219,0.0003,0.3280128240585327,0.14833984375,1.3930778503417969,-0.5856876611709595,-0.007988220748666208,7.731891411170364,0.015222943,-0.010468840599060059,0.2,12180,3276.2366666400003,9989.0
2498560,682,3660,1220,0.0003,0.32702726125717163,0.07470703125,27.773082733154297,-0.6047821130603552,-0.006182274901948404,48.839993900060655,0.010383856,0.03541827201843262,0.2,12190,3284.035916640001,9989.0
2500608,682,3663,1221,0.0003,0.33727118372917175,0.14697265625,0.5518810749053955,-0.6310372823849321,-0.0034206631797133015,9.021568675059825,0.009928448,-0.00847005844116211,0.2,12200,3284.035916640001,9989.0
2502656,682,3666,1222,0.0003,0.33551281690597534,0.10498046875,11.709907531738281,-0.6550510626286268,-0.005648735394061077,24.060796442627908,0.011107763,0.04355496168136597,0.2,12210,3284.035916640001,9989.0
2504704,682,3668,1223,0.0003,0.3389008045196533,0.09111328125,18.306272506713867,-0.6635711746290326,-0.0013748692712397315,34.590394747257236,0.009287086,0.007770895957946777,0.2,12220,3284.035916640001,9989.0
2506752,682,3671,1224,0.0003,0.3368408977985382,0.116845703125,12.572318077087402,-0.6650094604119658,-0.005629413260612637,19.068708336353303,0.016906997,0.004466116428375244,0.2,12230,3284.035916640001,9989.0
2508800,682,3674,1225,0.0003,0.3329494595527649,0.084814453125,27.193950653076172,-0.6472615111619234,-0.006634904183738399,49.9637875854969,0.01052038,0.04920440912246704,0.2,12240,3284.9623277600003,9989.0
2510848,682,3677,1226,0.0003,0.33558934926986694,0.129248046875,6.068397521972656,-0.6460923412814736,-0.0016780366975581273,25.082100519537924,0.010569011,0.010242104530334473,0.2,12250,3284.9623277600003,9989.0
2512896,682,3680,1227,0.0003,0.3353229761123657,0.12958984375,9.515432357788086,-0.6581592161208392,-0.003483617102028802,25.3047103241086,0.008575518,0.024666190147399902,0.2,12260,3284.9623277600003,9989.0
2514944,682,3683,1228,0.0003,0.3352324962615967,0.094189453125,26.599889755249023,-0.6523208528757095,-0.005652245934470557,49.74629886746406,0.01377577,0.008068263530731201,0.2,12270,3284.9623277600003,9989.0
2516992,682,3686,1229,0.0003,0.3336000442504883,0.1662109375,2.305967092514038,-0.6430354310199619,-0.004644153974368237,8.527827100455761,0.019933913,0.021197199821472168,0.2,12280,3284.9623277600003,9989.0
2519040,682,3689,1230,0.0003,0.3342929482460022,0.090380859375,23.911760330200195,-0.6424230037257075,-0.0044035879851435315,37.718146508932115,0.006796209,0.05129075050354004,0.2,12290,3282.8139888700007,9989.0
2521088,682,3692,1231,0.0003,0.334702730178833,0.162890625,14.268753051757812,-0.647876107133925,-0.0016196009615669026,26.01872425824404,0.010270334,-0.004885435104370117,0.2,12300,3282.8139888700007,9989.0
2523136,682,3695,1232,0.0003,0.3349118232727051,0.134619140625,8.511250495910645,-0.6477993605658412,-0.0034873786236857994,24.807166449725628,0.013610358,0.012669563293457031,0.2,12310,3282.8139888700007,9989.0
2525184,682,3698,1233,0.0003,0.33157527446746826,0.08330078125,19.74446678161621,-0.6363140033558011,-0.0019796326174400746,32.53126142024994,0.005681441,0.008811235427856445,0.2,12320,3282.8139888700007,9989.0
2527232,682,3700,1234,0.0003,0.33261042833328247,0.125,8.580761909484863,-0.6283736495301128,-0.00954216617392376,11.847610358148813,0.013880907,-0.018108487129211426,0.2,12330,3284.0453388699993,9989.0
2529280,682,3704,1235,0.0003,0.33068472146987915,0.073046875,20.356149673461914,-0.6289987361058593,-0.002961637188855093,47.56751638650894,0.007605156,0.03711092472076416,0.2,12340,3284.0453388699993,9989.0
2531328,682,3707,1236,0.0003,0.3335016369819641,0.165625,1.7902028560638428,-0.6314084406942129,-0.005306261300574988,3.463998205540702,0.014902688,-0.06556463241577148,0.2,12350,3284.0453388699993,9989.0
2533376,682,3710,1237,0.0003,0.3357626497745514,0.105126953125,18.220447540283203,-0.6451276559382677,-0.0001308753198827617,28.361781656742096,0.007049436,0.02712702751159668,0.2,12360,3284.0453388699993,9989.0
2535424,682,3712,1238,0.0003,0.3326265215873718,0.1240234375,12.763646125793457,-0.6438429491594434,-0.004287592638866045,27.72999573349953,0.012472843,-0.016513466835021973,0.2,12370,3284.0453388699993,9989.0
2537472,682,3715,1239,0.0003,0.33175256848335266,0.106005859375,15.065500259399414,-0.6298894271254539,-0.0008893527236068621,21.085333156585694,0.014266619,0.0073732733726501465,0.2,12380,3285.1951222100006,9989.0
2539520,682,3718,1240,0.0003,0.3302704095840454,0.08623046875,15.129132270812988,-0.6253423385322094,-0.002322564640053315,34.263417750597,0.009237431,0.04039430618286133,0.2,12390,3285.1951222100006,9989.0
2541568,682,3721,1241,0.0003,0.3270738124847412,0.120263671875,10.858541488647461,-0.6075629830360413,-0.00030211551347747445,24.060781595110893,0.00863095,0.011354148387908936,0.2,12400,3285.1951222100006,9989.0
2543616,683,3724,1242,0.0003,0.32674604654312134,0.13212890625,11.9506196975708,-0.5998346474021673,-0.002973114863561932,25.89098043143749,0.010765433,0.008505821228027344,0.2,12410,3285.1951222100006,9989.0
2545664,682,3727,1243,0.0003,0.32445377111434937,0.10576171875,21.930761337280273,-0.589157503657043,-0.005926545229158364,32.55197677016258,0.011054462,0.00921696424484253,0.2,12420,3285.1951222100006,9989.0
2547712,682,3730,1244,0.0003,0.3263603746891022,0.103857421875,12.123963356018066,-0.5869700102135539,-0.0036197054578224197,20.247796882689,0.008616816,0.026768386363983154,0.2,12430,3279.4449277699996,9989.0
2549760,682,3733,1245,0.0003,0.3257943391799927,0.097412109375,31.592632293701172,-0.5897930581122637,-0.001445248699747026,43.53214198946953,0.0075466577,0.03497391939163208,0.2,12440,3279.4449277699996,9989.0
2551808,683,3736,1246,0.0003,0.3281900882720947,0.087109375,15.864435195922852,-0.5975813629105687,-0.0034447091486072166,41.49416072368622,0.006893234,0.002453625202178955,0.2,12450,3279.4449277699996,9989.0
2553856,683,3738,1247,0.0003,0.33048075437545776,0.12119140625,23.723262786865234,-0.6128737730905414,-0.0024162535977666267,42.160971069335936,0.011595298,0.007791399955749512,0.2,12460,3279.4449277699996,9989.0
2555904,683,3741,1248,0.0003,0.3353480100631714,0.15849609375,2.222743511199951,-0.6313257027417422,-0.004383562979637645,7.036770055443048,0.012893729,-0.06422507762908936,0.2,12470,3279.4449277699996,9989.0
2557952,683,3744,1249,0.0003,0.3322731852531433,0.07275390625,20.80847930908203,-0.6414556220173836,-0.004506012420461047,37.590598756074904,0.006638546,0.04064851999282837,0.2,12480,3272.7550499900008,9989.0
2560000,683,3747,1250,0.0003,0.3304039239883423,0.13095703125,19.32447052001953,-0.6260814154520631,-0.004680164383898955,27.640965214371683,0.010523301,0.007229983806610107,0.2,12490,3272.7550499900008,9989.0
2562048,683,3749,1251,0.0003,0.3313082456588745,0.142138671875,2.784137010574341,-0.6235981514677406,-0.0012840744675486349,17.328923673182725,0.01167543,0.03863656520843506,0.2,12500,3272.7550499900008,9989.0
2564096,683,3752,1252,0.0003,0.3275412917137146,0.084228515625,15.407105445861816,-0.6129378462210298,-0.0004330612457124516,51.39635563492775,0.008987265,0.01880824565887451,0.2,12510,3272.7550499900008,9989.0
2566144,683,3755,1253,0.0003,0.32816025614738464,0.175390625,10.732190132141113,-0.604591415822506,-0.007426105524064042,17.26478692740202,0.01739088,-0.011973142623901367,0.2,12520,3272.7550499900008,9989.0
2568192,683,3758,1254,0.0003,0.3270784020423889,0.091064453125,11.023824691772461,-0.6019166393205524,-0.0027926966606173663,29.304551672935485,0.008973293,0.038226544857025146,0.2,12530,3270.816583320001,9989.0
2570240,683,3760,1255,0.0003,0.3230436444282532,0.10185546875,26.124732971191406,-0.5850384885445237,-0.00355105270864442,28.279903101921082,0.012725165,0.03975731134414673,0.2,12540,3270.816583320001,9989.0
2572288,683,3763,1256,0.0003,0.3238985538482666,0.086279296875,14.564472198486328,-0.5753850108012557,-0.0050823042678530325,29.197160962224007,0.007919075,0.05060702562332153,0.2,12550,3270.816583320001,9989.0
2574336,683,3766,1257,0.0003,0.32273662090301514,0.054736328125,18.492321014404297,-0.576788941398263,-0.0003438240688410588,30.667749723792078,0.005329223,-0.013434052467346191,0.2,12560,3270.816583320001,9989.0
2576384,683,3769,1258,0.0003,0.3201637864112854,0.211083984375,2.1969282627105713,-0.5677171068266034,-0.0047704897886433175,2.621411129576154,0.021202495,-0.22628557682037354,0.2,12570,3270.816583320001,9989.0
2578432,683,3771,1259,0.0003,0.31924545764923096,0.066796875,30.765317916870117,-0.5561287304386496,-0.00530596868484281,43.274101501703264,0.0068770833,0.05340176820755005,0.2,12580,3261.729794430001,9989.0
2580480,683,3775,1260,0.0003,0.31738972663879395,0.097412109375,12.509891510009766,-0.545814011618495,0.0008798477210802957,15.659139870107174,0.010533076,0.0055634379386901855,0.2,12590,3261.729794430001,9989.0
2582528,683,3778,1261,0.0003,0.32444053888320923,0.11689453125,8.387500762939453,-0.5620104527100921,-0.0037041369068901986,17.09607438594103,0.012946801,0.03188204765319824,0.2,12600,3261.729794430001,9989.0
2584576,683,3780,1262,0.0003,0.3245195150375366,0.06162109375,21.503406524658203,-0.5832399567589164,-0.0025099588616285472,38.22073395252228,0.009670028,0.0004978775978088379,0.2,12610,3261.729794430001,9989.0
2586624,683,3783,1263,0.0003,0.3301877975463867,0.213720703125,0.04479232802987099,-0.5994191233068704,-0.004039083923998987,2.4238416285254063,0.018895462,-0.11674857139587402,0.2,12620,3261.729794430001,9989.0
2588672,683,3786,1264,0.0003,0.3281364142894745,0.069677734375,22.93217658996582,-0.6129117524251342,-0.003870604102849029,43.034356033802034,0.0062169777,0.044434428215026855,0.2,12630,3259.9971388700005,9989.0
2590720,683,3789,1265,0.0003,0.3348429203033447,0.172265625,0.371308296918869,-0.6280085632577539,0.0010931647499091922,9.298428810574114,0.008649435,-0.008929967880249023,0.2,12640,3259.9971388700005,9989.0
2592768,683,3791,1266,0.0003,0.33591321110725403,0.128759765625,10.586747169494629,-0.6521837262436747,-0.0029153063776902856,16.24061230495572,0.018527612,0.03281199932098389,0.2,12650,3259.9971388700005,9989.0
2594816,683,3794,1267,0.0003,0.3356269299983978,0.082666015625,16.889495849609375,-0.6537199735641479,-0.005965888113132678,39.9472959458828,0.006616061,0.011773526668548584,0.2,12660,3259.9971388700005,9989.0
2596864,683,3797,1268,0.0003,0.334972620010376,0.0994140625,7.313145160675049,-0.6505095146596431,-0.005160531926958356,27.177288907766343,0.009927421,0.042695820331573486,0.2,12670,3259.9971388700005,9989.0
2598912,683,3800,1269,0.0003,0.33348792791366577,0.0587890625,24.832578659057617,-0.6452695053070784,-0.005527843465097248,45.52483260035515,0.008278818,0.06602686643600464,0.2,12680,3250.715049980001,9989.0
2600960,683,3803,1270,0.0003,0.3308925926685333,0.1013671875,24.773637771606445,-0.6305139550939203,-0.0026774846264743246,32.731966871023175,0.008890206,-0.007653355598449707,0.2,12690,3250.715049980001,9989.0
2603008,683,3806,1271,0.0003,0.3298794627189636,0.120263671875,7.174795150756836,-0.6205329801887274,-0.003833027882501483,21.16572684943676,0.0098384805,0.050154924392700195,0.2,12700,3250.715049980001,9989.0
2605056,683,3810,1272,0.0003,0.3303338885307312,0.082373046875,17.319332122802734,-0.6209482688456773,-0.0027787058817921205,41.27422229647637,0.008379042,-0.003174304962158203,0.2,12710,3250.715049980001,9989.0
2607104,683,3813,1273,0.0003,0.32876235246658325,0.108740234375,6.215651988983154,-0.6175599304959178,-0.0056618543341755865,26.764083482325077,0.007979522,0.020389854907989502,0.2,12720,3250.715049980001,9989.0
2609152,683,3816,1274,0.0003,0.3323277235031128,0.099267578125,13.867091178894043,-0.622804663516581,-0.0033832367276772856,38.49086643457413,0.0076837917,0.06680464744567871,0.2,12730,3241.9557777600003,9989.0
2611200,683,3819,1275,0.0003,0.33160895109176636,0.11416015625,12.24828815460205,-0.6307320250198245,-0.0004903734428808093,23.18744483590126,0.010798248,-0.02097022533416748,0.2,12740,3241.9557777600003,9989.0
2613248,683,3821,1276,0.0003,0.3329286277294159,0.140966796875,11.317743301391602,-0.631783845089376,-0.004962687975785229,25.479704377055167,0.014034368,-0.017180323600769043,0.2,12750,3241.9557777600003,9989.0
2615296,683,3824,1277,0.0003,0.33249884843826294,0.124658203125,7.3944621086120605,-0.635390967130661,-0.0013654815767949913,32.26001183390618,0.010181766,-0.0042383670806884766,0.2,12760,3241.9557777600003,9989.0
2617344,683,3827,1278,0.0003,0.3339698612689972,0.11953125,14.343003273010254,-0.6350081551820039,-0.003572202957002446,21.045241059362887,0.009788205,0.009342014789581299,0.2,12770,3234.77254443,9989.0
2619392,683,3830,1279,0.0003,0.3355412483215332,0.122509765625,28.147859573364258,-0.6456523323431611,-0.009334039402892813,39.283343276381494,0.01085598,0.05629664659500122,0.2,12780,3234.77254443,9989.0
2621440,683,3834,1280,0.0003,0.3412158489227295,0.125390625,27.209815979003906,-0.6692064246162772,-0.0030547708229278214,25.9174561470747,0.009671835,0.011309027671813965,0.2,12790,3234.77254443,9989.0
2623488,683,3836,1281,0.0003,0.3412224352359772,0.133203125,7.390232086181641,-0.685366665199399,-0.004360592519515194,24.8849516838789,0.009707254,0.008879125118255615,0.2,12800,3234.77254443,9989.0
2625536,683,3839,1282,0.0003,0.33862626552581787,0.093896484375,27.20027732849121,-0.6757016375660896,-0.0011173958089784719,45.65902270376682,0.0052068084,0.0070233941078186035,0.2,12810,3234.77254443,9989.0
2627584,683,3842,1283,0.0003,0.3398977518081665,0.104931640625,13.550504684448242,-0.6736859060823918,-0.0009967248384782578,19.607433266937733,0.015438871,0.02305018901824951,0.2,12820,3228.4037833199995,9989.0
2629632,683,3845,1284,0.0003,0.3394762873649597,0.11376953125,16.93021011352539,-0.6765388688072562,-0.006425238866358996,45.46839008331299,0.011916296,0.048452019691467285,0.2,12830,3228.4037833199995,9989.0
2631680,683,3847,1285,0.0003,0.33581995964050293,0.117724609375,4.789065361022949,-0.6586215049028397,-0.004226768521766644,14.360260364040732,0.009271269,0.046851515769958496,0.2,12840,3228.4037833199995,9989.0
2633728,683,3850,1286,0.0003,0.33693933486938477,0.089599609375,13.434918403625488,-0.6539998279884458,0.0007238438032800331,32.97199361622334,0.0061794575,0.009349822998046875,0.2,12850,3228.4037833199995,9989.0
2635776,683,3853,1287,0.0003,0.3332412838935852,0.1109375,25.886335372924805,-0.6461650591343642,-0.005881434695038479,41.24053246974945,0.008008424,0.011328637599945068,0.2,12860,3228.4037833199995,9989.0
2637824,683,3856,1288,0.0003,0.33263570070266724,0.12646484375,11.591066360473633,-0.6324770841747522,-0.00793758535583038,38.49577469229698,0.0093733035,0.04118990898132324,0.2,12870,3226.00823887,9989.0
2639872,683,3859,1289,0.0003,0.32917651534080505,0.137744140625,12.647868156433105,-0.6223743246868253,-0.0033993376971920954,35.0817722171545,0.010302793,0.043786823749542236,0.2,12880,3226.00823887,9989.0
2641920,684,3862,1290,0.0003,0.3326876759529114,0.101611328125,7.708267688751221,-0.622692933678627,-0.0033225189108634368,13.278971665352582,0.007516357,0.04645669460296631,0.2,12890,3226.00823887,9989.0
2643968,684,3865,1291,0.0003,0.3345384895801544,0.108984375,15.203226089477539,-0.6382330264896154,-0.0001819276323658414,32.291147857904434,0.006968552,0.008831381797790527,0.2,12900,3226.00823887,9989.0
2646016,684,3867,1292,0.0003,0.3302414119243622,0.164111328125,2.479107141494751,-0.6296761838719249,-0.010940824878343847,3.6804740756284446,0.015220378,-0.15824735164642334,0.2,12910,3226.00823887,9989.0
2648064,684,3870,1293,0.0003,0.3299482464790344,0.104443359375,17.36480712890625,-0.6181037483736873,-0.004232367014628835,34.44915599226952,0.0061917924,0.05076026916503906,0.2,12920,3228.301922199999,9989.0
2650112,684,3873,1294,0.0003,0.3296241760253906,0.08046875,24.193744659423828,-0.6165862567722797,-0.002136070857523009,49.79211524128914,0.0069089253,0.028416156768798828,0.2,12930,3228.301922199999,9989.0
2652160,684,3876,1295,0.0003,0.3295583724975586,0.0873046875,15.928412437438965,-0.6135099777951837,-0.0051688871753867716,29.078680717945097,0.0066143097,0.025260984897613525,0.2,12940,3228.301922199999,9989.0
2654208,684,3879,1296,0.0003,0.32742899656295776,0.13603515625,14.482209205627441,-0.6109481621533632,4.539946967270225e-05,34.88683071434498,0.0067355903,-0.0045098066329956055,0.2,12950,3228.301922199999,9989.0
2656256,684,3882,1297,0.0003,0.32669368386268616,0.10986328125,4.782817363739014,-0.6018555464223028,-0.007873094714886975,15.903613157570362,0.010198606,0.0024468302726745605,0.2,12960,3228.301922199999,9989.0
2658304,684,3885,1298,0.0003,0.3248881995677948,0.064794921875,23.847312927246094,-0.591007081232965,-0.002060498330683913,44.317470103502274,0.0051810923,0.05902814865112305,0.2,12970,3219.6185610899997,9989.0
2660352,684,3887,1299,0.0003,0.32282212376594543,0.139306640625,2.304546356201172,-0.5791195929050446,-0.002485734892252367,13.601576405763627,0.010185682,-0.001833200454711914,0.2,12980,3219.6185610899997,9989.0
2662400,684,3891,1300,0.0003,0.31930381059646606,0.103076171875,7.577313423156738,-0.5606090990826488,-0.002590069142752327,17.770357651263474,0.009822883,0.03324258327484131,0.2,12990,3219.6185610899997,9989.0
2664448,684,3893,1301,0.0003,0.3201439380645752,0.113232421875,26.47695541381836,-0.5528894424438476,-0.001961933606071398,38.76799959540367,0.010849176,0.007841646671295166,0.2,13000,3219.6185610899997,9989.0
2666496,684,3896,1302,0.0003,0.3164644241333008,0.158740234375,6.002243518829346,-0.5437058448791504,-0.0030793325378908774,11.069779226742686,0.022619892,0.0031028389930725098,0.2,13010,3219.6185610899997,9989.0
2668544,684,3899,1303,0.0003,0.3164079487323761,0.084716796875,29.264883041381836,-0.5323283622041345,-0.005027828332094942,54.235453116893765,0.007162048,0.052628159523010254,0.2,13020,3216.01542776,9989.0
2670592,684,3902,1304,0.0003,0.31647950410842896,0.110302734375,26.49368667602539,-0.537244969420135,-0.0019398088203161023,28.48427585065365,0.008132502,0.0016995072364807129,0.2,13030,3216.01542776,9989.0
2672640,684,3904,1305,0.0003,0.31470799446105957,0.133984375,7.02946662902832,-0.5288467060774564,-0.0020230435664416293,17.81120922192931,0.012898535,0.017369627952575684,0.2,13040,3216.01542776,9989.0
2674688,684,3907,1306,0.0003,0.3187800645828247,0.134521484375,9.467934608459473,-0.5411538818851114,0.0012104053603252396,26.327902361750603,0.009059954,-0.00678861141204834,0.2,13050,3216.01542776,9989.0
2676736,684,3910,1307,0.0003,0.3169862627983093,0.15712890625,4.970401763916016,-0.5448298996314407,-0.0055527871343656445,9.356074773147702,0.010894777,-0.016176819801330566,0.2,13060,3216.01542776,9989.0
2678784,684,3913,1308,0.0003,0.3175011873245239,0.0859375,26.666948318481445,-0.5394877614453435,-0.003956713556544855,48.93920301795006,0.005546881,0.05326193571090698,0.2,13070,3214.6169722000004,9989.0
2680832,684,3916,1309,0.0003,0.3171771764755249,0.10712890625,9.018909454345703,-0.5414830941706896,-0.004722694998781663,30.836637929081917,0.0074291537,-0.002379894256591797,0.2,13080,3214.6169722000004,9989.0
2682880,684,3918,1310,0.0003,0.3197481334209442,0.07822265625,14.35680866241455,-0.5461154313758015,-0.0023196887486847118,23.598607689142227,0.010542842,0.049036264419555664,0.2,13090,3214.6169722000004,9989.0
2684928,684,3921,1311,0.0003,0.3196333348751068,0.08759765625,17.6563720703125,-0.5531585438176989,-0.0015235473125358111,44.15024609565735,0.006175463,0.020695030689239502,0.2,13100,3214.6169722000004,9989.0
2686976,684,3924,1312,0.0003,0.3207416534423828,0.1294921875,7.522448539733887,-0.5573054973036051,-0.005270481655315962,24.01031354367733,0.012352956,0.024071037769317627,0.2,13110,3214.6169722000004,9989.0
2689024,684,3927,1313,0.0003,0.3157540559768677,0.08349609375,20.717052459716797,-0.5439999956637621,-0.004661924808169715,40.962836769223216,0.009648098,0.06521159410476685,0.2,13120,3208.5680444199998,9989.0
2691072,684,3929,1314,0.0003,0.3135870099067688,0.2060546875,8.157903671264648,-0.5212469013407827,-0.0007285559608135372,8.680757004208862,0.016546052,-0.03366851806640625,0.2,13130,3208.5680444199998,9989.0
2693120,684,3932,1315,0.0003,0.31449007987976074,0.134423828125,10.366345405578613,-0.5155707355588675,-0.002570361742982641,26.2282201141119,0.010188989,0.02380317449569702,0.2,13140,3208.5680444199998,9989.0
2695168,684,3935,1316,0.0003,0.3110819458961487,0.113427734375,19.62278175354004,-0.5072409998625517,-0.0033184512256411837,41.496145570278166,0.008115138,-0.0006530284881591797,0.2,13150,3208.5680444199998,9989.0
2697216,684,3938,1317,0.0003,0.31289687752723694,0.150537109375,8.396747589111328,-0.5028382016345858,-0.0014218920186976902,22.61101397126913,0.010468313,0.024660587310791016,0.2,13160,3207.21661664,9989.0
2699264,684,3940,1318,0.0003,0.3096889853477478,0.06748046875,19.785301208496094,-0.49827421717345716,-0.004082474936149083,38.71534206271171,0.008142474,0.04021906852722168,0.2,13170,3207.21661664,9989.0
2701312,684,3943,1319,0.0003,0.30983880162239075,0.200634765625,0.19169145822525024,-0.4897915134206414,-0.006283113842073362,4.040827043051832,0.022049583,0.0744362473487854,0.2,13180,3207.21661664,9989.0
2703360,685,3946,1320,0.0003,0.3084739148616791,0.075537109375,19.70155906677246,-0.4851097585633397,-0.002927747722424101,29.97387727499008,0.006448786,0.015188038349151611,0.2,13190,3207.21661664,9989.0
2705408,685,3949,1321,0.0003,0.3056267499923706,0.17919921875,5.800799369812012,-0.4737695425748825,-0.004006914454657817,23.59713072180748,0.0136987865,-0.03084707260131836,0.2,13200,3207.21661664,9989.0
2707456,685,3951,1322,0.0003,0.303564190864563,0.11689453125,8.077412605285645,-0.4547128934413195,-0.002472192281129537,23.10129824280739,0.007806342,-0.0067865848541259766,0.2,13210,3209.86536664,9989.0
2709504,685,3954,1323,0.0003,0.3058047890663147,0.1037109375,22.9125919342041,-0.4552314756438136,-0.002067315817112103,36.88681328892708,0.007836182,0.050766050815582275,0.2,13220,3209.86536664,9989.0
2711552,685,3957,1324,0.0003,0.308529257774353,0.162646484375,4.076792240142822,-0.470847924426198,-0.0017538785657961852,9.006121523492038,0.010221855,0.038922011852264404,0.2,13230,3209.86536664,9989.0
2713600,685,3960,1325,0.0003,0.30757245421409607,0.105322265625,19.495798110961914,-0.47861752696335313,-0.0015806631621671841,39.14520981311798,0.011985688,0.007309854030609131,0.2,13240,3209.86536664,9989.0
2715648,685,3963,1326,0.0003,0.3070333003997803,0.2138671875,3.5825517177581787,-0.4751402597874403,-0.007460944086778909,7.137060600426048,0.020084932,-0.024436354637145996,0.2,13250,3209.86536664,9989.0
2717696,685,3965,1327,0.0003,0.3062003254890442,0.141650390625,5.678908824920654,-0.4728016035631299,-0.0010785420701722615,25.493513675034045,0.009996168,0.03534364700317383,0.2,13260,3210.032594420001,9989.0
2719744,685,3968,1328,0.0003,0.3043949604034424,0.118310546875,12.561447143554688,-0.46266202107071874,-0.0073784582229563965,35.91306175291538,0.0109967785,0.05076497793197632,0.2,13270,3210.032594420001,9989.0
2721792,685,3971,1329,0.0003,0.3083462119102478,0.12548828125,8.351527214050293,-0.47082366365939377,-0.0026723383300122803,19.618885505199433,0.016921226,0.05089998245239258,0.2,13280,3210.032594420001,9989.0
2723840,685,3974,1330,0.0003,0.31026607751846313,0.115576171875,13.124319076538086,-0.49158446304500103,0.0011666694612358698,42.76434350013733,0.011223452,0.01464778184890747,0.2,13290,3210.032594420001,9989.0
2725888,685,3977,1331,0.0003,0.3031761050224304,0.16708984375,3.8257687091827393,-0.4749079268425703,-0.009371361079683994,2.8132556038442997,0.0152638685,-0.33779191970825195,0.2,13300,3210.032594420001,9989.0
2727936,685,3980,1332,0.0003,0.30148041248321533,0.103662109375,13.452861785888672,-0.44353722389787437,-0.002576132102694828,24.189213438332082,0.0087319175,0.0361865758895874,0.2,13310,3212.3064388600005,9989.0
2729984,685,3984,1333,0.0003,0.2967661917209625,0.105810546875,17.492572784423828,-0.4219125350937247,-0.0020833043643506246,34.56695190966129,0.010910472,0.04628103971481323,0.2,13320,3212.3064388600005,9989.0
2732032,685,3987,1334,0.0003,0.2971004843711853,0.13603515625,3.196885585784912,-0.4071803592145443,-0.003375771643186454,11.147266706079245,0.019269183,0.04842638969421387,0.2,13330,3212.3064388600005,9989.0
2734080,685,3990,1335,0.0003,0.2969347834587097,0.106494140625,24.166492462158203,-0.4091479878872633,0.0014978568127844484,41.094516322016716,0.0079325875,0.001935124397277832,0.2,13340,3212.3064388600005,9989.0
2736128,685,3993,1336,0.0003,0.29706406593322754,0.1123046875,18.33238410949707,-0.4092133777216077,-0.002690109905961435,32.9434800952673,0.01213119,0.009388864040374756,0.2,13350,3212.3064388600005,9989.0
2738176,685,3996,1337,0.0003,0.29631656408309937,0.112939453125,23.049259185791016,-0.40707174949347974,-0.0038390260277083145,34.48468198776245,0.00835509,0.050946950912475586,0.2,13360,3215.9950888599997,9989.0
2740224,685,3999,1338,0.0003,0.2991364598274231,0.170654296875,3.0274736881256104,-0.41204343885183337,-0.0016654782739351504,13.468269290588797,0.022458479,0.013590395450592041,0.2,13370,3215.9950888599997,9989.0
2742272,685,4001,1339,0.0003,0.29608064889907837,0.114599609375,9.498456954956055,-0.41282944809645417,-0.001650275157589931,16.860091434419154,0.008045666,0.04345548152923584,0.2,13380,3215.9950888599997,9989.0
2744320,685,4004,1340,0.0003,0.29463356733322144,0.14345703125,22.623125076293945,-0.39731176663190126,-0.0017375484618241898,32.64381076097489,0.0078094774,0.0037780404090881348,0.2,13390,3215.9950888599997,9989.0
2746368,685,4007,1341,0.0003,0.29694443941116333,0.200341796875,18.923017501831055,-0.4006996836513281,-0.005375599877152126,15.11035484522581,0.01574479,-0.008904337882995605,0.2,13400,3215.9950888599997,9989.0
2748416,685,4010,1342,0.0003,0.2963917851448059,0.120361328125,24.69365119934082,-0.40835026912391187,-0.006151041385601274,44.81014797091484,0.009981807,0.04726123809814453,0.2,13410,3224.16487775,9989.0
2750464,685,4012,1343,0.0003,0.2985570430755615,0.157275390625,13.915971755981445,-0.41126931086182594,0.0006652638854575344,16.072931395471095,0.0075714714,0.006946206092834473,0.2,13420,3224.16487775,9989.0
2752512,685,4015,1344,0.0003,0.298971951007843,0.107373046875,16.306787490844727,-0.42175736632198096,-0.0020085508207557724,28.732439416646958,0.0063782334,0.010265111923217773,0.2,13430,3224.16487775,9989.0
