time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/loss,train/value_loss,train/n_updates
2101,1072,2.24408995,1071.0,1101,2254848,0.0003,0.40481066703796387,0.10222992300987244,1.7337740655988454,0.0022497575941088145,0.038923256,0.2,0.320751953125,-0.011388656683266163,0.0016290648134599905,11000
2103,1072,2.24254267,1071.0,1102,2256896,0.0003,0.3335288166999817,0.10146214067935944,1.7457107443362474,0.006248463623342105,0.046252623,0.2,0.319482421875,-0.00894095841795206,0.001693994594279502,11010
2105,1072,2.24381373,1071.0,1103,2258944,0.0003,0.3882765769958496,0.09986609220504761,1.772236655652523,0.00593945275322767,0.04189277,0.2,0.3005859375,0.018679101020097733,0.0018071779544698075,11020
2107,1072,2.2419451799999996,1071.0,1104,2260992,0.0003,0.39657992124557495,0.09871804714202881,1.7992537938058377,0.0059505737874133045,0.036224447,0.2,0.31767578125,-0.025596588850021362,0.0017206867320055607,11030
2109,1073,2.2443404,1071.0,1105,2263040,0.0003,0.41263675689697266,0.09828431904315948,1.812549029290676,0.005210492319019977,0.03258966,0.2,0.27958984375,-0.005241848062723875,0.0017305471699728514,11040
2110,1073,2.24136482,1071.0,1106,2265088,0.0003,0.31973278522491455,0.09802822768688202,1.8221327915787697,0.008820946839114186,0.029324906,0.2,0.287939453125,0.0012349127791821957,0.0016110818234665203,11050
2112,1073,2.24289283,1071.0,1107,2267136,0.0003,0.4017620086669922,0.09851159155368805,1.822959528490901,0.0015818524014321155,0.031584404,0.2,0.302294921875,-0.008727907203137875,0.0014681823149658157,11060
2114,1073,2.24947594,1071.0,1108,2269184,0.0003,0.4133952260017395,0.09832630306482315,1.8184779115021228,0.004882412015285808,0.03620947,0.2,0.30244140625,0.00763712078332901,0.0016878908625585609,11070
2116,1073,2.24621119,1071.0,1109,2271232,0.0003,0.362449049949646,0.09896008670330048,1.8111489649862051,0.0060207740491023285,0.040022522,0.2,0.325634765625,0.0002941821003332734,0.001745332925747789,11080
2118,1073,2.2488329400000002,1071.0,1110,2273280,0.0003,0.3853384852409363,0.09930457174777985,1.8033023919910192,0.006370215394417756,0.037951224,0.2,0.301123046875,-0.008559858426451683,0.0017808951788538252,11090
2119,1073,2.2549016699999997,1071.0,1111,2275328,0.0003,0.36151373386383057,0.09848684072494507,1.8094187308102847,0.0055040361447026955,0.03128101,0.2,0.35244140625,0.00060219073202461,0.0016879334370969445,11100
2121,1073,2.25692667,1071.0,1112,2277376,0.0003,0.3916780948638916,0.09885771572589874,1.817655612528324,0.005570379727578257,0.03925675,0.2,0.310791015625,0.06254265457391739,0.0016426545416834415,11110
2123,1073,2.2589734599999995,1071.0,1113,2279424,0.0003,0.3906167149543762,0.09914779663085938,1.810716699063778,0.004880973619583529,0.040638335,0.2,0.321533203125,0.020848946645855904,0.0016572763586736982,11120
2125,1073,2.2642483799999997,1071.0,1114,2281472,0.0003,0.3931155800819397,0.09865981340408325,1.8160213064402342,0.0035989825220895,0.05405763,0.2,0.30703125,0.021675609052181244,0.0017701057220619986,11130
2126,1073,2.26626175,1071.0,1115,2283520,0.0003,0.39992451667785645,0.09804461151361465,1.8261673621833325,0.007550963216635865,0.04426195,0.2,0.365283203125,0.030139649286866188,0.001819680104199506,11140
2128,1073,2.26804318,1071.0,1116,2285568,0.0003,0.4036315083503723,0.09735730290412903,1.8389698579907416,0.0019445335696218536,0.030650496,0.2,0.32119140625,-0.029226340353488922,0.001654738959223323,11150
2131,1073,2.2659656,1071.0,1117,2287616,0.0003,0.38665664196014404,0.09800763428211212,1.8425357669591904,0.007592341952840797,0.039131016,0.2,0.352099609375,0.020202698186039925,0.0016760683392931242,11160
2133,1073,2.26318282,1071.0,1118,2289664,0.0003,0.3209978938102722,0.09813868254423141,1.8316141437739133,0.006854961739736609,0.030610932,0.2,0.330615234375,-0.009746060706675053,0.0013956014312498156,11170
2135,1073,2.26438722,1071.0,1119,2291712,0.0003,0.4013732075691223,0.09870301187038422,1.826783974468708,0.006510648214316461,0.03984448,0.2,0.329345703125,-0.01113931369036436,0.001739338850347849,11180
2137,1072,2.26629679,1071.0,1120,2293760,0.0003,0.392075777053833,0.09853176027536392,1.8189539402723311,0.0006977545621339232,0.03227833,0.2,0.319775390625,0.0060728476382792,0.0018172585869251634,11190
2139,1072,2.2718422400000002,1071.0,1121,2295808,0.0003,0.39348673820495605,0.09985347837209702,1.8057936884462833,0.006469058161019348,0.03205829,0.2,0.3208984375,-0.010878881439566612,0.001759755897364812,11200
2141,1072,2.2700727200000004,1071.0,1122,2297856,0.0003,0.3841788172721863,0.10005657374858856,1.7879062213003636,0.00527166038955329,0.03775285,0.2,0.321240234375,-0.012309522368013859,0.00165875344628148,11210
2143,1072,2.27556825,1071.0,1123,2299904,0.0003,0.35360532999038696,0.10026214271783829,1.782207365706563,0.0022639587434241546,0.036249872,0.2,0.314306640625,-0.011587150394916534,0.0016990523934509838,11220
2145,1072,2.27961873,1071.0,1124,2301952,0.0003,0.3988415002822876,0.10040289163589478,1.7765104830265046,0.004782166838413105,0.03244146,0.2,0.3017578125,0.029626643285155296,0.0017681840106888557,11230
2147,1072,2.2789563799999994,1071.0,1125,2304000,0.0003,0.3911747932434082,0.10015542805194855,1.780075180903077,0.008132839106838218,0.037853643,0.2,0.322314453125,-0.024882879108190536,0.0016841903860040474,11240
2149,1073,2.2792606499999994,1071.0,1126,2306048,0.0003,0.38703399896621704,0.09988236427307129,1.785213965550065,0.005281983746681362,0.04345464,0.2,0.304833984375,0.04757134988903999,0.0018059765005091321,11250
2150,1073,2.27812307,1071.0,1127,2308096,0.0003,0.37083059549331665,0.0996941328048706,1.7874596394598483,-0.0016191490911296568,0.05430443,0.2,0.346435546875,0.04728437587618828,0.001725696204630367,11260
2152,1073,2.27646029,1071.0,1128,2310144,0.0003,0.3788602352142334,0.09906650334596634,1.7948332324624061,0.005814814967743586,0.04685996,0.2,0.3259765625,0.008638686500489712,0.0016744620934332488,11270
2154,1073,2.2808762500000004,1071.0,1129,2312192,0.0003,0.3141627907752991,0.09831364452838898,1.8094937715679407,0.007056455170095432,0.038024697,0.2,0.2982421875,-0.007986866869032383,0.0013723896065130248,11280
2156,1073,2.28359278,1071.0,1130,2314240,0.0003,0.38973766565322876,0.09664875268936157,1.838972282037139,0.006090279800264398,0.051244408,0.2,0.33720703125,-0.03529518470168114,0.0015726845847893855,11290
2158,1073,2.2845658699999998,1071.0,1131,2316288,0.0003,0.4074956774711609,0.09693974256515503,1.853057587519288,0.004110351804411039,0.03197031,0.2,0.324169921875,-0.01674324832856655,0.0017268608364247485,11300
2159,1073,2.28875475,1071.0,1132,2318336,0.0003,0.3984367847442627,0.09683465957641602,1.8482523642480373,0.010326613574579823,0.043154366,0.2,0.322607421875,0.014727131463587284,0.0017282675664318959,11310
2161,1073,2.2897188600000002,1071.0,1133,2320384,0.0003,0.41320329904556274,0.09619899094104767,1.8567948397248983,0.000943660899065435,0.030260596,0.2,0.331787109375,-0.029110873118042946,0.0017566922115292982,11320
2163,1073,2.28549174,1071.0,1134,2322432,0.0003,0.38578569889068604,0.09636631608009338,1.8612678002566099,0.01311920956868562,0.03638296,0.2,0.345751953125,0.02570606954395771,0.0016933444638198125,11330
2165,1073,2.2876286000000006,1071.0,1135,2324480,0.0003,0.36903584003448486,0.09554174542427063,1.8692334085702895,0.003982011762855109,0.034495436,0.2,0.3353515625,0.03959598019719124,0.001659032998213661,11340
2167,1073,2.28731762,1071.0,1136,2326528,0.0003,0.38265156745910645,0.09639633446931839,1.8707009594887496,0.0019776101638854016,0.04036989,0.2,0.306591796875,-0.01953931897878647,0.0017273684316023719,11350
2169,1073,2.28717201,1071.0,1137,2328576,0.0003,0.4037022590637207,0.09622521698474884,1.8632648408412933,0.013843851070851088,0.027954899,0.2,0.356884765625,0.00016276148380711675,0.001838542528275866,11360
2171,1073,2.29305213,1071.0,1138,2330624,0.0003,0.3826332688331604,0.09595048427581787,1.8706000566482544,0.006694512261310593,0.029547837,0.2,0.32890625,-0.008932827971875668,0.0018968997943375142,11370
2173,1073,2.29417717,1071.0,1139,2332672,0.0003,0.391893208026886,0.09622989594936371,1.8723605517297983,0.0019153359287884086,0.04220016,0.2,0.30849609375,-0.03809314966201782,0.001737581715497072,11380
2175,1073,2.2888065300000004,1071.0,1140,2334720,0.0003,0.3180310130119324,0.09719350934028625,1.860542380437255,0.009103891962877243,0.037249766,0.2,0.327978515625,0.010879125446081161,0.0016311056811900925,11390
2176,1073,2.28928215,1071.0,1141,2336768,0.0003,0.30212628841400146,0.09668884426355362,1.8529291290789842,0.0034392026675050145,0.033861652,0.2,0.2896484375,-0.027041148394346237,0.0014674202113383217,11400
2178,1073,2.28945669,1071.0,1142,2338816,0.0003,0.3952103853225708,0.09745275974273682,1.849937117472291,0.0027408869907958435,0.03290231,0.2,0.311279296875,-0.005322290584445,0.0016831640194141073,11410
2180,1073,2.2893499500000005,1071.0,1143,2340864,0.0003,0.3990861773490906,0.09728012979030609,1.8444873802363873,0.003545589694113005,0.04961494,0.2,0.308544921875,0.01564479060471058,0.0016504193943546852,11420
2182,1073,2.2927286800000006,1071.0,1144,2342912,0.0003,0.4065675735473633,0.0965387225151062,1.8537572544068097,0.006189863702456932,0.040273763,0.2,0.32158203125,-0.017273079603910446,0.0017200635867993697,11430
2184,1073,2.29137736,1071.0,1145,2344960,0.0003,0.3731287121772766,0.09740030765533447,1.8470189787447453,0.0025733842558111064,0.03732141,0.2,0.336572265625,0.016894884407520294,0.0015707852895502582,11440
2186,1073,2.28420988,1071.0,1146,2347008,0.0003,0.40707141160964966,0.09527017176151276,1.86336337774992,4.3205557449255136e-05,0.042383015,0.2,0.2966796875,-0.012123393826186657,0.0017638810224525514,11450
2188,1073,2.2875341600000003,1071.0,1147,2349056,0.0003,0.3972155451774597,0.09468409419059753,1.8911384347826243,0.007470572237798479,0.031157648,0.2,0.32939453125,-0.006814340129494667,0.0017241271190869157,11460
2190,1073,2.28851542,1071.0,1148,2351104,0.0003,0.38972699642181396,0.09561995416879654,1.883417008817196,0.011062215128913522,0.06863356,0.2,0.376611328125,0.010529525578022003,0.0016602442858129507,11470
2193,1072,2.29188559,1071.0,1149,2353152,0.0003,0.4072948694229126,0.09691587090492249,1.8567735858261585,0.002736110291152727,0.031746723,0.2,0.33828125,-0.027163086459040642,0.001761064953825553,11480
2195,1072,2.2933325700000005,1071.0,1150,2355200,0.0003,0.4102019667625427,0.09728051722049713,1.8410958230495453,0.0055573809942870865,0.037699405,0.2,0.309619140625,-0.005105886608362198,0.0018467329082341166,11490
2196,1072,2.2915255400000003,1071.0,1151,2357248,0.0003,0.34222906827926636,0.09710127115249634,1.8406647298485042,0.0035718048209673727,0.031273864,0.2,0.322216796875,0.014071088284254074,0.0016804687707917764,11500
2199,1072,2.29859685,1071.0,1152,2359296,0.0003,0.32286888360977173,0.09622016549110413,1.8566499423235654,0.00015542877663392573,0.03224752,0.2,0.31572265625,-0.015760866925120354,0.0013433498079393758,11510
2201,1072,2.3012706400000003,1071.0,1153,2361344,0.0003,0.40624791383743286,0.09636922180652618,1.8600996498018503,0.0032772445090813564,0.03698854,0.2,0.301513671875,0.07643849402666092,0.001568352451249666,11520
2203,1072,2.31165253,1071.0,1154,2363392,0.0003,0.4137600064277649,0.09682317823171616,1.8570520225912333,0.006692303183081094,0.039167304,0.2,0.325537109375,0.010473779402673244,0.0018825962717528455,11530
2205,1072,2.3075496299999996,1071.0,1155,2365440,0.0003,0.4284113049507141,0.09639391303062439,1.8517682999372482,0.0034668507243623024,0.037128903,0.2,0.29677734375,-0.02776988223195076,0.0017595845381947583,11540
2207,1072,2.3104911799999996,1071.0,1156,2367488,0.0003,0.41630464792251587,0.09650847315788269,1.8572694174945354,0.006998390376975294,0.04102001,0.2,0.32802734375,-0.0017716248985379934,0.0018422509054289548,11550
2208,1072,2.31277606,1071.0,1157,2369536,0.0003,0.3919385075569153,0.09646536409854889,1.8555182203650475,0.007286135591857601,0.037763715,0.2,0.31865234375,0.0867249146103859,0.0018485292577679502,11560
2210,1072,2.3140609,1071.0,1158,2371584,0.0003,0.36676275730133057,0.09599018096923828,1.8612918011844157,0.0050883009767858315,0.031616434,0.2,0.30927734375,-0.011058535426855087,0.0016873274214958655,11570
2212,1072,2.31370384,1071.0,1159,2373632,0.0003,0.323536217212677,0.09663869440555573,1.8588771898299457,0.0024163271416909994,0.0302962,0.2,0.321728515625,0.02344105765223503,0.0016340922233212042,11580
2214,1072,2.3071197800000003,1071.0,1160,2375680,0.0003,0.3863236904144287,0.09719382226467133,1.8496976595371961,-0.0007706484466325492,0.030165972,0.2,0.2791015625,0.005081102252006531,0.001916154642094625,11590
2216,1072,2.30562998,1071.0,1161,2377728,0.0003,0.38981765508651733,0.09589387476444244,1.861202684417367,0.002463386497402098,0.039070934,0.2,0.286962890625,-0.006371676456183195,0.0017589146778846042,11600
2217,1072,2.30630481,1071.0,1162,2379776,0.0003,0.39410972595214844,0.09444165229797363,1.888595049455762,0.0046301299618789924,0.03631289,0.2,0.307763671875,0.006871348712593317,0.001993768558531883,11610
2219,1073,2.3042618,1071.0,1163,2381824,0.0003,0.29119133949279785,0.09262805432081223,1.923222391307354,0.004406791573273949,0.03607623,0.2,0.30546875,0.05557120218873024,0.0018010178984695813,11620
2221,1073,2.29734186,1071.0,1164,2383872,0.0003,0.4044947624206543,0.09233427047729492,1.9447502583265304,0.004665841751557309,0.026907519,0.2,0.30927734375,0.02415066584944725,0.001805489877187938,11630
2223,1072,2.29616324,1071.0,1165,2385920,0.0003,0.39001786708831787,0.09134352207183838,1.9603011436760425,0.006421014700026717,0.05104462,0.2,0.337255859375,-0.004428649786859751,0.0018180490038503193,11640
2225,1072,2.28720276,1071.0,1166,2387968,0.0003,0.34492725133895874,0.09158199280500412,1.965563926845789,0.00841645479813451,0.02549505,0.2,0.3154296875,0.019840989261865616,0.0018217626287878375,11650
2227,1073,2.2818429800000004,1071.0,1167,2390016,0.0003,0.32173216342926025,0.09194862842559814,1.958668590337038,0.003877936885692179,0.034580503,0.2,0.314599609375,0.011794623918831348,0.0017436526182791567,11660
2229,1072,2.2763986600000004,1071.0,1168,2392064,0.0003,0.35796964168548584,0.09047899395227432,1.9740511577576398,0.008180261020606849,0.044248503,0.2,0.327392578125,0.0233561173081398,0.0018857203007428326,11670
2231,1072,2.2735257400000006,1071.0,1169,2394112,0.0003,0.406377375125885,0.08925271034240723,1.9990378797054291,0.010368261579424142,0.032718405,0.2,0.315478515625,-0.01023284625262022,0.0017583718377863987,11680
2233,1072,2.2717303300000005,1071.0,1170,2396160,0.0003,0.39100897312164307,0.08868105709552765,2.0210624672472477,0.005726487438369077,0.04110153,0.2,0.29716796875,0.00946214608848095,0.001698277702962514,11690
2236,1072,2.2697435,1071.0,1171,2398208,0.0003,0.3670695424079895,0.08915229886770248,2.021987213939428,0.004054710047785193,0.041766852,0.2,0.323681640625,0.005547585431486368,0.0019053464176977287,11700
2238,1072,2.2638673300000005,1071.0,1172,2400256,0.0003,0.4083453416824341,0.08875744044780731,2.018553049117327,0.0030043492530239745,0.046789482,0.2,0.32861328125,0.02387271076440811,0.0018011132482570248,11710
2240,1072,2.2600379700000004,1071.0,1173,2402304,0.0003,0.4021211862564087,0.08895479887723923,2.020403507351875,0.009205873231985606,0.03377944,0.2,0.338623046875,-0.0019948333501815796,0.001896766402569483,11720
2242,1071,2.2565637600000006,1071.0,1174,2404352,0.0003,0.3785955309867859,0.08807419240474701,2.029061642289162,0.008308170179952867,0.03154346,0.2,0.29931640625,0.016240384429693222,0.001984734711550118,11730
2245,1071,2.2600799300000007,1071.0,1175,2406400,0.0003,0.2819283604621887,0.08840827643871307,2.0373681925237177,0.006420677299320232,0.044818573,0.2,0.345703125,0.014951693825423717,0.0015047956176204025,11740
2247,1071,2.25139644,1071.0,1176,2408448,0.0003,0.3532310128211975,0.08852128684520721,2.0318817146122456,0.007634041484561749,0.033225726,0.2,0.3423828125,-0.013573091477155685,0.0018112773577740882,11750
2249,1071,2.2443751,1071.0,1177,2410496,0.0003,0.3839237689971924,0.08822868764400482,2.036797045171261,0.009741737808508334,0.044002164,0.2,0.343408203125,-0.012920733541250229,0.0017785989912226796,11760
2252,1071,2.2476973900000004,1071.0,1178,2412544,0.0003,0.3701520562171936,0.08827453851699829,2.0393696151673795,0.008216102622100152,0.03672352,0.2,0.3435546875,0.036725953221321106,0.0017290403811784927,11770
2254,1071,2.2453506000000005,1071.0,1179,2414592,0.0003,0.4040238857269287,0.08815768361091614,2.0375666223466395,0.005251606366073247,0.042971406,0.2,0.32939453125,-0.0038943698164075613,0.0018479464017218561,11780
2256,1070,2.24316481,1071.0,1180,2416640,0.0003,0.4012463688850403,0.08845114707946777,2.0367944568395613,0.010139157460071147,0.034211222,0.2,0.347607421875,0.013561633415520191,0.0018351482935031528,11790
2258,1070,2.23848686,1071.0,1181,2418688,0.0003,0.41596436500549316,0.08912018686532974,2.0236930184066297,0.0033124148176284507,0.042262994,0.2,0.33505859375,0.03245940059423447,0.00197623634703632,11800
2260,1071,2.2371029800000004,1071.0,1182,2420736,0.0003,0.4074362516403198,0.08931528031826019,2.01391521692276,0.0020946914606611244,0.03482025,0.2,0.33876953125,0.016609828919172287,0.0017721717329550301,11810
2261,1071,2.23502415,1071.0,1183,2422784,0.0003,0.33891212940216064,0.08827762305736542,2.0216061532497407,0.005201882563414984,0.030955827,0.2,0.32529296875,-0.02955651469528675,0.0018428082976242877,11820
2264,1070,2.22997232,1071.0,1184,2424832,0.0003,0.40658682584762573,0.08784100413322449,2.036374968290329,0.004449104890227318,0.03841532,0.2,0.320361328125,-0.00574566051363945,0.0018291637270522187,11830
2266,1070,2.2284408100000004,1071.0,1185,2426880,0.0003,0.39492905139923096,0.08589552342891693,2.0618235006928445,0.0009142106398940086,0.031675294,0.2,0.33193359375,-0.026630520820617676,0.0021342322497730493,11840
2268,1070,2.2298654800000004,1071.0,1186,2428928,0.0003,0.34503650665283203,0.0861705020070076,2.082492320984602,0.005041050852742046,0.04130494,0.2,0.32236328125,0.006588686723262072,0.0014887234960042407,11850
2270,1070,2.22855732,1071.0,1187,2430976,0.0003,0.41322463750839233,0.08554337918758392,2.084501553326845,0.009415015128615778,0.040154833,0.2,0.3458984375,0.0032873456366360188,0.0018311924141016789,11860
2272,1070,2.23342843,1071.0,1188,2433024,0.0003,0.4010493755340576,0.08592157065868378,2.085095313936472,0.004576537382672541,0.04109957,0.2,0.3115234375,-0.011047194711863995,0.0018930465648736572,11870
2274,1070,2.23114892,1071.0,1189,2435072,0.0003,0.3852114677429199,0.08609546720981598,2.080804692953825,0.0005867955744179199,0.036994975,0.2,0.31474609375,-0.0002387414569966495,0.001980691218341235,11880
2276,1070,2.2282144,1071.0,1190,2437120,0.0003,0.40992552042007446,0.08588817715644836,2.0775003261864184,0.0098464326641988,0.034744576,0.2,0.33427734375,0.011499169282615185,0.002093613567740249,11890
2277,1070,2.2255265499999997,1071.0,1191,2439168,0.0003,0.36745643615722656,0.08540424704551697,2.0866702310740948,0.010245034321269487,0.035830878,0.2,0.3361328125,0.04992394149303436,0.002029119125108991,11900
2279,1070,2.2284712799999995,1071.0,1192,2441216,0.0003,0.4005740284919739,0.08525960147380829,2.095479191094637,0.005245562142226845,0.036786024,0.2,0.356298828125,-0.01356804184615612,0.0018656420445040567,11910
2281,1070,2.23000006,1071.0,1193,2443264,0.0003,0.3838520646095276,0.08593834936618805,2.0850761100649833,0.01002170239080442,0.03579792,0.2,0.352392578125,-0.0018425163580104709,0.0020219090494720147,11920
2283,1071,2.2275191000000003,1071.0,1194,2445312,0.0003,0.38470375537872314,0.08561383187770844,2.0861634224653245,0.00799076390103437,0.034486465,0.2,0.31669921875,0.019983777776360512,0.001992585252810386,11930
2284,1071,2.22785878,1071.0,1195,2447360,0.0003,0.397779643535614,0.08635254204273224,2.078145883977413,0.0161259208136471,0.04867746,0.2,0.33828125,-0.006263036746531725,0.0018378197009951691,11940
2286,1071,2.2216050999999997,1071.0,1196,2449408,0.0003,0.3250119090080261,0.08599812537431717,2.0729896530508993,0.008302628302772064,0.04611896,0.2,0.33505859375,0.03921319916844368,0.0019446877198788571,11950
2288,1071,2.21744599,1071.0,1197,2451456,0.0003,0.28834807872772217,0.08588936924934387,2.0797090575098993,0.007563443882099818,0.02938651,0.2,0.315625,0.00925406999886036,0.0018385195238806774,11960
2290,1071,2.21644769,1071.0,1198,2453504,0.0003,0.3211638331413269,0.08477029204368591,2.0924769870936872,0.012716599524719641,0.037527688,0.2,0.343896484375,0.006660833489149809,0.0015218127526168245,11970
2292,1071,2.21319957,1071.0,1199,2455552,0.0003,0.37977951765060425,0.08419162034988403,2.114082754403353,0.012274541858641897,0.055222794,0.2,0.350048828125,0.03723520413041115,0.0020625406730687247,11980
2293,1071,2.2164618299999996,1071.0,1200,2457600,0.0003,0.4058564305305481,0.08473365008831024,2.1129185326397417,0.008751028467668221,0.024958901,0.2,0.30654296875,0.02224147692322731,0.0017894890988827683,11990
2295,1071,2.21661985,1071.0,1201,2459648,0.0003,0.41836798191070557,0.08390184491872787,2.1158009484410285,0.002095627426751889,0.048076957,0.2,0.31728515625,0.02671145088970661,0.002010288524616044,12000
2297,1071,2.21718819,1071.0,1202,2461696,0.0003,0.40792393684387207,0.08476467430591583,2.114197976142168,0.010142925750187715,0.03627414,0.2,0.34931640625,-0.0035630965139716864,0.0021029532837928853,12010
2299,1071,2.21968204,1071.0,1203,2463744,0.0003,0.40212541818618774,0.08491799235343933,2.1011884711682796,0.007955114466676605,0.041424364,0.2,0.328955078125,-0.009370461106300354,0.0020999834685426324,12020
2301,1071,2.21501954,1071.0,1204,2465792,0.0003,0.4134089946746826,0.08593714982271194,2.0886476635932922,0.0077293896247283556,0.031410433,0.2,0.329736328125,-0.0020367358811199665,0.002065972439959296,12030
2302,1071,2.2105482800000003,1071.0,1205,2467840,0.0003,0.35547971725463867,0.08646970987319946,2.0722020670771597,0.0069961466491804455,0.042480584,0.2,0.34970703125,-0.005113573744893074,0.001960741600851179,12040
2304,1071,2.20366512,1071.0,1206,2469888,0.0003,0.37702226638793945,0.08705452084541321,2.057543824613094,0.007067810538137565,0.042501174,0.2,0.349169921875,0.014703217893838882,0.0020218532295984914,12050
2306,1071,2.205076,1071.0,1207,2471936,0.0003,0.33671337366104126,0.08682657778263092,2.053809358924627,0.001634176202060189,0.028361628,0.2,0.323095703125,-0.00913258083164692,0.0017714006031383177,12060
2308,1071,2.20087676,1071.0,1208,2473984,0.0003,0.363991916179657,0.08625681698322296,2.05948676019907,0.011559167985979002,0.031964988,0.2,0.306640625,-0.00827783439308405,0.0020268271371605808,12070
2310,1071,2.19720013,1071.0,1209,2476032,0.0003,0.27085596323013306,0.08643444627523422,2.062610922753811,0.0038732549801352434,0.040754102,0.2,0.303515625,-0.00498031172901392,0.0016547671773878391,12080
2311,1071,2.19790343,1071.0,1210,2478080,0.0003,0.39857035875320435,0.08639678359031677,2.0628832153975964,0.00556117771047866,0.04371389,0.2,0.34326171875,0.0020698346197605133,0.00180295390127867,12090
2313,1071,2.19460848,1071.0,1211,2480128,0.0003,0.36310702562332153,0.0864226371049881,2.062741827964783,0.007914843525213655,0.06389157,0.2,0.33408203125,0.0821433886885643,0.0018286714985151775,12100
2315,1071,2.19651249,1071.0,1212,2482176,0.0003,0.39850884675979614,0.0856156200170517,2.0720758393406866,0.006746766887954436,0.04895424,0.2,0.317626953125,0.023327011615037918,0.0018171528234233846,12110
2317,1072,2.20208211,1071.0,1213,2484224,0.0003,0.3972737789154053,0.08589454740285873,2.0804389737546445,0.007663406832580222,0.052794877,0.2,0.3462890625,0.02103382721543312,0.0020220755272021052,12120
2319,1072,2.2019938000000003,1071.0,1214,2486272,0.0003,0.407866895198822,0.08584901690483093,2.074161396920681,0.009194981949258363,0.042360257,0.2,0.356787109375,0.01905091106891632,0.00214710772397666,12130
2320,1072,2.2005199600000003,1071.0,1215,2488320,0.0003,0.3859975337982178,0.08611329644918442,2.0694762535393236,0.00585125161887845,0.039381202,0.2,0.35546875,-0.04131946340203285,0.002015517860854743,12140
2323,1072,2.20271549,1071.0,1216,2490368,0.0003,0.41550755500793457,0.08640874922275543,2.063157120347023,0.010717512461997102,0.045898378,0.2,0.3423828125,0.003964957781136036,0.0021209380593063543,12150
2324,1072,2.19949465,1071.0,1217,2492416,0.0003,0.39597398042678833,0.08643952012062073,2.0588603265583516,0.009173437612480484,0.0434292,0.2,0.3068359375,-0.014047961682081223,0.0018708819268795196,12160
2326,1072,2.21277872,1071.0,1218,2494464,0.0003,0.4009764790534973,0.08748938143253326,2.0468190126121044,0.004454904480371624,0.03907645,0.2,0.352490234375,0.022576989606022835,0.001707859342059237,12170
2328,1072,2.2172509,1071.0,1219,2496512,0.0003,0.4162629246711731,0.08712420612573624,2.039049459248781,0.0068138903618091716,0.036482092,0.2,0.333544921875,0.036731164902448654,0.002034840094347601,12180
2330,1072,2.22091515,1071.0,1220,2498560,0.0003,0.34125953912734985,0.08676639199256897,2.04854329675436,0.01163905853536562,0.038034678,0.2,0.343798828125,0.007947857491672039,0.0017656662084846175,12190
2332,1072,2.22444376,1071.0,1221,2500608,0.0003,0.39146608114242554,0.08709657937288284,2.0494789458811282,0.010111576774943388,0.051282153,0.2,0.343603515625,0.03937158361077309,0.001891826559403853,12200
2333,1072,2.22092243,1071.0,1222,2502656,0.0003,0.3791653513908386,0.08773510158061981,2.037665172666311,0.004900613270001486,0.05114457,0.2,0.341015625,0.017760053277015686,0.0019282883096821025,12210
2335,1072,2.22300143,1071.0,1223,2504704,0.0003,0.34923362731933594,0.08792474865913391,2.0282121405005453,0.007128595563699491,0.03532185,0.2,0.32177734375,0.0216069333255291,0.0018347221412113868,12220
2337,1072,2.22406555,1071.0,1224,2506752,0.0003,0.3718773126602173,0.08692605793476105,2.036565440893173,0.008257604268146678,0.026276069,0.2,0.311083984375,0.016836775466799736,0.0018314201366592896,12230
2339,1072,2.2188073299999997,1071.0,1225,2508800,0.0003,0.38637906312942505,0.08604387938976288,2.0599529102444647,0.004574049251095858,0.0428774,0.2,0.304833984375,0.008572384715080261,0.0019428627805609723,12240
2341,1072,2.22035521,1071.0,1226,2510848,0.0003,0.3489925265312195,0.08591253310441971,2.0733109422028067,0.008727792944409885,0.042180214,0.2,0.3484375,0.0024192524142563343,0.0017970619343032012,12250
2342,1072,2.21504934,1071.0,1227,2512896,0.0003,0.37924307584762573,0.08427554368972778,2.092251651734114,0.003991122107254341,0.035175063,0.2,0.309130859375,0.0378107912838459,0.0020918215053825407,12260
2345,1072,2.21314118,1071.0,1228,2514944,0.0003,0.3449898958206177,0.0847880020737648,2.1057028114795684,0.009340232227987143,0.051385522,0.2,0.3685546875,-0.0027576277498155832,0.0019758297432417747,12270
2347,1072,2.21791721,1071.0,1229,2516992,0.0003,0.3441311717033386,0.0848594605922699,2.1009015813469887,0.0030716022636624986,0.043448225,0.2,0.34013671875,-0.02056572586297989,0.0019477823081615498,12280
2349,1072,2.21207929,1071.0,1230,2519040,0.0003,0.35106974840164185,0.08505606651306152,2.0959327779710293,0.0066965995341888625,0.047946557,0.2,0.31923828125,0.069968581199646,0.0019949054025346414,12290
2351,1072,2.21155883,1071.0,1231,2521088,0.0003,0.3857908248901367,0.08439628779888153,2.0984765499830247,0.008778403390897438,0.034885522,0.2,0.313330078125,0.045765526592731476,0.00209679056351888,12300
