time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
192512,637,302,94,930,41.910659581422806,-0.038448452949523926,0.0053868312,0.035107421875,0.2,-2.2023674212396145,-0.00317030017322395,0.0003,0.7327519059181213,19.319297790527344,9989.0,-864.2772896315789
194560,637,305,95,940,2.419036092236638,-0.37176573276519775,0.0069124717,0.09375,0.2,-2.1987938791513444,-0.005051469164027367,0.0003,0.7286086678504944,1.478102207183838,9989.0,-864.2772896315789
196608,637,308,96,950,6.422614709287882,-0.015109419822692871,0.009845143,0.075732421875,0.2,-2.192091371119022,-0.001035056721593719,0.0003,0.7253681421279907,2.1511070728302,9989.0,-864.2772896315789
198656,637,311,97,960,2.758521180599928,-0.015633821487426758,0.0071347775,0.068115234375,0.2,-2.1745788529515266,-0.00432354569202289,0.0003,0.7182987928390503,0.9466618299484253,9989.0,-864.2772896315789
200704,638,314,98,970,6.368638484179973,0.029830574989318848,0.0060888403,0.05419921875,0.2,-2.1548721551895142,-0.0019412661327805835,0.0003,0.7124132513999939,3.0366218090057373,9989.0,-991.5225681
202752,638,317,99,980,15.755175772309304,-0.07749724388122559,0.004398955,0.036669921875,0.2,-2.146455899626017,-0.00447571983531816,0.0003,0.7114089131355286,8.284433364868164,9989.0,-991.5225681
204800,638,320,100,990,32.48002051115036,-0.035483717918395996,0.012193676,0.081103515625,0.2,-2.144108584523201,-0.001975921358098276,0.0003,0.7104278802871704,14.651315689086914,9989.0,-991.5225681
206848,639,323,101,1000,28.403185829520226,-0.010766744613647461,0.011599928,0.076025390625,0.2,-2.142035925388336,6.987724045757205e-05,0.0003,0.7094883918762207,5.52286958694458,9989.0,-991.5225681
208896,639,326,102,1010,45.236050283908845,-0.04200446605682373,0.005899625,0.05029296875,0.2,-2.134875847399235,-0.002950745627458673,0.0003,0.7055355310440063,13.78284740447998,9989.0,-991.5225681
210944,639,329,103,1020,26.057115964591503,-0.07198715209960938,0.0074784355,0.06494140625,0.2,-2.1313238188624384,-0.002402276008797344,0.0003,0.7075208425521851,5.392084121704102,9989.0,-919.8288715238095
212992,639,333,104,1030,31.48184099793434,-0.021102070808410645,0.0122295935,0.08740234375,0.2,-2.135084604471922,0.0011667770639178343,0.0003,0.7085397839546204,15.615999221801758,9989.0,-919.8288715238095
215040,639,336,105,1040,9.693030624091625,-0.02303493022918701,0.014789248,0.118798828125,0.2,-2.1486235588788984,0.00032623345468891786,0.0003,0.7156221866607666,4.78195333480835,9989.0,-919.8288715238095
217088,640,339,106,1050,11.190504927933215,-0.021015167236328125,0.0068118926,0.07939453125,0.2,-2.1466586917638777,-0.003291095796157606,0.0003,0.7085728645324707,5.341865062713623,9989.0,-919.8288715238095
219136,640,342,107,1060,8.396915206313134,-0.02606511116027832,0.011991046,0.100341796875,0.2,-2.138117951154709,-0.0031169564768788404,0.0003,0.7125633955001831,4.4832444190979,9989.0,-919.8288715238095
221184,640,345,108,1070,15.423010465502738,-0.056658387184143066,0.009757004,0.075,0.2,-2.137298785150051,-0.005289704153256025,0.0003,0.70578932762146,1.924039602279663,9989.0,-1034.3387753181817
223232,640,348,109,1080,46.879008495807646,0.00021266937255859375,0.0077448953,0.079345703125,0.2,-2.113064119964838,-0.0009568563575157896,0.0003,0.6985486745834351,25.236547470092773,9989.0,-1034.3387753181817
225280,639,352,110,1090,13.537684032320977,-0.00043070316314697266,0.008995434,0.076953125,0.2,-2.098240899294615,-0.002424729769700207,0.0003,0.6934292316436768,5.4010515213012695,9989.0,-1034.3387753181817
227328,640,355,111,1100,38.13709915876389,0.010338902473449707,0.0052166777,0.046484375,0.2,-2.0881252229213714,-0.0006636620979406871,0.0003,0.6936650276184082,14.625336647033691,9989.0,-1034.3387753181817
229376,640,358,112,1110,228.3961820602417,-0.016039729118347168,0.0032479176,0.009033203125,0.2,-2.090645232796669,-0.0009807036360143684,0.0003,0.6938477754592896,73.51716613769531,9989.0,-1034.3387753181817
231424,639,361,113,1120,5123.661462402344,-0.01711595058441162,0.0008221916,0.001025390625,0.2,-2.0911808095872404,-0.0010150115180294962,0.0003,0.6940015554428101,1172.0028076171875,9989.0,-288.2292344782608
233472,638,365,114,1130,890.0418118476867,0.0004462599754333496,0.0052640373,0.047705078125,0.2,-2.0904555417597295,-0.0028120223403675483,0.0003,0.6930011510848999,437.4835510253906,9989.0,-288.2292344782608
235520,638,369,115,1140,54.491392993927,0.014160096645355225,0.012453053,0.08115234375,0.2,-2.0760509371757507,-0.00348335942835547,0.0003,0.6829396486282349,22.781492233276367,9989.0,-288.2292344782608
237568,637,372,116,1150,23.340004423260687,0.02125704288482666,0.009964962,0.110595703125,0.2,-2.04402492120862,0.001613931117753964,0.0003,0.6733779311180115,12.769179344177246,9989.0,-288.2292344782608
239616,636,376,117,1160,34.077140513062474,-0.029896259307861328,0.013910057,0.10771484375,0.2,-2.032837813347578,-0.0017581231084477622,0.0003,0.6765357255935669,16.63219451904297,9989.0,-288.2292344782608
241664,636,379,118,1170,42.01513642892242,-0.22370612621307373,0.0154393045,0.089306640625,0.2,-2.0277231581509114,-0.0002831773468642496,0.0003,0.6634626984596252,0.6300848126411438,9989.0,-191.07793958333318
243712,635,383,119,1180,22.632744607329368,-0.0318756103515625,0.011887472,0.110400390625,0.2,-2.000716993585229,-0.0030269467941252516,0.0003,0.6633111238479614,8.813752174377441,9989.0,-191.07793958333318
245760,635,386,120,1190,43.11362621188164,0.009871125221252441,0.01357443,0.09111328125,0.2,-1.9902102258056402,-0.00276645914564142,0.0003,0.6550065279006958,2.3333003520965576,9989.0,-191.07793958333318
247808,635,390,121,1200,24.30620900974609,-0.4839273691177368,0.014324747,0.124267578125,0.2,-1.9760641302913426,-0.0023957083220011556,0.0003,0.6592836976051331,0.4885919988155365,9989.0,-191.07793958333318
249856,635,393,122,1210,24.594583792705087,-0.06221354007720947,0.011835994,0.09716796875,0.2,-1.9658880393952132,0.0016477365941682364,0.0003,0.6479486227035522,0.3352528512477875,9989.0,-459.06058987999984
251904,635,396,123,1220,27.201009755954146,-0.006788492202758789,0.011787562,0.101025390625,0.2,-1.9380809471011162,-0.0005367457233660389,0.0003,0.6408332586288452,3.91072678565979,9989.0,-459.06058987999984
253952,635,399,124,1230,9.367342600226403,-0.022785067558288574,0.0228366,0.17333984375,0.2,-1.9314355444163085,0.00144223473907914,0.0003,0.6442885398864746,4.623044490814209,9989.0,-459.06058987999984
256000,634,403,125,1240,2.105659727752209,-0.04281449317932129,0.023452187,0.159912109375,0.2,-1.9440021667629481,0.0003386820942978375,0.0003,0.6478980779647827,0.8252489566802979,9989.0,-459.06058987999984
258048,634,407,126,1250,7.649160016328096,0.01615440845489502,0.015547005,0.11318359375,0.2,-1.9434278894215822,0.002516209725581575,0.0003,0.6453382968902588,3.111290216445923,9989.0,-459.06058987999984
260096,633,410,127,1260,6.0686429243534805,-0.23646914958953857,0.009753371,0.08623046875,0.2,-1.9501690953969955,-0.0017292930191615597,0.0003,0.6504147052764893,1.4662092924118042,9989.0,-612.7103640384613
262144,632,414,128,1270,24.618503907322882,-0.00047218799591064453,0.01101817,0.0919921875,0.2,-1.9548111218959092,-0.0002870347845600918,0.0003,0.649661660194397,14.76436996459961,9989.0,-612.7103640384613
264192,632,417,129,1280,79.35291328430176,-0.005941152572631836,0.012089752,0.070361328125,0.2,-1.9476550385355949,-0.004154438369732815,0.0003,0.6439052820205688,24.23878288269043,9989.0,-612.7103640384613
266240,631,421,130,1290,292.1384863972664,-0.0026346445083618164,0.00911016,0.052734375,0.2,-1.9324017237871884,-0.0003284015809185803,0.0003,0.6418326497077942,31.372268676757812,9989.0,-612.7103640384613
268288,631,425,131,1300,1066.6426094055175,0.004810154438018799,0.004626711,0.016943359375,0.2,-1.9289762869477272,-0.0013547303533414379,0.0003,0.6417328715324402,83.1548843383789,9989.0,-612.7103640384613
270336,630,428,132,1310,2150.5634326934814,-0.0007613897323608398,0.0034109366,0.0291015625,0.2,-1.9289899714291097,0.0005242671206360683,0.0003,0.6418688893318176,666.9755249023438,9989.0,519.8223860000003
272384,630,432,133,1320,6520.452320861817,0.0006235837936401367,0.004847507,0.02763671875,0.2,-1.9292620435357093,-0.00041134351122309456,0.0003,0.641858696937561,2853.378662109375,9989.0,519.8223860000003
274432,629,435,134,1330,272.59892864227294,-0.004263162612915039,0.010121045,0.0599609375,0.2,-1.9299968399107457,0.001836502410878893,0.0003,0.6422468423843384,84.97583770751953,9989.0,519.8223860000003
276480,629,439,135,1340,342.7284602954984,-0.0005118846893310547,0.009102393,0.06376953125,0.2,-1.930966141819954,-0.00586454403528478,0.0003,0.6421630382537842,1.5223743915557861,9989.0,519.8223860000003
278528,628,442,136,1350,50.798178708413616,-0.1943415403366089,0.022476971,0.15556640625,0.2,-1.9382206562906503,0.0008929019153583795,0.0003,0.6494262218475342,0.19957607984542847,9989.0,519.8223860000003
280576,629,445,137,1360,42.44967847242951,-0.02893364429473877,0.015720196,0.168701171875,0.2,-1.9444635074585677,0.004769296015729197,0.0003,0.6443705558776855,2.421731948852539,9989.0,323.930031714286
282624,629,448,138,1370,35.32380815148353,0.00912410020828247,0.011440833,0.095947265625,0.2,-1.932514399662614,0.0016667853080434725,0.0003,0.6431637406349182,15.412407875061035,9989.0,323.930031714286
284672,629,452,139,1380,12.68003903478384,-0.09337890148162842,0.01563548,0.107568359375,0.2,-1.9325414884835481,0.0004235482236254029,0.0003,0.6444068551063538,3.8738887310028076,9989.0,323.930031714286
286720,630,455,140,1390,21.583098269999027,-0.0668792724609375,0.011029867,0.08681640625,0.2,-1.9302457559853792,0.0006622676111874171,0.0003,0.6399020552635193,1.9119662046432495,9989.0,323.930031714286
288768,629,458,141,1400,11.462549532297999,-0.19645309448242188,0.010052351,0.1041015625,0.2,-1.9157976660877467,-0.001975033218332101,0.0003,0.6319149732589722,0.515300452709198,9989.0,323.930031714286
290816,629,462,142,1410,8.392905254010111,-0.1525866985321045,0.014570599,0.097705078125,0.2,-1.8886719334870576,-0.004090255283517763,0.0003,0.6244387626647949,0.3126341700553894,9989.0,109.00170055172438
292864,628,465,143,1420,29.281853836774825,-0.005567312240600586,0.009847389,0.0666015625,0.2,-1.867950638011098,-0.001718462011194788,0.0003,0.6191056370735168,21.408592224121094,9989.0,109.00170055172438
294912,628,468,144,1430,5.184816525131464,-0.1326885223388672,0.008161944,0.091552734375,0.2,-1.8607719533145428,-0.0036052979208761825,0.0003,0.6196175813674927,2.510488986968994,9989.0,109.00170055172438
296960,629,472,145,1440,5.063860617950558,-0.028019189834594727,0.016765064,0.11064453125,0.2,-1.8653815373778344,0.005895686525036581,0.0003,0.6206814050674438,1.368852138519287,9989.0,109.00170055172438
299008,629,475,146,1450,1.3707885092124343,-0.17247045040130615,0.015190895,0.138720703125,0.2,-1.8597940012812615,0.0039362193288980055,0.0003,0.6188924312591553,0.1941467523574829,9989.0,109.00170055172438
301056,629,478,147,1460,5.262902180850506,-0.060210347175598145,0.010548402,0.122412109375,0.2,-1.8708501048386097,-0.0013581431026977952,0.0003,0.6257481575012207,3.062082052230835,9989.0,-60.34885699999977
303104,629,481,148,1470,13.465530930459499,-0.020420074462890625,0.020013938,0.11103515625,0.2,-1.874782333895564,0.002317055192543194,0.0003,0.6228600144386292,4.5828070640563965,9989.0,-60.34885699999977
305152,630,484,149,1480,14.41155972480774,-0.0017563104629516602,0.012996495,0.09716796875,0.2,-1.8644648555666208,-0.0026312303860322574,0.0003,0.620641827583313,3.624110698699951,9989.0,-60.34885699999977
307200,630,487,150,1490,6.009465534985066,-0.0890200138092041,0.016392475,0.09091796875,0.2,-1.8598336976021528,0.00013277432299219072,0.0003,0.6182101964950562,1.8210698366165161,9989.0,-60.34885699999977
309248,629,490,151,1500,4.605593797378242,-0.10592269897460938,0.012187315,0.104736328125,0.2,-1.8652509208768606,-0.0027197235962376,0.0003,0.6272871494293213,0.3650447130203247,9989.0,-60.34885699999977
311296,629,494,152,1510,6.626440586266108,-0.22223234176635742,0.014668924,0.10634765625,0.2,-1.8803122587502004,-0.005617950829037,0.0003,0.6281816959381104,0.34494534134864807,9989.0,-240.3121888064514
313344,629,497,153,1520,143.59045650959015,-0.0016145706176757812,0.0042717867,0.03623046875,0.2,-1.8798095092177391,-0.0027453552494989706,0.0003,0.6277936697006226,44.01953887939453,9989.0,-240.3121888064514
315392,628,501,154,1530,30.16845094114542,-0.005856156349182129,0.013656899,0.075537109375,0.2,-1.8776043303310872,-0.0013594521245977377,0.0003,0.625739574432373,2.801175355911255,9989.0,-240.3121888064514
317440,628,505,155,1540,18.22182776629925,-0.08411729335784912,0.011402043,0.091015625,0.2,-1.8757258534431458,-0.0015225803916109725,0.0003,0.6277869939804077,6.637332439422607,9989.0,-240.3121888064514
319488,628,508,156,1550,15.840337485074997,0.006291627883911133,0.011589481,0.084521484375,0.2,-1.8780321832746267,0.00026995383377652614,0.0003,0.6270986795425415,5.589201927185059,9989.0,-240.3121888064514
321536,627,512,157,1560,6.686230931431055,-0.07747399806976318,0.009398399,0.087451171875,0.2,-1.8716631531715393,-0.004083133192034438,0.0003,0.6222965717315674,2.4879229068756104,9989.0,-180.27723187499998
323584,627,515,158,1570,49.152947747707366,-0.0036662817001342773,0.009462891,0.060595703125,0.2,-1.858817268535495,-0.003852000567712821,0.0003,0.6199830770492554,23.165607452392578,9989.0,-180.27723187499998
325632,628,518,159,1580,20.579291719198228,0.025857627391815186,0.013492707,0.095751953125,0.2,-1.8508663199841977,-0.0006670964161457959,0.0003,0.6172402501106262,8.725325584411621,9989.0,-180.27723187499998
327680,627,522,160,1590,5.459220111835748,-1.3736293315887451,0.018285438,0.135986328125,0.2,-1.8691800106316805,-0.0001579123010742478,0.0003,0.6350080966949463,0.30005472898483276,9989.0,-180.27723187499998
329728,627,525,161,1600,7.337657952308655,-0.047991275787353516,0.011674227,0.087255859375,0.2,-1.9043105628341437,-0.0014563150129106362,0.0003,0.6406819820404053,1.90593683719635,9989.0,-257.48036342424246
331776,627,528,162,1610,13.984081223607063,0.010107934474945068,0.010727545,0.120751953125,0.2,-1.9157722294330597,-0.003058698016684502,0.0003,0.6411700248718262,10.809551239013672,9989.0,-257.48036342424246
333824,627,531,163,1620,22.330863872170447,-0.010389089584350586,0.010926448,0.09072265625,0.2,-1.9128387063741683,0.002084198346710764,0.0003,0.6388925313949585,8.257026672363281,9989.0,-257.48036342424246
335872,627,535,164,1630,12.206637021899223,0.004010438919067383,0.019587677,0.1482421875,0.2,-1.9127210561186074,0.0013748467972618528,0.0003,0.6428765058517456,5.805019855499268,9989.0,-257.48036342424246
337920,626,538,165,1640,4.894984482601285,-0.24592363834381104,0.015337074,0.127001953125,0.2,-1.921068860590458,-0.003427311757695861,0.0003,0.645250678062439,0.6439163088798523,9989.0,-257.48036342424246
339968,626,542,166,1650,6.482987099885941,0.009830892086029053,0.011523675,0.1029296875,0.2,-1.9187633752822877,0.002162242290796712,0.0003,0.6445175409317017,2.307111978530884,9989.0,-385.2309286764706
342016,626,546,167,1660,74.6027302980423,-0.0008432865142822266,0.010942904,0.081982421875,0.2,-1.9165831346064806,0.0007733972568530589,0.0003,0.645707905292511,33.500946044921875,9989.0,-385.2309286764706
344064,625,549,168,1670,36.91259905397892,-0.012512564659118652,0.009381219,0.05654296875,0.2,-1.920695424079895,-0.0007100490009179338,0.0003,0.6468981504440308,10.857868194580078,9989.0,-385.2309286764706
346112,625,553,169,1680,25.499769204854964,-0.005257248878479004,0.018832393,0.121728515625,0.2,-1.9229418750852347,0.0053517517633736135,0.0003,0.6464747190475464,12.330345153808594,9989.0,-385.2309286764706
348160,625,556,170,1690,16.753404200077057,-0.16388165950775146,0.010878536,0.09970703125,0.2,-1.9272465240210295,-0.001616367186215939,0.0003,0.6489800810813904,5.7342448234558105,9989.0,-385.2309286764706
350208,624,560,171,1700,58.31405467987061,-0.03614521026611328,0.0039122975,0.0404296875,0.2,-1.9307048317044972,-0.0018607045596581884,0.0003,0.6492099761962891,25.065881729125977,9989.0,-331.71935074285716
352256,624,563,172,1710,10.176715734601022,-0.31061530113220215,0.017722934,0.115087890625,0.2,-1.925940077006817,-0.0016785597341367974,0.0003,0.6450048685073853,3.7933290004730225,9989.0,-331.71935074285716
354304,624,567,173,1720,5.543473840504885,-0.11024415493011475,0.01516696,0.131298828125,0.2,-1.918565859273076,-0.0006026197108440102,0.0003,0.6463476419448853,1.1465599536895752,9989.0,-331.71935074285716
356352,623,571,174,1730,10.571135024353861,-0.009534239768981934,0.015301167,0.186572265625,0.2,-1.9226239390671254,0.00419741227524355,0.0003,0.6449131965637207,0.8383318781852722,9989.0,-331.71935074285716
358400,623,574,175,1740,8.37482113824226,-0.15419578552246094,0.009817186,0.082177734375,0.2,-1.9130487956106663,-0.004559646923007676,0.0003,0.6408145427703857,0.10201749205589294,9989.0,-331.71935074285716
360448,623,578,176,1750,5.043059441447258,-0.3797799348831177,0.007592351,0.08125,0.2,-1.8994308106601239,-0.005301554736070102,0.0003,0.638949453830719,0.0621914379298687,9989.0,-538.6840316111111
362496,622,581,177,1760,130.82159299850463,0.0009720325469970703,0.014385238,0.084130859375,0.2,-1.8887252677232027,0.0012939898384502157,0.0003,0.6366665959358215,65.20661163330078,9989.0,-538.6840316111111
364544,622,585,178,1770,31.5185243755579,-0.08767306804656982,0.011365516,0.067333984375,0.2,-1.8877543728798627,-0.0006548277968249749,0.0003,0.6387097835540771,7.624318599700928,9989.0,-538.6840316111111
366592,622,589,179,1780,85.62158639431,-0.0031080245971679688,0.009680858,0.050341796875,0.2,-1.8862539026886225,0.001958281878614798,0.0003,0.6351977586746216,18.88730812072754,9989.0,-538.6840316111111
368640,621,592,180,1790,41.48363484144211,-0.024963974952697754,0.009942836,0.07314453125,0.2,-1.8778075832873582,-0.0013024394284002483,0.0003,0.6340106725692749,22.721817016601562,9989.0,-538.6840316111111
370688,621,596,181,1800,17.769462128728627,-0.3542029857635498,0.011733678,0.082568359375,0.2,-1.8837145030498506,-0.0023619828920345754,0.0003,0.6403109431266785,1.6963521242141724,9989.0,-520.1501964324325
372736,621,599,182,1810,55.99140117168427,-0.008546829223632812,0.008750252,0.0685546875,0.2,-1.8845297962427139,-0.001994946305057965,0.0003,0.6348947882652283,25.617950439453125,9989.0,-520.1501964324325
374784,620,603,183,1820,5.959302624315024,-0.769667387008667,0.020482661,0.149462890625,0.2,-1.86495815590024,-0.0003636025678133592,0.0003,0.6279431581497192,2.553514003753662,9989.0,-520.1501964324325
376832,621,606,184,1830,9.245529663562774,-7.37905502319336e-05,0.021622073,0.151953125,0.2,-1.855806240439415,0.005614977399818599,0.0003,0.6300235390663147,4.016349792480469,9989.0,-520.1501964324325
378880,621,609,185,1840,2.2843201860785483,-0.4703409671783447,0.020472884,0.13076171875,0.2,-1.857893393188715,0.005130047681450378,0.0003,0.6278560161590576,0.26629701256752014,9989.0,-520.1501964324325
380928,621,613,186,1850,5.4150750696659085,-0.11160719394683838,0.019296652,0.150927734375,0.2,-1.8424744404852391,0.002239520489820279,0.0003,0.6186976432800293,0.693074643611908,9989.0,-643.0629815526315
382976,620,616,187,1860,31.939963829517364,-0.008576393127441406,0.009783769,0.083740234375,0.2,-1.83053014613688,-0.0020946473407093434,0.0003,0.6200457811355591,11.242443084716797,9989.0,-643.0629815526315
385024,620,620,188,1870,3.9485117442905904,-0.5433634519577026,0.025771502,0.16484375,0.2,-1.8193812299519778,0.0029773349975585005,0.0003,0.6127251982688904,1.9053823947906494,9989.0,-643.0629815526315
387072,620,623,189,1880,3.0362722031772136,0.0056264400482177734,0.02103851,0.13408203125,0.2,-1.8050826739519834,0.005640698749630246,0.0003,0.6136100888252258,1.0680102109909058,9989.0,-643.0629815526315
389120,620,626,190,1890,1.7720002371817827,0.03941577672958374,0.018060207,0.150341796875,0.2,-1.8020434375852346,-0.004392221846501343,0.0003,0.6089410185813904,0.7952665686607361,9989.0,-643.0629815526315
391168,621,629,191,1900,1.477764075808227,-0.4721604585647583,0.017718177,0.12353515625,0.2,-1.7946075391024352,-0.0026825876397197136,0.0003,0.607171893119812,0.6525059938430786,9989.0,-759.6481432307693
393216,621,632,192,1910,29.73690133690834,0.007940232753753662,0.019453153,0.1146484375,0.2,-1.7919371049851178,0.006331522549589863,0.0003,0.6057096719741821,23.13467025756836,9989.0,-759.6481432307693
395264,621,635,193,1920,39.56452651023865,0.03739762306213379,0.011598889,0.070361328125,0.2,-1.7878746941685677,0.001915552832360845,0.0003,0.604901909828186,18.127357482910156,9989.0,-759.6481432307693
397312,621,638,194,1930,2.8493789821863174,-0.35955727100372314,0.018101804,0.126025390625,0.2,-1.7972549565136433,-0.0011052829737309366,0.0003,0.611041784286499,0.9733108282089233,9989.0,-759.6481432307693
399360,622,642,195,1940,2.0650285853073003,-0.2988828420639038,0.01256052,0.132861328125,0.2,-1.8075092744082213,-0.0033699573345074897,0.0003,0.6123272180557251,1.1675163507461548,9989.0,-759.6481432307693
401408,622,645,196,1950,1.6049912733957172,-0.19213438034057617,0.017857803,0.1361328125,0.2,-1.8045316454023124,0.0007176187311415561,0.0003,0.608763575553894,0.35313335061073303,9989.0,-862.81056835
403456,622,648,197,1960,106.67930430173874,-0.0008020401000976562,0.009277625,0.0666015625,0.2,-1.7974874291568994,-0.0019065482993028127,0.0003,0.609154462814331,33.186561584472656,9989.0,-862.81056835
405504,622,651,198,1970,68.03129277229309,-0.01648533344268799,0.02211459,0.128076171875,0.2,-1.801493177190423,0.007429675842286087,0.0003,0.6118847131729126,27.189250946044922,9989.0,-862.81056835
407552,622,654,199,1980,3.7892399743199348,-0.2046513557434082,0.01769342,0.162939453125,0.2,-1.7915552835911512,-0.008037479872291442,0.0003,0.604665219783783,1.994734525680542,9989.0,-862.81056835
409600,622,657,200,1990,2.3298206739127636,0.019521653652191162,0.01646244,0.118408203125,0.2,-1.7703047044575215,-0.00047307892236858606,0.0003,0.5999041795730591,1.1250978708267212,9989.0,-849.2198890243902
411648,623,660,201,2000,10.567553985118867,-0.05660068988800049,0.016321812,0.1001953125,0.2,-1.7666288688778877,-0.000603379646781832,0.0003,0.603943407535553,6.415897846221924,9989.0,-849.2198890243902
413696,623,663,202,2010,10.024634717404842,-0.021892905235290527,0.016857544,0.10810546875,0.2,-1.7724320899695158,-0.0005671732578775845,0.0003,0.6034614443778992,5.3490166664123535,9989.0,-849.2198890243902
415744,623,666,203,2020,1.960653232038021,-0.0791856050491333,0.020781886,0.16103515625,0.2,-1.769695182517171,0.002705250069266185,0.0003,0.6036945581436157,0.5550575256347656,9989.0,-849.2198890243902
417792,623,669,204,2030,3.270401520561427,-0.02880680561065674,0.015417695,0.1392578125,0.2,-1.770679982751608,0.00017058568555512467,0.0003,0.6014237999916077,0.6835466623306274,9989.0,-849.2198890243902
419840,623,673,205,2040,7.177909635007381,-0.008994460105895996,0.011892259,0.09697265625,0.2,-1.785665001347661,0.0030873702569806484,0.0003,0.6110926866531372,3.4611716270446777,9989.0,-967.7689379285714
421888,623,676,206,2050,34.66524560451508,-0.012734055519104004,0.0112603605,0.09501953125,0.2,-1.7937119472771883,-0.0023090757793397644,0.0003,0.6091023683547974,12.180681228637695,9989.0,-967.7689379285714
423936,623,679,207,2060,10.787000323832036,-0.04017221927642822,0.025685444,0.119921875,0.2,-1.7867690794169904,0.0036171059124171733,0.0003,0.6072988510131836,5.824617862701416,9989.0,-967.7689379285714
425984,623,682,208,2070,6.248101386427879,-0.01100015640258789,0.020548135,0.120654296875,0.2,-1.7702008444815873,-0.0006174987589474768,0.0003,0.5995655059814453,2.3133342266082764,9989.0,-967.7689379285714
428032,624,685,209,2080,3.3421929471194742,-0.24932324886322021,0.023418698,0.15078125,0.2,-1.7369476977735758,-0.00040577193794888444,0.0003,0.5870776176452637,0.08584416657686234,9989.0,-967.7689379285714
430080,624,688,210,2090,2.801747324690223,-0.22285914421081543,0.022037324,0.163427734375,0.2,-1.709338015317917,0.0004683351784478873,0.0003,0.5835018754005432,0.17976081371307373,9989.0,-1112.6812666511628
432128,624,692,211,2100,108.22930871248245,-0.00010335445404052734,0.008323367,0.0642578125,0.2,-1.6938966568559408,0.0007800991064868867,0.0003,0.5832511186599731,45.15852355957031,9989.0,-1112.6812666511628
434176,624,695,212,2110,25.427418199181556,-0.014387130737304688,0.012095988,0.066259765625,0.2,-1.6995252143591641,0.003932105613785097,0.0003,0.5863929390907288,5.646572113037109,9989.0,-1112.6812666511628
436224,624,698,213,2120,4.314519452303648,-0.004145503044128418,0.020227872,0.172021484375,0.2,-1.702759148925543,0.008642480593698565,0.0003,0.5853230357170105,1.4263240098953247,9989.0,-1112.6812666511628
438272,624,701,214,2130,2.9014703050255775,-0.009509086608886719,0.011504222,0.135400390625,0.2,-1.6989188767969607,-0.00016744344611652195,0.0003,0.5842634439468384,1.0743067264556885,9989.0,-1112.6812666511628
440320,625,704,215,2140,2.096553531289101,0.08187651634216309,0.011802313,0.11953125,0.2,-1.6893457166850567,-0.008005480602150783,0.0003,0.579386830329895,0.8437929153442383,9989.0,-1182.4123656136364
442368,625,707,216,2150,45.3814219892025,-0.008966803550720215,0.017592143,0.083203125,0.2,-1.6798502530902624,0.0012618355205631815,0.0003,0.5784889459609985,15.931831359863281,9989.0,-1182.4123656136364
444416,625,710,217,2160,6.224177487194538,-0.04475986957550049,0.013145498,0.11005859375,0.2,-1.674207105860114,-0.00100137431290932,0.0003,0.5745696425437927,3.320171356201172,9989.0,-1182.4123656136364
446464,625,713,218,2170,2.0652861978742294,-0.15314221382141113,0.020388432,0.155712890625,0.2,-1.6596437096595764,0.0031955007594660855,0.0003,0.5670406222343445,0.02747480943799019,9989.0,-1182.4123656136364
448512,625,716,219,2180,0.9727486003655941,-0.7611920833587646,0.018783465,0.12626953125,0.2,-1.6459095768630505,-0.00392042293024133,0.0003,0.5625723600387573,0.06148381531238556,9989.0,-1182.4123656136364
450560,625,720,220,2190,0.8087288050213829,-0.506528377532959,0.019953197,0.148095703125,0.2,-1.6434978734701873,-0.0037653773222700694,0.0003,0.5623936653137207,0.0778195858001709,9989.0,-1325.9038807555555
452608,625,723,221,2200,48.04839448928833,0.0018565058708190918,0.015121302,0.104541015625,0.2,-1.646468771621585,0.0003088914512773044,0.0003,0.5621308088302612,20.350378036499023,9989.0,-1325.9038807555555
