time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/loss,train/entropy_loss,train/n_updates,train/clip_range,train/std,train/clip_fraction,train/learning_rate
6150144,3003,1.5568571900000001,6932,887,1071.0,0.0009081230249648797,0.30159991979599,0.003157277702121064,0.034378715,0.0010473976144567132,2.334392114728689,30020,0.2,0.07772068679332733,0.314697265625,0.0003
6152192,3004,1.5592756600000002,6934,887,1071.0,0.0007572965636427398,0.25353074073791504,0.002853581210365519,0.033646774,0.025976691395044327,2.314145626872778,30030,0.2,0.07877299189567566,0.3234375,0.0003
6154240,3005,1.56006788,6937,887,1071.0,0.0009152417839686678,0.3121442198753357,0.007049680991622153,0.03196479,-0.010003477334976196,2.3020107321441174,30040,0.2,0.0791865810751915,0.3275390625,0.0003
6156288,3006,1.5592000599999998,6939,887,1071.0,0.0008769855625359923,0.30470573902130127,0.004424027884670068,0.0496572,0.039583589881658554,2.3002354338765145,30050,0.2,0.07867337018251419,0.308984375,0.0003
6158336,3007,1.5615004299999995,6941,887,1071.0,0.0009152986772278382,0.3220057487487793,0.006185825425200164,0.034072578,-0.01905277743935585,2.3124317429959773,30060,0.2,0.07818061113357544,0.3216796875,0.0003
6160384,3008,1.56209968,6944,887,1071.0,0.0008706078155228169,0.30927973985671997,0.006709655246231705,0.040807348,0.0018646882381290197,2.32377502694726,30070,0.2,0.07774726301431656,0.337890625,0.0003
6162432,3009,1.5627401399999996,6946,887,1071.0,0.0008040211964726041,0.31922662258148193,0.005232240006444044,0.035469115,-0.006486881989985704,2.3202643901109696,30080,0.2,0.07814798504114151,0.340234375,0.0003
6164480,3010,1.5611528899999996,6948,887,1071.0,0.0007806440270542225,0.324881911277771,0.0036331423674710096,0.03307513,-0.002359391888603568,2.310492002218962,30090,0.2,0.07914385199546814,0.322265625,0.0003
6166528,3011,1.55960602,6950,887,1071.0,0.0008702762135726517,0.28913193941116333,0.004847846165648662,0.034907747,-0.02542419731616974,2.2960818737745283,30100,0.2,0.07987439632415771,0.318017578125,0.0003
6168576,3012,1.5573947700000002,6953,887,1071.0,0.0008619932242254436,0.29574477672576904,0.0073339472844963895,0.050373055,-0.03185693919658661,2.2889269761741162,30110,0.2,0.0798700600862503,0.327978515625,0.0003
6170624,3013,1.5601614600000002,6955,887,1071.0,0.000904956641534227,0.3290688991546631,0.006623798137297854,0.037227836,-0.005059048533439636,2.301578888297081,30120,0.2,0.07891552150249481,0.319677734375,0.0003
6172672,3014,1.5632469000000002,6957,887,1071.0,0.0007624545803992077,0.3344922661781311,0.004557135309732984,0.033364765,-0.017374172806739807,2.306721406430006,30130,0.2,0.0793088972568512,0.318310546875,0.0003
6174720,3015,1.5685491700000003,6960,887,1071.0,0.000751776766628609,0.2559826374053955,0.006393993414530996,0.03947962,-0.026506703346967697,2.2845930948853495,30140,0.2,0.08033402264118195,0.31474609375,0.0003
6176768,3016,1.5676086500000002,6962,887,1071.0,0.0008921890554120182,0.31774967908859253,0.004747076382045634,0.039314784,0.0545506626367569,2.272543066740036,30150,0.2,0.0804096907377243,0.339208984375,0.0003
6178816,3017,1.5690874099999998,6964,887,1071.0,0.0008950184833338426,0.3312837481498718,0.010888797297957354,0.038407642,-0.02758312225341797,2.270014726370573,30160,0.2,0.08072295039892197,0.349951171875,0.0003
6180864,3018,1.5707593800000001,6967,887,1071.0,0.0008805269180811592,0.304721474647522,0.007720765299745835,0.054223455,0.08727073669433594,2.268652922660112,30170,0.2,0.0803612694144249,0.32626953125,0.0003
6182912,3019,1.57152078,6969,887,1071.0,0.0010316201111891133,0.30036866664886475,0.008010379073675722,0.04377997,0.0036254129372537136,2.2655281096696855,30180,0.2,0.08105973154306412,0.321044921875,0.0003
6184960,3020,1.57151306,6971,887,1071.0,0.0009076926591660595,0.3159237504005432,0.004302700140397064,0.03586907,-0.020309794694185257,2.248540239036083,30190,0.2,0.0822465717792511,0.3162109375,0.0003
6187008,3021,1.5730803400000002,6974,887,1071.0,0.0008776642312113836,0.3155671954154968,0.008237859132350422,0.038751755,0.03887046501040459,2.22657021805644,30200,0.2,0.08243349939584732,0.280126953125,0.0003
6189056,3022,1.56649901,6976,887,1071.0,0.0009692475962765456,0.30385148525238037,0.007845349170383997,0.043763306,0.023479413241147995,2.2097149707376955,30210,0.2,0.08354655653238297,0.34326171875,0.0003
6191104,3023,1.5694584599999999,6978,887,1071.0,0.0010238669348836993,0.30297356843948364,0.008247137808939441,0.037847944,0.01677934266626835,2.203255498409271,30220,0.2,0.08301419019699097,0.332470703125,0.0003
6193152,3024,1.5705785399999999,6980,887,1071.0,0.0008860791092956787,0.3176453709602356,0.002546244964469224,0.030069143,0.04626462236046791,2.1989967845380307,30230,0.2,0.08307541161775589,0.338037109375,0.0003
6195200,3025,1.5671957900000002,6983,887,1071.0,0.0008749537229050475,0.30578911304473877,0.005214458657428622,0.034297027,-0.011301378719508648,2.190210234373808,30240,0.2,0.0836801752448082,0.336279296875,0.0003
6197248,3026,1.5661881800000002,6985,887,1071.0,0.0009580020811881696,0.2648777365684509,0.0014943474976462311,0.034323864,-0.033293046057224274,2.2011239431798457,30250,0.2,0.0824652910232544,0.301513671875,0.0003
6199296,3027,1.5669822700000002,6987,887,1071.0,0.0008833256138132128,0.29255133867263794,0.004549360412056558,0.04495959,0.07302296906709671,2.2089920550584794,30260,0.2,0.0826556608080864,0.331689453125,0.0003
6201344,3028,1.5665588300000002,6990,887,1071.0,0.0008973310120381939,0.2945919632911682,0.007371934391267132,0.042947214,0.010058132000267506,2.219506948441267,30270,0.2,0.08168628811836243,0.3001953125,0.0003
6203392,3029,1.56388971,6992,887,1071.0,0.0008461202318358118,0.29583263397216797,0.008731458417605609,0.04463865,0.004275029059499502,2.22640742957592,30280,0.2,0.0819624587893486,0.315673828125,0.0003
6205440,3030,1.56804263,6994,887,1071.0,0.0009072115526578273,0.2954416275024414,0.008395819562429097,0.030473601,-0.031230248510837555,2.225307837128639,30290,0.2,0.08182317018508911,0.303173828125,0.0003
6207488,3031,1.57141252,6996,887,1071.0,0.0009460009038775752,0.2963476777076721,-0.003077537746867165,0.047646753,-0.02661501057446003,2.2274267934262753,30300,0.2,0.08175873756408691,0.316015625,0.0003
6209536,3032,1.57356082,6999,887,1071.0,0.0007836683857021853,0.32265764474868774,0.0047883466511848384,0.029505894,-0.029857328161597252,2.224566900730133,30310,0.2,0.08196011185646057,0.318505859375,0.0003
6211584,3033,1.5680205499999993,7001,887,1071.0,0.0010673347569536418,0.29637712240219116,0.006964050061651505,0.031703167,0.00612451508641243,2.2228478327393533,30320,0.2,0.08193832635879517,0.281201171875,0.0003
6213632,3034,1.5714022099999994,7003,887,1071.0,0.0009924271997078904,0.30686891078948975,0.002315385531983338,0.041975964,-0.004088859539479017,2.213533515483141,30330,0.2,0.08274289965629578,0.303515625,0.0003
6215680,3035,1.5741037399999995,7006,887,1071.0,0.0009830317513660702,0.2913343906402588,0.004163899611739907,0.03419752,0.009862802922725677,2.2017193801701067,30340,0.2,0.08311094343662262,0.2978515625,0.0003
6217728,3036,1.5744997699999999,7008,887,1071.0,0.0009516302071460814,0.3258100748062134,0.0038655629003187643,0.035432458,-0.00739393150433898,2.2006093591451643,30350,0.2,0.08244843780994415,0.309765625,0.0003
6219776,3037,1.58047645,7010,887,1071.0,0.0010063186351544572,0.28354084491729736,0.009835228972951882,0.03354474,0.02019759640097618,2.2105798579752447,30360,0.2,0.08226126432418823,0.318603515625,0.0003
6221824,3038,1.57681983,7012,887,1071.0,0.0007644144428013532,0.25635260343551636,0.0015593268573866226,0.046757363,-0.008322829380631447,2.2222764402627946,30370,0.2,0.08133202791213989,0.339013671875,0.0003
6223872,3039,1.57309896,7015,887,1071.0,0.0009476222841840354,0.30265945196151733,0.0035198217199649664,0.059253346,0.042000457644462585,2.237180384248495,30380,0.2,0.08116461336612701,0.318798828125,0.0003
6225920,3040,1.5697049199999997,7017,887,1071.0,0.0008968310123236734,0.309836208820343,0.005992192860867362,0.040388938,-0.012360828928649426,2.228747924417257,30390,0.2,0.0821017399430275,0.30517578125,0.0003
6227968,3041,1.5700134399999996,7019,887,1071.0,0.001043980695794744,0.27800315618515015,0.006618604296818376,0.040676527,0.001258915290236473,2.2210034213960173,30400,0.2,0.08183064311742783,0.311083984375,0.0003
6230016,3042,1.5724246199999998,7022,887,1071.0,0.0009501339602138615,0.29828494787216187,0.0004111176749574952,0.027929427,-0.04254757985472679,2.220979196578264,30410,0.2,0.08194149285554886,0.29111328125,0.0003
6232064,3043,1.57560403,7024,887,1071.0,0.0009356923007544538,0.29927271604537964,0.003690298309084028,0.03190837,-0.01625918410718441,2.2272861763834952,30420,0.2,0.08167335391044617,0.292529296875,0.0003
6234112,3044,1.57713941,7026,887,1071.0,0.0009209897911205189,0.285528302192688,0.0029268162819789723,0.054847606,-0.01075497455894947,2.2342164002358915,30430,0.2,0.0809101015329361,0.34033203125,0.0003
6236160,3045,1.5728926500000002,7029,887,1071.0,0.0009144215883679863,0.3082614541053772,0.004627639841055497,0.026155243,-0.03665436431765556,2.236084355413914,30440,0.2,0.08159301429986954,0.33486328125,0.0003
6238208,3046,1.56957469,7031,887,1071.0,0.0008680427726176276,0.31234854459762573,0.0049655731971142815,0.025539186,-0.0034264959394931793,2.2402041643857955,30450,0.2,0.08095914125442505,0.314111328125,0.0003
6240256,3047,1.57088819,7033,887,1071.0,0.0009858990580141835,0.28806740045547485,0.0028856759454356506,0.04698855,-0.010260127484798431,2.2526102237403394,30460,0.2,0.0808553472161293,0.345166015625,0.0003
6242304,3048,1.5733474699999996,7035,887,1071.0,0.0009450623490920406,0.2990143299102783,0.01056221837643534,0.0478998,0.03254283219575882,2.2522800609469416,30470,0.2,0.08065897226333618,0.331884765625,0.0003
6244352,3049,1.5738183899999998,7038,887,1071.0,0.0008471163832837192,0.24184125661849976,0.008086849568644538,0.040447004,0.0056277005933225155,2.266953332722187,30480,0.2,0.0796702429652214,0.3259765625,0.0003
6246400,3050,1.5731392199999998,7040,887,1071.0,0.0009718791645354941,0.30088210105895996,0.00035327892110217365,0.036487974,0.060207806527614594,2.293925867974758,30490,0.2,0.07823620736598969,0.31552734375,0.0003
6248448,3051,1.5712358300000002,7042,887,1071.0,0.000952697807133518,0.31221264600753784,0.009165918258077,0.032737628,-0.0024500868748873472,2.308918286114931,30500,0.2,0.07803357392549515,0.32373046875,0.0003
6250496,3052,1.5750073100000004,7045,887,1071.0,0.000983059635382233,0.2938871383666992,0.0015511596720898524,0.02698037,-0.001533537870272994,2.3104276090860365,30510,0.2,0.07764869183301926,0.325341796875,0.0003
6252544,3053,1.57489645,7047,887,1071.0,0.0010174940693104873,0.28634196519851685,0.005540746069164016,0.03915735,-0.00987591128796339,2.3158357739448547,30520,0.2,0.07776695489883423,0.3001953125,0.0003
6254592,3054,1.57025083,7049,887,1071.0,0.0008751219096666318,0.29901373386383057,0.0008837573928758502,0.04595091,0.03672688081860542,2.297351543605328,30530,0.2,0.07892987877130508,0.31435546875,0.0003
6256640,3055,1.57361664,7052,887,1071.0,0.0007815104624569358,0.30650728940963745,-4.5437115477398035e-05,0.052078284,0.028000790625810623,2.278680378943682,30540,0.2,0.07909876108169556,0.309521484375,0.0003
6258688,3056,1.5719742700000001,7054,887,1071.0,0.0007721064916950127,0.31623029708862305,0.006233182465075515,0.06640044,0.013332193717360497,2.2740246087312697,30550,0.2,0.07922613620758057,0.342822265625,0.0003
6260736,3057,1.5706335000000005,7056,887,1071.0,0.0010260634517180733,0.29279541969299316,0.006431277174851857,0.033717606,-0.005260456819087267,2.268298298865557,30560,0.2,0.0798584520816803,0.31474609375,0.0003
6262784,3058,1.57266445,7058,887,1071.0,0.0008697019282408291,0.3011133670806885,0.007645689474884421,0.04103017,0.04040588438510895,2.266405566781759,30570,0.2,0.07934921979904175,0.322216796875,0.0003
6264832,3059,1.5728187700000005,7061,887,1071.0,0.0008973159482593473,0.3081040382385254,0.003908854315523058,0.04135268,0.01664009690284729,2.266785076260567,30580,0.2,0.07952094078063965,0.326708984375,0.0003
6266880,3060,1.5707681000000004,7063,887,1071.0,0.00075953095965815,0.2981948256492615,0.005767204068251886,0.03688042,-0.019501715898513794,2.2726015955209733,30590,0.2,0.07870902121067047,0.331396484375,0.0003
6268928,3061,1.5717730300000006,7065,887,1071.0,0.0008308065224809979,0.24473172426223755,0.00546066552051343,0.07338901,-0.0098286597058177,2.2777505718171596,30600,0.2,0.07916614413261414,0.347509765625,0.0003
6270976,3062,1.5756958500000002,7068,887,1071.0,0.0008376906914236315,0.3076763153076172,0.007070762652438134,0.03764519,-0.029730699956417084,2.26598514392972,30610,0.2,0.07947486639022827,0.34541015625,0.0003
6273024,3063,1.5745147700000002,7070,887,1071.0,0.0008696409644471714,0.3009777069091797,0.0011421164599596523,0.045237347,-0.02149038016796112,2.2484274439513685,30620,0.2,0.08031118661165237,0.319482421875,0.0003
6275072,3064,1.5701479899999995,7072,887,1071.0,0.0008635911475721514,0.29628461599349976,0.007865546233369968,0.029285735,0.010389155708253384,2.233617313206196,30630,0.2,0.08030863106250763,0.315185546875,0.0003
6277120,3065,1.5692169399999998,7074,887,1071.0,0.000910619514343125,0.3030592203140259,-0.0006189295658259652,0.048816092,-0.015028595924377441,2.2464928083121776,30640,0.2,0.0794375091791153,0.3125,0.0003
6279168,3066,1.5681624499999998,7077,887,1071.0,0.0008749155964324018,0.2898653745651245,0.0014218546653864904,0.036344267,0.004724028520286083,2.26041948646307,30650,0.2,0.07887618243694305,0.308447265625,0.0003
6281216,3067,1.5671555499999994,7079,887,1071.0,0.000780730096539628,0.3006551265716553,0.00353621709800791,0.040528897,0.051399193704128265,2.2679088987410068,30660,0.2,0.07892803847789764,0.304638671875,0.0003
6283264,3068,1.5684101499999996,7081,887,1071.0,0.0009983104687307787,0.2728561758995056,0.0011329264430969487,0.03606887,0.007473867852240801,2.270156368613243,30670,0.2,0.0788150355219841,0.302880859375,0.0003
6285312,3069,1.5666831700000001,7084,887,1071.0,0.001037000476026151,0.2802540063858032,0.007881049465504475,0.043797784,0.015902141109108925,2.2688772313296797,30680,0.2,0.07901865243911743,0.322900390625,0.0003
6287360,3070,1.5627401900000002,7086,887,1071.0,0.0010288720808603103,0.3008459806442261,0.003977623413084075,0.03195206,-0.05020112171769142,2.2676065057516097,30690,0.2,0.07891969382762909,0.321875,0.0003
6289408,3071,1.557468,7088,887,1071.0,0.0009810220381950784,0.2805560827255249,0.001871775439940393,0.046298396,-0.009013294242322445,2.2702847838401796,30700,0.2,0.07873988896608353,0.325634765625,0.0003
6291456,3072,1.55633131,7090,887,1071.0,0.0008994017384793551,0.24711120128631592,0.004142164750373922,0.033272985,0.030335498973727226,2.265055689960718,30710,0.2,0.07908042520284653,0.34111328125,0.0003
6293504,3073,1.55530916,7093,887,1071.0,0.0010220502076663252,0.28729307651519775,0.004058655361586716,0.037147157,0.002330638002604246,2.2738953456282616,30720,0.2,0.07819029688835144,0.3046875,0.0003
6295552,3074,1.55968504,7095,887,1071.0,0.001016962926951237,0.28965258598327637,8.952616190072149e-05,0.056525685,-0.004220404662191868,2.2840043298900126,30730,0.2,0.07797709107398987,0.34287109375,0.0003
6297600,3075,1.5567021300000001,7097,887,1071.0,0.0009503009841864696,0.2898620367050171,0.0053343368141213435,0.04610034,0.08836835622787476,2.293095250427723,30740,0.2,0.07766097784042358,0.30234375,0.0003
6299648,3076,1.5540908400000006,7100,887,1071.0,0.0009467175322242838,0.3003508448600769,0.0029448669054545464,0.038731016,-0.008589738979935646,2.296221775561571,30750,0.2,0.07789623737335205,0.312939453125,0.0003
6301696,3077,1.5537424900000005,7102,887,1071.0,0.0008589870344621886,0.2872329354286194,0.007637430010072421,0.042517405,-0.0008953302749432623,2.297363954782486,30760,0.2,0.07738901674747467,0.333935546875,0.0003
6303744,3078,1.5546214000000003,7104,887,1071.0,0.0008541987407625129,0.28611814975738525,0.004317670394084416,0.039981637,-0.013075022026896477,2.3012920394539833,30770,0.2,0.07773496210575104,0.3287109375,0.0003
6305792,3079,1.5552478600000001,7106,887,1071.0,0.0008727783587346494,0.30639034509658813,0.00782552313467022,0.0348424,-0.002296507591381669,2.294040844589472,30780,0.2,0.0778956189751625,0.302978515625,0.0003
6307840,3080,1.5538574799999998,7109,887,1071.0,0.000939678863142035,0.27930063009262085,0.007951261977723334,0.045382634,-0.021484287455677986,2.2949628487229345,30790,0.2,0.07761014997959137,0.330517578125,0.0003
6309888,3081,1.55438976,7111,887,1071.0,0.0008151032029672933,0.30795764923095703,0.0010983086365740746,0.041630786,0.0034600498620420694,2.2946592546999454,30800,0.2,0.07787929475307465,0.328564453125,0.0003
6311936,3082,1.55352544,7113,887,1071.0,0.0008880222141669947,0.29278647899627686,0.0032037071025115436,0.030975394,0.0016378506552428007,2.29937487244606,30810,0.2,0.07731583714485168,0.316748046875,0.0003
6313984,3083,1.54982816,7116,887,1071.0,0.0006657060202996945,0.25836217403411865,0.00528806635120418,0.048323475,0.01419328898191452,2.3130090169608595,30820,0.2,0.07693029195070267,0.295068359375,0.0003
6316032,3084,1.5415054099999999,7118,887,1071.0,0.0009433616613932827,0.2870748043060303,0.006780689644801896,0.03908681,-0.025584867224097252,2.320728360116482,30830,0.2,0.07647059857845306,0.32587890625,0.0003
6318080,3085,1.5404739,7120,887,1071.0,0.0007857910349230224,0.28481072187423706,0.0019997177383629604,0.051733702,0.003347833175212145,2.3223689399659633,30840,0.2,0.07674920558929443,0.328271484375,0.0003
6320128,3086,1.53606179,7122,887,1071.0,0.0008344873788701079,0.2715676426887512,0.007873078141710722,0.040400818,-0.00412362115457654,2.3355998530983926,30850,0.2,0.0756823867559433,0.34599609375,0.0003
6322176,3087,1.53077994,7125,887,1071.0,0.0009042157880685409,0.2936738133430481,0.0028955513567780144,0.04501654,0.008257257752120495,2.3382583662867544,30860,0.2,0.07625158131122589,0.311962890625,0.0003
6324224,3088,1.52796145,7127,887,1071.0,0.0008894085299289145,0.2867478132247925,0.009648668425506912,0.047689173,-0.003403431735932827,2.341449112445116,30870,0.2,0.07572165131568909,0.320263671875,0.0003
6326272,3089,1.5240901300000003,7129,887,1071.0,0.0007112385605068994,0.3083108067512512,-0.0003320150368381292,0.048217773,0.004397311247885227,2.3582082472741606,30880,0.2,0.0749061182141304,0.337646484375,0.0003
6328320,3090,1.51938916,7131,887,1071.0,0.000857260245265934,0.2535630464553833,0.003888158181507606,0.08123814,0.019903728738427162,2.361725977063179,30890,0.2,0.07559923827648163,0.37021484375,0.0003
6330368,3091,1.5168104999999996,7134,887,1071.0,0.0009479518213993288,0.2790448069572449,0.007115718538989313,0.037284784,-0.014794759452342987,2.345753529667854,30900,0.2,0.07602305710315704,0.323486328125,0.0003
6332416,3092,1.5216642999999999,7136,887,1071.0,0.0009250851815522764,0.3019654154777527,0.009238761507731397,0.03215122,-0.001904923003166914,2.3466587461531163,30910,0.2,0.07565442472696304,0.341455078125,0.0003
6334464,3093,1.5165541399999998,7138,887,1071.0,0.0007634949093699106,0.3223379850387573,0.0018670634686714037,0.037447825,0.01847284659743309,2.3353099897503853,30920,0.2,0.07663242518901825,0.307958984375,0.0003
6336512,3094,1.5098304000000002,7141,887,1071.0,0.000691877755070891,0.3071939945220947,0.005868545756675303,0.0281413,0.013614128343760967,2.326297239214182,30930,0.2,0.07616785168647766,0.32841796875,0.0003
6338560,3095,1.5036405400000001,7143,887,1071.0,0.000731456530320429,0.2452002763748169,0.000539617333561182,0.0332845,-0.007427837233990431,2.3301519148051737,30940,0.2,0.07642599940299988,0.29306640625,0.0003
6340608,3096,1.5020764100000006,7145,887,1071.0,0.0008599366606176773,0.2963082194328308,0.0021698471682611853,0.030468581,0.011414583772420883,2.3343589924275876,30950,0.2,0.07600139081478119,0.298583984375,0.0003
6342656,3097,1.5072192100000001,7147,887,1071.0,0.0007786870012751023,0.3081597089767456,0.005546169131412171,0.033166956,-0.029376789927482605,2.341657829284668,30960,0.2,0.0757150948047638,0.33759765625,0.0003
6344704,3098,1.5014023400000003,7150,887,1071.0,0.000965597754202463,0.27994853258132935,0.007584932795725763,0.03434896,-1.1534430086612701e-06,2.3428968109190462,30970,0.2,0.07556921243667603,0.32236328125,0.0003
6346752,3099,1.4981091000000004,7152,887,1071.0,0.0009386858696416311,0.279352605342865,0.004024268353532534,0.047723547,-0.0057128481566905975,2.3305649727582933,30980,0.2,0.07673048973083496,0.3177734375,0.0003
6348800,3100,1.4944675900000002,7154,887,1071.0,0.0009056404071998258,0.2735385298728943,0.0016052044898970052,0.03946866,0.06771422922611237,2.325322423875332,30990,0.2,0.07619140297174454,0.319140625,0.0003
6350848,3101,1.4950627599999995,7157,887,1071.0,0.0008737217039197276,0.30688226222991943,0.011936453497037291,0.048315667,0.027743401005864143,2.3342608936131,31000,0.2,0.07596483826637268,0.331005859375,0.0003
6352896,3102,1.4932224799999998,7159,887,1071.0,0.0007856467095734843,0.31339430809020996,0.005672453989973292,0.035268757,-0.0065428726375103,2.336456935107708,31010,0.2,0.0758918821811676,0.2966796875,0.0003
6354944,3103,1.4973330799999998,7161,887,1071.0,0.000837261000287981,0.287963330745697,0.009027262291056104,0.043550838,-0.004290707875043154,2.335679252445698,31020,0.2,0.07584251463413239,0.318408203125,0.0003
6356992,3104,1.49355205,7164,887,1071.0,0.0008540747336155619,0.29818081855773926,0.006195288230082951,0.032811016,0.057201970368623734,2.3404867433011534,31030,0.2,0.07568782567977905,0.3189453125,0.0003
6359040,3105,1.48808835,7166,887,1071.0,0.0008332092329510488,0.31727635860443115,0.01048328992619645,0.033799965,0.015704471617937088,2.3470160357654093,31040,0.2,0.07566329091787338,0.320068359375,0.0003
6361088,3106,1.49129856,7168,887,1071.0,0.0007166586601670133,0.2677503228187561,0.007621216369443573,0.042032175,0.025530053302645683,2.3541590087115765,31050,0.2,0.07509398460388184,0.311376953125,0.0003
6363136,3107,1.48776042,7170,887,1071.0,0.0009228191672264075,0.31310904026031494,0.007964371365960687,0.04285873,0.0002550107892602682,2.3559296406805514,31060,0.2,0.07575534284114838,0.29853515625,0.0003
6365184,3108,1.48868845,7173,887,1071.0,0.0009716329885122831,0.27776598930358887,0.0051930610439740125,0.046345524,0.06280757486820221,2.3284480921924113,31070,0.2,0.07702863216400146,0.331005859375,0.0003
6367232,3109,1.4888407,7175,887,1071.0,0.0007763490851175447,0.30678790807724,0.0026293600822100416,0.048138708,-0.012300623580813408,2.3066050305962564,31080,0.2,0.07746715843677521,0.312353515625,0.0003
6369280,3110,1.4852248599999998,7177,887,1071.0,0.0009163054173768614,0.31058794260025024,0.011865047126775607,0.033003014,-0.003046999918296933,2.2966225959360598,31090,0.2,0.07745294272899628,0.315478515625,0.0003
6371328,3111,1.48278532,7180,887,1071.0,0.00076935273300478,0.295380175113678,0.0066136441862909125,0.06108167,0.04098097234964371,2.3064242586493493,31100,0.2,0.0768633633852005,0.327294921875,0.0003
6373376,3112,1.4827820200000001,7182,887,1071.0,0.0008336532115208684,0.30586934089660645,0.0072080487909261136,0.03347712,-0.006697316654026508,2.3075393944978715,31110,0.2,0.07708955556154251,0.34892578125,0.0003
6375424,3113,1.4803749800000006,7184,887,1071.0,0.0007534052909250021,0.31877946853637695,0.0055222975788638,0.030234952,0.011682855896651745,2.2979056879878046,31120,0.2,0.0775223970413208,0.30791015625,0.0003
6377472,3114,1.4813262300000003,7187,887,1071.0,0.0008536146535334411,0.2999252676963806,0.0036211337603162972,0.03766711,-0.005802359897643328,2.292078799754381,31130,0.2,0.07757735252380371,0.3146484375,0.0003
6379520,3115,1.4787835700000005,7189,887,1071.0,0.0008370714426746417,0.3224337697029114,0.006339000855223276,0.03180903,-0.0139313330873847,2.3026062548160553,31140,0.2,0.07675298303365707,0.323779296875,0.0003
6381568,3116,1.4826067400000005,7191,887,1071.0,0.0008289978695756872,0.30608224868774414,0.001208646966551896,0.03333045,-0.023916151374578476,2.3150108955800532,31150,0.2,0.0765916109085083,0.32333984375,0.0003
6383616,3117,1.4855289200000001,7193,887,1071.0,0.0007392509849523776,0.3220120668411255,0.0015310348448110745,0.051655717,0.07968293130397797,2.3083250373601913,31160,0.2,0.07701706886291504,0.315283203125,0.0003
6385664,3118,1.4816745300000003,7196,887,1071.0,0.0007982676682331657,0.2659335136413574,0.005083790345815941,0.035415575,-0.001958634238690138,2.2988215357065203,31170,0.2,0.07740963995456696,0.324560546875,0.0003
6387712,3119,1.4815139300000002,7198,887,1071.0,0.0009251543163372844,0.287172794342041,0.009249493198876736,0.052990295,0.10569287836551666,2.2788113042712212,31180,0.2,0.07862741500139236,0.31396484375,0.0003
6389760,3120,1.4773714099999997,7200,887,1071.0,0.0009233906980625761,0.28579074144363403,0.004263777387677692,0.039260123,0.007622399367392063,2.266794715821743,31190,0.2,0.07843470573425293,0.33046875,0.0003
6391808,3121,1.4807545500000001,7203,887,1071.0,0.0009292210544117552,0.30844366550445557,0.002947840174601879,0.040707342,-0.016170764341950417,2.2703500650823116,31200,0.2,0.07857635617256165,0.29912109375,0.0003
6393856,3122,1.48373504,7205,887,1071.0,0.0008338296525835176,0.3186604976654053,0.0014727112793480046,0.030753642,-0.001072962419129908,2.2819879494607447,31210,0.2,0.07767511904239655,0.317431640625,0.0003
6395904,3123,1.4853070099999999,7207,887,1071.0,0.0008756936586905795,0.30918413400650024,0.00595559773792047,0.03042824,-0.0027379444800317287,2.2909565277397634,31220,0.2,0.07767386734485626,0.319580078125,0.0003
6397952,3124,1.4864011599999998,7209,887,1071.0,0.000827825187752751,0.28951549530029297,0.008104475523578004,0.05797718,-0.022457892075181007,2.3051132805645467,31230,0.2,0.0765991359949112,0.320751953125,0.0003
6400000,3125,1.48676735,7212,887,1071.0,0.0008850365895341384,0.3033287525177002,0.003224043085356243,0.0397817,-0.01309429295361042,2.3104197278618814,31240,0.2,0.07724737375974655,0.284765625,0.0003
6402048,3126,1.4864429099999998,7214,887,1071.0,0.0007829493539247778,0.31615185737609863,0.00966363086772617,0.058337517,0.013002773746848106,2.300671123713255,31250,0.2,0.07750090956687927,0.336083984375,0.0003
6404096,3127,1.4906175800000003,7216,887,1071.0,0.0008735089018955478,0.30312031507492065,0.005448353012616281,0.03770232,0.04287712275981903,2.30029801428318,31260,0.2,0.07741103321313858,0.313818359375,0.0003
6406144,3128,1.4928526000000002,7219,887,1071.0,0.0008703359210812777,0.31921881437301636,-0.0005380348564358428,0.035347484,-0.043078597635030746,2.3056589879095553,31270,0.2,0.07703591138124466,0.30478515625,0.0003
6408192,3129,1.49924446,7221,887,1071.0,0.0008380267157917842,0.27032697200775146,0.007782870213850402,0.036531534,0.05436490476131439,2.2954442121088503,31280,0.2,0.07810305058956146,0.330126953125,0.0003
6410240,3130,1.4958141900000004,7223,887,1071.0,0.0008331717948749428,0.31677109003067017,0.0072535600076662375,0.033412777,-0.04253210127353668,2.2937752485275267,31290,0.2,0.07734893262386322,0.3193359375,0.0003
6412288,3131,1.4946185900000004,7226,887,1071.0,0.0010141733184354962,0.290809690952301,0.0038829572207760067,0.048243947,0.05243394896388054,2.309199508279562,31300,0.2,0.07681375741958618,0.306787109375,0.0003
6414336,3132,1.4976274500000002,7228,887,1071.0,0.0009762860257069405,0.3064022660255432,0.009550697982194833,0.044527434,-0.000952275819145143,2.318888580799103,31310,0.2,0.07650552690029144,0.348046875,0.0003
6416384,3133,1.5008449700000002,7230,887,1071.0,0.000857532234294922,0.323921263217926,0.011796645997674205,0.040694296,0.03598693013191223,2.3204240620136263,31320,0.2,0.07689110934734344,0.34794921875,0.0003
