Step,StepGlobal,Balance,Action,Position,Reward,TotalReward,Done,Wins,Losses,TotalTrades,TimeLimit.truncated,Truncated
1080,363810,2024-03-08,35537.549999999996,0.40201813,0,0.0,1.3674462528473366,True,100,78,178,"{'r': 1.367446, 'l': 1070, 't': 341.777144}",False
1080,364880,2024-03-08,35112.62,0.06541705,1,0.0,1.3466580434107311,True,93,77,170,"{'r': 1.346658, 'l': 1070, 't': 342.854579}",False
1080,365950,2024-03-08,39790.69000000002,0.026423648,0,0.0,1.4843249699503502,True,91,78,169,"{'r': 1.484325, 'l': 1070, 't': 343.643537}",False
1080,367020,2024-03-08,34734.93000000001,0.009364426,0,0.0,1.3265651933778726,True,95,80,175,"{'r': 1.326565, 'l': 1070, 't': 344.814001}",False
1080,368090,2024-03-08,42600.51,0.023583338,0,0.0,1.5550253093197695,True,102,70,172,"{'r': 1.555025, 'l': 1070, 't': 345.601766}",False
1080,369160,2024-03-08,36894.99,0.44133252,0,0.0,1.3908335742039089,True,93,74,167,"{'r': 1.390834, 'l': 1070, 't': 346.675445}",False
1080,370230,2024-03-08,42687.39000000002,0.28021747,0,0.0,1.5430581707975535,True,91,77,168,"{'r': 1.543058, 'l': 1070, 't': 347.464636}",False
1080,371300,2024-03-08,27850.01000000002,-0.030194104,1,0.0,1.1148916646216869,True,84,85,169,"{'r': 1.114892, 'l': 1070, 't': 348.539775}",False
1080,372370,2024-03-08,37210.85,0.15993893,0,0.0,1.420235918831338,True,90,75,165,"{'r': 1.420236, 'l': 1070, 't': 349.324407}",False
1080,373440,2024-03-08,32167.390000000014,0.22824329,0,0.0,1.259716952418303,True,87,82,169,"{'r': 1.259717, 'l': 1070, 't': 350.399032}",False
1080,374510,2024-03-08,54078.32999999997,0.10018851,1,0.0,1.777931641420948,True,100,65,165,"{'r': 1.777932, 'l': 1070, 't': 351.182788}",False
1080,375580,2024-03-08,33336.13999999999,0.43395776,1,0.0,1.2927639122313075,True,95,76,171,"{'r': 1.292764, 'l': 1070, 't': 352.268915}",False
1080,376650,2024-03-08,47628.63000000003,0.04338135,1,0.0,1.6430796716513003,True,95,68,163,"{'r': 1.64308, 'l': 1070, 't': 353.05442}",False
1080,377720,2024-03-08,27254.199999999975,0.49847978,0,0.0,1.0954735366183046,True,89,86,175,"{'r': 1.095474, 'l': 1070, 't': 354.136405}",False
1080,378790,2024-03-08,34555.46000000002,0.3986568,1,0.0,1.3160285208389715,True,91,80,171,"{'r': 1.316029, 'l': 1070, 't': 354.925376}",False
1080,379860,2024-03-08,41675.18999999998,0.18002802,0,0.0,1.5202545610049825,True,93,75,168,"{'r': 1.520255, 'l': 1070, 't': 356.011507}",False
1080,380930,2024-03-08,33476.86000000001,0.6776941,1,0.0,1.3147443866007602,True,92,87,179,"{'r': 1.314744, 'l': 1070, 't': 356.80992}",False
1080,382000,2024-03-08,33445.16000000002,0.38110334,0,0.0,1.2907914180910973,True,95,82,177,"{'r': 1.290791, 'l': 1070, 't': 357.893336}",False
1080,383070,2024-03-08,34319.51999999999,0.36950833,0,0.0,1.32055313152208,True,94,81,175,"{'r': 1.320553, 'l': 1070, 't': 358.980253}",False
1080,384140,2024-03-08,28837.930000000004,0.63467693,1,0.0,1.1564084767228726,True,92,88,180,"{'r': 1.156408, 'l': 1070, 't': 359.769736}",False
1080,385210,2024-03-08,42550.71000000001,0.49216977,1,0.0,1.5470134762187246,True,96,79,175,"{'r': 1.547013, 'l': 1070, 't': 360.856642}",False
1080,386280,2024-03-08,43588.16000000001,0.57199216,1,0.0,1.5701487665761569,True,99,74,173,"{'r': 1.570149, 'l': 1070, 't': 361.644657}",False
1080,387350,2024-03-08,43820.27999999997,0.3288591,1,0.0,1.5743699288336142,True,101,75,176,"{'r': 1.57437, 'l': 1070, 't': 362.726125}",False
1080,388420,2024-03-08,47507.41000000002,0.10350004,1,0.0,1.6720927994768262,True,95,75,170,"{'r': 1.672093, 'l': 1070, 't': 363.512961}",False
1080,389490,2024-03-08,43377.72000000001,0.6072027,1,0.0,1.5527341071612275,True,92,77,169,"{'r': 1.552734, 'l': 1070, 't': 364.647635}",False
1080,390560,2024-03-08,27987.55999999999,0.42040217,1,0.0,1.1090046228741588,True,94,80,174,"{'r': 1.109005, 'l': 1070, 't': 365.436317}",False
1080,391630,2024-03-08,52318.590000000004,0.19865409,0,0.0,1.7571105504095106,True,102,68,170,"{'r': 1.757111, 'l': 1070, 't': 366.972838}",False
1080,392700,2024-03-08,38027.230000000054,0.6218681,1,0.0,1.41287046325499,True,92,78,170,"{'r': 1.41287, 'l': 1070, 't': 367.75455}",False
1080,393770,2024-03-08,39036.93,0.26310626,0,0.0,1.440039972713573,True,95,76,171,"{'r': 1.44004, 'l': 1070, 't': 369.269189}",False
1080,394840,2024-03-08,32237.360000000004,0.09020415,1,0.0,1.2612638441591761,True,100,84,184,"{'r': 1.261264, 'l': 1070, 't': 370.062094}",False
1080,395910,2024-03-08,46393.01999999998,0.22188893,0,0.0,1.6163788286300302,True,103,77,180,"{'r': 1.616379, 'l': 1070, 't': 371.159812}",False
1080,396980,2024-03-08,36460.94999999998,0.19578826,0,0.0,1.37406131502539,True,97,79,176,"{'r': 1.374061, 'l': 1070, 't': 371.949016}",False
1080,398050,2024-03-08,43674.50999999997,0.08341573,0,0.0,1.5700281985124243,True,95,75,170,"{'r': 1.570028, 'l': 1070, 't': 373.04759}",False
1080,399120,2024-03-08,42062.66999999999,0.037497267,1,0.0,1.5165021207648253,True,99,74,173,"{'r': 1.516502, 'l': 1070, 't': 373.843435}",False
1080,400190,2024-03-08,45560.270000000026,-0.21987084,0,0.0,1.5983654229434316,True,101,74,175,"{'r': 1.598365, 'l': 1070, 't': 374.931633}",False
1080,401260,2024-03-08,29393.55999999998,0.23850715,2,0.0,1.178797189534996,True,90,91,181,"{'r': 1.178797, 'l': 1070, 't': 375.728442}",False
1080,402330,2024-03-08,45180.24,0.059158206,1,0.0,1.5946003420005623,True,95,80,175,"{'r': 1.5946, 'l': 1070, 't': 376.815874}",False
1080,403400,2024-03-08,49158.24999999997,0.32895058,1,0.0,1.678418436502641,True,104,74,178,"{'r': 1.678418, 'l': 1070, 't': 377.60827}",False
1080,404470,2024-03-08,36609.82999999999,0.27163228,0,0.0,1.3783608744899674,True,97,69,166,"{'r': 1.378361, 'l': 1070, 't': 378.68876}",False
1080,405540,2024-03-08,46283.709999999985,0.30115503,0,0.0,1.624997308079128,True,91,80,171,"{'r': 1.624997, 'l': 1070, 't': 379.768772}",False
1080,406610,2024-03-08,47481.920000000006,-0.16915594,0,0.0,1.6451883308638404,True,97,74,171,"{'r': 1.645188, 'l': 1070, 't': 380.557957}",False
1080,407680,2024-03-08,41078.56999999997,0.41609448,0,0.0,1.4889294562330238,True,102,73,175,"{'r': 1.488929, 'l': 1070, 't': 381.6399}",False
1080,408750,2024-03-08,31151.719999999998,0.30775395,1,0.0,1.218052491758188,True,97,79,176,"{'r': 1.218052, 'l': 1070, 't': 382.425919}",False
1080,409820,2024-03-08,35525.76000000002,0.23356666,1,0.0,1.350608326616538,True,97,79,176,"{'r': 1.350608, 'l': 1070, 't': 383.846031}",False
1080,410890,2024-03-08,38129.79,0.23173094,1,0.0,1.4297465221204897,True,88,73,161,"{'r': 1.429747, 'l': 1070, 't': 384.626913}",False
1080,411960,2024-03-08,29851.330000000005,0.52195543,1,0.0,1.1723701402295532,True,96,77,173,"{'r': 1.17237, 'l': 1070, 't': 386.143529}",False
1080,413030,2024-03-08,53994.95999999998,0.56463003,1,0.0,1.7769887122320078,True,101,64,165,"{'r': 1.776989, 'l': 1070, 't': 386.929296}",False
1080,414100,2024-03-08,41613.24999999999,0.6676934,1,0.0,1.5170947055540236,True,93,71,164,"{'r': 1.517095, 'l': 1070, 't': 388.014063}",False
1080,415170,2024-03-08,41890.73999999998,-0.20362365,1,0.0,1.5181586106722995,True,94,71,165,"{'r': 1.518159, 'l': 1070, 't': 388.797132}",False
1080,416240,2024-03-08,53160.0,0.99517965,1,0.0,1.7627090601331816,True,96,73,169,"{'r': 1.762709, 'l': 1070, 't': 389.878902}",False
1080,417310,2024-03-08,32980.249999999985,0.7009468,1,0.0,1.2742528760440832,True,88,79,167,"{'r': 1.274253, 'l': 1070, 't': 390.665705}",False
1080,418380,2024-03-08,42657.06999999999,0.83624285,1,0.0,1.5516251121877638,True,87,72,159,"{'r': 1.551625, 'l': 1070, 't': 391.739685}",False
1080,419450,2024-03-08,34024.240000000005,0.40571746,1,0.0,1.319818971396107,True,89,76,165,"{'r': 1.319819, 'l': 1070, 't': 392.523921}",False
1080,420520,2024-03-08,34230.61,0.21616077,1,0.0,1.3168068339817096,True,87,81,168,"{'r': 1.316807, 'l': 1070, 't': 393.605693}",False
1080,421590,2024-03-08,35254.88,0.43776083,1,0.0,1.3505319400516937,True,95,78,173,"{'r': 1.350532, 'l': 1070, 't': 394.394213}",False
1080,422660,2024-03-08,40447.85000000001,0.34064436,1,0.0,1.485204372222091,True,90,78,168,"{'r': 1.485204, 'l': 1070, 't': 395.470493}",False
1080,423730,2024-03-08,28655.67000000001,0.16240402,1,0.0,1.1319656531008362,True,90,74,164,"{'r': 1.131966, 'l': 1070, 't': 396.253165}",False
1080,424800,2024-03-08,65507.930000000015,0.33099097,1,0.0,1.9829276651892875,True,94,70,164,"{'r': 1.982928, 'l': 1070, 't': 397.328601}",False
1080,425870,2024-03-08,44331.01000000002,0.26644486,1,0.0,1.5948387778531214,True,85,75,160,"{'r': 1.594839, 'l': 1070, 't': 398.110337}",False
1080,426940,2024-03-08,34653.48999999999,0.28281185,1,0.0,1.3262143690114734,True,92,71,163,"{'r': 1.326214, 'l': 1070, 't': 399.176768}",False
1080,428010,2024-03-08,53247.42,0.42520204,1,0.0,1.767853782896488,True,95,68,163,"{'r': 1.767854, 'l': 1070, 't': 399.957231}",False
1080,429080,2024-03-08,41219.16999999999,0.29872292,1,0.0,1.5179777027080956,True,92,76,168,"{'r': 1.517978, 'l': 1070, 't': 401.036003}",False
1080,430150,2024-03-08,36175.79000000001,0.33010495,1,0.0,1.3707292321469702,True,92,70,162,"{'r': 1.370729, 'l': 1070, 't': 402.112942}",False
1080,431220,2024-03-08,34730.02999999998,0.41919255,1,0.0,1.3421941294566648,True,88,78,166,"{'r': 1.342194, 'l': 1070, 't': 402.897733}",False
1080,432290,2024-03-08,43558.97,0.28720182,1,0.0,1.5667066039958526,True,94,65,159,"{'r': 1.566707, 'l': 1070, 't': 403.980714}",False
1080,433360,2024-03-08,41927.09999999998,0.13292089,1,0.0,1.5250016312340564,True,92,75,167,"{'r': 1.525002, 'l': 1070, 't': 404.76689}",False
1080,434430,2024-03-08,59489.350000000035,0.5156446,1,0.0,1.8789552436293735,True,99,62,161,"{'r': 1.878955, 'l': 1070, 't': 405.83707}",False
1080,435500,2024-03-08,39457.6,0.12519526,1,0.0,1.4560306717145752,True,100,66,166,"{'r': 1.456031, 'l': 1070, 't': 406.623302}",False
1080,436570,2024-03-08,32208.63999999998,-0.0045502484,1,0.0,1.274272813938815,True,85,81,166,"{'r': 1.274273, 'l': 1070, 't': 407.702049}",False
1080,437640,2024-03-08,50145.159999999996,0.5005592,1,0.0,1.7086303464478299,True,90,73,163,"{'r': 1.70863, 'l': 1070, 't': 408.496508}",False
1080,438710,2024-03-08,43989.369999999995,0.5246606,1,0.0,1.5837306578091157,True,84,82,166,"{'r': 1.583731, 'l': 1070, 't': 409.574979}",False
1080,439780,2024-03-08,29311.559999999998,0.33751053,1,0.0,1.1670165747796013,True,91,80,171,"{'r': 1.167017, 'l': 1070, 't': 410.363232}",False
1080,440850,2024-03-08,48681.58,-0.03213942,1,0.0,1.6735980423388206,True,97,67,164,"{'r': 1.673598, 'l': 1070, 't': 411.449466}",False
1080,441920,2024-03-08,48105.82,0.52552384,1,0.0,1.6644704325676947,True,93,72,165,"{'r': 1.66447, 'l': 1070, 't': 412.23779}",False
1080,442990,2024-03-08,40834.04999999999,0.19132513,1,0.0,1.5030285587274375,True,89,70,159,"{'r': 1.503029, 'l': 1070, 't': 413.3163}",False
1080,444060,2024-03-08,40898.189999999995,0.11356512,0,0.0,1.49147732521839,True,93,69,162,"{'r': 1.491477, 'l': 1070, 't': 414.097021}",False
1080,445130,2024-03-08,42868.820000000014,0.25955155,1,0.0,1.5572914642418254,True,93,62,155,"{'r': 1.557291, 'l': 1070, 't': 415.170484}",False
1080,446200,2024-03-08,31227.960000000014,0.19291115,1,0.0,1.2279388927173926,True,92,76,168,"{'r': 1.227939, 'l': 1070, 't': 415.955722}",False
1080,447270,2024-03-08,36052.629999999976,0.1342661,1,0.0,1.3724781183204833,True,84,71,155,"{'r': 1.372478, 'l': 1070, 't': 417.027439}",False
1080,448340,2024-03-08,39377.5,0.19869994,1,0.0,1.4606257549579784,True,87,68,155,"{'r': 1.460626, 'l': 1070, 't': 417.80908}",False
1080,449410,2024-03-08,40992.490000000005,0.50823706,1,0.0,1.497977347519669,True,93,73,166,"{'r': 1.497977, 'l': 1070, 't': 419.089037}",False
1080,450480,2024-03-08,48604.88,0.4927655,1,0.0,1.6765332101231718,True,91,66,157,"{'r': 1.676533, 'l': 1070, 't': 419.869535}",False
1080,451550,2024-03-08,44252.78000000002,0.4083071,0,0.0,1.583516816688776,True,90,69,159,"{'r': 1.583517, 'l': 1070, 't': 421.145526}",False
1080,452620,2024-03-08,45826.08000000001,0.36114773,1,0.0,1.626685359197476,True,95,62,157,"{'r': 1.626685, 'l': 1070, 't': 422.357694}",False
1080,453690,2024-03-08,69306.19,0.536415,1,0.0,2.030319094180245,True,98,63,161,"{'r': 2.030319, 'l': 1070, 't': 423.142997}",False
1080,454760,2024-03-08,39069.22000000003,0.47134012,1,0.0,1.4667035151948498,True,90,72,162,"{'r': 1.466704, 'l': 1070, 't': 424.218321}",False
1080,455830,2024-03-08,31807.19000000001,0.77746063,1,0.0,1.2609318567967052,True,79,73,152,"{'r': 1.260932, 'l': 1070, 't': 424.995323}",False
1080,456900,2024-03-08,38287.460000000014,0.6474197,1,0.0,1.4404421835988517,True,89,65,154,"{'r': 1.440442, 'l': 1070, 't': 426.065524}",False
1080,457970,2024-03-08,43999.259999999995,0.529793,1,0.0,1.5765238037680787,True,93,73,166,"{'r': 1.576524, 'l': 1070, 't': 426.850329}",False
1080,459040,2024-03-08,27383.819999999974,0.4223402,1,0.0,1.1067511231566962,True,85,78,163,"{'r': 1.106751, 'l': 1070, 't': 427.918019}",False
1080,460110,2024-03-08,36563.25,0.22544904,1,0.0,1.3965441921772555,True,85,70,155,"{'r': 1.396544, 'l': 1070, 't': 428.695989}",False
1080,461180,2024-03-08,42004.2,0.18966804,1,0.0,1.5435935436101638,True,86,68,154,"{'r': 1.543594, 'l': 1070, 't': 429.773455}",False
1080,462250,2024-03-08,42928.20000000005,0.5701301,1,0.0,1.5586214599534505,True,86,70,156,"{'r': 1.558621, 'l': 1070, 't': 430.564404}",False
1080,463320,2024-03-08,39134.70999999998,0.654589,1,0.0,1.4768239744708538,True,89,64,153,"{'r': 1.476824, 'l': 1070, 't': 431.640848}",False
1080,464390,2024-03-08,50295.780000000006,0.31284675,1,0.0,1.7049344285408776,True,90,63,153,"{'r': 1.704934, 'l': 1070, 't': 432.420068}",False
1080,465460,2024-03-08,43946.759999999995,0.48903507,1,0.0,1.5841454084555435,True,88,67,155,"{'r': 1.584145, 'l': 1070, 't': 433.490952}",False
1080,466530,2024-03-08,46552.29999999998,0.46915966,1,0.0,1.6357021756258943,True,90,65,155,"{'r': 1.635702, 'l': 1070, 't': 434.269632}",False
1080,467600,2024-03-08,52228.81999999997,0.28368875,1,0.0,1.7470495023799049,True,94,63,157,"{'r': 1.74705, 'l': 1070, 't': 435.432675}",False
1080,468670,2024-03-08,39708.89000000001,0.45107356,1,0.0,1.4685558289703202,True,85,68,153,"{'r': 1.468556, 'l': 1070, 't': 436.210735}",False
1080,469740,2024-03-08,39228.500000000015,0.183039,1,0.0,1.4620569680416446,True,86,71,157,"{'r': 1.462057, 'l': 1070, 't': 437.281932}",False
1080,470810,2024-03-08,41492.63000000001,0.28646207,0,0.0,1.5129165077804112,True,86,74,160,"{'r': 1.512917, 'l': 1070, 't': 438.062024}",False
1080,471880,2024-03-08,42288.13000000001,0.4792083,1,0.0,1.5390448260438128,True,91,72,163,"{'r': 1.539045, 'l': 1070, 't': 439.14419}",False
1080,472950,2024-03-08,38125.06,0.55009365,1,0.0,1.4206029454889297,True,86,72,158,"{'r': 1.420603, 'l': 1070, 't': 439.925633}",False
1080,474020,2024-03-08,47290.68000000002,0.41541058,0,0.0,1.6503103071570764,True,97,70,167,"{'r': 1.65031, 'l': 1070, 't': 441.007107}",False
1080,475090,2024-03-08,58246.87000000002,0.32170638,0,0.0,1.8633102202090044,True,90,66,156,"{'r': 1.86331, 'l': 1070, 't': 441.781214}",False
1080,476160,2024-03-08,42333.099999999984,0.42536265,1,0.0,1.5258874675342462,True,92,74,166,"{'r': 1.525887, 'l': 1070, 't': 442.853948}",False
1080,477230,2024-03-08,51224.21000000001,0.44827327,1,0.0,1.7322666734304888,True,89,77,166,"{'r': 1.732267, 'l': 1070, 't': 443.923239}",False
1080,478300,2024-03-08,30154.360000000004,0.4882992,1,0.0,1.189806612762764,True,86,76,162,"{'r': 1.189807, 'l': 1070, 't': 444.712323}",False
1080,479370,2024-03-08,45675.21999999999,0.1526383,1,0.0,1.628005735595999,True,90,66,156,"{'r': 1.628006, 'l': 1070, 't': 445.793813}",False
1080,480440,2024-03-08,41192.78999999999,0.5622537,1,0.0,1.5058185133225268,True,90,70,160,"{'r': 1.505819, 'l': 1070, 't': 446.576394}",False
1080,481510,2024-03-08,49519.12000000003,0.289716,0,0.0,1.7055161124359055,True,86,74,160,"{'r': 1.705516, 'l': 1070, 't': 447.658905}",False
1080,482580,2024-03-08,32764.749999999975,0.5746385,1,0.0,1.2736411618842105,True,84,78,162,"{'r': 1.273641, 'l': 1070, 't': 448.443796}",False
1080,483650,2024-03-08,50202.489999999976,0.23051871,1,0.0,1.7081560344631104,True,90,67,157,"{'r': 1.708156, 'l': 1070, 't': 449.519434}",False
1080,484720,2024-03-08,51245.450000000026,0.15905909,0,0.0,1.742372744200981,True,95,71,166,"{'r': 1.742373, 'l': 1070, 't': 450.31074}",False
1080,485790,2024-03-08,43001.17999999998,0.5012498,1,0.0,1.5588403551780992,True,92,75,167,"{'r': 1.55884, 'l': 1070, 't': 451.39222}",False
1080,486860,2024-03-08,53677.220000000016,0.6365012,1,0.0,1.7823369441348897,True,90,67,157,"{'r': 1.782337, 'l': 1070, 't': 452.172061}",False
1080,487930,2024-03-08,43076.11000000003,0.5077117,1,0.0,1.5607232692755322,True,76,81,157,"{'r': 1.560723, 'l': 1070, 't': 453.253091}",False
1080,489000,2024-03-08,46283.63999999999,0.29425442,1,0.0,1.6297400456750974,True,85,72,157,"{'r': 1.62974, 'l': 1070, 't': 454.036278}",False
1080,490070,2024-03-08,33866.689999999995,0.34663513,0,0.0,1.3187515015378823,True,79,73,152,"{'r': 1.318752, 'l': 1070, 't': 455.111112}",False
1080,491140,2024-03-08,34050.619999999995,0.21471882,1,0.0,1.3294678702497058,True,79,83,162,"{'r': 1.329468, 'l': 1070, 't': 455.899696}",False
1080,492210,2024-03-08,49256.45999999999,0.3129212,0,0.0,1.6845367194271463,True,93,71,164,"{'r': 1.684537, 'l': 1070, 't': 456.980147}",False
1080,493280,2024-03-08,51890.62999999999,0.27110106,1,0.0,1.7317510927429407,True,87,70,157,"{'r': 1.731751, 'l': 1070, 't': 457.764866}",False
1080,494350,2024-03-08,47551.95,0.10684031,0,0.0,1.6461780386428029,True,99,73,172,"{'r': 1.646178, 'l': 1070, 't': 458.873839}",False
1080,495420,2024-03-08,38031.840000000004,0.3379087,1,0.0,1.4300822311756245,True,93,80,173,"{'r': 1.430082, 'l': 1070, 't': 459.660945}",False
1080,496490,2024-03-08,46142.54000000001,0.51455027,1,0.0,1.6242321760823872,True,96,74,170,"{'r': 1.624232, 'l': 1070, 't': 460.747615}",False
1080,497560,2024-03-08,71223.33000000003,0.4426335,0,0.0,2.0548161490339294,True,105,61,166,"{'r': 2.054816, 'l': 1070, 't': 461.542121}",False
1080,498630,2024-03-08,50840.48999999998,0.6747475,1,0.0,1.7160095712417696,True,101,71,172,"{'r': 1.71601, 'l': 1070, 't': 462.629395}",False
1080,499700,2024-03-08,44183.84999999996,0.22439162,1,0.0,1.5749371476641303,True,93,69,162,"{'r': 1.574937, 'l': 1070, 't': 463.412673}",False
1080,500770,2024-03-08,40807.009999999995,0.19549707,1,0.0,1.4932227124203354,True,94,69,163,"{'r': 1.493223, 'l': 1070, 't': 464.49719}",False
1080,501840,2024-03-08,53210.559999999976,-0.016848966,1,0.0,1.7618879079452356,True,97,66,163,"{'r': 1.761888, 'l': 1070, 't': 465.57633}",False
1080,502910,2024-03-08,40852.13999999999,0.21140417,0,0.0,1.4897447780055562,True,97,75,172,"{'r': 1.489745, 'l': 1070, 't': 466.371474}",False
1080,503980,2024-03-08,54485.990000000005,0.4013203,0,0.0,1.7950541580661725,True,94,69,163,"{'r': 1.795054, 'l': 1070, 't': 467.508469}",False
1080,505050,2024-03-08,43583.07999999998,0.014788777,1,0.0,1.5581090576799899,True,94,68,162,"{'r': 1.558109, 'l': 1070, 't': 468.295098}",False
1080,506120,2024-03-08,26644.31999999998,0.27653223,0,0.0,1.0636967362839582,True,89,77,166,"{'r': 1.063697, 'l': 1070, 't': 469.382462}",False
1080,507190,2024-03-08,41159.91000000001,0.07629381,0,0.0,1.5065425636734362,True,91,69,160,"{'r': 1.506543, 'l': 1070, 't': 470.168104}",False
1080,508260,2024-03-08,48171.38,0.37003946,1,0.0,1.6712989937867961,True,93,74,167,"{'r': 1.671299, 'l': 1070, 't': 471.259439}",False
1080,509330,2024-03-08,44617.89000000003,0.36224556,1,0.0,1.5858925774858952,True,83,68,151,"{'r': 1.585893, 'l': 1070, 't': 472.042608}",False
1080,510400,2024-03-08,61714.76000000004,0.074510604,0,0.0,1.9123789854564845,True,95,63,158,"{'r': 1.912379, 'l': 1070, 't': 473.121398}",False
1080,511470,2024-03-08,49143.659999999996,0.23618993,1,0.0,1.683435206422743,True,90,63,153,"{'r': 1.683435, 'l': 1070, 't': 473.899016}",False
1080,512540,2024-03-08,49070.669999999955,0.37766376,0,0.0,1.6825895335119452,True,96,68,164,"{'r': 1.68259, 'l': 1070, 't': 474.973629}",False
1080,513610,2024-03-08,49275.56999999999,0.26848865,0,0.0,1.687589688642075,True,94,68,162,"{'r': 1.68759, 'l': 1070, 't': 475.759306}",False
1080,514680,2024-03-08,48162.54999999997,0.37597692,1,0.0,1.6697962315608756,True,94,71,165,"{'r': 1.669796, 'l': 1070, 't': 476.847633}",False
1080,515750,2024-03-08,43768.43000000001,0.48381323,0,0.0,1.5710538337430784,True,91,70,161,"{'r': 1.571054, 'l': 1070, 't': 477.636207}",False
1080,516820,2024-03-08,44826.17000000001,0.1276898,0,0.0,1.5996723723952295,True,91,76,167,"{'r': 1.599672, 'l': 1070, 't': 478.718626}",False
1080,517890,2024-03-08,62090.48999999999,-0.034331292,1,0.0,1.9249942228077241,True,94,65,159,"{'r': 1.924994, 'l': 1070, 't': 479.50616}",False
1080,518960,2024-03-08,41783.66000000001,0.38591373,1,0.0,1.5286537202158246,True,90,77,167,"{'r': 1.528654, 'l': 1070, 't': 480.586369}",False
1080,520030,2024-03-08,39422.90000000001,0.12574244,1,0.0,1.4659627104891515,True,91,74,165,"{'r': 1.465963, 'l': 1070, 't': 481.370671}",False
1080,521100,2024-03-08,50452.79000000001,-0.33834177,0,0.0,1.7116077455445755,True,95,63,158,"{'r': 1.711608, 'l': 1070, 't': 482.443107}",False
1080,522170,2024-03-08,44171.20999999999,0.31786084,1,0.0,1.5774870486638302,True,98,69,167,"{'r': 1.577487, 'l': 1070, 't': 483.224844}",False
1080,523240,2024-03-08,51758.030000000006,-0.0063162595,0,0.0,1.7325482889708765,True,101,65,166,"{'r': 1.732548, 'l': 1070, 't': 484.306472}",False
1080,524310,2024-03-08,65018.56999999997,-0.08874118,0,0.0,1.9657518573913706,True,103,63,166,"{'r': 1.965752, 'l': 1070, 't': 485.458248}",False
1080,525380,2024-03-08,54113.90999999999,0.14286225,0,0.0,1.7832744557935265,True,100,68,168,"{'r': 1.783274, 'l': 1070, 't': 486.243916}",False
1080,526450,2024-03-08,58203.950000000004,0.26821554,0,0.0,1.8464753948766592,True,102,60,162,"{'r': 1.846475, 'l': 1070, 't': 487.540219}",False
1080,527520,2024-03-08,42196.11000000001,0.37502807,1,0.0,1.5269462573587345,True,90,70,160,"{'r': 1.526946, 'l': 1070, 't': 488.32197}",False
1080,528590,2024-03-08,48613.469999999994,0.10174313,1,0.0,1.66919293161466,True,91,69,160,"{'r': 1.669193, 'l': 1070, 't': 489.423247}",False
1080,529660,2024-03-08,46906.92,0.0472288,0,0.0,1.6383741996209775,True,92,79,171,"{'r': 1.638374, 'l': 1070, 't': 490.213515}",False
1080,530730,2024-03-08,51261.72,0.15139055,1,0.0,1.7316105632309438,True,88,75,163,"{'r': 1.731611, 'l': 1070, 't': 491.292873}",False
1080,531800,2024-03-08,47052.7,-0.0015516132,1,0.0,1.6433959865948333,True,87,68,155,"{'r': 1.643396, 'l': 1070, 't': 492.073149}",False
1080,532870,2024-03-08,39285.80000000002,0.24030146,0,0.0,1.4605541735903855,True,91,75,166,"{'r': 1.460554, 'l': 1070, 't': 493.238272}",False
1080,533940,2024-03-08,48626.34,0.16100109,0,0.0,1.6698208237137047,True,96,70,166,"{'r': 1.669821, 'l': 1070, 't': 494.020787}",False
1080,535010,2024-03-08,41378.68,0.22592938,1,0.0,1.5101016986475575,True,85,83,168,"{'r': 1.510102, 'l': 1070, 't': 495.106031}",False
1080,536080,2024-03-08,40182.34999999999,-0.32180357,0,0.0,1.4788514641412251,True,91,77,168,"{'r': 1.478851, 'l': 1070, 't': 495.896339}",False
1080,537150,2024-03-08,60067.859999999986,0.2280752,0,0.0,1.8857245318178206,True,100,67,167,"{'r': 1.885725, 'l': 1070, 't': 496.980402}",False
1080,538220,2024-03-08,45907.27000000001,0.23613915,0,0.0,1.615475644655984,True,89,75,164,"{'r': 1.615476, 'l': 1070, 't': 497.770028}",False
1080,539290,2024-03-08,59846.869999999995,0.109393045,0,0.0,1.8966262506628706,True,92,73,165,"{'r': 1.896626, 'l': 1070, 't': 498.855647}",False
1080,540360,2024-03-08,52872.30000000004,-0.030827194,1,0.0,1.7564672423576548,True,89,70,159,"{'r': 1.756467, 'l': 1070, 't': 499.644349}",False
1080,541430,2024-03-08,66126.47,0.2813917,1,0.0,1.9854771376812679,True,96,69,165,"{'r': 1.985477, 'l': 1070, 't': 500.717998}",False
1080,542500,2024-03-08,58353.42000000001,0.37923932,0,0.0,1.8570754826738587,True,93,68,161,"{'r': 1.857075, 'l': 1070, 't': 501.50434}",False
1080,543570,2024-03-08,53374.759999999995,0.1901456,1,0.0,1.7647796362730843,True,101,65,166,"{'r': 1.76478, 'l': 1070, 't': 502.592448}",False
1080,544640,2024-03-08,40124.55999999998,0.11714162,0,0.0,1.478163963864147,True,94,79,173,"{'r': 1.478164, 'l': 1070, 't': 503.3812}",False
1080,545710,2024-03-08,49041.39000000001,0.33597803,0,0.0,1.6767222215764184,True,95,69,164,"{'r': 1.676722, 'l': 1070, 't': 504.463898}",False
1080,546780,2024-03-08,62715.910000000025,0.5537351,1,0.0,1.9291848918682262,True,96,65,161,"{'r': 1.929185, 'l': 1070, 't': 505.253371}",False
1080,547850,2024-03-08,52748.91000000002,0.109404996,1,0.0,1.7601602679485788,True,92,76,168,"{'r': 1.76016, 'l': 1070, 't': 506.332118}",False
