time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,train/value_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/policy_gradient_loss,train/std,train/explained_variance,train/clip_range,train/entropy_loss
423936,1.4282073,207,1071.0,887,477,0.001299121313059004,0.018294264,0.208056640625,0.0003,0.013705788180232048,2060,-0.006482105384930037,0.31127145886421204,0.3795859217643738,0.2,-0.5018806051462888
425984,1.4387481599999998,208,1071.0,887,480,0.0015397314931760776,0.014480252,0.185986328125,0.0003,-0.024996357038617134,2070,-0.004367634697700851,0.3116764426231384,0.325924277305603,0.2,-0.5035533599555493
428032,1.4558170299999997,209,1071.0,887,482,0.0015149819057114656,0.023516428,0.19755859375,0.0003,0.01001750212162733,2080,-0.003953917030594311,0.31094497442245483,0.3463447690010071,0.2,-0.5006218265742064
430080,1.4641249399999998,210,1071.0,887,484,0.0012392136613925686,0.019903746,0.220458984375,0.0003,0.023183133453130722,2090,-0.007523664619657211,0.3090881407260895,0.403949499130249,0.2,-0.49167306944727895
432128,1.47330795,211,1071.0,887,487,0.0014541167234710882,0.017278746,0.170458984375,0.0003,0.00191563181579113,2100,-0.006499722850276157,0.30891841650009155,0.39204853773117065,0.2,-0.48727886080741883
434176,1.47803643,212,1071.0,887,489,0.0011864913860335947,0.018530626,0.201416015625,0.0003,0.005976085085421801,2110,-0.006431127808173187,0.30601966381073,0.3706786632537842,0.2,-0.4737675327807665
436224,1.4752322900000001,213,1071.0,887,491,0.0013423585927739624,0.018676732,0.189013671875,0.0003,0.008790937252342701,2120,-0.0058416010317159815,0.30310720205307007,0.35991960763931274,0.2,-0.4553800195455551
438272,1.48615509,214,1071.0,887,493,0.0013553945978856063,0.013962991,0.196728515625,0.0003,-0.016398673877120018,2130,-0.008578941662563011,0.3032186031341553,0.31821686029434204,0.2,-0.45087619721889494
440320,1.5019128999999998,215,1071.0,887,496,0.0013653155150677777,0.016657475,0.206591796875,0.0003,0.014932607300579548,2140,-0.00412762223277241,0.2976539731025696,0.36318862438201904,0.2,-0.42922123745083807
442368,1.5204120600000002,216,1071.0,887,498,0.0014803199022935588,0.016081482,0.2337890625,0.0003,-0.006712434347718954,2150,-0.005934616245212965,0.29445019364356995,0.3758707046508789,0.2,-0.39767492152750494
444416,1.52839992,217,1071.0,887,500,0.0014553450886523934,0.017696802,0.2158203125,0.0003,-0.017784077674150467,2160,-0.004450815272866749,0.29466062784194946,0.36302727460861206,0.2,-0.38986723572015763
446464,1.5402910400000003,218,1071.0,887,503,0.0013607155544377747,0.020365734,0.20673828125,0.0003,0.03666850924491882,2170,-0.006147128538577818,0.29141026735305786,0.31157386302948,0.2,-0.3795600701123476
448512,1.5510114800000003,219,1071.0,887,505,0.0012877770355771644,0.025282491,0.229248046875,0.0003,-0.027859481051564217,2180,-0.005067714178585448,0.2874618470668793,0.4156959056854248,0.2,-0.3505525730550289
450560,1.5522127800000005,220,1071.0,887,507,0.0012939748416101794,0.019026786,0.22734375,0.0003,-0.021528730168938637,2190,-0.004167653241893277,0.28581225872039795,0.3913719058036804,0.2,-0.33141825534403324
452608,1.5594658500000003,221,1071.0,887,509,0.001523183014978713,0.022079056,0.228369140625,0.0003,0.0005122935981489718,2200,-0.005937705253018066,0.28329601883888245,0.3520801067352295,0.2,-0.313978635892272
454656,1.5720150899999998,222,1071.0,887,512,0.0013367103803830105,0.022734728,0.259912109375,0.0003,0.012219666503369808,2210,0.0018583977041998878,0.28113213181495667,0.3945304751396179,0.2,-0.29897419475018977
456704,1.57890894,223,1071.0,887,514,0.001440037451175158,0.023979185,0.232275390625,0.0003,0.0249988604336977,2220,-0.003914330137195066,0.2832043766975403,0.31439483165740967,0.2,-0.29632433131337166
458752,1.5851688900000003,224,1071.0,887,516,0.001317528077197494,0.019778907,0.23681640625,0.0003,-0.02608160488307476,2230,-0.004613114520907402,0.2828482389450073,0.39344102144241333,0.2,-0.30244742408394815
460800,1.5911542600000002,225,1071.0,887,518,0.0012675553878580103,0.027207613,0.249169921875,0.0003,0.014433628879487514,2240,-0.005869972411892377,0.28185054659843445,0.35591721534729004,0.2,-0.2986427113413811
462848,1.59655284,226,1071.0,888,521,0.0013946850800493848,0.017952079,0.209130859375,0.0003,-0.036406781524419785,2250,-0.0034728509810520334,0.2788189649581909,0.3803974986076355,0.2,-0.28196453005075456
464896,1.60081706,227,1071.0,888,523,0.001414639588620048,0.017796021,0.21181640625,0.0003,0.004810839891433716,2260,-0.003569730740855448,0.2767072916030884,0.3694208264350891,0.2,-0.261927368491888
466944,1.5995460300000002,228,1071.0,888,525,0.0015618636631188564,0.020333847,0.212890625,0.0003,-0.002863492351025343,2270,-0.005767373059643433,0.2762943208217621,0.37960726022720337,0.2,-0.24802477546036245
468992,1.6040223699999998,229,1071.0,888,528,0.001201677844801452,0.018828023,0.2384765625,0.0003,0.008070901036262512,2280,-0.0025802478805417193,0.2755560874938965,0.28429585695266724,0.2,-0.24236120507121087
471040,1.6165940900000002,230,1071.0,888,530,0.0014570668787200701,0.01871645,0.21669921875,0.0003,0.029008135199546814,2290,-0.004026819678256288,0.27765411138534546,0.3812059164047241,0.2,-0.24667310155928135
473088,1.6270335000000002,231,1071.0,888,532,0.0013772005295322742,0.02593813,0.208984375,0.0003,-0.03429841622710228,2300,-0.002971506294852588,0.2754386067390442,0.38955599069595337,0.2,-0.2449276253581047
475136,1.63461634,232,1071.0,888,534,0.0016344304003723664,0.024636153,0.2455078125,0.0003,0.07445196807384491,2310,-0.005695247702533379,0.2764787971973419,0.3809695839881897,0.2,-0.24037172459065914
477184,1.64244474,233,1071.0,888,537,0.0012670440532019712,0.018191816,0.226171875,0.0003,-0.009246740490198135,2320,-0.004375081877515186,0.2722114026546478,0.33937716484069824,0.2,-0.2263481065630913
479232,1.65003526,234,1071.0,888,539,0.0013020820317251492,0.021557782,0.25625,0.0003,-0.003501822240650654,2330,-0.007229765559895895,0.27270734310150146,0.39139461517333984,0.2,-0.21196502223610877
481280,1.6629530900000002,235,1071.0,888,541,0.0014176194132232921,0.01962316,0.26318359375,0.0003,-0.007453862577676773,2340,-0.0011370648484444247,0.273095965385437,0.3730297088623047,0.2,-0.21495869755744934
483328,1.6741356600000001,236,1071.0,888,544,0.001534276540587598,0.01913663,0.229052734375,0.0003,0.010583652183413506,2350,-0.002379948023008183,0.2699401080608368,0.4102771282196045,0.2,-0.19983017295598984
485376,1.6765142800000001,237,1071.0,888,546,0.0016634937512208126,0.022447625,0.22734375,0.0003,0.016387317329645157,2360,-0.006689200954861007,0.26562613248825073,0.37145525217056274,0.2,-0.16803319677710532
487424,1.68935024,238,1071.0,888,548,0.0016023384405343677,0.023669977,0.25498046875,0.0003,-0.022269325330853462,2370,-0.00501147813629359,0.2601746916770935,0.401391863822937,0.2,-0.1313438445329666
489472,1.7004928600000002,239,1071.0,888,550,0.0015912782177110786,0.031611234,0.24072265625,0.0003,-0.0003607010003179312,2380,-0.0015506037831073626,0.26038166880607605,0.3945028781890869,0.2,-0.11220423355698586
491520,1.7017927500000005,240,1071.0,888,553,0.0013958895602627307,0.031446323,0.236962890625,0.0003,0.10456500947475433,2390,-0.0033264819212490693,0.25820016860961914,0.3828570246696472,0.2,-0.10084677040576935
493568,1.7131295200000005,241,1071.0,888,555,0.0014119000061327824,0.020288404,0.235595703125,0.0003,-0.019425291568040848,2400,-0.0012986685323994607,0.25520259141921997,0.4068455100059509,0.2,-0.08077676966786385
495616,1.7240007499999999,242,1071.0,888,557,0.0014027206243554247,0.018704284,0.234912109375,0.0003,0.012682493776082993,2410,-0.0036706278624478728,0.25427740812301636,0.4043126702308655,0.2,-0.06656906753778458
497664,1.72915958,243,1071.0,888,560,0.0015035110071039525,0.023791939,0.22509765625,0.0003,-0.012912391684949398,2420,-0.0028079262003302572,0.25354593992233276,0.38335853815078735,0.2,-0.06061278320848942
499712,1.7405987800000002,244,1071.0,888,562,0.0015143820864977897,0.032235183,0.24873046875,0.0003,-0.032265737652778625,2430,-0.005290477332891896,0.247584730386734,0.42666226625442505,0.2,-0.032226784899830815
501760,1.7450088400000001,245,1071.0,888,564,0.0016041805341956207,0.022857262,0.252734375,0.0003,-0.009059058502316475,2440,-0.001981203169270884,0.24466778337955475,0.40643566846847534,0.2,0.0008621014654636383
503808,1.7467307400000005,246,1071.0,888,566,0.0015883017169471714,0.018568248,0.262353515625,0.0003,0.010038888081908226,2450,6.156772433314472e-05,0.24585407972335815,0.43289875984191895,0.2,0.005482693761587143
505856,1.7590157300000004,247,1071.0,888,569,0.001654199450786109,0.029386759,0.296435546875,0.0003,0.17089900374412537,2460,0.004360154128517024,0.24459367990493774,0.4137953519821167,0.2,0.006194305419921875
507904,1.7685128300000001,248,1071.0,888,571,0.0015276389462087537,0.02822458,0.272607421875,0.0003,0.03684065863490105,2470,0.0017900257545989007,0.2461656630039215,0.42215627431869507,0.2,0.004773397743701935
509952,1.77792664,249,1071.0,888,573,0.0015385999375212122,0.022134097,0.2427734375,0.0003,-0.0067033893428742886,2480,-0.002524888823973015,0.24473969638347626,0.403675377368927,0.2,0.0016219072043895722
512000,1.78512493,250,1071.0,888,576,0.0015216406782201375,0.027708072,0.261572265625,0.0003,-0.01496878918260336,2490,-0.0008987100620288402,0.24721896648406982,0.35856926441192627,0.2,-0.003659993037581444
514048,1.79487667,251,1071.0,888,578,0.0013649303122292623,0.016351372,0.220556640625,0.0003,0.007320868317037821,2500,-0.003804890948231332,0.24807335436344147,0.4184570908546448,0.2,-0.015830303728580474
516096,1.79975258,252,1071.0,888,580,0.0013800579521557666,0.038513605,0.2876953125,0.0003,0.050755199044942856,2510,-0.0020765296372701413,0.24765150249004364,0.3434388041496277,0.2,-0.011244045943021775
518144,1.8135619,253,1071.0,888,582,0.0015502446052778397,0.0334152,0.24287109375,0.0003,-0.0035132081247866154,2520,-0.004034189459343906,0.2464597225189209,0.4313177466392517,0.2,-0.003547093644738197
520192,1.82831028,254,1071.0,888,585,0.0015807175983354681,0.024932764,0.25302734375,0.0003,-0.00805752631276846,2530,-0.006190108417649753,0.24495315551757812,0.43083226680755615,0.2,0.005140509083867073
522240,1.8351109499999998,255,1071.0,888,587,0.0017425797415853595,0.020632308,0.246923828125,0.0003,0.051253534853458405,2540,-0.00436370367242489,0.24360650777816772,0.3991389870643616,0.2,0.013274707272648812
524288,1.83651028,256,1071.0,889,589,0.0016568021830607905,0.022875711,0.241015625,0.0003,0.1270434409379959,2550,-0.002762090275064111,0.24427200853824615,0.4147226810455322,0.2,0.014862144365906715
526336,1.8473053600000002,257,1071.0,889,592,0.001363461392065801,0.022500105,0.25947265625,0.0003,-0.022910164669156075,2560,-0.0017228381606400945,0.2428457885980606,0.385661244392395,0.2,0.014866549894213677
528384,1.8550819900000002,258,1071.0,889,594,0.0013379127884036279,0.027839584,0.23642578125,0.0003,-0.023620421066880226,2570,-0.001272418728331104,0.24183128774166107,0.4375823140144348,0.2,0.02343294955790043
530432,1.8669118600000005,259,1071.0,889,596,0.0015280531464668457,0.021908091,0.232763671875,0.0003,-0.0578669011592865,2580,-0.001609104505041614,0.24086236953735352,0.43543392419815063,0.2,0.028618142008781433
532480,1.87463896,260,1071.0,889,598,0.0014152502125398315,0.023659915,0.232080078125,0.0003,0.025369033217430115,2590,0.0020102780748857186,0.2395142912864685,0.4354237914085388,0.2,0.03948712684214115
534528,1.8799023000000004,261,1071.0,889,601,0.0015223664247969281,0.023296187,0.2373046875,0.0003,0.013397670350968838,2600,-0.007911672501359135,0.23947763442993164,0.405514657497406,0.2,0.04390350989997387
536576,1.8873195699999998,262,1071.0,889,603,0.0015957588086166652,0.024748642,0.245947265625,0.0003,-0.024926377460360527,2610,-0.002250664355233312,0.2397461086511612,0.4159010648727417,0.2,0.04411999359726906
538624,1.8854560999999999,263,1071.0,889,605,0.0014276328383857617,0.03065231,0.23505859375,0.0003,-0.011164429597556591,2620,-0.00551978473959025,0.23593434691429138,0.3468934893608093,0.2,0.05928864069283009
540672,1.8943374,264,1071.0,889,607,0.0013850250521500128,0.018201092,0.263232421875,0.0003,-0.02253512106835842,2630,-0.0016983233523205853,0.23345117270946503,0.382158100605011,0.2,0.08581722266972065
