time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/clip_range
13180,1663.0,12570624,953,1023,0.003117449999999995,0.0008787409818372301,0.0003,-0.005864739418029785,1.7218194007873535,10220,0.22188313802083334,0.036726780235767365,0.026013048,0.010974521342723165,-0.06339015898605188,0.2
13193,1663.0,12582912,953,1024,-0.0006499500000000074,0.0010047375001856077,0.0003,-0.008790373802185059,1.7260857820510864,10230,0.22283528645833334,-0.000917097320780158,0.03542843,0.011109430344610398,-0.0638260941952467,0.2
13206,1663.0,12595200,953,1025,-0.003355550000000009,0.0010526705391991223,0.0003,0.0004283785820007324,1.7199407815933228,10240,0.20980631510416667,-0.0007392580155283213,0.030563911,0.010987681793388522,-0.06618982528646787,0.2
13219,1663.0,12607488,953,1026,0.00903643999999999,0.0010071468827391073,0.0003,-0.0033807754516601562,1.6921262741088867,10250,0.22674967447916666,0.011442067101597786,0.033402786,0.011732186892913887,-0.04251499349872271,0.2
13232,1663.0,12619776,953,1027,0.0056000499999999944,0.0008993522348494783,0.0003,0.003162086009979248,1.6686474084854126,10260,0.2194091796875,0.011372175067663193,0.021496883,0.010414389683379948,-0.02340960254271825,0.2
13245,1663.0,12632064,953,1028,0.000507759999999997,0.0009097212432304029,0.0003,-0.0030448436737060547,1.6783161163330078,10270,0.22771809895833334,0.04860231652855873,0.030910768,0.01272247248974357,-0.032775766278306646,0.2
13258,1663.0,12644352,953,1029,-0.010969110000000002,0.0009466706960817343,0.0003,-0.0035284757614135742,1.6831518411636353,10280,0.22469075520833334,0.016883844509720802,0.026566342,0.010814317738064953,-0.026315410311023395,0.2
13271,1663.0,12656640,953,1030,-0.00648768,0.0009090570843606353,0.0003,-0.004557609558105469,1.6763920783996582,10290,0.24137369791666666,-6.736890645697713e-05,0.0322838,0.012615383078809828,-0.018925172463059425,0.2
13283,1663.0,12668928,953,1031,-0.0047806199999999984,0.0009833190048387527,0.0003,-0.004390716552734375,1.7069854736328125,10300,0.2317138671875,-0.008823377080261707,0.023513421,0.013037038168113213,-0.021950648352503776,0.2
13296,1663.0,12681216,953,1032,-0.008071230000000002,0.0009631207329069487,0.0003,0.000759422779083252,1.7011487483978271,10310,0.2233154296875,0.029704736545681953,0.024350533,0.011382993343674267,-0.01028451236585776,0.2
13309,1663.0,12693504,953,1033,-0.012341340000000001,0.0009243632913542873,0.0003,-0.010336995124816895,1.6824232339859009,10320,0.22060546875,-0.005783211439847946,0.022857195,0.012193068431709737,-0.004675647243857384,0.2
13322,1663.0,12705792,953,1034,-0.02319364,0.0008394923039759305,0.0003,-0.004297137260437012,1.680840015411377,10330,0.20062662760416666,-0.0013629578752443194,0.029266944,0.009839105991704854,-0.01207963339984417,0.2
13335,1663.0,12718080,953,1035,-0.02229106,0.0008192148275005214,0.0003,-5.435943603515625e-05,1.669765830039978,10340,0.22147623697916666,-0.010343939997255802,0.035262194,0.01242407218645288,0.00907690574725469,0.2
13348,1663.0,12730368,953,1036,-0.03057129000000001,0.0007746080811102729,0.0003,-2.658367156982422e-05,1.6659750938415527,10350,0.21009114583333333,0.00770398136228323,0.019591697,0.012179142562672496,0.015129286299149195,0.2
13361,1663.0,12742656,953,1037,-0.028443140000000006,0.0009298350955305068,0.0003,-0.0020264387130737305,1.692215085029602,10360,0.23451334635416668,-0.010963069275021553,0.024593705,0.013354849460059388,0.003833979492386182,0.2
13374,1663.0,12754944,953,1038,-0.04120745000000001,0.0008808922887207397,0.0003,-0.0030128955841064453,1.7185726165771484,10370,0.23352864583333333,0.03650161251425743,0.02911791,0.013526741396344733,-0.014133439337213834,0.2
13387,1663.0,12767232,953,1039,-0.04858083,0.0009207197318422308,0.0003,0.0017015933990478516,1.7154048681259155,10380,0.23639322916666666,0.01455160602927208,0.036999214,0.013853383576739967,-0.021835883210102717,0.2
13400,1663.0,12779520,953,1040,-0.042872520000000004,0.0009591774193722813,0.0003,-0.0020922422409057617,1.7157917022705078,10390,0.224609375,0.02459721639752388,0.030690288,0.012970137025452763,-0.021742347131172814,0.2
13413,1663.0,12791808,953,1041,-0.046487939999999985,0.0009751720658793298,0.0003,-0.00027048587799072266,1.7031811475753784,10400,0.24319661458333333,0.02268010750412941,0.03095215,0.013299199584677505,-0.013544601698716482,0.2
13426,1663.0,12804096,953,1042,-0.07211012999999998,0.000976576159700926,0.0003,-0.002855539321899414,1.6905137300491333,10410,0.23567708333333334,-0.002054175827652216,0.021937897,0.014646528118707163,-0.014637587716182072,0.2
13439,1663.0,12816384,953,1043,-0.06980689,0.001029128319563218,0.0003,-0.0035758018493652344,1.68525230884552,10420,0.22740071614583332,0.019971810281276703,0.04239769,0.012791439147258643,-0.011607143034537633,0.2
13451,1663.0,12828672,953,1044,-0.07514850000000001,0.0009006044567589318,0.0003,-0.003628849983215332,1.7028284072875977,10430,0.23651529947916666,-0.0022062507923692465,0.035276566,0.012908991523969841,-0.009909069786469141,0.2
13464,1663.0,12840960,953,1045,-0.08116765000000001,0.0009017971309276618,0.0003,-0.0020793676376342773,1.684523344039917,10440,0.22010904947916668,0.022321242839097977,0.026237583,0.012739019496317875,-0.007076759139696757,0.2
13477,1663.0,12853248,953,1046,-0.07517286000000001,0.0010225834026641677,0.0003,-0.003944516181945801,1.693784236907959,10450,0.22423502604166667,0.022132309153676033,0.024648681,0.012303282390106082,-0.02862377998729547,0.2
13490,1663.0,12865536,953,1047,-0.06365969999999999,0.0009309518597243974,0.0003,-0.005211949348449707,1.6952805519104004,10460,0.22781575520833333,0.03760707005858421,0.02843061,0.012379708680964541,-0.04111408814787865,0.2
13503,1663.0,12877824,953,1048,-0.057550300000000006,0.000897978027554321,0.0003,-0.0044689178466796875,1.6943225860595703,10470,0.2128662109375,-0.026094263419508934,0.024360934,0.010743511373584624,-0.04130861336986224,0.2
13516,1663.0,12890112,953,1049,-0.05650083,0.000918903908344267,0.0003,-0.002211332321166992,1.7155146598815918,10480,0.22659505208333333,-0.00166091020219028,0.022219284,0.012876173619103308,-0.0630684558302164,0.2
13529,1663.0,12902400,953,1050,-0.050635830000000014,0.0009575729780408437,0.0003,-0.004941582679748535,1.7469196319580078,10490,0.23897298177083334,0.0017542708665132523,0.025025824,0.01323883008347669,-0.08035588835676512,0.2
13542,1663.0,12914688,953,1051,-0.057112149999999993,0.0008705383676594162,0.0003,-0.004289984703063965,1.74390709400177,10500,0.2333984375,0.0009348782477900386,0.027558124,0.012281787837855518,-0.0835802591095368,0.2
13555,1663.0,12926976,953,1052,-0.04963254,0.0008220287992571684,0.0003,-0.010227680206298828,1.7271385192871094,10510,0.2144775390625,0.028728708624839783,0.02649651,0.011282901316493128,-0.089532936612765,0.2
13567,1663.0,12939264,953,1053,-0.048486089999999996,0.0008633278611947996,0.0003,-0.0016356706619262695,1.726393699645996,10520,0.21661783854166666,0.10368268191814423,0.028457738,0.0126743852852087,-0.0816140001018842,0.2
13580,1663.0,12951552,953,1054,-0.03821029000000001,0.0009643700330040398,0.0003,-0.00229799747467041,1.725361943244934,10530,0.21979166666666666,0.055945541709661484,0.028760986,0.011583408057049382,-0.07766054558257261,0.2
13593,1663.0,12963840,953,1055,-0.02733670000000001,0.0008937960724779259,0.0003,-0.0006273984909057617,1.7016422748565674,10540,0.19814453125,-0.006049656309187412,0.027072972,0.010851691681697655,-0.06812330633401871,0.2
13606,1663.0,12976128,953,1056,-0.023876969999999994,0.0008825418205257544,0.0003,-0.004546403884887695,1.7060760259628296,10550,0.22403971354166666,-0.0009383120341226459,0.04109515,0.01292792577126723,-0.06483653746545315,0.2
13619,1663.0,12988416,953,1057,-0.026045559999999992,0.0008323563505806911,0.0003,-0.002232074737548828,1.6940032243728638,10560,0.21774088541666667,-0.004397550132125616,0.034205247,0.012120308440595787,-0.05946221575140953,0.2
13632,1663.0,13000704,953,1058,-0.022581499999999987,0.0008103313940182489,0.0003,-0.0036859512329101562,1.713486909866333,10570,0.22421061197916667,0.00028666434809565544,0.029392824,0.01244397385113795,-0.057780084262291594,0.2
13645,1663.0,13012992,953,1059,-0.019662950000000002,0.000808583152850891,0.0003,-0.004317879676818848,1.714882493019104,10580,0.21710611979166666,0.0048379478976130486,0.023391455,0.012134979351928147,-0.06994982485969861,0.2
13658,1663.0,13025280,953,1060,-0.017764320000000004,0.0009337809928638308,0.0003,-0.007796645164489746,1.7397840023040771,10590,0.2329833984375,-0.010025610215961933,0.02422949,0.012015491191414185,-0.09801541343331337,0.2
13671,1663.0,13037568,953,1061,-0.024045360000000005,0.000878465690387505,0.0003,-0.007818341255187988,1.7621240615844727,10600,0.2033447265625,-0.004410541616380215,0.02226148,0.00963773329203832,-0.10683188239733378,0.2
13684,1663.0,13049856,953,1062,-0.03011304,0.0007373988626871627,0.0003,-0.007517218589782715,1.7735412120819092,10610,0.20166015625,0.04184309393167496,0.020787636,0.010772369106659123,-0.12609919955333074,0.2
13696,1663.0,13062144,953,1063,-0.023563080000000004,0.0010172540315428098,0.0003,-0.00032019615173339844,1.7693638801574707,10620,0.21123046875,0.04071420431137085,0.019916914,0.009669529337406857,-0.11265291050076484,0.2
13709,1663.0,13074432,953,1064,-0.031243309999999993,0.0008998178618336776,0.0003,-0.005266427993774414,1.7499113082885742,10630,0.22071940104166668,-0.0004963843384757638,0.030244753,0.013077583425911143,-0.10676587335765361,0.2
13722,1663.0,13086720,953,1065,-0.030528889999999996,0.0008989249800530767,0.0003,-0.0010360479354858398,1.7290788888931274,10640,0.21807454427083334,0.009975823573768139,0.022249022,0.011400143247980547,-0.085901253297925,0.2
13735,1663.0,13099008,953,1066,-0.028293989999999995,0.0008624560438571885,0.0003,-0.003108978271484375,1.7015355825424194,10650,0.22119140625,-0.014031651429831982,0.03323321,0.010446579142929598,-0.06381621497372786,0.2
13748,1663.0,13111296,953,1067,-0.023875869999999993,0.0008707169459891399,0.0003,-0.0004887580871582031,1.683364987373352,10660,0.218408203125,0.018204741179943085,0.0288151,0.01086155235292002,-0.04940090092519919,0.2
13761,1663.0,13123584,953,1068,-0.013585469999999997,0.0008089514898832324,0.0003,-0.003776073455810547,1.6600946187973022,10670,0.22312825520833332,-0.015674835070967674,0.03760146,0.010784492768046524,-0.03874430656433105,0.2
13774,1663.0,13135872,953,1069,-0.013351109999999998,0.0009352776509028142,0.0003,-0.006400346755981445,1.668412446975708,10680,0.2168701171875,0.016884367913007736,0.034273516,0.012010103163144473,-0.026650968690713248,0.2
13787,1663.0,13148160,953,1070,-0.013804040000000004,0.0009478608548912841,0.0003,-0.008489012718200684,1.684145212173462,10690,0.221142578125,0.006412637419998646,0.018598007,0.011332486235672453,-0.030485492820541065,0.2
13799,1663.0,13160448,953,1071,-0.02738207,0.0009861120528815567,0.0003,-0.004566073417663574,1.6835436820983887,10700,0.22679036458333332,0.05558013543486595,0.026435569,0.01190577364298709,-0.03149254098534584,0.2
13812,1663.0,13172736,953,1072,-0.0348685,0.0010107775605774805,0.0003,-0.0043087005615234375,1.6986562013626099,10710,0.21292317708333333,0.002201689872890711,0.0278759,0.010843858186368986,-0.028507606560985246,0.2
13825,1663.0,13185024,953,1073,-0.02749409,0.0008528587355006796,0.0003,-0.0022143125534057617,1.7112137079238892,10720,0.23234049479166666,0.016350895166397095,0.023135258,0.01394554424235442,-0.032378970707456274,0.2
13838,1663.0,13197312,953,1074,-0.02948717000000001,0.0008229170467833076,0.0003,-0.004371047019958496,1.7385302782058716,10730,0.22509765625,0.010431871749460697,0.028711593,0.012008938342478358,-0.037662757684787114,0.2
13851,1663.0,13209600,953,1075,-0.02455343,0.0011030598435960808,0.0003,-0.0023255348205566406,1.7426068782806396,10740,0.23504231770833334,0.009834324941039085,0.031085627,0.013933918699816179,-0.04566428363323212,0.2
13864,1663.0,13221888,953,1076,-0.027832870000000006,0.0007893470441861912,0.0003,-0.005730867385864258,1.7114237546920776,10750,0.22456868489583334,0.03499222919344902,0.020898955,0.012418974331861439,-0.03825748612483342,0.2
13877,1663.0,13234176,953,1077,-0.015094610000000007,0.00111487529917819,0.0003,0.00016689300537109375,1.6834856271743774,10760,0.21570638020833333,0.009251780807971954,0.025150359,0.010019655438372865,-0.016082224249839783,0.2
13890,1663.0,13246464,953,1078,-0.0009619100000000008,0.0010806758858810403,0.0003,-0.0018478631973266602,1.671878457069397,10770,0.22923990885416667,0.014553485438227654,0.029289594,0.012388528074128165,0.007131929447253545,0.2
13903,1663.0,13258752,953,1079,0.012903020000000001,0.0008120349011581614,0.0003,-0.00820016860961914,1.667555809020996,10780,0.22522786458333333,-0.0032255975529551506,0.022592345,0.012271525104733883,0.007630104571580887,0.2
13916,1663.0,13271040,953,1080,0.021769429999999992,0.0009818512548614915,0.0003,-0.0018233060836791992,1.6745113134384155,10790,0.23418782552083334,0.0007662777788937092,0.032282755,0.01339072938474904,-0.0026823957761128742,0.2
13929,1663.0,13283328,953,1081,0.025905590000000003,0.0009657924470957369,0.0003,-0.004956841468811035,1.6637290716171265,10800,0.2228515625,0.02578136697411537,0.024962613,0.01211876758170547,-0.004215321193138759,0.2
13942,1663.0,13295616,953,1082,0.033479800000000004,0.0009391993156896205,0.0003,0.002356231212615967,1.64946711063385,10810,0.21309407552083334,0.04218423366546631,0.024755618,0.0122867087321841,-0.0005435795833667119,0.2
13955,1663.0,13307904,953,1083,0.055967990000000016,0.0009742778760937654,0.0003,0.0022966861724853516,1.6700741052627563,10820,0.22425130208333333,-0.006896731909364462,0.029132016,0.01239148879297621,-0.004918272544940313,0.2
13967,1663.0,13320192,953,1084,0.06775992,0.0008959909694112866,0.0003,-0.002263665199279785,1.652588129043579,10830,0.20806477864583334,0.055761415511369705,0.021043709,0.010514073851663853,0.0033044345676898957,0.2
13980,1663.0,13332480,953,1085,0.07968948000000001,0.0011032468675087634,0.0003,-0.004876494407653809,1.643767237663269,10840,0.24351399739583332,0.039470773190259933,0.027176902,0.012837195908165693,0.009310230116049449,0.2
13993,1663.0,13344768,953,1086,0.08962141000000001,0.0010160644480947667,0.0003,-0.001932382583618164,1.6443157196044922,10850,0.21382649739583334,0.02482818253338337,0.027940685,0.010862595474221356,0.011411729951699574,0.2
14006,1663.0,13357056,953,1087,0.09649031000000001,0.0009941544019208474,0.0003,-0.0045223236083984375,1.656485676765442,10860,0.2294677734375,0.006451384164392948,0.03631069,0.010938287308090367,0.005119506518046061,0.2
14019,1663.0,13369344,953,1088,0.08957197,0.000919675442537482,0.0003,-0.0024875402450561523,1.6390782594680786,10870,0.2206298828125,-0.008360837586224079,0.025723644,0.011438735884682198,0.016150764127572378,0.2
14032,1663.0,13381632,953,1089,0.08696243000000001,0.0009381761481715027,0.0003,-0.007873892784118652,1.6211028099060059,10880,0.23050944010416666,-0.01215306669473648,0.025627127,0.01237945063743003,0.022061195969581605,0.2
14045,1663.0,13393920,953,1090,0.08241367000000001,0.0008220563501254219,0.0003,0.001782536506652832,1.6289372444152832,10890,0.23086751302083333,-0.010037900879979134,0.030002082,0.011972268343379255,0.016087312996387482,0.2
14058,1663.0,13406208,953,1091,0.08504373000000001,0.0009640023235685173,0.0003,6.67572021484375e-05,1.6245473623275757,10900,0.22782389322916666,-0.01794297620654106,0.03301454,0.013056592276067628,0.02156180329620838,0.2
14071,1663.0,13418496,953,1092,0.09517707,0.0008243858524262274,0.0003,-0.008144974708557129,1.652969241142273,10910,0.227685546875,0.008611119352281094,0.031872705,0.013640999186706419,0.016323239852984745,0.2
14084,1663.0,13430784,953,1093,0.09618822999999999,0.0010621131402634395,0.0003,-0.0018717050552368164,1.6404553651809692,10920,0.20430501302083334,-0.009309587068855762,0.021033665,0.010014208607753972,0.010830464214086533,0.2
14097,1663.0,13443072,953,1094,0.08815161999999999,0.000937575714230358,0.0003,-0.002467036247253418,1.637039303779602,10930,0.20922037760416667,-0.0024791669566184282,0.020932265,0.011735194908154275,0.01513162503639857,0.2
14109,1663.0,13455360,953,1095,0.06769802000000001,0.0008584604039697296,0.0003,0.0009021759033203125,1.6508872509002686,10940,0.26156412760416664,0.002589908894151449,0.03305796,0.015295530781440903,0.008695194870233536,0.2
14122,1663.0,13467648,953,1096,0.060045280000000006,0.000859300069866246,0.0003,-0.006694674491882324,1.652582049369812,10950,0.23113606770833334,-0.00620023999363184,0.02324458,0.013089268795980994,0.0008523844182491303,0.2
14135,1663.0,13479936,953,1097,0.07008772,0.0011288437142714732,0.0003,0.00016498565673828125,1.6853693723678589,10960,0.2268798828125,0.006038847379386425,0.027338406,0.011646735183846128,-0.017539446676770844,0.2
14148,1663.0,13492224,953,1098,0.07866325,0.0009017261204159392,0.0003,-0.0022777318954467773,1.6878899335861206,10970,0.22611490885416666,0.0035176619421690702,0.03317685,0.012354091830881467,-0.025193048516909282,0.2
14161,1663.0,13504512,953,1099,0.05912076000000001,0.0010692914793708041,0.0003,-0.0013022422790527344,1.698437213897705,10980,0.2240234375,0.0013859443133696914,0.01960323,0.010554818853658313,-0.04008086261649926,0.2
14174,1663.0,13516800,953,1100,0.06284373000000001,0.0009141566270197169,0.0003,-0.005249381065368652,1.678935170173645,10990,0.22801920572916667,0.020316533744335175,0.027510136,0.012559475294256117,-0.020624402413765588,0.2
14187,1663.0,13529088,953,1101,0.05656118000000001,0.0009160378112786324,0.0003,-0.005378603935241699,1.6697553396224976,11000,0.22740885416666667,0.029763199388980865,0.027705675,0.014346171292466655,-0.01758589968085289,0.2
14200,1663.0,13541376,953,1102,0.06701256000000001,0.0008794424272612863,0.0003,-0.0027674436569213867,1.6859893798828125,11010,0.2327880859375,0.001707705669105053,0.027706763,0.01264714124117745,-0.018365713705619176,0.2
14213,1663.0,13553664,953,1103,0.05777652000000002,0.0011289494543082887,0.0003,0.00026619434356689453,1.6975841522216797,11020,0.2045654296875,0.034129612147808075,0.020218143,0.010954945599466252,-0.025573002050320308,0.2
14226,1663.0,13565952,953,1104,0.04551667000000001,0.0009441357613923174,0.0003,0.0012258291244506836,1.6882362365722656,11030,0.224658203125,0.01363451685756445,0.024264285,0.012055859192090186,-0.029469536741574605,0.2
14239,1663.0,13578240,953,1105,0.05047116000000001,0.0009771909246107195,0.0003,-0.0013622045516967773,1.6655234098434448,11040,0.2289306640625,0.005887252278625965,0.025630912,0.0136322712013983,-0.020885632062951725,0.2
14251,1663.0,13590528,953,1106,0.04222734,0.0007845330664016122,0.0003,-0.006144881248474121,1.6688534021377563,11050,0.227197265625,0.009285624139010906,0.021291323,0.013186543022311526,-0.014110857993364334,0.2
14264,1663.0,13602816,953,1107,0.04149530000000001,0.0009379666348043732,0.0003,-0.008163928985595703,1.6717653274536133,11060,0.21852213541666668,-0.005270582623779774,0.02689319,0.010780503666319418,-0.016201841334501903,0.2
14277,1663.0,13615104,953,1108,0.028914110000000007,0.000871964453547965,0.0003,-0.004632830619812012,1.643132209777832,11070,0.2271240234375,0.0009842445142567158,0.023744069,0.0107862838175303,-0.0008666172623634338,0.2
14290,1663.0,13627392,953,1109,0.034345020000000004,0.0010508702504315201,0.0003,0.0004075169563293457,1.6409327983856201,11080,0.22035319010416668,0.03823321312665939,0.02029319,0.012238092762224066,0.0009984886894623438,0.2
14303,1663.0,13639680,953,1110,0.03974909000000001,0.0008430452658634142,0.0003,-0.011236429214477539,1.636101245880127,11090,0.22113444010416666,0.0008718385943211615,0.02862081,0.012177512338530505,-0.006148245806495349,0.2
14316,1663.0,13651968,953,1111,0.04907559000000001,0.0007994521270423623,0.0003,-0.0013842582702636719,1.657402515411377,11100,0.22037760416666666,0.01595718413591385,0.02594714,0.012090660900382015,-0.007234223807851474,0.2
14329,1663.0,13664256,953,1112,0.05943952000000001,0.0009304821920977701,0.0003,0.0012043118476867676,1.6435579061508179,11110,0.22647298177083333,-0.025486717000603676,0.022862231,0.01165329331245933,-0.007276126494010289,0.2
14342,1663.0,13676544,953,1113,0.05984282000000002,0.0009736463491814599,0.0003,-0.002798914909362793,1.670615553855896,11120,0.23326009114583332,-0.01518323551863432,0.024849601,0.012258843253706193,-0.013234618306159972,0.2
14355,1663.0,13688832,953,1114,0.06426058000000001,0.0008747008955803418,0.0003,-0.006660938262939453,1.6767137050628662,11130,0.2235595703125,-0.004446079488843679,0.026561124,0.012152990074052164,-0.035232076048851015,0.2
14368,1663.0,13701120,953,1115,0.07152324000000002,0.001146349251424302,0.0003,-0.0010476112365722656,1.6842749118804932,11140,0.2270263671875,0.020641108974814415,0.037103128,0.012401349746020666,-0.03808653665085634,0.2
14380,1663.0,13713408,953,1116,0.07903224000000003,0.0009772449651488083,0.0003,-0.0030547380447387695,1.6997005939483643,11150,0.22793782552083333,0.025624630972743034,0.03445473,0.011516274614162587,-0.04882280838986238,0.2
14393,1663.0,13725696,953,1117,0.08884666000000001,0.0008465188436124056,0.0003,-0.0002779960632324219,1.7010037899017334,11160,0.22130533854166667,-0.005590888671576977,0.03210655,0.012609655817262441,-0.05003488436341286,0.2
14406,1663.0,13737984,953,1118,0.07223026,0.001059322007828693,0.0003,-0.002683401107788086,1.6940985918045044,11170,0.20563151041666666,0.027073489502072334,0.035943676,0.009978165279365687,-0.04059804081916809,0.2
14419,1663.0,13750272,953,1119,0.07124977,0.000882939789350227,0.0003,-0.0006470680236816406,1.6937055587768555,11180,0.21597493489583333,0.014441508799791336,0.02841205,0.011078249109414174,-0.030643694971998533,0.2
14432,1663.0,13762560,953,1120,0.06824216,0.0010156502051207402,0.0003,-0.0030099153518676758,1.6886845827102661,11190,0.22085774739583333,0.0005191460950300097,0.032908697,0.012337032300274586,-0.03854701568682988,0.2
14445,1663.0,13774848,953,1121,0.06437268,0.00098860501013102,0.0003,-0.0011188983917236328,1.6801016330718994,11200,0.21451822916666666,0.0060197641141712666,0.025799671,0.010072118401149055,-0.02791008415321509,0.2
14458,1663.0,13787136,953,1122,0.07602247000000001,0.0009202542932750172,0.0003,-0.0019769668579101562,1.6751389503479004,11210,0.21016438802083334,-0.002840186469256878,0.019665275,0.010913255190340957,-0.026638448362549146,0.2
14471,1663.0,13799424,953,1123,0.08087279,0.0009397189051317885,0.0003,-0.0070122480392456055,1.6631768941879272,11220,0.21622721354166666,0.004190857522189617,0.03278178,0.01016969428237644,-0.005202720686793327,0.2
14484,1663.0,13811712,953,1124,0.08275842000000001,0.000934641110143275,0.0003,-0.002524137496948242,1.6832013130187988,11230,0.20773111979166667,-0.006422824691981077,0.024202889,0.010120571901643416,-0.013971153150002162,0.2
14497,1663.0,13824000,953,1125,0.08281155,0.00100504111490712,0.0003,-0.002833127975463867,1.6664822101593018,11240,0.21031087239583332,0.017652112990617752,0.027030066,0.010703208195870199,-0.020888888463377952,0.2
14509,1663.0,13836288,953,1126,0.06481744,0.00100123493227026,0.0003,0.0004901289939880371,1.6586099863052368,11250,0.23837890625,0.0025436836294829845,0.025770979,0.01336866498895688,-0.02042967304587364,0.2
14522,1663.0,13848576,953,1127,0.07086695000000001,0.0009121990747189557,0.0003,-0.001628875732421875,1.628064751625061,11260,0.2149169921875,-0.0029433041345328093,0.019815722,0.010072835989558371,-0.01448223665356636,0.2
14535,1663.0,13860864,953,1128,0.06533859,0.0010062432950386816,0.0003,-0.0022916793823242188,1.6184678077697754,11270,0.22443033854166666,-0.006555229425430298,0.03203845,0.010150003433712603,-0.015731059635678928,0.2
14548,1663.0,13873152,953,1129,0.05984627,0.0009842681754738199,0.0003,-0.0037196874618530273,1.610619068145752,11280,0.23031412760416667,0.008127252571284771,0.023730418,0.013197850188104591,-0.010966255888342857,0.2
14561,1663.0,13885440,953,1130,0.07430674999999999,0.0010412302035395745,0.0003,-0.0011771917343139648,1.6179205179214478,11290,0.2065185546875,-0.011372621171176434,0.029306429,0.009499006035912316,-0.014207364246249198,0.2
14574,1663.0,13897728,953,1131,0.07215789,0.0013462629892273981,0.0003,-0.004996776580810547,1.6068613529205322,11300,0.19766438802083333,0.010322805494070053,0.015813306,0.009127459607892281,-0.023527711381514868,0.2
14587,1663.0,13910016,953,1132,0.08264539000000001,0.000943071076396033,0.0003,-0.005507826805114746,1.6081117391586304,11310,0.20186360677083334,-0.011723088100552559,0.027312422,0.009629314646250957,-0.01192493811249733,0.2
14599,1663.0,13922304,953,1133,0.08402752000000001,0.0009499212662528104,0.0003,-0.004386425018310547,1.596666932106018,11320,0.22239583333333332,-0.004489269573241472,0.029256016,0.011467689479710922,-0.003635417421658834,0.2
14612,1663.0,13934592,953,1134,0.09659825000000001,0.0011403438404158806,0.0003,-0.002737760543823242,1.5917075872421265,11330,0.22848307291666667,0.001480705919675529,0.019457906,0.013011830279962548,0.008000515773892403,0.2
14625,1663.0,13946880,953,1135,0.09965824999999999,0.0008611451272069341,0.0003,-0.004326343536376953,1.5917863845825195,11340,0.22699381510416666,0.021027101203799248,0.04939431,0.014173371375606317,0.010414060453573864,0.2
14638,1663.0,13959168,953,1136,0.11157582999999997,0.0008542162680441834,0.0003,-0.005031943321228027,1.620391607284546,11350,0.22224934895833334,0.022926492616534233,0.020659143,0.011176287994991678,-0.01974517690638701,0.2
14651,1663.0,13971456,953,1137,0.11290189,0.001128906459416612,0.0003,0.0006194114685058594,1.6242265701293945,11360,0.22886555989583332,-0.008488483726978302,0.037277583,0.011998536008468364,-0.010041957845290501,0.2
14664,1663.0,13983744,953,1138,0.12336235000000002,0.0008873821939687331,0.0003,-0.006920337677001953,1.6192474365234375,11370,0.21946614583333332,0.05224583297967911,0.02677762,0.012124819476836517,-0.008230175077915191,0.2
14677,1663.0,13996032,953,1139,0.13993514,0.0011243204082650967,0.0003,0.0012413263320922852,1.6299649477005005,11380,0.2047607421875,0.14183379709720612,0.03344224,0.010420573302205109,-0.0255497424552838,0.2
14690,1663.0,14008320,953,1140,0.15037516,0.0011127100516811577,0.0003,-0.0002148151397705078,1.6288719177246094,11390,0.22179361979166667,0.008232290856540203,0.026798025,0.01212978967523668,-0.02791959047317505,0.2
14703,1663.0,14020608,953,1141,0.14856713,0.0007645913185873117,0.0003,-0.004135012626647949,1.6442675590515137,11400,0.20118001302083333,0.003134211292490363,0.022976635,0.011434785240756659,-0.0371438251187404,0.2
14716,1663.0,14032896,953,1142,0.14603895000000003,0.0009494083511981444,0.0003,0.0013754963874816895,1.643906593322754,11410,0.21377766927083333,0.03226449713110924,0.027731307,0.010957105999841588,-0.0351023572186629,0.2
14729,1663.0,14045184,953,1143,0.1426918,0.0009433602147055353,0.0003,-0.00027251243591308594,1.6562548875808716,11420,0.20952962239583334,0.012930003926157951,0.03175739,0.011079277209501016,-0.03640902886788051,0.2
14741,1663.0,14057472,953,1144,0.15462957000000002,0.000981055878537518,0.0003,-0.0022428035736083984,1.6396111249923706,11430,0.22293294270833333,0.03865896910429001,0.033161,0.013003678234963446,-0.046668364107608794,0.2
14754,1663.0,14069760,953,1145,0.15873953,0.0009830433812415625,0.0003,-0.0028477907180786133,1.6434094905853271,11440,0.2095703125,-0.006328817922621965,0.030574879,0.010209171410315321,-0.06007257215678692,0.2
14767,1663.0,14082048,953,1146,0.16683151,0.001071368289012753,0.0003,-0.005376100540161133,1.6456907987594604,11450,0.21917317708333334,0.0189736969769001,0.021414747,0.012339013717185784,-0.05510309897363186,0.2
14780,1663.0,14094336,953,1147,0.18722644999999996,0.00100423057720036,0.0003,-0.00505220890045166,1.6511540412902832,11460,0.214404296875,0.024992745369672775,0.024515955,0.011484977656800765,-0.03563149037460486,0.2
14793,1663.0,14106624,953,1148,0.17385164999999994,0.0008323302770046818,0.0003,0.0014426112174987793,1.6439497470855713,11470,0.22054036458333334,0.007556309923529625,0.022307403,0.01084434170431147,-0.023438471431533495,0.2
